accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.9675257731958762,0.9783783783783784,0.9786350898258067,0.9618390129259694,0.9112560671235114,DecisionTree
0.9891752577319588,0.9993243243243244,0.9929484853981497,0.9926556991774383,0.9700538323589571,RandomForest
0.9860824742268042,0.9952702702702702,0.9909078541628877,0.9853113983548767,0.9615131144404195,SVM
0.98659793814433,0.9966216216216216,0.9912569683777738,0.9962103407755581,0.9629299791323283,XGBoost
