selection_model,train_model,features,fpr,tpr,threshold
DecisionTree,DecisionTree,2,"[0.0, 0.0, 0.031746031746031744, 0.07936507936507936, 0.1746031746031746, 1.0]","[0.0, 0.9532710280373832, 0.9719626168224299, 0.9906542056074766, 1.0, 1.0]",[       inf 1.         0.75       0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.30158730158730157, 0.3333333333333333, 0.38095238095238093, 0.4126984126984127, 0.4603174603174603, 0.49206349206349204, 0.5238095238095238, 0.5555555555555556, 0.6031746031746031, 0.6666666666666666, 0.7301587301587301, 0.7777777777777778, 0.8253968253968254, 0.8412698412698413, 0.9047619047619048, 0.9206349206349206, 0.9682539682539683, 1.0]","[0.0, 0.43302180685358255, 0.4423676012461059, 0.4485981308411215, 0.4797507788161994, 0.48286604361370716, 0.5420560747663551, 0.5482866043613707, 0.5545171339563862, 0.5607476635514018, 0.5700934579439252, 0.5825545171339563, 0.6292834890965732, 0.6355140186915887, 0.6448598130841121, 0.6635514018691588, 0.6884735202492211, 0.7071651090342679, 0.7102803738317757, 0.719626168224299, 0.7258566978193146, 0.735202492211838, 0.7414330218068536, 0.7476635514018691, 0.7850467289719626, 0.7975077881619937, 0.8037383177570093, 0.8099688473520249, 0.8255451713395638, 0.8317757009345794, 0.8411214953271028, 0.8504672897196262, 0.8691588785046729, 0.8753894080996885, 0.8785046728971962, 0.8909657320872274, 0.9034267912772586, 0.9096573208722741, 0.9127725856697819, 0.9190031152647975, 0.9252336448598131, 0.9314641744548287, 0.9470404984423676, 0.9470404984423676, 0.9688473520249221, 0.9750778816199377, 0.9906542056074766, 0.9906542056074766, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9974038  0.9969813  0.9967206  0.9958032  0.9953589
 0.9948902  0.9945762  0.9945083  0.9917529  0.99088365 0.98898077
 0.9883487  0.9874839  0.98620564 0.98332757 0.9832449  0.9820825
 0.98127043 0.9805015  0.979018   0.9784918  0.9778195  0.97592545
 0.97437286 0.9729666  0.97220504 0.9703148  0.97023714 0.96963936
 0.9656284  0.9649178  0.9642813  0.9631066  0.9616994  0.95927054
 0.9554469  0.95268255 0.9499063  0.94674087 0.93305844 0.9318907
 0.9091328  0.90463394 0.8631436  0.8628209  0.6203807  0.49934116
 0.39439055 0.3501567  0.3455134  0.10712136 0.10469907 0.09064005
 0.08921791 0.08286231 0.082455   0.08163872 0.07873143 0.07812776
 0.0730629  0.07232635 0.06774059 0.06368645 0.06011773 0.05498847
 0.05487892 0.05077006 0.04831186]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.3492063492063492, 0.4444444444444444, 0.4603174603174603, 0.5873015873015873, 0.6507936507936508, 1.0]","[0.0, 0.8317757009345794, 0.8348909657320872, 0.8473520249221184, 0.8566978193146417, 0.8691588785046729, 0.9065420560747663, 0.9158878504672897, 0.9221183800623053, 0.9345794392523364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99714286 0.995      0.98583333 0.985
 0.98       0.9725     0.97171429 0.96914286 0.68016667 0.032
 0.03       0.02       0.012      0.01       0.00666667 0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.07936507936507936, 0.07936507936507936, 1.0]","[0.0, 0.003115264797507788, 0.9532710280373832, 0.9532710280373832, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0]","[       inf 0.99999671 0.98342545 0.98260653 0.90156443 0.28533049
 0.28137118 0.18888926 0.10907653 0.01158694]"
DecisionTree,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.14285714285714285, 0.1746031746031746, 0.2222222222222222, 0.25396825396825395, 0.31746031746031744, 0.38095238095238093, 0.4444444444444444, 0.47619047619047616, 0.5396825396825397, 0.5555555555555556, 0.5873015873015873, 0.6031746031746031, 0.6349206349206349, 0.6666666666666666, 0.6984126984126984, 0.7142857142857143, 0.7777777777777778, 0.8095238095238095, 0.8253968253968254, 0.8888888888888888, 0.9047619047619048, 1.0]","[0.0, 0.3862928348909657, 0.40809968847352024, 0.4143302180685358, 0.4485981308411215, 0.5233644859813084, 0.5420560747663551, 0.5451713395638629, 0.557632398753894, 0.5794392523364486, 0.5887850467289719, 0.5950155763239875, 0.6137071651090342, 0.616822429906542, 0.632398753894081, 0.6355140186915887, 0.6417445482866043, 0.6542056074766355, 0.660436137071651, 0.7009345794392523, 0.7071651090342679, 0.7414330218068536, 0.7445482866043613, 0.7632398753894081, 0.7663551401869159, 0.7850467289719626, 0.8006230529595015, 0.8130841121495327, 0.8348909657320872, 0.8411214953271028, 0.8442367601246106, 0.8566978193146417, 0.940809968847352, 0.9470404984423676, 0.9781931464174455, 0.9781931464174455, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9966935  0.9964709  0.996454   0.9964445  0.9963486
 0.99624217 0.9961486  0.9961029  0.9960317  0.99565625 0.9955914
 0.99548066 0.9952434  0.99495256 0.9947901  0.9945986  0.99434173
 0.99394786 0.99355114 0.9928555  0.9926549  0.9922013  0.99165606
 0.9915792  0.99121714 0.989608   0.9893672  0.98672706 0.9864079
 0.9859368  0.9855143  0.96075624 0.95881706 0.8960244  0.86241454
 0.411446   0.3376546  0.33107355 0.08842011 0.08538134 0.06796342
 0.05959887 0.03986822 0.03949065 0.03788983 0.0356705  0.03489414
 0.03424171 0.03316051 0.03151454 0.03150406 0.02938116 0.02893532
 0.02886934 0.02790805 0.0274893  0.02743283 0.02610849 0.02604879
 0.02517898]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.09523809523809523, 0.1111111111111111, 0.14285714285714285, 1.0]","[0.0, 0.9688473520249221, 0.9906542056074766, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.5 0.4 0.2 0.1 0. ]
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.07936507936507936, 0.07936507936507936, 1.0]","[0.0, 0.003115264797507788, 0.9750778816199377, 0.9750778816199377, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999896 0.98709877 0.98377036 0.30603706 0.17587842
 0.15415676 0.0098782 ]"
DecisionTree,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.4603174603174603, 0.5238095238095238, 0.6349206349206349, 0.6666666666666666, 0.6984126984126984, 0.7619047619047619, 0.7777777777777778, 0.8095238095238095, 0.8253968253968254, 0.9047619047619048, 0.9365079365079365, 1.0]","[0.0, 0.3925233644859813, 0.4143302180685358, 0.4174454828660436, 0.470404984423676, 0.4766355140186916, 0.4797507788161994, 0.48909657320872274, 0.5046728971962616, 0.5264797507788161, 0.5327102803738317, 0.5638629283489096, 0.5825545171339563, 0.5919003115264797, 0.5981308411214953, 0.6199376947040498, 0.6230529595015576, 0.6417445482866043, 0.6510903426791277, 0.67601246105919, 0.6791277258566978, 0.6853582554517134, 0.6915887850467289, 0.7040498442367601, 0.7320872274143302, 0.7383177570093458, 0.7632398753894081, 0.7819314641744548, 0.7975077881619937, 0.8037383177570093, 0.8161993769470405, 0.8255451713395638, 0.8348909657320872, 0.8411214953271028, 0.8660436137071651, 0.8722741433021807, 0.9345794392523364, 0.940809968847352, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99686855 0.99666303 0.9965377  0.9964244  0.99618983
 0.99614847 0.99600005 0.9959825  0.9958519  0.9957378  0.99566096
 0.9954188  0.9953629  0.9953245  0.99503857 0.99470925 0.99455464
 0.99430484 0.9942622  0.9941982  0.99418324 0.9934956  0.9928758
 0.99190193 0.991568   0.98883456 0.9883956  0.9871607  0.9871136
 0.9861426  0.9856446  0.9851542  0.98484427 0.98301065 0.9827352
 0.9527582  0.9504178  0.8013204  0.7760733  0.7209361  0.5622268
 0.40998405 0.0353392  0.03463248 0.03166972 0.03112703 0.03092373
 0.03024811 0.02929054 0.02918284 0.02859686 0.0284096  0.02769007
 0.02685593]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07936507936507936, 0.1111111111111111, 0.14285714285714285, 0.1746031746031746, 0.3333333333333333, 1.0]","[0.0, 0.8878504672897196, 0.940809968847352, 0.9719626168224299, 0.9750778816199377, 0.9875389408099688, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.94 0.92 0.88 0.7  0.18 0.14 0.08 0.06 0.02 0.  ]
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.07936507936507936, 0.07936507936507936, 1.0]","[0.0, 0.003115264797507788, 0.9813084112149533, 0.9813084112149533, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.9999996  0.98270658 0.96603105 0.72578685 0.17271974
 0.16371085 0.15512244 0.12919633 0.00869552]"
DecisionTree,DecisionTree,5,"[0.0, 0.0, 0.015873015873015872, 0.031746031746031744, 0.06349206349206349, 1.0]","[0.0, 0.9781931464174455, 0.9906542056074766, 0.9968847352024922, 1.0, 1.0]",[       inf 1.         0.8        0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.2222222222222222, 0.25396825396825395, 0.49206349206349204, 0.5238095238095238, 0.6031746031746031, 0.6349206349206349, 0.6825396825396826, 0.7142857142857143, 0.7619047619047619, 0.7936507936507936, 0.8253968253968254, 0.8571428571428571, 0.9365079365079365, 1.0]","[0.0, 0.012461059190031152, 0.01557632398753894, 0.028037383177570093, 0.03426791277258567, 0.037383177570093455, 0.04672897196261682, 0.04984423676012461, 0.056074766355140186, 0.059190031152647975, 0.3582554517133956, 0.3613707165109034, 0.367601246105919, 0.3707165109034268, 0.37694704049844235, 0.38006230529595014, 0.42990654205607476, 0.4485981308411215, 0.45482866043613707, 0.4797507788161994, 0.4984423676012461, 0.5327102803738317, 0.5514018691588785, 0.5545171339563862, 0.5763239875389408, 0.5825545171339563, 0.5919003115264797, 0.6043613707165109, 0.6074766355140186, 0.6386292834890965, 0.6573208722741433, 0.7040498442367601, 0.7102803738317757, 0.7165109034267912, 0.7289719626168224, 0.7383177570093458, 0.7476635514018691, 0.7538940809968847, 0.794392523364486, 0.8068535825545171, 0.8193146417445483, 0.8255451713395638, 0.8473520249221184, 0.8535825545171339, 0.8660436137071651, 0.8785046728971962, 0.9190031152647975, 0.9252336448598131, 0.9906542056074766, 0.9906542056074766, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99712735 0.9969373  0.9969182  0.99676883 0.9966695
 0.9966248  0.99654007 0.9965335  0.9963708  0.9961611  0.99607265
 0.9959073  0.9959027  0.99588215 0.9957944  0.9957491  0.99568236
 0.99544036 0.9953402  0.9949646  0.9949522  0.99485934 0.99484295
 0.9947855  0.994769   0.9945952  0.99456245 0.994503   0.99439055
 0.99357927 0.99345315 0.99287146 0.992781   0.9924604  0.99221075
 0.9918596  0.99172944 0.9904592  0.99009365 0.98893577 0.9884879
 0.98559487 0.9848695  0.98130035 0.98025846 0.9664564  0.96496457
 0.8702725  0.7932737  0.7288127  0.35278472 0.31610408 0.054805
 0.05472223 0.03552705 0.03493098 0.0335835  0.03206605 0.03123169
 0.03112082 0.02876043 0.02831377 0.02727409 0.0272067  0.02621395
 0.02496644]"
DecisionTree,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.15873015873015872, 0.19047619047619047, 0.2222222222222222, 0.25396825396825395, 0.3968253968253968, 1.0]","[0.0, 0.8909657320872274, 0.9003115264797508, 0.9127725856697819, 0.956386292834891, 0.9595015576323987, 0.9781931464174455, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.975      0.96666667 0.95       0.94166667
 0.9        0.8        0.71666667 0.55       0.15       0.12
 0.1        0.075      0.05       0.        ]"
DecisionTree,SVM,6,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.06349206349206349, 0.06349206349206349, 1.0]","[0.0, 0.003115264797507788, 0.9875389408099688, 0.9875389408099688, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999972 0.94478198 0.92577644 0.7230758  0.16681537
 0.15889692 0.15746888 0.13801593 0.00605704]"
DecisionTree,DecisionTree,6,"[0.0, 0.0, 0.031746031746031744, 1.0]","[0.0, 0.9937694704049844, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.06349206349206349, 0.06349206349206349, 0.1111111111111111, 0.14285714285714285, 0.20634920634920634, 0.23809523809523808, 0.2857142857142857, 0.30158730158730157, 0.3333333333333333, 0.3492063492063492, 0.38095238095238093, 0.3968253968253968, 0.5238095238095238, 0.5873015873015873, 0.6349206349206349, 0.7777777777777778, 1.0]","[0.0, 0.7165109034267912, 0.7289719626168224, 0.7320872274143302, 0.7850467289719626, 0.7912772585669782, 0.8130841121495327, 0.8473520249221184, 0.8598130841121495, 0.8660436137071651, 0.8691588785046729, 0.881619937694704, 0.8878504672897196, 0.9003115264797508, 0.9065420560747663, 0.9190031152647975, 0.9345794392523364, 0.9376947040498442, 0.9439252336448598, 0.9595015576323987, 0.9688473520249221, 0.9750778816199377, 0.9781931464174455, 0.9813084112149533, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9962702  0.9959031  0.99587905 0.9914909  0.99065745
 0.98529285 0.98322874 0.9817571  0.98048776 0.95914286 0.9590338
 0.94225    0.9396746  0.9350008  0.92442423 0.9151353  0.9128083
 0.8713544  0.8513313  0.81257766 0.80978936 0.7961992  0.7747959
 0.7534063  0.7434658  0.3341625  0.25033712 0.1635139  0.14128672
 0.10979849 0.10693882 0.10563243 0.0802395  0.07628562 0.07247302
 0.07190239 0.06868903 0.06147183 0.05835284 0.04937799 0.04724691
 0.04575314]"
RandomForest,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.15873015873015872, 0.19047619047619047, 0.20634920634920634, 0.23809523809523808, 0.2698412698412698, 0.31746031746031744, 0.4126984126984127, 0.4444444444444444, 0.4603174603174603, 1.0]","[0.0, 0.8442367601246106, 0.8535825545171339, 0.8660436137071651, 0.8691588785046729, 0.8847352024922118, 0.897196261682243, 0.9158878504672897, 0.9345794392523364, 0.9439252336448598, 0.9501557632398754, 0.9937694704049844, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99285714 0.98333333 0.98125    0.975
 0.96666667 0.95666667 0.92555556 0.91666667 0.91083333 0.75636905
 0.62607143 0.57291667 0.12720238 0.10553571 0.09285714 0.08428571
 0.05416667 0.05       0.01666667 0.0125     0.00555556 0.        ]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.047619047619047616, 0.047619047619047616, 0.1111111111111111, 0.1111111111111111, 1.0]","[0.0, 0.003115264797507788, 0.940809968847352, 0.940809968847352, 0.9813084112149533, 0.9813084112149533, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999349 0.96683798 0.96683578 0.88855045 0.86015968
 0.74026032 0.67865495 0.66789357 0.15899487 0.14910891 0.01114544]"
RandomForest,DecisionTree,2,"[0.0, 0.0, 0.015873015873015872, 1.0]","[0.0, 0.9968847352024922, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.06349206349206349, 0.07936507936507936, 0.09523809523809523, 0.1746031746031746, 0.2857142857142857, 0.3333333333333333, 1.0]","[0.0, 0.5109034267912772, 0.7009345794392523, 0.7040498442367601, 0.735202492211838, 0.7632398753894081, 0.7881619937694704, 0.8193146417445483, 0.8317757009345794, 0.8411214953271028, 0.8442367601246106, 0.8691588785046729, 0.8722741433021807, 0.881619937694704, 0.8847352024922118, 0.9096573208722741, 0.9127725856697819, 0.9283489096573209, 0.9314641744548287, 0.9376947040498442, 0.940809968847352, 0.9501557632398754, 0.9532710280373832, 0.9657320872274143, 0.9688473520249221, 0.9813084112149533, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9968214  0.9962185  0.99437803 0.9899121  0.9885478
 0.9880145  0.9863972  0.9826315  0.9799508  0.9762247  0.97383964
 0.9714765  0.9690138  0.96798074 0.9673189  0.96211594 0.9460307
 0.9369951  0.9275616  0.91871274 0.91800183 0.9120733  0.89067644
 0.77844375 0.7404847  0.663235   0.5297616  0.38795376 0.23486212
 0.19137637 0.16496675 0.11145215 0.09244639 0.07774686 0.06568948]"
RandomForest,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.09523809523809523, 0.1111111111111111, 0.2222222222222222, 1.0]","[0.0, 0.956386292834891, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.7 0.3 0.2 0.1 0. ]
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.031746031746031744, 0.031746031746031744, 0.09523809523809523, 0.09523809523809523, 1.0]","[0.0, 0.003115264797507788, 0.8411214953271028, 0.8411214953271028, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999517 0.99131286 0.99105916 0.7122915  0.69797916
 0.56568858 0.13212262 0.12482418 0.00705748]"
RandomForest,DecisionTree,3,"[0.0, 0.0, 0.015873015873015872, 1.0]","[0.0, 0.9968847352024922, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.047619047619047616, 0.047619047619047616, 0.12698412698412698, 0.2222222222222222, 0.23809523809523808, 0.2857142857142857, 0.31746031746031744, 0.3492063492063492, 0.36507936507936506, 0.3968253968253968, 0.4603174603174603, 0.5396825396825397, 0.5555555555555556, 0.6190476190476191, 0.7619047619047619, 0.7936507936507936, 0.8253968253968254, 0.9047619047619048, 1.0]","[0.0, 0.0778816199376947, 0.5669781931464174, 0.5700934579439252, 0.6074766355140186, 0.6386292834890965, 0.6510903426791277, 0.6542056074766355, 0.6728971962616822, 0.67601246105919, 0.6978193146417445, 0.7133956386292835, 0.719626168224299, 0.7414330218068536, 0.7507788161993769, 0.8006230529595015, 0.8068535825545171, 0.8193146417445483, 0.8286604361370716, 0.8411214953271028, 0.8566978193146417, 0.8660436137071651, 0.8722741433021807, 0.8847352024922118, 0.8909657320872274, 0.897196261682243, 0.9034267912772586, 0.9158878504672897, 0.9283489096573209, 0.9470404984423676, 0.9626168224299065, 0.9719626168224299, 0.9781931464174455, 0.9844236760124611, 0.9844236760124611, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9965707  0.9963245  0.9959776  0.9948177  0.99444616
 0.9935743  0.99346477 0.99310356 0.992997   0.99294734 0.9924428
 0.9917325  0.9915188  0.9909837  0.99091303 0.99073946 0.99022454
 0.989696   0.9889614  0.9872163  0.98630744 0.9849718  0.98311836
 0.9820634  0.9815673  0.98044777 0.97952807 0.9763533  0.9751042
 0.9596969  0.95360875 0.9458482  0.9261631  0.91749096 0.45024353
 0.270758   0.24661781 0.05991748 0.03915211 0.03798433 0.03780155
 0.03695336 0.03684826 0.03591348 0.03500607 0.03348756 0.03237577
 0.03168688 0.03155482 0.02286841 0.02284247 0.0222577  0.02174421
 0.02118694]"
RandomForest,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.07936507936507936, 0.1111111111111111, 0.15873015873015872, 1.0]","[0.0, 0.9657320872274143, 0.9844236760124611, 0.9937694704049844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.4 0.3 0.2 0.1 0. ]
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.06349206349206349, 0.06349206349206349, 0.3492063492063492, 0.3492063492063492, 1.0]","[0.0, 0.003115264797507788, 0.8006230529595015, 0.8006230529595015, 0.9937694704049844, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0]","[       inf 0.99999242 0.9921593  0.99209574 0.77942344 0.31995656
 0.29951996 0.03270632 0.03021329 0.0098301 ]"
RandomForest,DecisionTree,4,"[0.0, 0.0, 0.015873015873015872, 0.031746031746031744, 0.06349206349206349, 1.0]","[0.0, 0.9781931464174455, 0.9875389408099688, 0.9937694704049844, 1.0, 1.0]",[       inf 1.         0.75       0.66666667 0.5        0.        ]
RandomForest,XGBoost,5,"[0.0, 0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.07936507936507936, 0.2698412698412698, 0.2857142857142857, 0.31746031746031744, 1.0]","[0.0, 0.67601246105919, 0.6884735202492211, 0.7071651090342679, 0.7133956386292835, 0.7320872274143302, 0.7383177570093458, 0.7445482866043613, 0.8099688473520249, 0.8255451713395638, 0.8348909657320872, 0.8411214953271028, 0.8909657320872274, 0.897196261682243, 0.9096573208722741, 0.9190031152647975, 0.9221183800623053, 0.940809968847352, 0.9470404984423676, 0.9626168224299065, 0.9688473520249221, 0.9750778816199377, 0.9875389408099688, 0.9937694704049844, 0.9968847352024922, 0.9968847352024922, 0.9968847352024922, 1.0, 1.0, 1.0]","[       inf 0.9673362  0.9603559  0.9598442  0.95382947 0.95360136
 0.94930565 0.94179124 0.93887967 0.93768376 0.93641114 0.9108706
 0.9082098  0.9066568  0.90462554 0.9028556  0.8900305  0.88400966
 0.8621909  0.8601677  0.831076   0.79811    0.79476184 0.76013124
 0.6442879  0.29726472 0.25452268 0.25020108 0.20766744 0.17690682]"
RandomForest,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.06349206349206349, 0.09523809523809523, 0.1111111111111111, 1.0]","[0.0, 0.9314641744548287, 0.9781931464174455, 0.9906542056074766, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.75 0.2  0.1  0.05 0.  ]
