estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
Voting,FNDC1,MIR1178,SALL1,0.9855072463768116,0.996969696969697,0.9404761904761905,0.9850299401197605,0.9909638554216867,0.9994588744588744,0.9548267867960474,0.9945586457073761
Voting,SERPINB5,MIR1178,SALL1,0.9903381642512077,0.996969696969697,0.9642857142857143,0.9909638554216867,0.9939577039274925,0.9997113997113998,0.9699725467332011,0.9957627118644068
Voting,FNDC1,KLF6,PIK3R5,0.9903381642512077,0.9939393939393939,0.9761904761904762,0.9939393939393939,0.9939393939393939,0.9998556998556998,0.9701298701298702,0.9939393939393939
Voting,FNDC1,PRDM2,PIK3R5,0.9855072463768116,0.990909090909091,0.9642857142857143,0.990909090909091,0.990909090909091,0.9993506493506493,0.9551948051948052,0.990909090909091
Voting,DLX5,MIR1178,SERPINB5,0.9903381642512077,0.9939393939393939,0.9761904761904762,0.9939393939393939,0.9939393939393939,0.9996392496392497,0.9701298701298702,0.9939393939393939
Voting,SALL1,MIR1178,SERPINB5,0.9903381642512077,0.996969696969697,0.9642857142857143,0.9909638554216867,0.9939577039274925,0.9997113997113998,0.9699725467332011,0.9957627118644068
Voting,IMMP2L,KLF6,SERPINB5,0.9903381642512077,0.9939393939393939,0.9761904761904762,0.9939393939393939,0.9939393939393939,0.9996392496392497,0.9701298701298702,0.9939393939393939
Voting,IMMP2L,SALL1,SERPINB5,0.9855072463768116,0.990909090909091,0.9642857142857143,0.990909090909091,0.990909090909091,0.9987012987012986,0.9551948051948052,0.990909090909091
Voting,KLF6,MIR196A1,SERPINB5,0.9903381642512077,0.9939393939393939,0.9761904761904762,0.9939393939393939,0.9939393939393939,0.9996753246753246,0.9701298701298702,0.9939393939393939
Voting,ZNF529,MIR196A1,SERPINB5,0.9879227053140096,0.990909090909091,0.9761904761904762,0.993920972644377,0.992412746585736,0.9992784992784993,0.9628538915525687,0.9915100060642814
Voting,CSPP1,MIR137,ZNF793,0.9855072463768116,0.990909090909091,0.9642857142857143,0.990909090909091,0.990909090909091,0.9991341991341991,0.9551948051948052,0.990909090909091
Voting,NPY,MIR137,ZNF793,0.9879227053140096,0.996969696969697,0.9523809523809523,0.987987987987988,0.9924585218702866,0.9988455988455988,0.9624067017430795,0.9951603145795523
Voting,RAB5A,MIR137,ZNF793,0.9806763285024155,0.9848484848484849,0.9642857142857143,0.9908536585365854,0.9878419452887538,0.9989538239538239,0.9408883423522781,0.9860436893203883
Voting,PIK3R5,RAB5A,ZNF626,0.9879227053140096,0.990909090909091,0.9761904761904762,0.993920972644377,0.992412746585736,0.9993506493506493,0.9628538915525687,0.9915100060642814
Voting,PIK3R5,RAB5A,ZNF793,0.9879227053140096,0.990909090909091,0.9761904761904762,0.993920972644377,0.992412746585736,0.9997113997113997,0.9628538915525687,0.9915100060642814
Voting,COL23A1,HOXD8,IMMP2L,0.9879227053140096,0.9878787878787879,0.9880952380952381,0.9969418960244648,0.9923896499238964,0.9993145743145743,0.9633883053654304,0.9896782027929569
Voting,CSPP1,HOXD8,IMMP2L,0.9855072463768116,0.9878787878787879,0.9761904761904762,0.9939024390243902,0.9908814589665653,0.9996392496392497,0.9556936549229298,0.9890776699029126
Voting,RAB5A,HOXD8,IMMP2L,0.9879227053140096,0.990909090909091,0.9761904761904762,0.993920972644377,0.992412746585736,0.9990981240981242,0.9628538915525687,0.9915100060642814
Voting,IMMP2L,RAB5A,ZNF793,0.9830917874396136,0.9848484848484849,0.9761904761904762,0.9938837920489296,0.989345509893455,0.9987734487734488,0.9486458362879819,0.986642380085003
Voting,IMMP2L,NPY,ZNF793,0.9879227053140096,0.9939393939393939,0.9642857142857143,0.9909365558912386,0.9924357034795764,0.9992424242424243,0.9625230006961495,0.9933373712901272
Voting,IMMP2L,RAB5A,ZNF793,0.9830917874396136,0.9848484848484849,0.9761904761904762,0.9938837920489296,0.989345509893455,0.9987734487734488,0.9486458362879819,0.986642380085003
