estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
XGBoost,FNDC1,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.05952380952380952, 0.05952380952380952, 0.05952380952380952, 0.05952380952380952, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.09523809523809523, 0.10714285714285714, 0.13095238095238096, 0.14285714285714285, 0.19047619047619047, 1.0]","[0.0, 0.6121212121212121, 0.6636363636363637, 0.6818181818181818, 0.7636363636363637, 0.7757575757575758, 0.7878787878787878, 0.796969696969697, 0.803030303030303, 0.806060606060606, 0.8212121212121212, 0.8454545454545455, 0.8545454545454545, 0.8666666666666667, 0.896969696969697, 0.9181818181818182, 0.9181818181818182, 0.9242424242424242, 0.9424242424242424, 0.9484848484848485, 0.9515151515151515, 0.9606060606060606, 0.9636363636363636, 0.9696969696969697, 0.9757575757575757, 0.9757575757575757, 0.9818181818181818, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 0.9939393939393939, 0.9939393939393939, 1.0]","[       inf 0.9098585  0.90141433 0.89739186 0.8934144  0.8933625
 0.89109623 0.8844601  0.884367   0.883857   0.8838206  0.8838085
 0.88195515 0.88161904 0.8787168  0.8661674  0.8624752  0.85739964
 0.8495832  0.84518194 0.8367154  0.83428556 0.82437134 0.8169355
 0.6706838  0.67008287 0.6410914  0.63623184 0.6092167  0.5332964
 0.4844387  0.408036   0.32133886 0.30468133]"
XGBoost,SERPINB5,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.07142857142857142, 0.07142857142857142, 0.09523809523809523, 0.13095238095238096, 0.17857142857142858, 0.20238095238095238, 0.20238095238095238, 0.27380952380952384, 0.2857142857142857, 0.30952380952380953, 0.35714285714285715, 0.4166666666666667, 0.44047619047619047, 0.4642857142857143, 0.5714285714285714, 0.5833333333333334, 0.6190476190476191, 0.9404761904761905, 1.0]","[0.0, 0.3787878787878788, 0.43333333333333335, 0.4727272727272727, 0.47575757575757577, 0.5121212121212121, 0.5272727272727272, 0.5303030303030303, 0.5666666666666667, 0.6090909090909091, 0.6151515151515151, 0.6606060606060606, 0.6666666666666666, 0.6727272727272727, 0.696969696969697, 0.703030303030303, 0.7181818181818181, 0.7212121212121212, 0.7303030303030303, 0.7484848484848485, 0.7545454545454545, 0.7666666666666667, 0.793939393939394, 0.8, 0.803030303030303, 0.8151515151515152, 0.8242424242424242, 0.8272727272727273, 0.8393939393939394, 0.8454545454545455, 0.8454545454545455, 0.8515151515151516, 0.8545454545454545, 0.8575757575757575, 0.8727272727272727, 0.8757575757575757, 0.8878787878787879, 0.9090909090909091, 0.9181818181818182, 0.9303030303030303, 0.9303030303030303, 0.9575757575757575, 0.9727272727272728, 0.9727272727272728, 0.9818181818181818, 0.9818181818181818, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 1.0, 1.0]","[       inf 0.96345156 0.9629478  0.96267825 0.9623283  0.9613044
 0.96048766 0.96000016 0.95885664 0.9586316  0.95776075 0.95633674
 0.9546785  0.954379   0.9537916  0.9529632  0.95122015 0.95062655
 0.9484735  0.9483338  0.9480064  0.9428789  0.9287484  0.92863625
 0.928085   0.9239244  0.92259884 0.91878057 0.9163761  0.9131836
 0.91306394 0.90875775 0.90282214 0.89585435 0.8923474  0.8875194
 0.88651514 0.8793248  0.8734246  0.85436565 0.8340583  0.82354915
 0.78668857 0.78195906 0.72824275 0.7002306  0.57830966 0.5637124
 0.51647085 0.36474264 0.347321   0.33651152 0.22641367 0.20920649
 0.19951785 0.15239573 0.14891316 0.14445059 0.13576598 0.13339712
 0.12665698 0.12601781 0.12379465 0.11747395]"
XGBoost,FNDC1,KLF6,PIK3R5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.05952380952380952, 0.08333333333333333, 0.08333333333333333, 0.14285714285714285, 0.14285714285714285, 0.25, 0.2619047619047619, 0.42857142857142855, 0.4642857142857143, 0.5357142857142857, 1.0]","[0.0, 0.4909090909090909, 0.503030303030303, 0.5454545454545454, 0.5727272727272728, 0.5787878787878787, 0.6, 0.6121212121212121, 0.6848484848484848, 0.7151515151515152, 0.7363636363636363, 0.7454545454545455, 0.7666666666666667, 0.7727272727272727, 0.7787878787878788, 0.8636363636363636, 0.8666666666666667, 0.896969696969697, 0.9151515151515152, 0.9363636363636364, 0.9393939393939394, 0.9454545454545454, 0.9515151515151515, 0.9515151515151515, 0.9606060606060606, 0.9666666666666667, 0.9666666666666667, 0.9787878787878788, 0.9787878787878788, 0.9848484848484849, 0.9878787878787879, 0.990909090909091, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99529076 0.99349374 0.9866867  0.98340535 0.9816667
 0.9812494  0.9771767  0.9702303  0.96341413 0.95926136 0.9500631
 0.9402027  0.9159841  0.89197385 0.8828965  0.8684611  0.84647423
 0.8448933  0.8151109  0.729697   0.7255628  0.62703645 0.6043274
 0.57598317 0.5470699  0.5219014  0.5206537  0.4595246  0.4072187
 0.40470466 0.39953324 0.35454535 0.2800191  0.23721485 0.16435887
 0.16001964 0.13589752]"
XGBoost,FNDC1,PRDM2,PIK3R5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.07142857142857142, 0.07142857142857142, 0.08333333333333333, 0.08333333333333333, 0.09523809523809523, 0.09523809523809523, 0.11904761904761904, 0.11904761904761904, 0.11904761904761904, 0.13095238095238096, 0.13095238095238096, 0.25, 0.25, 0.2976190476190476, 0.32142857142857145, 0.34523809523809523, 0.36904761904761907, 0.38095238095238093, 0.40476190476190477, 0.44047619047619047, 0.4642857142857143, 0.5119047619047619, 0.5357142857142857, 0.5595238095238095, 0.5833333333333334, 0.6190476190476191, 0.6904761904761905, 0.7142857142857143, 0.75, 0.7976190476190477, 0.8928571428571429, 0.9404761904761905, 0.9642857142857143, 1.0]","[0.0, 0.3696969696969697, 0.38484848484848483, 0.41818181818181815, 0.4212121212121212, 0.44545454545454544, 0.46060606060606063, 0.4727272727272727, 0.503030303030303, 0.5212121212121212, 0.5333333333333333, 0.5393939393939394, 0.5696969696969697, 0.6181818181818182, 0.6272727272727273, 0.6393939393939394, 0.6515151515151515, 0.6545454545454545, 0.6727272727272727, 0.6757575757575758, 0.6818181818181818, 0.6848484848484848, 0.693939393939394, 0.7, 0.7090909090909091, 0.7212121212121212, 0.7303030303030303, 0.7333333333333333, 0.7424242424242424, 0.7757575757575758, 0.7818181818181819, 0.8090909090909091, 0.8151515151515152, 0.8333333333333334, 0.8393939393939394, 0.8818181818181818, 0.8848484848484849, 0.8878787878787879, 0.8939393939393939, 0.9030303030303031, 0.9090909090909091, 0.9242424242424242, 0.9242424242424242, 0.9545454545454546, 0.9606060606060606, 0.9666666666666667, 0.9666666666666667, 0.9696969696969697, 0.9696969696969697, 0.9727272727272728, 0.9727272727272728, 0.9757575757575757, 0.9757575757575757, 0.9787878787878788, 0.9787878787878788, 0.9848484848484849, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9965533  0.9958961  0.9954358  0.9949208  0.9948447
 0.9947732  0.99362046 0.99362    0.9932894  0.9928156  0.99260074
 0.99170226 0.98928016 0.98884505 0.98842514 0.9873262  0.98719436
 0.985838   0.98526055 0.985219   0.984774   0.9847127  0.9832418
 0.98252076 0.980742   0.9805233  0.97943616 0.9793785  0.9711789
 0.9711038  0.9639794  0.96378577 0.9494467  0.9456189  0.9009725
 0.8829729  0.8819176  0.8782533  0.8726005  0.8698093  0.8569739
 0.8443783  0.79432493 0.7845996  0.68331504 0.67551154 0.6223169
 0.48772407 0.46637163 0.4608905  0.44579244 0.42300412 0.3803677
 0.35976735 0.31015107 0.28208327 0.28015438 0.26399618 0.17979163
 0.17816824 0.16424651 0.15922682 0.15605329 0.1481513  0.14643914
 0.13981286 0.1398083  0.1367401  0.13380243 0.11610561 0.11084364
 0.1047251  0.1023108  0.08577632 0.08070378 0.07797767 0.07744166
 0.07140823 0.06796798 0.06554427 0.05710416]"
XGBoost,DLX5,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.14285714285714285, 0.17857142857142858, 0.35714285714285715, 0.35714285714285715, 0.38095238095238093, 0.40476190476190477, 0.40476190476190477, 0.44047619047619047, 0.4642857142857143, 0.47619047619047616, 0.5, 0.5238095238095238, 0.5833333333333334, 0.6428571428571429, 0.6904761904761905, 0.7023809523809523, 0.75, 0.7857142857142857, 0.8333333333333334, 0.8452380952380952, 0.9642857142857143, 0.9880952380952381, 1.0]","[0.0, 0.2727272727272727, 0.27575757575757576, 0.40606060606060607, 0.4090909090909091, 0.47878787878787876, 0.5060606060606061, 0.5272727272727272, 0.5454545454545454, 0.5515151515151515, 0.5545454545454546, 0.5636363636363636, 0.5666666666666667, 0.5727272727272728, 0.5818181818181818, 0.5969696969696969, 0.6393939393939394, 0.6696969696969697, 0.693939393939394, 0.7121212121212122, 0.7181818181818181, 0.7212121212121212, 0.7303030303030303, 0.7333333333333333, 0.7424242424242424, 0.7454545454545455, 0.7515151515151515, 0.7575757575757576, 0.7636363636363637, 0.7727272727272727, 0.7909090909090909, 0.796969696969697, 0.803030303030303, 0.8303030303030303, 0.8393939393939394, 0.8424242424242424, 0.8545454545454545, 0.8666666666666667, 0.8787878787878788, 0.8878787878787879, 0.9, 0.906060606060606, 0.9121212121212121, 0.9363636363636364, 0.9484848484848485, 0.9515151515151515, 0.9515151515151515, 0.9727272727272728, 0.9727272727272728, 0.9878787878787879, 0.9878787878787879, 0.9939393939393939, 0.9939393939393939, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9973144  0.9968315  0.9967733  0.9961935  0.9936773
 0.9924092  0.9917783  0.99013317 0.9894828  0.9873841  0.98600465
 0.9858752  0.9851479  0.9850643  0.98458266 0.9845056  0.9837546
 0.98322356 0.98241895 0.982173   0.9811122  0.9800687  0.9784117
 0.97811574 0.9774409  0.97380877 0.97170186 0.9706942  0.96691304
 0.96414596 0.9624457  0.9620815  0.9482856  0.94647664 0.94405156
 0.9388082  0.91772544 0.91701996 0.90220594 0.8995408  0.8944092
 0.88680166 0.83873063 0.83845556 0.8381416  0.8295318  0.72075003
 0.68716586 0.57416075 0.48724893 0.43718866 0.2909733  0.2831898
 0.1233344  0.11787278 0.11728242 0.11377378 0.1080848  0.09769286
 0.09719244 0.09586917 0.09212245 0.08932599 0.0880963  0.07515277
 0.07187738 0.06669665 0.06605228 0.04531786 0.04279954 0.04247273
 0.03703786 0.03585788 0.02925334]"
XGBoost,SALL1,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.07142857142857142, 0.07142857142857142, 0.09523809523809523, 0.13095238095238096, 0.17857142857142858, 0.20238095238095238, 0.20238095238095238, 0.27380952380952384, 0.2857142857142857, 0.30952380952380953, 0.35714285714285715, 0.4166666666666667, 0.44047619047619047, 0.4642857142857143, 0.5714285714285714, 0.5833333333333334, 0.6190476190476191, 0.9404761904761905, 1.0]","[0.0, 0.3787878787878788, 0.43333333333333335, 0.4727272727272727, 0.47575757575757577, 0.5121212121212121, 0.5272727272727272, 0.5303030303030303, 0.5666666666666667, 0.6090909090909091, 0.6151515151515151, 0.6606060606060606, 0.6666666666666666, 0.6727272727272727, 0.696969696969697, 0.703030303030303, 0.7181818181818181, 0.7212121212121212, 0.7303030303030303, 0.7484848484848485, 0.7545454545454545, 0.7666666666666667, 0.793939393939394, 0.8, 0.803030303030303, 0.8151515151515152, 0.8242424242424242, 0.8272727272727273, 0.8393939393939394, 0.8454545454545455, 0.8454545454545455, 0.8515151515151516, 0.8545454545454545, 0.8575757575757575, 0.8727272727272727, 0.8757575757575757, 0.8878787878787879, 0.9090909090909091, 0.9181818181818182, 0.9303030303030303, 0.9303030303030303, 0.9575757575757575, 0.9727272727272728, 0.9727272727272728, 0.9818181818181818, 0.9818181818181818, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 0.9939393939393939, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 0.996969696969697, 1.0, 1.0]","[       inf 0.96345156 0.9629478  0.96267825 0.9623283  0.9613044
 0.96048766 0.96000016 0.95885664 0.9586316  0.95776075 0.95633674
 0.9546785  0.954379   0.9537916  0.9529632  0.95122015 0.95062655
 0.9484735  0.9483338  0.9480064  0.9428789  0.9287484  0.92863625
 0.928085   0.9239244  0.92259884 0.91878057 0.9163761  0.9131836
 0.91306394 0.90875775 0.90282214 0.89585435 0.8923474  0.8875194
 0.88651514 0.8793248  0.8734246  0.85436565 0.8340583  0.82354915
 0.78668857 0.78195906 0.72824275 0.7002306  0.57830966 0.5637124
 0.51647085 0.36474264 0.347321   0.33651152 0.22641367 0.20920649
 0.19951785 0.15239573 0.14891316 0.14445059 0.13576598 0.13339712
 0.12665698 0.12601781 0.12379465 0.11747395]"
XGBoost,IMMP2L,KLF6,SERPINB5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.07142857142857142, 0.07142857142857142, 0.08333333333333333, 0.08333333333333333, 0.09523809523809523, 0.09523809523809523, 0.10714285714285714, 0.10714285714285714, 0.11904761904761904, 0.11904761904761904, 0.15476190476190477, 0.17857142857142858, 0.2261904761904762, 0.2261904761904762, 0.27380952380952384, 0.27380952380952384, 0.2976190476190476, 0.30952380952380953, 0.3333333333333333, 0.35714285714285715, 0.35714285714285715, 0.36904761904761907, 0.39285714285714285, 0.4166666666666667, 0.4166666666666667, 0.4642857142857143, 0.4880952380952381, 0.5595238095238095, 0.5595238095238095, 0.5714285714285714, 0.5714285714285714, 0.5952380952380952, 0.6547619047619048, 0.6547619047619048, 0.75, 0.7738095238095238, 0.8214285714285714, 0.8571428571428571, 0.8809523809523809, 0.9047619047619048, 1.0]","[0.0, 0.36666666666666664, 0.3696969696969697, 0.5303030303030303, 0.5393939393939394, 0.5454545454545454, 0.5484848484848485, 0.5606060606060606, 0.5636363636363636, 0.5727272727272728, 0.5848484848484848, 0.5878787878787879, 0.5969696969696969, 0.6151515151515151, 0.6212121212121212, 0.6363636363636364, 0.6393939393939394, 0.6515151515151515, 0.6606060606060606, 0.6878787878787879, 0.696969696969697, 0.7, 0.706060606060606, 0.7151515151515152, 0.7181818181818181, 0.7242424242424242, 0.7272727272727273, 0.7272727272727273, 0.7515151515151515, 0.7545454545454545, 0.7606060606060606, 0.7727272727272727, 0.7818181818181819, 0.8303030303030303, 0.8393939393939394, 0.8727272727272727, 0.8727272727272727, 0.8787878787878788, 0.8787878787878788, 0.8878787878787879, 0.8878787878787879, 0.9181818181818182, 0.9181818181818182, 0.9272727272727272, 0.9272727272727272, 0.9393939393939394, 0.9393939393939394, 0.9424242424242424, 0.9424242424242424, 0.9484848484848485, 0.9484848484848485, 0.9515151515151515, 0.9515151515151515, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9606060606060606, 0.9606060606060606, 0.9666666666666667, 0.9666666666666667, 0.9696969696969697, 0.9696969696969697, 0.9696969696969697, 0.9757575757575757, 0.9757575757575757, 0.9757575757575757, 0.9757575757575757, 0.9787878787878788, 0.9787878787878788, 0.9787878787878788, 0.9787878787878788, 0.9848484848484849, 0.9878787878787879, 0.990909090909091, 0.996969696969697, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9953982  0.99516463 0.994148   0.9915803  0.99099404
 0.98969835 0.98873085 0.9876879  0.9870755  0.98653585 0.98569506
 0.9829191  0.9817691  0.9815668  0.98059344 0.9804851  0.97711515
 0.97620547 0.96011966 0.95795107 0.9572505  0.955517   0.9553096
 0.9537335  0.95347804 0.9533635  0.95252883 0.9514029  0.948585
 0.9475421  0.9440404  0.9389327  0.882319   0.8796308  0.7903829
 0.77549666 0.7663219  0.7242855  0.7030543  0.6778313  0.63283175
 0.630935   0.61961526 0.61158586 0.5924459  0.5833022  0.57077515
 0.5629103  0.55782086 0.5573874  0.55338657 0.5479818  0.5430627
 0.5144887  0.4949561  0.4573617  0.4270552  0.39333066 0.36641318
 0.3578333  0.3527269  0.3478415  0.34599397 0.33079517 0.32974547
 0.32567316 0.32259443 0.3140501  0.29561624 0.29357833 0.26340005
 0.26264384 0.26026103 0.25498754 0.25250053 0.23746912 0.22814128
 0.18912853 0.18907274 0.15748563 0.15378606 0.13986744 0.11380643
 0.09099056]"
XGBoost,IMMP2L,SALL1,SERPINB5,"[0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.05952380952380952, 0.09523809523809523, 0.2857142857142857, 1.0]","[0.0, 0.7424242424242424, 0.7636363636363637, 0.7787878787878788, 0.9151515151515152, 0.9333333333333333, 0.9424242424242424, 0.9696969696969697, 1.0]","[       inf 0.91021806 0.9026548  0.89104354 0.88383853 0.6146791
 0.53877217 0.44454986 0.4137827 ]"
XGBoost,KLF6,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.05952380952380952, 0.07142857142857142, 0.08333333333333333, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.11904761904761904, 0.13095238095238096, 0.15476190476190477, 0.16666666666666666, 0.23809523809523808, 0.35714285714285715, 0.35714285714285715, 0.4166666666666667, 0.4523809523809524, 0.47619047619047616, 1.0]","[0.0, 0.6848484848484848, 0.6909090909090909, 0.7212121212121212, 0.7424242424242424, 0.7515151515151515, 0.7545454545454545, 0.7636363636363637, 0.8212121212121212, 0.8242424242424242, 0.8333333333333334, 0.8363636363636363, 0.8424242424242424, 0.8484848484848485, 0.8848484848484849, 0.9030303030303031, 0.9151515151515152, 0.9181818181818182, 0.9181818181818182, 0.9333333333333333, 0.9424242424242424, 0.9424242424242424, 0.9484848484848485, 0.9484848484848485, 0.9545454545454546, 0.9545454545454546, 0.9575757575757575, 0.9606060606060606, 0.9606060606060606, 0.9636363636363636, 0.9727272727272728, 0.9787878787878788, 0.9818181818181818, 0.9818181818181818, 0.9818181818181818, 0.9848484848484849, 0.9878787878787879, 0.990909090909091, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.91194946 0.90906525 0.9083828  0.90292245 0.89903057
 0.89887434 0.8982295  0.89808387 0.8941716  0.89334595 0.89319074
 0.8810556  0.88071907 0.8803528  0.8569095  0.84675646 0.8288485
 0.813447   0.8128615  0.80519485 0.7758304  0.76016486 0.73429304
 0.7156703  0.7116618  0.6778506  0.67156357 0.6707731  0.6704268
 0.6107275  0.57656026 0.54815686 0.52207464 0.52190703 0.5113255
 0.51094186 0.47800788 0.41267458 0.3925131  0.38560125 0.3818767
 0.3330241  0.29681018]"
XGBoost,ZNF529,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.011904761904761904, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.047619047619047616, 0.047619047619047616, 0.047619047619047616, 0.05952380952380952, 0.08333333333333333, 0.11904761904761904, 0.11904761904761904, 0.13095238095238096, 0.13095238095238096, 0.16666666666666666, 0.19047619047619047, 0.20238095238095238, 0.20238095238095238, 0.2261904761904762, 0.23809523809523808, 0.2976190476190476, 0.2976190476190476, 0.30952380952380953, 0.3333333333333333, 0.4166666666666667, 1.0]","[0.0, 0.5424242424242425, 0.5727272727272728, 0.5757575757575758, 0.6757575757575758, 0.7, 0.7181818181818181, 0.7242424242424242, 0.7272727272727273, 0.7454545454545455, 0.7545454545454545, 0.7636363636363637, 0.7757575757575758, 0.7818181818181819, 0.7909090909090909, 0.803030303030303, 0.8121212121212121, 0.8181818181818182, 0.8272727272727273, 0.8303030303030303, 0.8515151515151516, 0.8575757575757575, 0.8606060606060606, 0.8606060606060606, 0.8696969696969697, 0.8757575757575757, 0.9, 0.906060606060606, 0.9090909090909091, 0.9181818181818182, 0.9181818181818182, 0.9212121212121213, 0.9242424242424242, 0.9363636363636364, 0.9424242424242424, 0.9424242424242424, 0.9484848484848485, 0.9575757575757575, 0.9606060606060606, 0.9696969696969697, 0.9696969696969697, 0.9727272727272728, 0.9727272727272728, 0.9787878787878788, 0.9787878787878788, 0.9787878787878788, 0.9818181818181818, 0.9848484848484849, 0.9878787878787879, 0.9878787878787879, 0.9878787878787879, 0.990909090909091, 0.990909090909091, 0.990909090909091, 0.9939393939393939, 1.0]","[       inf 0.9647827  0.96213776 0.9578164  0.9549132  0.95156413
 0.9484345  0.9462242  0.9446321  0.94324183 0.9315229  0.92851174
 0.92778736 0.9277858  0.9277407  0.92057663 0.9203223  0.91610575
 0.9157994  0.91496027 0.91362345 0.91040796 0.90969306 0.90853107
 0.8960159  0.8920865  0.84623086 0.8232541  0.80211186 0.80202144
 0.78981555 0.78498083 0.7768532  0.7602407  0.7335797  0.73326325
 0.7231216  0.7107713  0.67068636 0.65794635 0.5908867  0.58779544
 0.5722373  0.490186   0.40482414 0.37283868 0.35500315 0.30944118
 0.2926197  0.28158206 0.26100186 0.24622026 0.20532909 0.20116842
 0.20056656 0.18422693]"
