estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
RandomForest,HOXA5,IMMP2L,SH3D19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.07692307692307693, 0.07692307692307693, 0.3076923076923077, 0.38461538461538464, 0.4230769230769231, 0.46153846153846156, 0.5384615384615384, 0.5769230769230769, 0.6346153846153846, 0.6538461538461539, 0.6923076923076923, 0.7692307692307693, 1.0]","[0.0, 0.6652542372881356, 0.6864406779661016, 0.6949152542372882, 0.6991525423728814, 0.7076271186440678, 0.7457627118644068, 0.7584745762711864, 0.7669491525423728, 0.7838983050847458, 0.7923728813559322, 0.8008474576271186, 0.8135593220338984, 0.8305084745762712, 0.8389830508474576, 0.8516949152542372, 0.8601694915254238, 0.8898305084745762, 0.902542372881356, 0.9110169491525424, 0.9194915254237288, 0.9322033898305084, 0.9449152542372882, 0.9533898305084746, 0.9915254237288136, 0.9915254237288136, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99166667 0.99       0.9875     0.98333333
 0.98333333 0.98166667 0.97857143 0.9775     0.975      0.97291667
 0.97083333 0.96904762 0.9675     0.96666667 0.96517857 0.95119048
 0.95       0.945      0.94194444 0.94166667 0.92333333 0.91666667
 0.79696429 0.78714286 0.78083333 0.64934524 0.61869048 0.07833333
 0.07083333 0.06       0.05       0.04375    0.035      0.03333333
 0.025      0.01666667 0.01       0.        ]"
RandomForest,SALL1,IMMP2L,SH3D19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.2692307692307692, 0.34615384615384615, 0.36538461538461536, 0.40384615384615385, 0.46153846153846156, 0.5192307692307693, 1.0]","[0.0, 0.7966101694915254, 0.8050847457627118, 0.8220338983050848, 0.8601694915254238, 0.8686440677966102, 0.8813559322033898, 0.8983050847457628, 0.9067796610169492, 0.923728813559322, 0.9322033898305084, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98333333 0.975      0.96666667
 0.96666667 0.95       0.95       0.92083333 0.90833333 0.74333333
 0.735      0.67738095 0.09083333 0.075      0.07333333 0.0575
 0.025      0.01666667 0.        ]"
RandomForest,HOXD10,IMMP2L,TUBB6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.038461538461538464, 0.057692307692307696, 0.057692307692307696, 0.07692307692307693, 0.07692307692307693, 0.09615384615384616, 0.09615384615384616, 0.15384615384615385, 0.15384615384615385, 0.36538461538461536, 0.40384615384615385, 0.4423076923076923, 0.4807692307692308, 0.5, 0.5769230769230769, 0.6153846153846154, 0.6346153846153846, 0.6923076923076923, 0.75, 0.8846153846153846, 0.9038461538461539, 0.9615384615384616, 1.0]","[0.0, 0.8347457627118644, 0.8389830508474576, 0.864406779661017, 0.8813559322033898, 0.8940677966101694, 0.9110169491525424, 0.9194915254237288, 0.9576271186440678, 0.9576271186440678, 0.9703389830508474, 0.9703389830508474, 0.9788135593220338, 0.9788135593220338, 0.9830508474576272, 0.9830508474576272, 0.9915254237288136, 0.9915254237288136, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.975      0.96666667 0.96666667 0.96
 0.94       0.925      0.76564103 0.72666667 0.67666667 0.585
 0.55647436 0.5525     0.52154762 0.49647436 0.3952381  0.3625
 0.31231602 0.15357143 0.13333333 0.11357143 0.0952381  0.09166667
 0.08       0.06666667 0.065      0.06       0.04       0.025
 0.01666667 0.0125     0.        ]"
RandomForest,ZNF542,IMMP2L,TUBB6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.038461538461538464, 0.057692307692307696, 0.057692307692307696, 0.15384615384615385, 0.2692307692307692, 0.28846153846153844, 0.34615384615384615, 0.40384615384615385, 0.4423076923076923, 0.5, 0.5192307692307693, 0.5961538461538461, 0.7692307692307693, 0.7884615384615384, 1.0]","[0.0, 0.7669491525423728, 0.7711864406779662, 0.7838983050847458, 0.788135593220339, 0.7966101694915254, 0.864406779661017, 0.8940677966101694, 0.9449152542372882, 0.9491525423728814, 0.9661016949152542, 0.9830508474576272, 0.9830508474576272, 0.9872881355932204, 0.9872881355932204, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.98       0.96666667 0.96666667
 0.95       0.91428571 0.9        0.88333333 0.85       0.79166667
 0.63333333 0.58333333 0.57666667 0.36333333 0.25666667 0.18333333
 0.16666667 0.16666667 0.13       0.11666667 0.1        0.08333333
 0.06666667 0.05       0.02       0.        ]"
RandomForest,CD96,HOXD9,KCNK12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.057692307692307696, 0.07692307692307693, 0.11538461538461539, 0.17307692307692307, 0.3076923076923077, 1.0]","[0.0, 0.9067796610169492, 0.961864406779661, 0.9872881355932204, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.7  0.5  0.4  0.2  0.15 0.1  0.05 0.  ]
RandomForest,CD96,ZNF542,KCNK12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.057692307692307696, 0.11538461538461539, 0.15384615384615385, 0.23076923076923078, 0.28846153846153844, 0.5384615384615384, 1.0]","[0.0, 0.788135593220339, 0.864406779661017, 0.9279661016949152, 0.9703389830508474, 0.9745762711864406, 0.9830508474576272, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.9  0.88 0.74 0.42 0.38 0.2  0.12 0.06 0.04
 0.02 0.  ]"
RandomForest,ADD2,HOXD9,IMMP2L,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.057692307692307696, 0.17307692307692307, 0.25, 0.3269230769230769, 0.4423076923076923, 0.5961538461538461, 1.0]","[0.0, 0.826271186440678, 0.8983050847457628, 0.9322033898305084, 0.961864406779661, 0.9745762711864406, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.92 0.62 0.36 0.32 0.14 0.08 0.06 0.04 0.02
 0.  ]"
RandomForest,ADD2,ZNF542,IMMP2L,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.3076923076923077, 0.36538461538461536, 0.4423076923076923, 0.5, 0.5384615384615384, 0.6923076923076923, 0.7307692307692307, 0.7884615384615384, 1.0]","[0.0, 0.7627118644067796, 0.788135593220339, 0.7966101694915254, 0.8347457627118644, 0.8389830508474576, 0.847457627118644, 0.8686440677966102, 0.8771186440677966, 0.8940677966101694, 0.902542372881356, 0.9788135593220338, 0.9788135593220338, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98571429 0.975      0.97333333
 0.97       0.96785714 0.9625     0.96       0.9575     0.82833333
 0.81833333 0.75416667 0.05138889 0.04166667 0.03541667 0.025
 0.02291667 0.01666667 0.0125     0.01       0.        ]"
RandomForest,DDX25,PIK3R5,SALL1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4807692307692308, 0.5192307692307693, 0.6923076923076923, 0.7307692307692307, 0.75, 0.8269230769230769, 0.8653846153846154, 0.9038461538461539, 1.0]","[0.0, 0.6610169491525424, 0.6694915254237288, 0.673728813559322, 0.6991525423728814, 0.7076271186440678, 0.711864406779661, 0.7203389830508474, 0.7330508474576272, 0.7415254237288136, 0.75, 0.7966101694915254, 0.8050847457627118, 0.8135593220338984, 0.8389830508474576, 0.8516949152542372, 0.864406779661017, 0.8771186440677966, 0.8940677966101694, 0.9067796610169492, 0.9152542372881356, 0.923728813559322, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9975     0.995      0.99333333 0.992
 0.99       0.98833333 0.98666667 0.9855     0.98285714 0.98
 0.9735     0.97333333 0.96361905 0.96       0.94666667 0.945
 0.94285714 0.94       0.925      0.92       0.5725     0.09866667
 0.09266667 0.04666667 0.04333333 0.032      0.03       0.02
 0.01       0.        ]"
RandomForest,ST8SIA1,PIK3R5,SALL1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.038461538461538464, 0.038461538461538464, 0.7307692307692307, 0.7692307692307693, 1.0]","[0.0, 0.6610169491525424, 0.6779661016949152, 0.6949152542372882, 0.711864406779661, 0.7245762711864406, 0.7457627118644068, 0.75, 0.7584745762711864, 0.7669491525423728, 0.7754237288135594, 0.7796610169491526, 0.788135593220339, 0.8220338983050848, 0.8305084745762712, 0.8389830508474576, 0.847457627118644, 0.8771186440677966, 0.885593220338983, 0.961864406779661, 0.961864406779661, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.996      0.99333333 0.99       0.98666667
 0.98666667 0.98433333 0.98333333 0.98166667 0.98166667 0.98133333
 0.98       0.953      0.95       0.945      0.94466667 0.93666667
 0.935      0.72338095 0.70833333 0.53566667 0.522      0.497
 0.07666667 0.06333333 0.        ]"
RandomForest,SALL1,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 0.15384615384615385, 0.19230769230769232, 0.36538461538461536, 0.4230769230769231, 0.5576923076923077, 0.5961538461538461, 1.0]","[0.0, 0.8813559322033898, 0.885593220338983, 0.8940677966101694, 0.9194915254237288, 0.9279661016949152, 0.9322033898305084, 0.940677966101695, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98       0.975      0.95       0.93333333
 0.925      0.91666667 0.61333333 0.32833333 0.30416667 0.23833333
 0.16916667 0.0625     0.05       0.0125     0.01       0.        ]"
RandomForest,ZNF626,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46153846153846156, 0.5, 0.5769230769230769, 0.6153846153846154, 0.6538461538461539, 1.0]","[0.0, 0.7669491525423728, 0.7711864406779662, 0.788135593220339, 0.8177966101694916, 0.8220338983050848, 0.8347457627118644, 0.8389830508474576, 0.8559322033898306, 0.885593220338983, 0.902542372881356, 0.9194915254237288, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.996      0.99333333 0.99       0.98866667
 0.98833333 0.98580952 0.985      0.98       0.965      0.96
 0.56109524 0.047      0.04       0.03       0.02       0.01333333
 0.        ]"
RandomForest,ZNF829,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.057692307692307696, 0.11538461538461539, 0.17307692307692307, 0.21153846153846154, 0.2692307692307692, 0.3076923076923077, 0.46153846153846156, 0.7115384615384616, 1.0]","[0.0, 0.8305084745762712, 0.8940677966101694, 0.9194915254237288, 0.940677966101695, 0.9745762711864406, 0.9788135593220338, 0.9872881355932204, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.86 0.82 0.78 0.6  0.38 0.24 0.16 0.14 0.12
 0.1  0.06 0.04 0.02 0.  ]"
RandomForest,IMMP2L,NPBWR1,SALL1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.038461538461538464, 0.038461538461538464, 0.057692307692307696, 0.057692307692307696, 0.07692307692307693, 0.09615384615384616, 0.11538461538461539, 0.15384615384615385, 0.15384615384615385, 0.28846153846153844, 0.3269230769230769, 0.4230769230769231, 0.5, 0.5576923076923077, 0.5769230769230769, 0.6153846153846154, 0.6346153846153846, 0.6730769230769231, 0.6923076923076923, 0.7307692307692307, 0.7884615384615384, 0.8653846153846154, 1.0]","[0.0, 0.7754237288135594, 0.7923728813559322, 0.8432203389830508, 0.8771186440677966, 0.885593220338983, 0.8983050847457628, 0.902542372881356, 0.9279661016949152, 0.9576271186440678, 0.9576271186440678, 0.9745762711864406, 0.9745762711864406, 0.9788135593220338, 0.9788135593220338, 0.9872881355932204, 0.9915254237288136, 0.9915254237288136, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.96666667 0.95       0.925      0.91666667
 0.9        0.89666667 0.86666667 0.77333333 0.76666667 0.67
 0.63166667 0.61333333 0.59833333 0.57       0.525      0.41166667
 0.40833333 0.385      0.37166667 0.15333333 0.15       0.12333333
 0.10333333 0.1        0.09166667 0.09       0.08333333 0.075
 0.07       0.05833333 0.05       0.03333333 0.        ]"
RandomForest,IMMP2L,NPBWR1,SMAD9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019230769230769232, 0.019230769230769232, 0.09615384615384616, 0.09615384615384616, 0.38461538461538464, 0.4230769230769231, 0.46153846153846156, 0.5192307692307693, 0.5769230769230769, 0.6153846153846154, 0.6538461538461539, 0.6923076923076923, 0.7115384615384616, 1.0]","[0.0, 0.7203389830508474, 0.7245762711864406, 0.7330508474576272, 0.8177966101694916, 0.8305084745762712, 0.8389830508474576, 0.8516949152542372, 0.8559322033898306, 0.885593220338983, 0.8940677966101694, 0.902542372881356, 0.9067796610169492, 0.9152542372881356, 0.9915254237288136, 0.9915254237288136, 0.9957627118644068, 0.9957627118644068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99       0.9875     0.975      0.96666667
 0.9625     0.96       0.95833333 0.95       0.94666667 0.9375
 0.93333333 0.92833333 0.71333333 0.70833333 0.70083333 0.42583333
 0.4175     0.06       0.05833333 0.05333333 0.05       0.04
 0.0375     0.02916667 0.025      0.02       0.        ]"
