estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
Voting,HOXA5,IMMP2L,SH3D19,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99887286 0.74921978 0.00509264]
Voting,SALL1,IMMP2L,SH3D19,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99900533 0.74739278 0.00187367]
Voting,HOXD10,IMMP2L,TUBB6,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99974579 0.57914363 0.01894862]
Voting,ZNF542,IMMP2L,TUBB6,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99980961 0.49875288 0.01653573]
Voting,CD96,HOXD9,KCNK12,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99872143 0.68877163 0.00534376]
Voting,CD96,ZNF542,KCNK12,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99882495 0.64779954 0.0056553 ]
Voting,ADD2,HOXD9,IMMP2L,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99954536 0.61010054 0.00802686]
Voting,ADD2,ZNF542,IMMP2L,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99949226 0.74697223 0.00729169]
Voting,DDX25,PIK3R5,SALL1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99985945 0.63359381 0.03070595]
Voting,ST8SIA1,PIK3R5,SALL1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99982519 0.65523454 0.05694166]
Voting,SALL1,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99979895 0.63323211 0.02178102]
Voting,ZNF626,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99943375 0.62080588 0.02053502]
Voting,ZNF829,ST8SIA5,WSB1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99951323 0.62107715 0.02670964]
Voting,IMMP2L,NPBWR1,SALL1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99973338 0.51437561 0.02392851]
Voting,IMMP2L,NPBWR1,SMAD9,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99973668 0.62724507 0.00395194]
Voting,IMMP2L,NPBWR1,SALL1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.00423728813559322, 1.0, 1.0]",[       inf 0.99973338 0.51437561 0.02392851]
