estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
DecisionTree,BMP4,KCNK16,NOD2,SNORD115-10,"[0.0, 0.0, 0.040983606557377046, 0.07377049180327869, 1.0]","[0.0, 0.9426229508196722, 0.9836065573770492, 1.0, 1.0]",[       inf 1.         0.5        0.33333333 0.        ]
DecisionTree,BMP4,KCNK16,RPLP1,SNORD115-10,"[0.0, 0.0, 0.01639344262295082, 0.02459016393442623, 0.040983606557377046, 0.05737704918032787, 0.10655737704918032, 0.13114754098360656, 1.0]","[0.0, 0.819672131147541, 0.8852459016393442, 0.9098360655737705, 0.9426229508196722, 0.9672131147540983, 0.9918032786885246, 1.0, 1.0]","[       inf 1.         0.8        0.75       0.66666667 0.6
 0.33333333 0.25       0.        ]"
DecisionTree,BMP4,KCNK16,TGM6,SNORD115-10,"[0.0, 0.0, 0.00819672131147541, 0.03278688524590164, 0.04918032786885246, 0.07377049180327869, 0.13934426229508196, 0.16393442622950818, 1.0]","[0.0, 0.8442622950819673, 0.8770491803278688, 0.9262295081967213, 0.9426229508196722, 0.9590163934426229, 0.9918032786885246, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.5        0.4
 0.33333333 0.25       0.        ]"
DecisionTree,BMP4,SLC45A4,NOD2,SNORD115-10,"[0.0, 0.0, 0.00819672131147541, 0.04918032786885246, 0.09836065573770492, 1.0]","[0.0, 0.9180327868852459, 0.9426229508196722, 0.9836065573770492, 1.0, 1.0]",[ inf 1.   0.75 0.5  0.25 0.  ]
DecisionTree,BMP4,SLC45A4,RPLP1,SNORD115-10,"[0.0, 0.0, 0.01639344262295082, 0.03278688524590164, 0.04918032786885246, 0.08196721311475409, 0.19672131147540983, 1.0]","[0.0, 0.8032786885245902, 0.8524590163934426, 0.8852459016393442, 0.9098360655737705, 0.9426229508196722, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.6        0.5
 0.33333333 0.        ]"
DecisionTree,BMP4,SLC45A4,TGM6,SNORD115-10,"[0.0, 0.0, 0.040983606557377046, 1.0]","[0.0, 0.9590163934426229, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,BMP4,SLC6A11,NOD2,SNORD115-10,"[0.0, 0.0, 0.01639344262295082, 0.03278688524590164, 0.08196721311475409, 0.10655737704918032, 0.13934426229508196, 1.0]","[0.0, 0.9016393442622951, 0.9344262295081968, 0.9590163934426229, 0.9836065573770492, 0.9918032786885246, 1.0, 1.0]","[       inf 1.         0.66666667 0.6        0.33333333 0.25
 0.2        0.        ]"
DecisionTree,BMP4,SLC6A11,RPLP1,SNORD115-10,"[0.0, 0.0, 0.040983606557377046, 0.05737704918032787, 1.0]","[0.0, 0.9508196721311475, 0.9918032786885246, 1.0, 1.0]",[       inf 1.         0.5        0.33333333 0.        ]
DecisionTree,BMP4,SLC6A11,TGM6,SNORD115-10,"[0.0, 0.0, 0.00819672131147541, 0.02459016393442623, 0.040983606557377046, 0.06557377049180328, 0.09836065573770492, 0.12295081967213115, 1.0]","[0.0, 0.8770491803278688, 0.9016393442622951, 0.9344262295081968, 0.9590163934426229, 0.9754098360655737, 0.9918032786885246, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.6        0.4
 0.33333333 0.25       0.        ]"
DecisionTree,C1QTNF4,KCNK16,NOD2,SNORD115-10,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
