accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.9234234234234234,0.9683168316831683,0.9583646685627916,0.7474999999999999,0.48580754964241046,DecisionTree
0.927927927927928,0.9737623762376237,0.9609429804312523,0.8568564356435644,0.5027626587049647,RandomForest
0.9445945945945946,0.9722772277227723,0.9696525723643074,0.8603465346534653,0.652658372567657,SVM
0.9256756756756757,0.9742574257425742,0.9597824837215493,0.8857425742574258,0.4806939933763569,XGBoost
