selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,1,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.8663366336633663,0.5981918006809052,0.9683794466403162
SVM,RandomForest,1,0.9099099099099099,0.9702970297029703,0.3,0.9333333333333333,0.9514563106796117,0.7945544554455446,0.3422407235722937,0.962671905697446
SVM,SVM,1,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.696039603960396,0.5981918006809052,0.9683794466403162
SVM,DecisionTree,1,0.8738738738738738,0.9306930693069307,0.3,0.9306930693069307,0.9306930693069307,0.7534653465346535,0.2306930693069307,0.9306930693069307
SVM,XGBoost,2,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.8841584158415842,0.5206781065746418,0.9664694280078896
SVM,RandomForest,2,0.918918918918919,0.9702970297029703,0.4,0.9423076923076923,0.9560975609756097,0.8297029702970297,0.43615938888466016,0.9645669291338582
SVM,SVM,2,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.798019801980198,0.5981918006809052,0.9683794466403162
SVM,DecisionTree,2,0.9279279279279279,0.9801980198019802,0.4,0.9428571428571428,0.9611650485436893,0.6772277227722773,0.481393545244545,0.9724950884086444
SVM,XGBoost,3,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.9009900990099009,0.5206781065746418,0.9664694280078896
SVM,RandomForest,3,0.918918918918919,0.9702970297029703,0.4,0.9423076923076923,0.9560975609756097,0.9103960396039604,0.43615938888466016,0.9645669291338582
SVM,SVM,3,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.896039603960396,0.5981918006809052,0.9683794466403162
SVM,DecisionTree,3,0.9279279279279279,0.9801980198019802,0.4,0.9428571428571428,0.9611650485436893,0.7702970297029703,0.481393545244545,0.9724950884086444
SVM,XGBoost,4,0.918918918918919,0.9603960396039604,0.5,0.9509803921568627,0.9556650246305419,0.898019801980198,0.48291525575802235,0.958498023715415
SVM,RandomForest,4,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.9034653465346534,0.5206781065746418,0.9664694280078896
SVM,SVM,4,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.8683168316831683,0.5981918006809052,0.9683794466403162
SVM,DecisionTree,4,0.9009009009009009,0.9504950495049505,0.4,0.9411764705882353,0.9458128078817734,0.6792079207920791,0.3676387108351396,0.9486166007905138
SVM,XGBoost,5,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.905940594059406,0.5206781065746418,0.9664694280078896
SVM,RandomForest,5,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.8712871287128713,0.5981918006809052,0.9683794466403162
SVM,SVM,5,0.9459459459459459,0.9702970297029703,0.7,0.9702970297029703,0.9702970297029703,0.8940594059405941,0.6702970297029703,0.9702970297029703
SVM,DecisionTree,5,0.9279279279279279,0.9504950495049505,0.7,0.9696969696969697,0.96,0.8193069306930693,0.5997861905274535,0.9542743538767395
DecisionTree,XGBoost,1,0.9099099099099099,0.9702970297029703,0.3,0.9333333333333333,0.9514563106796117,0.8707920792079208,0.3422407235722937,0.962671905697446
DecisionTree,RandomForest,1,0.9099099099099099,0.9702970297029703,0.3,0.9333333333333333,0.9514563106796117,0.708910891089109,0.3422407235722937,0.962671905697446
DecisionTree,SVM,1,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.8425742574257425,0.5981918006809052,0.9683794466403162
DecisionTree,DecisionTree,1,0.9009009009009009,0.9603960396039604,0.3,0.9326923076923077,0.9463414634146341,0.6267326732673267,0.30671101410873164,0.9547244094488189
DecisionTree,XGBoost,2,0.918918918918919,0.9801980198019802,0.3,0.9339622641509434,0.9565217391304348,0.8767326732673267,0.38680120095997145,0.9705882352941176
DecisionTree,RandomForest,2,0.918918918918919,0.9801980198019802,0.3,0.9339622641509434,0.9565217391304348,0.8712871287128713,0.38680120095997145,0.9705882352941176
DecisionTree,SVM,2,0.954954954954955,0.9702970297029703,0.8,0.98,0.9751243781094527,0.8603960396039603,0.738112512431608,0.9722222222222222
DecisionTree,DecisionTree,2,0.9279279279279279,0.9801980198019802,0.4,0.9428571428571428,0.9611650485436893,0.7326732673267327,0.481393545244545,0.9724950884086444
DecisionTree,XGBoost,3,0.9369369369369369,0.9801980198019802,0.5,0.9519230769230769,0.9658536585365853,0.8797029702970296,0.5656077636605887,0.9744094488188977
DecisionTree,RandomForest,3,0.9459459459459459,0.9801980198019802,0.6,0.9611650485436893,0.9705882352941176,0.8806930693069307,0.6423523588478739,0.9763313609467456
DecisionTree,SVM,3,0.9459459459459459,0.9801980198019802,0.6,0.9611650485436893,0.9705882352941176,0.892079207920792,0.6423523588478739,0.9763313609467456
DecisionTree,DecisionTree,3,0.9279279279279279,0.9801980198019802,0.4,0.9428571428571428,0.9611650485436893,0.69009900990099,0.481393545244545,0.9724950884086444
DecisionTree,XGBoost,4,0.9099099099099099,0.9702970297029703,0.3,0.9333333333333333,0.9514563106796117,0.8683168316831683,0.3422407235722937,0.962671905697446
DecisionTree,RandomForest,4,0.918918918918919,0.9702970297029703,0.4,0.9423076923076923,0.9560975609756097,0.8678217821782178,0.43615938888466016,0.9645669291338582
DecisionTree,SVM,4,0.9369369369369369,0.9702970297029703,0.6,0.9607843137254902,0.9655172413793104,0.8722772277227723,0.5981918006809052,0.9683794466403162
DecisionTree,DecisionTree,4,0.918918918918919,0.9801980198019802,0.3,0.9339622641509434,0.9565217391304348,0.6400990099009901,0.38680120095997145,0.9705882352941176
DecisionTree,XGBoost,5,0.9099099099099099,0.9702970297029703,0.3,0.9333333333333333,0.9514563106796117,0.8673267326732673,0.3422407235722937,0.962671905697446
DecisionTree,RandomForest,5,0.954954954954955,0.9801980198019802,0.7,0.9705882352941176,0.9753694581280788,0.8316831683168316,0.7134683456037879,0.9782608695652174
