selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,3,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.5742574257425742, 0.5742574257425742, 0.6336633663366337, 0.6336633663366337, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 1.0]","[       inf 0.9955766  0.98642226 0.98638881 0.98589463 0.98586912
 0.9445597  0.88430583 0.62981149 0.0388845  0.03089817]"
SVM,DecisionTree,3,"[0.0, 0.4, 0.4, 0.6, 0.6, 1.0]","[0.0, 0.9207920792079208, 0.9306930693069307, 0.9702970297029703, 0.9801980198019802, 1.0]",[       inf 1.         0.8        0.66666667 0.6        0.        ]
SVM,XGBoost,4,"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 1.0]","[0.0, 0.45544554455445546, 0.6435643564356436, 0.6633663366336634, 0.6831683168316832, 0.693069306930693, 0.7128712871287128, 0.7227722772277227, 0.7425742574257426, 0.9207920792079208, 0.9207920792079208, 0.9504950495049505, 0.9504950495049505, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.9969446  0.9967998  0.99585634 0.9956858  0.99566036
 0.99559975 0.9951643  0.993873   0.9705771  0.96628946 0.8756247
 0.8490612  0.81844765 0.5731629  0.46444353 0.29401013 0.22781499
 0.13754824 0.1267368  0.0714225 ]"
SVM,RandomForest,4,"[0.0, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.4, 0.4, 0.8, 0.8, 0.9, 0.9, 1.0]","[0.0, 0.8316831683168316, 0.8415841584158416, 0.8712871287128713, 0.8910891089108911, 0.9108910891089109, 0.9405940594059405, 0.9405940594059405, 0.9504950495049505, 0.9504950495049505, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 1.         0.99333333 0.99       0.97666667 0.97
 0.88       0.84833333 0.81766667 0.76066667 0.65033333 0.14866667
 0.115      0.10633333 0.103      0.012     ]"
SVM,SVM,4,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.4, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.32673267326732675, 0.32673267326732675, 0.6336633663366337, 0.6336633663366337, 0.9405940594059405, 0.9405940594059405, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 1.0]","[       inf 0.99998158 0.98693275 0.98643757 0.9823998  0.98237447
 0.97826906 0.97784003 0.9745525  0.90528862 0.854373   0.14205682
 0.10412962]"
SVM,DecisionTree,4,"[0.0, 0.6, 0.6, 1.0]","[0.0, 0.9504950495049505, 0.9702970297029703, 1.0]",[inf 1.  0.5 0. ]
SVM,XGBoost,5,"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.6, 0.6, 1.0, 1.0]","[0.0, 0.6336633663366337, 0.6534653465346535, 0.6732673267326733, 0.6831683168316832, 0.7227722772277227, 0.7524752475247525, 0.801980198019802, 0.8217821782178217, 0.8415841584158416, 0.8613861386138614, 0.8811881188118812, 0.9504950495049505, 0.9504950495049505, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.9966534  0.9961349  0.99578446 0.9941502  0.99344516
 0.990035   0.98941445 0.9882592  0.9876211  0.98431545 0.98418957
 0.9513083  0.9440744  0.91111594 0.90781134 0.7805728  0.33735606
 0.25680304 0.12949559 0.08981659]"
SVM,RandomForest,5,"[0.0, 0.2, 0.3, 0.3, 0.4, 0.6, 0.7, 0.7, 0.8, 0.8, 1.0]","[0.0, 0.9207920792079208, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 1.0]",[inf 1.  0.9 0.8 0.7 0.5 0.4 0.3 0.2 0.1 0. ]
SVM,SVM,5,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.9, 0.9, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.5643564356435643, 0.5643564356435643, 0.6039603960396039, 0.6039603960396039, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.99607533 0.98870962 0.98862255 0.98842232 0.98838169
 0.91702077 0.0451338  0.04483045 0.04188406 0.02869061]"
SVM,DecisionTree,5,"[0.0, 0.3, 0.6, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9504950495049505, 0.9702970297029703, 1.0]",[ inf 1.   0.5  0.25 0.  ]
DecisionTree,XGBoost,1,"[0.0, 0.2, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9702970297029703, 1.0]",[       inf 0.93122697 0.88054556 0.42240644]
DecisionTree,RandomForest,1,"[0.0, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.9, 1.0]","[0.0, 0.9108910891089109, 0.9207920792079208, 0.9207920792079208, 0.9405940594059405, 0.9405940594059405, 0.9504950495049505, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 1.         0.95       0.89       0.86666667 0.8
 0.78333333 0.75833333 0.32261905 0.06666667 0.        ]"
DecisionTree,SVM,1,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.9, 0.9, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.2376237623762376, 0.2376237623762376, 0.42574257425742573, 0.42574257425742573, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.99999949 0.96799274 0.96754582 0.96610574 0.96607236
 0.96150054 0.8508194  0.83891837 0.36883581 0.1880992  0.17920849
 0.08836372]"
DecisionTree,DecisionTree,1,"[0.0, 0.7, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9603960396039604, 1.0]",[       inf 1.         0.66666667 0.        ]
DecisionTree,XGBoost,2,"[0.0, 0.2, 0.2, 0.2, 0.3, 0.7, 0.7, 1.0]","[0.0, 0.9306930693069307, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 1.0]","[       inf 0.9359782  0.92645234 0.9205842  0.8716568  0.75424314
 0.43128008 0.37464416]"
DecisionTree,RandomForest,2,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 1.0]","[0.0, 0.8910891089108911, 0.900990099009901, 0.9405940594059405, 0.9504950495049505, 0.9504950495049505, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0, 1.0]","[       inf 1.         0.98666667 0.98       0.94       0.93
 0.88       0.75333333 0.72       0.66704762 0.625      0.57166667
 0.05       0.01      ]"
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.9, 0.9, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.37623762376237624, 0.37623762376237624, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 0.9999922  0.98265666 0.98237543 0.74555068 0.17297569
 0.12710325 0.12203424 0.09548061]"
DecisionTree,DecisionTree,2,"[0.0, 0.5, 0.6, 0.6, 0.7, 0.7, 1.0]","[0.0, 0.9603960396039604, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.        ]"
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4, 0.4, 0.7, 0.7, 0.8, 0.8, 1.0]","[0.0, 0.009900990099009901, 0.019801980198019802, 0.07920792079207921, 0.10891089108910891, 0.37623762376237624, 0.44554455445544555, 0.46534653465346537, 0.4752475247524752, 0.5148514851485149, 0.5445544554455446, 0.5742574257425742, 0.594059405940594, 0.6336633663366337, 0.7326732673267327, 0.7722772277227723, 0.801980198019802, 0.8316831683168316, 0.8613861386138614, 0.9207920792079208, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.9960424  0.99588037 0.9957997  0.9955101  0.995235
 0.99370307 0.9936195  0.9935142  0.9934691  0.992736   0.9923752
 0.9920643  0.9904304  0.98935974 0.98793983 0.9868754  0.98571914
 0.9854128  0.97174394 0.97014153 0.94455487 0.7788392  0.45335114
 0.23722044 0.13582414 0.10198706 0.04159968]"
DecisionTree,RandomForest,3,"[0.0, 0.2, 0.3, 0.4, 0.6, 0.6, 0.7, 1.0]","[0.0, 0.9405940594059405, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]",[inf 1.  0.9 0.8 0.4 0.3 0.2 0. ]
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.36633663366336633, 0.36633663366336633, 0.7227722772277227, 0.7227722772277227, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.99399787 0.98488906 0.98488763 0.98392434 0.98389017
 0.92386495 0.77442646 0.59498301 0.04789352 0.03915252]"
DecisionTree,DecisionTree,3,"[0.0, 0.6, 1.0]","[0.0, 0.9801980198019802, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.4, 0.6, 0.7, 0.7, 1.0]","[0.0, 0.8712871287128713, 0.8910891089108911, 0.9207920792079208, 0.9405940594059405, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 1.0]","[       inf 0.96853966 0.9631184  0.9625045  0.95578265 0.9153162
 0.912      0.8975402  0.78441596 0.6784362  0.65184236 0.41041654
 0.21653211]"
DecisionTree,RandomForest,4,"[0.0, 0.2, 0.3, 0.3, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 0.8, 0.9, 1.0]","[0.0, 0.900990099009901, 0.9405940594059405, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.68 0.64 0.54 0.44 0.2  0.1  0.04 0.02 0.  ]
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.4, 0.4, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.22772277227722773, 0.22772277227722773, 0.6732673267326733, 0.6732673267326733, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.9962203  0.9825994  0.98251832 0.98039591 0.9803839
 0.96416242 0.77989107 0.69619589 0.13598638 0.09790069]"
DecisionTree,DecisionTree,4,"[0.0, 0.7, 1.0]","[0.0, 0.9801980198019802, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.4, 0.6, 0.7, 0.7, 1.0]","[0.0, 0.8514851485148515, 0.8712871287128713, 0.9405940594059405, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 1.0]","[       inf 0.968156   0.9626024  0.9561342  0.9219798  0.72042495
 0.7104264  0.535346   0.46079952 0.20666733]"
DecisionTree,RandomForest,5,"[0.0, 0.3, 0.3, 0.3, 0.7, 0.7, 1.0]","[0.0, 0.9405940594059405, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 1.0]",[inf 1.  0.8 0.6 0.2 0.1 0. ]
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.4, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.48514851485148514, 0.48514851485148514, 0.6138613861386139, 0.6138613861386139, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.99668544 0.98418788 0.98410038 0.98202045 0.98192527
 0.95598451 0.93991685 0.93484181 0.66431115 0.51516724 0.13308212
 0.10033106]"
DecisionTree,DecisionTree,5,"[0.0, 0.4, 0.5, 1.0]","[0.0, 0.9603960396039604, 0.9702970297029703, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,1,"[0.0, 0.2, 0.3, 0.4, 1.0]","[0.0, 0.9207920792079208, 0.9504950495049505, 0.9702970297029703, 1.0]",[       inf 0.97207785 0.88007075 0.7122323  0.3447201 ]
RandomForest,RandomForest,1,"[0.0, 0.3, 0.3, 0.4, 0.4, 0.5, 0.7, 0.9, 1.0]","[0.0, 0.9405940594059405, 0.9603960396039604, 0.9702970297029703, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 1.         0.8685119  0.28296356 0.27267857 0.16041667
 0.08285714 0.04285714 0.        ]"
RandomForest,SVM,1,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.4, 0.7, 0.7, 0.9, 0.9, 1.0]","[0.0, 0.009900990099009901, 0.0594059405940594, 0.0594059405940594, 0.22772277227722773, 0.22772277227722773, 0.43564356435643564, 0.43564356435643564, 0.693069306930693, 0.693069306930693, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.99346184 0.99340647 0.99336733 0.99112254 0.99100051
 0.98431142 0.98330037 0.96599767 0.9657858  0.59736773 0.36477696
 0.22610566 0.07035896 0.05997076 0.05442838]"
RandomForest,DecisionTree,1,"[0.0, 0.3, 1.0]","[0.0, 0.9603960396039604, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,2,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.5, 0.7, 0.9, 1.0]","[0.0, 0.900990099009901, 0.9405940594059405, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.97009754 0.9363662  0.86131716 0.8042873  0.76431
 0.7380149  0.38158566 0.29724416 0.26301134]"
RandomForest,RandomForest,2,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.4, 0.5, 0.6, 0.9, 1.0]","[0.0, 0.8811881188118812, 0.8910891089108911, 0.9207920792079208, 0.9801980198019802, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 1.         0.98333333 0.9625     0.6897619  0.625
 0.59916667 0.53583333 0.07047619 0.03333333]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.8, 0.8, 1.0]","[0.0, 0.009900990099009901, 0.27722772277227725, 0.27722772277227725, 0.693069306930693, 0.693069306930693, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 1.         0.99999996 0.99999995 0.99998816 0.99998607
 0.61786724 0.61685411 0.57586817 0.29496202 0.25245802 0.14082268]"
RandomForest,DecisionTree,2,"[0.0, 0.3, 1.0]","[0.0, 0.9702970297029703, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,3,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5, 0.6, 0.7, 1.0]","[0.0, 0.7623762376237624, 0.8118811881188119, 0.8514851485148515, 0.8712871287128713, 0.8811881188118812, 0.900990099009901, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 0.972648   0.97143155 0.970643   0.9693402  0.9656326
 0.96313274 0.87978286 0.8359819  0.6345531  0.45626107 0.3981377
 0.23306681]"
RandomForest,RandomForest,3,"[0.0, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.5, 0.5, 0.8, 0.9, 1.0]","[0.0, 0.8712871287128713, 0.8910891089108911, 0.9405940594059405, 0.9405940594059405, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 1.         0.98333333 0.9625     0.9425     0.9375
 0.79833333 0.59357143 0.405      0.18333333 0.13333333 0.        ]"
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.5, 0.5, 0.8, 0.8, 1.0]","[0.0, 0.009900990099009901, 0.25742574257425743, 0.25742574257425743, 0.6831683168316832, 0.6831683168316832, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 1.         0.99999994 0.99999994 0.99998236 0.99743201
 0.59362476 0.52870672 0.51833747 0.30373611 0.24581503 0.16192437]"
RandomForest,DecisionTree,3,"[0.0, 0.4, 0.4, 0.5, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9603960396039604, 0.9702970297029703, 0.9900990099009901, 1.0]",[       inf 1.         0.8        0.66666667 0.33333333 0.        ]
RandomForest,XGBoost,4,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4, 0.4, 0.7, 1.0, 1.0]","[0.0, 0.8415841584158416, 0.8811881188118812, 0.9207920792079208, 0.9405940594059405, 0.9504950495049505, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 0.9379399  0.93376553 0.90486676 0.896425   0.89034045
 0.84182775 0.7831369  0.71873987 0.6858751  0.63457936 0.4156181
 0.39648867]"
RandomForest,RandomForest,4,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.5, 0.5, 0.6, 0.6, 1.0]","[0.0, 0.8217821782178217, 0.8316831683168316, 0.8712871287128713, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 1.         0.9875     0.98333333 0.76505952 0.61880952
 0.44909091 0.36748377 0.26125    0.07375   ]"
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.4, 0.4, 0.5, 0.5, 0.8, 0.8, 1.0]","[0.0, 0.009900990099009901, 0.33663366336633666, 0.33663366336633666, 0.3564356435643564, 0.3564356435643564, 0.9603960396039604, 0.9603960396039604, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.99711552 0.98564456 0.98560037 0.98385527 0.98367233
 0.97593882 0.72646936 0.71180041 0.68631693 0.66997196 0.13627674
 0.08868463 0.05489506]"
RandomForest,DecisionTree,4,"[0.0, 0.2, 1.0]","[0.0, 0.9801980198019802, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,5,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.7, 1.0]","[0.0, 0.8712871287128713, 0.9207920792079208, 0.9405940594059405, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 0.9925748  0.9782833  0.97522134 0.8100982  0.7998466
 0.73286897 0.37537363 0.12452704]"
RandomForest,RandomForest,5,"[0.0, 0.2, 0.2, 0.4, 0.6, 0.7, 0.9, 1.0]","[0.0, 0.9207920792079208, 0.9801980198019802, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0]",[inf 1.  0.9 0.6 0.5 0.4 0.1 0. ]
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.5, 0.5, 0.9, 0.9, 1.0]","[0.0, 0.009900990099009901, 0.2079207920792079, 0.2079207920792079, 0.8811881188118812, 0.8811881188118812, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.99574243 0.98628189 0.98608711 0.98198904 0.98188955
 0.97854502 0.85668092 0.8274754  0.72289938 0.46504789 0.08875244
 0.08439185 0.06028298]"
RandomForest,DecisionTree,5,"[0.0, 0.6, 1.0]","[0.0, 0.9801980198019802, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,1,"[0.0, 0.2, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9702970297029703, 1.0]",[       inf 0.93122697 0.88054556 0.42240644]
XGBoost,RandomForest,1,"[0.0, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.9, 1.0]","[0.0, 0.9108910891089109, 0.9207920792079208, 0.9207920792079208, 0.9405940594059405, 0.9405940594059405, 0.9504950495049505, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 1.         0.95       0.89       0.86666667 0.8
 0.78333333 0.75833333 0.32261905 0.06666667 0.        ]"
XGBoost,SVM,1,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.9, 0.9, 1.0, 1.0]","[0.0, 0.009900990099009901, 0.2376237623762376, 0.2376237623762376, 0.42574257425742573, 0.42574257425742573, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.99999949 0.96799274 0.96754582 0.96610574 0.96607236
 0.96150054 0.8508194  0.83891837 0.36883581 0.1880992  0.17920849
 0.08836372]"
XGBoost,DecisionTree,1,"[0.0, 0.7, 0.7, 1.0]","[0.0, 0.9504950495049505, 0.9603960396039604, 1.0]",[       inf 1.         0.66666667 0.        ]
XGBoost,XGBoost,2,"[0.0, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.4, 0.7, 0.9, 1.0]","[0.0, 0.7029702970297029, 0.8316831683168316, 0.8514851485148515, 0.8514851485148515, 0.900990099009901, 0.9306930693069307, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 0.9702970297029703, 1.0]","[       inf 0.9934604  0.9918835  0.99172497 0.9868896  0.98375434
 0.98343974 0.9347633  0.6647749  0.6098641  0.10686894 0.09941244]"
