accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.14121710526315792,0.14375,0.14562509753959302,0.14512503693853432,0.27803772700978857,0.14521316600647777,DecisionTree
0.11756578947368419,0.12760416666666666,0.12067885378179732,0.09076536643026008,0.2306711389363958,0.12549372525810815,RandomForest
0.04698464912280698,0.07187500000000001,0.05372219261658562,0.04590351654846334,0.08820533261675749,0.06547415422376475,SVM
0.05625000000000001,0.05416666666666666,0.057074106924810256,0.06693170065011819,0.10741623852744217,0.05606165613334842,XGBoost
