accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.815625,0.7979166666666667,0.8108209251920784,0.8484809027777779,0.6366305710288728,DecisionTree
0.84375,0.8229166666666666,0.8405297641187106,0.904123263888889,0.692453644407719,RandomForest
0.8635416666666667,0.8125,0.8552365665939062,0.9131944444444444,0.7347598604168895,SVM
0.86875,0.86875,0.8685367187813722,0.8989149305555555,0.7433450166582527,XGBoost
