selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,1,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9688581314878892,0.9307178215009448,0.9789329685362518
SVM,RandomForest,1,0.9352941176470588,0.9882352941176471,0.8823529411764707,0.8935672514619883,0.9384126984126985,0.9688581314878892,0.8758102355877719,0.9676557070302059
SVM,SVM,1,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9494809688581315,0.9307178215009448,0.9789329685362518
SVM,DecisionTree,1,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9695501730103807,0.9307178215009448,0.9789329685362518
SVM,XGBoost,2,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.998961937716263,0.9428090415820634,0.9883720930232558
SVM,RandomForest,2,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.9993079584775086,0.9428090415820634,0.9883720930232558
SVM,SVM,2,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,1.0,0.9428090415820634,0.9883720930232558
SVM,DecisionTree,2,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.970242214532872,0.9428090415820634,0.9883720930232558
SVM,XGBoost,3,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.9993079584775086,0.9428090415820634,0.9883720930232558
SVM,RandomForest,3,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9993079584775086,0.9307178215009448,0.9789329685362518
SVM,SVM,3,0.9941176470588236,0.9882352941176471,1.0,1.0,0.9939393939393939,1.0,0.9885618083164127,0.9904761904761905
SVM,DecisionTree,3,0.9411764705882353,1.0,0.8823529411764707,0.8947368421052632,0.9444444444444444,0.9411764705882353,0.8885233166386385,0.9770114942528736
SVM,XGBoost,4,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9972318339100346,0.9307178215009448,0.9789329685362518
SVM,RandomForest,4,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.9993079584775086,0.9428090415820634,0.9883720930232558
SVM,SVM,4,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,1.0,0.9428090415820634,0.9883720930232558
SVM,DecisionTree,4,0.9647058823529411,0.9882352941176471,0.9411764705882353,0.9437908496732026,0.9653781512605042,0.9647058823529411,0.9307178215009448,0.9789329685362518
SVM,XGBoost,5,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.9986159169550174,0.9428090415820634,0.9883720930232558
SVM,RandomForest,5,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,0.9685121107266437,0.9428090415820634,0.9883720930232558
SVM,SVM,5,0.9705882352941175,1.0,0.9411764705882353,0.9444444444444444,0.9714285714285713,1.0,0.9428090415820634,0.9883720930232558
SVM,DecisionTree,5,0.9411764705882353,1.0,0.8823529411764707,0.8947368421052632,0.9444444444444444,0.9411764705882353,0.8885233166386385,0.9770114942528736
DecisionTree,XGBoost,1,0.9117647058823529,1.0,0.8235294117647058,0.85,0.918918918918919,1.0,0.8366600265340753,0.965909090909091
DecisionTree,RandomForest,1,0.9117647058823529,1.0,0.8235294117647058,0.85,0.918918918918919,1.0,0.8366600265340753,0.965909090909091
DecisionTree,SVM,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,1,0.9117647058823529,1.0,0.8235294117647058,0.85,0.918918918918919,0.9705882352941175,0.8366600265340753,0.965909090909091
DecisionTree,XGBoost,2,0.8235294117647058,1.0,0.6470588235294118,0.7391304347826086,0.85,1.0,0.6915640748081247,0.9340659340659341
