selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,3,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 0.9999965  0.62522394 0.01490288]
SVM,DecisionTree,3,"[0.0, 0.11764705882352941, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
SVM,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.4117647058823529, 0.5294117647058824, 0.7647058823529411, 1.0]","[0.0, 0.664179104477612, 0.7238805970149254, 0.7313432835820896, 0.8731343283582089, 0.8880597014925373, 0.9104477611940298, 0.9328358208955224, 0.9477611940298507, 0.9776119402985075, 0.9776119402985075, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9759015  0.97457904 0.97410506 0.9731338  0.9724181
 0.97094965 0.96763223 0.95394295 0.9048661  0.89611703 0.68667525
 0.48586485 0.38997105 0.24165359 0.19406931 0.1523481  0.13219497]"
SVM,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.23529411764705882, 0.7058823529411765, 1.0]","[0.0, 0.9552238805970149, 0.9776119402985075, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.6 0.4 0.1 0. ]
SVM,SVM,4,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 1.         0.51528668 0.00144098]
SVM,DecisionTree,4,"[0.0, 0.058823529411764705, 1.0]","[0.0, 0.9925373134328358, 1.0]",[inf  1.  0.]
SVM,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.5294117647058824, 0.6470588235294118, 0.8235294117647058, 1.0]","[0.0, 0.6194029850746269, 0.6343283582089553, 0.6417910447761194, 0.664179104477612, 0.7164179104477612, 0.8208955223880597, 0.8283582089552238, 0.8507462686567164, 0.8582089552238806, 0.8731343283582089, 0.8880597014925373, 0.9104477611940298, 0.9701492537313433, 0.9701492537313433, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99692637 0.9967326  0.99660635 0.9963321  0.99621236
 0.9959786  0.99568707 0.9956393  0.99546224 0.99520195 0.99388415
 0.9933541  0.94485205 0.9384933  0.52165496 0.0387666  0.033477
 0.03070161 0.02754753]"
SVM,RandomForest,5,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.35294117647058826, 0.5294117647058824, 1.0]","[0.0, 0.9402985074626866, 0.9850746268656716, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.8 0.7 0.5 0.2 0.1 0. ]
SVM,SVM,5,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 1.         0.97923395 0.93799407 0.75661557 0.00314427]
SVM,DecisionTree,5,"[0.0, 0.11764705882352941, 0.17647058823529413, 1.0]","[0.0, 0.9925373134328358, 0.9925373134328358, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,XGBoost,1,"[0.0, 0.0, 0.0, 0.17647058823529413, 1.0]","[0.0, 0.9776119402985075, 0.9850746268656716, 1.0, 1.0]",[       inf 0.937364   0.7819872  0.69806814 0.37282145]
DecisionTree,RandomForest,1,"[0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.5294117647058824, 1.0]","[0.0, 0.9776119402985075, 0.9776119402985075, 0.9850746268656716, 1.0, 1.0, 1.0]","[       inf 1.         0.90666667 0.89333333 0.82       0.05
 0.        ]"
DecisionTree,SVM,1,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.17647058823529413, 1.0]","[0.0, 0.007462686567164179, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]","[       inf 0.99999991 0.97048913 0.81961863 0.7721791  0.43550357
 0.42683848 0.07089274]"
DecisionTree,DecisionTree,1,"[0.0, 0.058823529411764705, 0.17647058823529413, 0.29411764705882354, 1.0]","[0.0, 0.9850746268656716, 1.0, 1.0, 1.0]",[       inf 1.         0.6        0.33333333 0.        ]
DecisionTree,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.17647058823529413, 0.35294117647058826, 1.0]","[0.0, 0.8955223880597015, 0.9029850746268657, 0.917910447761194, 0.9925373134328358, 1.0, 1.0, 1.0]","[       inf 0.9382165  0.8911466  0.82023674 0.7940476  0.67516965
 0.50880504 0.46674168]"
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.23529411764705882, 0.5882352941176471, 1.0]","[0.0, 0.9626865671641791, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.3 0.1 0. ]
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.23529411764705882, 0.23529411764705882, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 0.99999996 0.98506928 0.28447552 0.1922379  0.01127489]
DecisionTree,DecisionTree,2,"[0.0, 0.058823529411764705, 0.17647058823529413, 1.0]","[0.0, 0.9925373134328358, 1.0, 1.0]",[       inf 1.         0.66666667 0.        ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4117647058823529, 0.5882352941176471, 1.0]","[0.0, 0.8134328358208955, 0.8432835820895522, 0.8582089552238806, 0.8805970149253731, 0.9029850746268657, 0.917910447761194, 0.9477611940298507, 0.9776119402985075, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9978047  0.99585223 0.99512804 0.990626   0.9884239
 0.98815864 0.97577447 0.9716261  0.7432131  0.09500116 0.08606121
 0.04868712]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.11764705882352941, 0.35294117647058826, 0.6470588235294118, 1.0]","[0.0, 0.9477611940298507, 0.9626865671641791, 0.9925373134328358, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.9        0.78333333 0.5
 0.23333333 0.1        0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 1.         0.72789144 0.03802444]
DecisionTree,DecisionTree,3,"[0.0, 0.058823529411764705, 0.11764705882352941, 1.0]","[0.0, 1.0, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17647058823529413, 0.29411764705882354, 1.0]","[0.0, 0.8432835820895522, 0.9253731343283582, 0.9328358208955224, 0.9626865671641791, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9755043  0.96594906 0.9580151  0.93724185 0.80528116
 0.58283484 0.2469496  0.17670295]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.47058823529411764, 0.6470588235294118, 0.7058823529411765, 1.0]","[0.0, 0.9477611940298507, 0.9626865671641791, 0.9776119402985075, 1.0, 1.0, 1.0, 1.0, 1.0]",[  inf 1.    0.965 0.96  0.77  0.03  0.02  0.01  0.   ]
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 0.99999993 0.88359257 0.02456762]
DecisionTree,DecisionTree,4,"[0.0, 0.058823529411764705, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17647058823529413, 0.4117647058823529, 1.0]","[0.0, 0.8283582089552238, 0.8432835820895522, 0.8656716417910447, 0.9328358208955224, 0.9552238805970149, 1.0, 1.0, 1.0, 1.0]","[       inf 0.93802327 0.9351274  0.9335455  0.93005615 0.9274839
 0.7602658  0.53527486 0.36357716 0.33500516]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.11764705882352941, 0.23529411764705882, 0.6470588235294118, 0.7647058823529411, 1.0]","[0.0, 0.9402985074626866, 0.9477611940298507, 0.9626865671641791, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.975      0.97070707 0.8742785  0.51357143
 0.48820707 0.05583333 0.01875    0.        ]"
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 0.99999998 0.91345246 0.00605984]
DecisionTree,DecisionTree,5,"[0.0, 0.058823529411764705, 0.11764705882352941, 0.23529411764705882, 1.0]","[0.0, 0.9925373134328358, 0.9925373134328358, 0.9925373134328358, 1.0]",[       inf 1.         0.66666667 0.5        0.        ]
RandomForest,XGBoost,1,"[0.0, 0.0, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.29411764705882354, 0.35294117647058826, 0.5294117647058824, 1.0]","[0.0, 0.9029850746268657, 0.9328358208955224, 0.9477611940298507, 0.9776119402985075, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 1.0, 1.0]","[       inf 0.9957819  0.882122   0.61485505 0.44376412 0.26843715
 0.23810044 0.22430389 0.21237507 0.19960575]"
RandomForest,RandomForest,1,"[0.0, 0.058823529411764705, 0.11764705882352941, 0.23529411764705882, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 0.35294117647058826, 0.35294117647058826, 0.47058823529411764, 1.0]","[0.0, 0.9328358208955224, 0.9477611940298507, 0.9477611940298507, 0.9552238805970149, 0.9552238805970149, 0.9626865671641791, 0.9776119402985075, 0.9850746268656716, 0.9850746268656716, 1.0]",[inf 1.  0.9 0.8 0.7 0.6 0.5 0.4 0.2 0.1 0. ]
RandomForest,SVM,1,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.47058823529411764, 0.47058823529411764, 0.5882352941176471, 0.5882352941176471, 1.0]","[0.0, 0.007462686567164179, 0.9328358208955224, 0.9328358208955224, 0.9402985074626866, 0.9402985074626866, 0.9776119402985075, 0.9776119402985075, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]","[       inf 1.         0.76777399 0.70702759 0.61782075 0.61304512
 0.41173203 0.32888455 0.27509595 0.23372315 0.23292236 0.22834568
 0.22345062 0.21927457]"
RandomForest,DecisionTree,1,"[0.0, 0.058823529411764705, 0.23529411764705882, 0.35294117647058826, 0.4117647058823529, 1.0]","[0.0, 0.9253731343283582, 0.9477611940298507, 0.9552238805970149, 0.9552238805970149, 1.0]",[ inf 1.   0.75 0.5  0.25 0.  ]
RandomForest,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.5294117647058824, 0.6470588235294118, 1.0]","[0.0, 0.7686567164179104, 0.7835820895522388, 0.7910447761194029, 0.8059701492537313, 0.8134328358208955, 0.8507462686567164, 0.8805970149253731, 0.8880597014925373, 0.917910447761194, 0.9328358208955224, 0.9626865671641791, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0]","[       inf 0.99795973 0.9978442  0.9977221  0.99757534 0.997352
 0.9970278  0.99677    0.9962458  0.9899665  0.9694083  0.9543013
 0.886434   0.2288293  0.12333933 0.11309575 0.10491008 0.08122025
 0.05264676]"
RandomForest,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23529411764705882, 0.23529411764705882, 0.5294117647058824, 0.5294117647058824, 0.6470588235294118, 1.0]","[0.0, 0.917910447761194, 0.9552238805970149, 0.9701492537313433, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0]","[       inf 1.         0.87142857 0.85       0.60666667 0.26428571
 0.18928571 0.08928571 0.075      0.045      0.        ]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.23529411764705882, 0.23529411764705882, 0.5294117647058824, 0.5294117647058824, 1.0]","[0.0, 0.007462686567164179, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]","[       inf 0.99999991 0.83065506 0.19026711 0.16365403 0.06187564
 0.05688885 0.0281418 ]"
RandomForest,DecisionTree,2,"[0.0, 0.058823529411764705, 1.0]","[0.0, 0.9850746268656716, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29411764705882354, 0.4117647058823529, 0.6470588235294118, 0.7647058823529411, 1.0]","[0.0, 0.8880597014925373, 0.9104477611940298, 0.917910447761194, 0.9477611940298507, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99763083 0.99185365 0.9909655  0.99017674 0.8085371
 0.0825908  0.07644562 0.04133104 0.03197079 0.03037011]"
RandomForest,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7058823529411765, 0.8235294117647058, 0.8823529411764706, 1.0]","[0.0, 0.9104477611940298, 0.9402985074626866, 0.9552238805970149, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.985      0.98       0.59714286 0.02
 0.01833333 0.01466667 0.        ]"
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 0.99999989 0.93157901 0.02245789]
RandomForest,DecisionTree,3,"[0.0, 0.11764705882352941, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29411764705882354, 1.0]","[0.0, 0.8283582089552238, 0.8432835820895522, 0.8731343283582089, 0.8805970149253731, 0.9104477611940298, 0.9328358208955224, 0.9626865671641791, 1.0, 1.0, 1.0]","[       inf 0.9764974  0.9738945  0.97283494 0.9715872  0.9715055
 0.96404505 0.9375319  0.8677773  0.20991638 0.14920987]"
RandomForest,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.29411764705882354, 0.35294117647058826, 1.0]","[0.0, 0.9402985074626866, 0.9552238805970149, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.65 0.6  0.15 0.1  0.05 0.  ]
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[       inf 1.         0.99080842 0.0052951 ]
RandomForest,DecisionTree,4,"[0.0, 0.058823529411764705, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47058823529411764, 0.7058823529411765, 1.0]","[0.0, 0.5970149253731343, 0.6194029850746269, 0.6343283582089553, 0.6716417910447762, 0.7014925373134329, 0.7089552238805971, 0.7761194029850746, 0.7985074626865671, 0.8432835820895522, 0.8805970149253731, 0.9104477611940298, 0.9253731343283582, 0.9328358208955224, 0.9477611940298507, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9963354  0.9961725  0.99615365 0.99612266 0.9960007
 0.99595034 0.99575377 0.99559975 0.99332523 0.9928203  0.9816958
 0.980796   0.97985965 0.9775195  0.87160754 0.06398264 0.05320352
 0.04833816]"
RandomForest,RandomForest,5,"[0.0, 0.0, 0.0, 0.29411764705882354, 1.0]","[0.0, 0.9701492537313433, 1.0, 1.0, 1.0]",[ inf 1.   0.75 0.1  0.  ]
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.007462686567164179, 1.0, 1.0]",[           inf 1.00000000e+00 9.80636843e-01 4.74767397e-04]
RandomForest,DecisionTree,5,"[0.0, 0.058823529411764705, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,1,"[0.0, 0.0, 0.0, 0.17647058823529413, 1.0]","[0.0, 0.9776119402985075, 0.9850746268656716, 1.0, 1.0]",[       inf 0.937364   0.7819872  0.69806814 0.37282145]
XGBoost,RandomForest,1,"[0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.5294117647058824, 1.0]","[0.0, 0.9776119402985075, 0.9776119402985075, 0.9850746268656716, 1.0, 1.0, 1.0]","[       inf 1.         0.90666667 0.89333333 0.82       0.05
 0.        ]"
XGBoost,SVM,1,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.17647058823529413, 1.0]","[0.0, 0.007462686567164179, 0.9850746268656716, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]","[       inf 0.99999991 0.97048913 0.81961863 0.7721791  0.43550357
 0.42683848 0.07089274]"
XGBoost,DecisionTree,1,"[0.0, 0.058823529411764705, 0.17647058823529413, 0.29411764705882354, 1.0]","[0.0, 0.9850746268656716, 1.0, 1.0, 1.0]",[       inf 1.         0.6        0.33333333 0.        ]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.23529411764705882, 1.0]","[0.0, 0.9701492537313433, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 0.93734115 0.7637995  0.65774894 0.4863291  0.3600742 ]
XGBoost,RandomForest,2,"[0.0, 0.0, 0.058823529411764705, 0.11764705882352941, 0.29411764705882354, 1.0]","[0.0, 0.9776119402985075, 0.9925373134328358, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.1 0. ]
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 0.99999564 0.98687051 0.9559524  0.46963985 0.01334726]
XGBoost,DecisionTree,2,"[0.0, 0.11764705882352941, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.4117647058823529, 1.0]","[0.0, 0.9477611940298507, 0.9701492537313433, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0]","[       inf 0.99723923 0.99230933 0.9320073  0.9130891  0.8742788
 0.8728319  0.03952862 0.03299498]"
XGBoost,RandomForest,3,"[0.0, 0.0, 0.0, 0.11764705882352941, 0.17647058823529413, 0.29411764705882354, 0.4117647058823529, 1.0]","[0.0, 0.9776119402985075, 0.9850746268656716, 0.9850746268656716, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.3 0.1 0. ]
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 0.99999791 0.99139652 0.93278322 0.77335888 0.01943712]
XGBoost,DecisionTree,3,"[0.0, 0.058823529411764705, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47058823529411764, 1.0]","[0.0, 0.917910447761194, 0.9477611940298507, 0.9701492537313433, 0.9850746268656716, 1.0, 1.0, 1.0]","[       inf 0.9973091  0.9919234  0.9860931  0.96605396 0.8277763
 0.03141266 0.02860343]"
XGBoost,RandomForest,4,"[0.0, 0.0, 0.0, 0.17647058823529413, 0.29411764705882354, 0.35294117647058826, 1.0]","[0.0, 0.9701492537313433, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.85 0.35 0.3  0.1  0.  ]
XGBoost,SVM,4,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 1.         0.85860234 0.46994268 0.27952419 0.00186683]
XGBoost,DecisionTree,4,"[0.0, 0.11764705882352941, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.5882352941176471, 1.0]","[0.0, 0.8880597014925373, 0.9029850746268657, 0.9328358208955224, 0.9477611940298507, 0.9701492537313433, 0.9850746268656716, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0, 1.0]","[       inf 0.9977181  0.99347126 0.992945   0.99072886 0.98299825
 0.9823433  0.9599113  0.77533406 0.6076147  0.03761424 0.03342431]"
XGBoost,RandomForest,5,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.35294117647058826, 1.0]","[0.0, 0.9701492537313433, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.3 0.1 0. ]
XGBoost,SVM,5,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0]","[0.0, 0.007462686567164179, 0.9925373134328358, 0.9925373134328358, 1.0, 1.0]",[       inf 1.         0.9999846  0.98039929 0.94354567 0.00381947]
XGBoost,DecisionTree,5,"[0.0, 0.17647058823529413, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
