selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,3,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.0847457627118644, 0.0847457627118644, 1.0]","[0.0, 0.001483679525222552, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[       inf 0.99999984 0.77386824 0.57670957 0.56316086 0.16418112
 0.13594601 0.00810673]"
SVM,DecisionTree,3,"[0.0, 0.0, 0.03389830508474576, 1.0]","[0.0, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.33333333 0.        ]
SVM,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.23728813559322035, 0.2711864406779661, 0.3559322033898305, 0.3898305084745763, 0.4067796610169492, 0.4406779661016949, 0.576271186440678, 0.5932203389830508, 0.7457627118644068, 0.7796610169491526, 0.9152542372881356, 0.9830508474576272, 1.0]","[0.0, 0.5771513353115727, 0.6869436201780416, 0.7032640949554896, 0.7151335311572701, 0.7433234421364985, 0.7744807121661721, 0.7759643916913946, 0.8041543026706232, 0.8056379821958457, 0.8130563798219584, 0.827893175074184, 0.844213649851632, 0.8560830860534124, 0.857566765578635, 0.8620178041543026, 0.8635014836795252, 0.8664688427299704, 0.8738872403560831, 0.8857566765578635, 0.887240356083086, 0.8961424332344213, 0.8991097922848664, 0.9035608308605341, 0.9050445103857567, 0.9080118694362018, 0.9124629080118695, 0.9183976261127597, 0.9213649851632048, 0.9228486646884273, 0.9272997032640949, 0.93026706231454, 0.9362017804154302, 0.9391691394658753, 0.9451038575667656, 0.9480712166172107, 0.9540059347181009, 0.956973293768546, 0.9584569732937686, 0.9643916913946587, 0.973293768545994, 0.9777448071216617, 0.9821958456973294, 0.9851632047477745, 0.9896142433234422, 0.9925816023738873, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9979475  0.99783033 0.9978073  0.99763596 0.99761
 0.9974976  0.9974468  0.9973411  0.99732673 0.9972771  0.9971233
 0.99710983 0.9968041  0.9965862  0.9964826  0.9964317  0.99617296
 0.9959382  0.995229   0.9949869  0.994755   0.99449944 0.9943552
 0.9940995  0.99378407 0.99323845 0.9930878  0.9928249  0.9920791
 0.99202216 0.9918691  0.99137247 0.9907878  0.9907521  0.99032253
 0.9902057  0.9901253  0.98936254 0.98932344 0.9815669  0.97897106
 0.96608216 0.9621     0.95382226 0.9516011  0.7744572  0.5145621
 0.33196348 0.04898924 0.04775357 0.03423347 0.03234047 0.02970807
 0.02970432 0.02954687 0.02880324 0.02798589 0.02748282 0.02713204
 0.0236365  0.02288887]"
SVM,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.0847457627118644, 0.11864406779661017, 0.1694915254237288, 1.0]","[0.0, 0.9762611275964391, 0.9851632047477745, 0.9940652818991098, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.93333333 0.9        0.65       0.53333333
 0.45       0.16666667 0.15       0.05       0.        ]"
SVM,SVM,4,"[0.0, 0.0, 0.0, 0.11864406779661017, 0.11864406779661017, 1.0]","[0.0, 0.001483679525222552, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]",[       inf 0.99999975 0.60344547 0.09259063 0.08701277 0.00988579]
SVM,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
SVM,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1864406779661017, 0.22033898305084745, 0.3050847457627119, 0.3389830508474576, 0.3898305084745763, 0.4576271186440678, 0.4745762711864407, 0.576271186440678, 0.6101694915254238, 0.847457627118644, 1.0]","[0.0, 0.5756676557863502, 0.5845697329376854, 0.586053412462908, 0.5890207715133531, 0.599406528189911, 0.6053412462908012, 0.6246290801186943, 0.6261127596439169, 0.6335311572700296, 0.6350148367952523, 0.6468842729970327, 0.6483679525222552, 0.6528189910979229, 0.712166172106825, 0.7166172106824926, 0.7255192878338279, 0.728486646884273, 0.7507418397626113, 0.7566765578635015, 0.7967359050445104, 0.8026706231454006, 0.8100890207715133, 0.8130563798219584, 0.8160237388724035, 0.8189910979228486, 0.8264094955489614, 0.8293768545994066, 0.844213649851632, 0.8486646884272997, 0.8516320474777448, 0.8635014836795252, 0.8679525222551929, 0.870919881305638, 0.8753709198813057, 0.8783382789317508, 0.8813056379821959, 0.8827893175074184, 0.8857566765578635, 0.8991097922848664, 0.9080118694362018, 0.9124629080118695, 0.9243323442136498, 0.9287833827893175, 0.93026706231454, 0.9391691394658753, 0.9406528189910979, 0.9436201780415431, 0.9480712166172107, 0.9510385756676558, 0.9525222551928784, 0.9554896142433235, 0.9629080118694362, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99784756 0.9977133  0.99770844 0.9976872  0.99754995
 0.9975177  0.9974957  0.9973916  0.9973808  0.99737287 0.9973157
 0.99724424 0.9972199  0.99721164 0.9971886  0.9969795  0.99691236
 0.9968315  0.9966827  0.9966714  0.99656016 0.9961986  0.99615026
 0.996077   0.9959337  0.99592614 0.9956195  0.9956104  0.9955917
 0.9955206  0.9954495  0.9952618  0.9951663  0.99516344 0.9950203
 0.9947568  0.9947255  0.9947078  0.9946792  0.9941326  0.9940084
 0.9931183  0.993107   0.99300027 0.9929086  0.9922422  0.9914539
 0.99036473 0.9901906  0.9892385  0.98857015 0.9881655  0.73840964
 0.08582815 0.08418492 0.0348644  0.03408156 0.02810464 0.02314644
 0.02006357 0.01866827 0.01683114 0.01588975 0.01534853]"
SVM,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1694915254237288, 0.23728813559322035, 0.2542372881355932, 0.3220338983050847, 0.3389830508474576, 0.3728813559322034, 0.423728813559322, 0.4915254237288136, 0.576271186440678, 1.0]","[0.0, 0.9406528189910979, 0.9421364985163204, 0.9451038575667656, 0.9629080118694362, 0.9643916913946587, 0.9703264094955489, 0.973293768545994, 0.9792284866468842, 0.9807121661721068, 0.983679525222552, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98333333 0.975      0.96666667
 0.9625     0.95833333 0.95       0.945      0.925      0.59166667
 0.13333333 0.11666667 0.1125     0.10833333 0.08333333 0.05833333
 0.05       0.03333333 0.025      0.        ]"
SVM,SVM,5,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.001483679525222552, 1.0, 1.0]",[       inf 0.9999999  0.33254225 0.00723647]
SVM,DecisionTree,5,"[0.0, 0.0, 0.06779661016949153, 1.0]","[0.0, 0.9940652818991098, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,XGBoost,1,"[0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.1016949152542373, 0.1694915254237288, 1.0]","[0.0, 0.9554896142433235, 0.9747774480712166, 0.9866468842729971, 0.9925816023738873, 0.9955489614243324, 1.0]","[       inf 0.9973955  0.9607589  0.91812503 0.48923224 0.16859719
 0.08321901]"
DecisionTree,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.06779661016949153, 0.06779661016949153, 0.0847457627118644, 0.11864406779661017, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.2033898305084746, 0.23728813559322035, 0.423728813559322, 0.4576271186440678, 0.4745762711864407, 0.5423728813559322, 0.559322033898305, 1.0]","[0.0, 0.9525222551928784, 0.9629080118694362, 0.9643916913946587, 0.9673590504451038, 0.9807121661721068, 0.983679525222552, 0.9866468842729971, 0.9866468842729971, 0.9925816023738873, 0.9925816023738873, 0.9940652818991098, 0.9940652818991098, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99333333 0.98833333 0.98033333 0.86651587
 0.83266667 0.8047381  0.79307143 0.57706349 0.50140476 0.49684127
 0.44928571 0.40525397 0.35328571 0.35112698 0.31684127 0.20628571
 0.19490476 0.021      0.019      0.015      0.005      0.004
 0.        ]"
DecisionTree,SVM,1,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 0.0847457627118644, 0.0847457627118644, 0.1016949152542373, 0.1016949152542373, 0.11864406779661017, 0.11864406779661017, 0.1694915254237288, 0.1694915254237288, 0.7288135593220338, 0.7288135593220338, 1.0]","[0.0, 0.001483679525222552, 0.20474777448071216, 0.20474777448071216, 0.9762611275964391, 0.9762611275964391, 0.9866468842729971, 0.9866468842729971, 0.9910979228486647, 0.9910979228486647, 0.9940652818991098, 0.9940652818991098, 0.9955489614243324, 0.9955489614243324, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0]","[       inf 0.99998139 0.99561095 0.9955983  0.98705009 0.98407769
 0.95630343 0.84211539 0.74161633 0.66859515 0.57071734 0.5
 0.38443009 0.19028202 0.18724398 0.03797703 0.03775231 0.03454739]"
DecisionTree,DecisionTree,1,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.03389830508474576, 0.06779661016949153, 0.1694915254237288, 0.1864406779661017, 1.0]","[0.0, 0.8753709198813057, 0.8916913946587537, 0.9065281899109793, 0.9154302670623146, 0.9169139465875371, 0.9287833827893175, 0.9540059347181009, 0.956973293768546, 0.9584569732937686, 0.9851632047477745, 0.9955489614243324, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99813026 0.99470454 0.9911855  0.9825691  0.97535026
 0.9638358  0.9568756  0.9372162  0.92232454 0.90079206 0.80930686
 0.65666986 0.59893876 0.30946425 0.14995334 0.10608838 0.06732694]"
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2033898305084746, 0.23728813559322035, 0.288135593220339, 0.3220338983050847, 0.3389830508474576, 0.4067796610169492, 0.4576271186440678, 1.0]","[0.0, 0.9243323442136498, 0.9272997032640949, 0.9332344213649851, 0.9347181008902077, 0.9436201780415431, 0.9465875370919882, 0.9540059347181009, 0.9629080118694362, 0.9658753709198813, 0.9703264094955489, 0.9747774480712166, 0.9777448071216617, 0.9807121661721068, 0.983679525222552, 0.9910979228486647, 0.9940652818991098, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.995      0.99333333 0.99333333 0.99
 0.98833333 0.988      0.98666667 0.98133333 0.98       0.96466667
 0.96457143 0.95666667 0.95133333 0.85366667 0.83666667 0.6052381
 0.07033333 0.04       0.03       0.02833333 0.015      0.01333333
 0.01       0.        ]"
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.05084745762711865, 0.05084745762711865, 1.0]","[0.0, 0.001483679525222552, 0.9940652818991098, 0.9940652818991098, 0.9970326409495549, 0.9970326409495549, 1.0, 1.0]","[       inf 0.99999825 0.95898038 0.90202977 0.82918874 0.76822205
 0.4308731  0.00117267]"
DecisionTree,DecisionTree,2,"[0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 1.0]","[0.0, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.23728813559322035, 0.4406779661016949, 0.4576271186440678, 0.5254237288135594, 1.0]","[0.0, 0.7596439169139466, 0.7759643916913946, 0.8501483679525222, 0.8605341246290801, 0.8753709198813057, 0.8768545994065282, 0.884272997032641, 0.8857566765578635, 0.900593471810089, 0.9035608308605341, 0.9124629080118695, 0.93026706231454, 0.9317507418397626, 0.9347181008902077, 0.9391691394658753, 0.9406528189910979, 0.9436201780415431, 0.9643916913946587, 0.9673590504451038, 0.9703264094955489, 0.9762611275964391, 0.9807121661721068, 0.983679525222552, 0.9881305637982196, 0.9955489614243324, 0.9955489614243324, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.997471   0.9964914  0.99598557 0.99582654 0.9954152
 0.9933821  0.99292976 0.9927315  0.9908291  0.98580545 0.979688
 0.9731663  0.9725958  0.9631217  0.960369   0.9596503  0.9580084
 0.9576934  0.95550036 0.9503739  0.94485396 0.9343844  0.920548
 0.9154872  0.8690805  0.8594121  0.66275144 0.05438534 0.03679568
 0.03341079 0.02930505 0.02629974]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05084745762711865, 0.11864406779661017, 0.23728813559322035, 1.0]","[0.0, 0.9747774480712166, 0.9881305637982196, 0.9940652818991098, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.8  0.75 0.2  0.1  0.05 0.  ]
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.03389830508474576, 0.03389830508474576, 1.0]","[0.0, 0.001483679525222552, 0.973293768545994, 0.973293768545994, 0.9985163204747775, 0.9985163204747775, 1.0, 1.0]","[       inf 0.99999869 0.98622108 0.98507708 0.75680428 0.55650822
 0.50696896 0.00207746]"
DecisionTree,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06779661016949153, 0.1016949152542373, 0.11864406779661017, 0.15254237288135594, 0.2033898305084746, 0.23728813559322035, 0.2542372881355932, 0.3389830508474576, 0.3728813559322034, 0.423728813559322, 1.0]","[0.0, 0.814540059347181, 0.827893175074184, 0.870919881305638, 0.8738872403560831, 0.8783382789317508, 0.8902077151335311, 0.8916913946587537, 0.9035608308605341, 0.9124629080118695, 0.913946587537092, 0.9228486646884273, 0.9451038575667656, 0.9495548961424333, 0.9762611275964391, 0.9792284866468842, 0.983679525222552, 0.9866468842729971, 0.9910979228486647, 0.9970326409495549, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9978604  0.99719906 0.9969512  0.99601007 0.99549794
 0.9895667  0.98812556 0.9850796  0.9828424  0.9806832  0.97914463
 0.9771823  0.9677709  0.96594363 0.9521237  0.8909297  0.88036186
 0.848885   0.84418    0.5877517  0.33221522 0.24782774 0.22083054
 0.18766648 0.08344748 0.06000679 0.05552519 0.04705732 0.04253184
 0.03958919 0.03166896]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 0.0847457627118644, 0.11864406779661017, 0.13559322033898305, 0.1694915254237288, 1.0]","[0.0, 0.9643916913946587, 0.9658753709198813, 0.9688427299703264, 0.9881305637982196, 0.9896142433234422, 0.9985163204747775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.975      0.96666667 0.9        0.875
 0.8        0.5        0.4        0.3        0.26666667 0.2
 0.16666667 0.1        0.        ]"
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.01694915254237288, 0.01694915254237288, 0.05084745762711865, 0.05084745762711865, 1.0]","[0.0, 0.001483679525222552, 0.9792284866468842, 0.9792284866468842, 0.9955489614243324, 0.9955489614243324, 1.0, 1.0]","[       inf 0.99999895 0.98192962 0.97594795 0.80987998 0.74751226
 0.33066312 0.00273723]"
DecisionTree,DecisionTree,4,"[0.0, 0.0, 0.01694915254237288, 0.05084745762711865, 1.0]","[0.0, 0.9955489614243324, 0.9985163204747775, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0847457627118644, 0.15254237288135594, 0.22033898305084745, 0.2711864406779661, 0.423728813559322, 1.0]","[0.0, 0.8175074183976261, 0.8382789317507419, 0.8545994065281899, 0.8590504451038575, 0.8783382789317508, 0.9050445103857567, 0.913946587537092, 0.9213649851632048, 0.9243323442136498, 0.9658753709198813, 0.9703264094955489, 0.9777448071216617, 0.9792284866468842, 0.9821958456973294, 0.983679525222552, 0.9910979228486647, 0.9940652818991098, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9977799  0.9974274  0.9954015  0.99429744 0.9919086
 0.9897334  0.980656   0.9798639  0.97417295 0.974133   0.9590791
 0.9477481  0.93593913 0.9112851  0.90366983 0.8762416  0.85931236
 0.7331077  0.19906491 0.13928498 0.09892298 0.05907226 0.05775288
 0.03354713]"
