estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
XGBoost,CFTR,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.22727272727272727, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 1.0]","[0.0, 0.7544910179640718, 0.7904191616766467, 0.8023952095808383, 0.8682634730538922, 0.8802395209580839, 0.8862275449101796, 0.9041916167664671, 0.9101796407185628, 0.9341317365269461, 0.9341317365269461, 0.9580838323353293, 0.9820359281437125, 0.9820359281437125, 0.9880239520958084, 1.0]","[       inf 0.9312451  0.9264345  0.92248964 0.9135835  0.91179043
 0.8913853  0.88218445 0.87335473 0.8465184  0.84352684 0.8219377
 0.7950294  0.7566571  0.460042   0.42677733]"
XGBoost,SYN2,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.22727272727272727, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 1.0]","[0.0, 0.7544910179640718, 0.7904191616766467, 0.8023952095808383, 0.8682634730538922, 0.8802395209580839, 0.8862275449101796, 0.9041916167664671, 0.9101796407185628, 0.9341317365269461, 0.9341317365269461, 0.9580838323353293, 0.9820359281437125, 0.9820359281437125, 0.9880239520958084, 1.0]","[       inf 0.9312451  0.9264345  0.92248964 0.9135835  0.91179043
 0.8913853  0.88218445 0.87335473 0.8465184  0.84352684 0.8219377
 0.7950294  0.7566571  0.460042   0.42677733]"
XGBoost,HCK,SBK2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.22727272727272727, 0.22727272727272727, 0.36363636363636365, 0.36363636363636365, 0.7272727272727273, 0.8181818181818182, 1.0]","[0.0, 0.49101796407185627, 0.5209580838323353, 0.562874251497006, 0.592814371257485, 0.6047904191616766, 0.6227544910179641, 0.6586826347305389, 0.6706586826347305, 0.7065868263473054, 0.7664670658682635, 0.7904191616766467, 0.8083832335329342, 0.8203592814371258, 0.8263473053892215, 0.8502994011976048, 0.9041916167664671, 0.9161676646706587, 0.9461077844311377, 0.9580838323353293, 0.9580838323353293, 0.9700598802395209, 0.9700598802395209, 0.9760479041916168, 0.9760479041916168, 0.9880239520958084, 0.9880239520958084, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99818283 0.9945018  0.99257666 0.99204236 0.9898398
 0.98842674 0.9879726  0.9854247  0.97963536 0.9790076  0.97388315
 0.96809757 0.967583   0.9672125  0.96585476 0.90304744 0.87210137
 0.80345327 0.796862   0.7875595  0.70204693 0.66254103 0.61581814
 0.5898601  0.5525799  0.4655775  0.37931845 0.19007984 0.1816171
 0.10168748]"
XGBoost,PTPRN,SBK2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.36363636363636365, 0.36363636363636365, 0.5454545454545454, 0.6363636363636364, 0.6818181818181818, 0.6818181818181818, 0.7727272727272727, 0.8636363636363636, 0.8636363636363636, 0.9090909090909091, 1.0]","[0.0, 0.46107784431137727, 0.49101796407185627, 0.5029940119760479, 0.5209580838323353, 0.5449101796407185, 0.5568862275449101, 0.5688622754491018, 0.5808383233532934, 0.5988023952095808, 0.6347305389221557, 0.6526946107784432, 0.6706586826347305, 0.6826347305389222, 0.6946107784431138, 0.7125748502994012, 0.7305389221556886, 0.7425149700598802, 0.7844311377245509, 0.8023952095808383, 0.8143712574850299, 0.8263473053892215, 0.8383233532934131, 0.8982035928143712, 0.9101796407185628, 0.9580838323353293, 0.9580838323353293, 0.9760479041916168, 0.9760479041916168, 0.9820359281437125, 0.9820359281437125, 0.9880239520958084, 0.9880239520958084, 0.9880239520958084, 0.9880239520958084, 0.9940119760479041, 0.9940119760479041, 0.9940119760479041, 1.0, 1.0, 1.0]","[       inf 0.9981681  0.9980836  0.99804986 0.9933761  0.992474
 0.9921525  0.99164903 0.9901433  0.9894103  0.9887812  0.9869977
 0.9869763  0.9856968  0.98465896 0.9832267  0.9813368  0.9741511
 0.9733276  0.97326636 0.96902263 0.9683533  0.96371424 0.87355155
 0.86995095 0.7493902  0.7330212  0.6812426  0.590096   0.5610773
 0.40374354 0.37344313 0.20861213 0.19816385 0.18431635 0.17193998
 0.16645926 0.12562557 0.12520994 0.10928616 0.09434378]"
XGBoost,HCK,LAMA4,SIM1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.13636363636363635, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.22727272727272727, 0.22727272727272727, 0.3181818181818182, 0.4090909090909091, 0.5, 0.5909090909090909, 1.0]","[0.0, 0.6107784431137725, 0.6706586826347305, 0.688622754491018, 0.7005988023952096, 0.7305389221556886, 0.7904191616766467, 0.7964071856287425, 0.8502994011976048, 0.8502994011976048, 0.8682634730538922, 0.8982035928143712, 0.9041916167664671, 0.9041916167664671, 0.9101796407185628, 0.9221556886227545, 0.9221556886227545, 0.9520958083832335, 0.9580838323353293, 0.9580838323353293, 0.9700598802395209, 0.9940119760479041, 0.9940119760479041, 0.9940119760479041, 0.9940119760479041, 1.0]","[       inf 0.9698715  0.96494937 0.9540815  0.94672143 0.9174095
 0.9086522  0.9057405  0.8979659  0.885417   0.8827169  0.8786471
 0.8642133  0.84593457 0.80756646 0.7644155  0.74019384 0.731141
 0.7141542  0.70481926 0.6911015  0.6643659  0.5028241  0.44538152
 0.42190173 0.3795181 ]"
XGBoost,HCK,LAMA4,MIR921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.13636363636363635, 0.22727272727272727, 0.22727272727272727, 0.36363636363636365, 0.5, 0.5909090909090909, 1.0]","[0.0, 0.562874251497006, 0.688622754491018, 0.7544910179640718, 0.7784431137724551, 0.7904191616766467, 0.7964071856287425, 0.8023952095808383, 0.8203592814371258, 0.8263473053892215, 0.9161676646706587, 0.9281437125748503, 0.9580838323353293, 0.9880239520958084, 0.9880239520958084, 0.9880239520958084, 0.9880239520958084, 1.0]","[       inf 0.9692369  0.9642373  0.9594574  0.95294565 0.91904366
 0.9166943  0.9066723  0.8967811  0.88764447 0.8794027  0.8051132
 0.7259381  0.6938861  0.5710389  0.5277009  0.42210898 0.3800595 ]"
XGBoost,CFTR,LEP,MIR921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.8636363636363636, 0.9545454545454546, 1.0]","[0.0, 0.03592814371257485, 0.10778443113772455, 0.1377245508982036, 0.17365269461077845, 0.19760479041916168, 0.2155688622754491, 0.2275449101796407, 0.24550898203592814, 0.2634730538922156, 0.32335329341317365, 0.3592814371257485, 0.5269461077844312, 0.5389221556886228, 0.5508982035928144, 0.5568862275449101, 0.5688622754491018, 0.6467065868263473, 0.6766467065868264, 0.6946107784431138, 0.7125748502994012, 0.718562874251497, 0.7365269461077845, 0.7425149700598802, 0.7544910179640718, 0.8203592814371258, 0.8203592814371258, 0.8323353293413174, 0.844311377245509, 0.8502994011976048, 0.874251497005988, 0.8862275449101796, 0.8982035928143712, 0.9101796407185628, 0.9281437125748503, 0.9580838323353293, 0.9580838323353293, 0.9760479041916168, 0.9760479041916168, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9976255  0.9975464  0.9975453  0.99747425 0.99738914
 0.99723166 0.99713945 0.99705553 0.99697685 0.9968917  0.9967489
 0.996714   0.9967033  0.9966924  0.9966421  0.99663925 0.9966176
 0.99660313 0.99612767 0.996084   0.9959996  0.99532795 0.99517065
 0.994922   0.98938876 0.98866266 0.9873469  0.98710895 0.9868361
 0.9827943  0.9813067  0.97985303 0.97476906 0.9723318  0.9648977
 0.9625814  0.8988994  0.88432056 0.503942   0.05022999 0.04699135
 0.04092275]"
XGBoost,PTPRN,LEP,MIR921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.13636363636363635, 0.13636363636363635, 0.18181818181818182, 0.2727272727272727, 0.5909090909090909, 0.7272727272727273, 0.8636363636363636, 1.0]","[0.0, 0.6586826347305389, 0.6766467065868264, 0.6946107784431138, 0.7125748502994012, 0.7604790419161677, 0.7664670658682635, 0.7784431137724551, 0.7844311377245509, 0.8023952095808383, 0.8143712574850299, 0.8383233532934131, 0.8502994011976048, 0.8562874251497006, 0.8862275449101796, 0.8922155688622755, 0.9041916167664671, 0.9161676646706587, 0.9341317365269461, 0.9461077844311377, 0.9461077844311377, 0.9700598802395209, 0.9820359281437125, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9981998  0.998072   0.9924891  0.99002445 0.98469144
 0.98362064 0.9820831  0.98116916 0.97927296 0.9766152  0.97645175
 0.9756806  0.97499394 0.9743299  0.9734075  0.9706541  0.9620238
 0.9611866  0.94258916 0.9036909  0.78956085 0.77940005 0.40712735
 0.3792074  0.29264876 0.1754254  0.16171408 0.12188776 0.11179364]"
XGBoost,C7orf16,SYN2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.18181818181818182, 0.2727272727272727, 0.2727272727272727, 0.4090909090909091, 0.5454545454545454, 0.6363636363636364, 0.7272727272727273, 0.7727272727272727, 0.7727272727272727, 0.8181818181818182, 0.9090909090909091, 1.0]","[0.0, 0.46706586826347307, 0.47904191616766467, 0.5149700598802395, 0.5209580838323353, 0.5389221556886228, 0.5868263473053892, 0.6047904191616766, 0.6167664670658682, 0.6227544910179641, 0.6347305389221557, 0.6826347305389222, 0.688622754491018, 0.7125748502994012, 0.7365269461077845, 0.7844311377245509, 0.8023952095808383, 0.8203592814371258, 0.8323353293413174, 0.8383233532934131, 0.8383233532934131, 0.8682634730538922, 0.9161676646706587, 0.9161676646706587, 0.9281437125748503, 0.9401197604790419, 0.9461077844311377, 0.9580838323353293, 0.9580838323353293, 0.9640718562874252, 0.9700598802395209, 0.9700598802395209, 0.9820359281437125, 0.9820359281437125, 0.9820359281437125, 0.9820359281437125, 0.9820359281437125, 0.9880239520958084, 0.9940119760479041, 1.0, 1.0, 1.0]","[       inf 0.9969023  0.9961934  0.99552494 0.9954927  0.9949574
 0.9943145  0.99316335 0.99273396 0.99271363 0.99239737 0.99202675
 0.99200636 0.99191964 0.99152815 0.9837975  0.98199755 0.97805643
 0.97681445 0.9764514  0.97517675 0.97334665 0.94504213 0.9359694
 0.9264769  0.9251815  0.9183222  0.91742    0.8332165  0.83296686
 0.8218732  0.6247658  0.592975   0.3148327  0.2843162  0.23928346
 0.15951976 0.15840578 0.15832977 0.15160502 0.09862656 0.0911707 ]"
XGBoost,ZNF177,SYN2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.2727272727272727, 0.3181818181818182, 0.4090909090909091, 0.7272727272727273, 1.0]","[0.0, 0.5029940119760479, 0.5209580838323353, 0.5329341317365269, 0.5389221556886228, 0.5508982035928144, 0.5688622754491018, 0.5808383233532934, 0.6167664670658682, 0.6227544910179641, 0.7125748502994012, 0.7245508982035929, 0.7425149700598802, 0.7544910179640718, 0.7904191616766467, 0.8263473053892215, 0.8323353293413174, 0.844311377245509, 0.8502994011976048, 0.874251497005988, 0.8802395209580839, 0.8922155688622755, 0.8922155688622755, 0.8982035928143712, 0.8982035928143712, 0.9161676646706587, 0.9580838323353293, 0.9700598802395209, 0.9880239520958084, 0.9880239520958084, 0.9940119760479041, 0.9940119760479041, 1.0, 1.0]","[       inf 0.9979444  0.99612063 0.9953818  0.99473876 0.99313474
 0.99229276 0.98822683 0.98753244 0.98280567 0.98212034 0.9790203
 0.9768975  0.97668594 0.97604066 0.9723302  0.97031724 0.9667243
 0.9606087  0.93481016 0.9319482  0.8851148  0.86607844 0.8606952
 0.8518362  0.8271171  0.8217192  0.8064288  0.6981472  0.34986234
 0.31907955 0.26647586 0.25902513 0.2501591 ]"
