estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
Voting,CFTR,LAMA4,TMEM196,0.9417989417989417,0.9760479041916168,0.6818181818181818,0.9588235294117647,0.9673590504451038,0.9646162221012521,0.7016262246365473,0.9725536992840096
Voting,SYN2,LAMA4,TMEM196,0.9417989417989417,0.9760479041916168,0.6818181818181818,0.9588235294117647,0.9673590504451038,0.9646162221012521,0.7016262246365473,0.9725536992840096
Voting,HCK,SBK2,WISP1,0.9576719576719577,0.9880239520958084,0.7272727272727273,0.9649122807017544,0.9763313609467456,0.9899292324442025,0.7814864947324164,0.9833134684147795
Voting,PTPRN,SBK2,WISP1,0.9576719576719577,0.9760479041916168,0.8181818181818182,0.9760479041916168,0.9760479041916168,0.9858464888405009,0.7942297223734349,0.9760479041916168
Voting,HCK,LAMA4,SIM1,0.9576719576719577,0.9940119760479041,0.6818181818181818,0.9595375722543352,0.9764705882352941,0.9891126837234623,0.7786173926059307,0.9869203329369798
Voting,HCK,LAMA4,MIR921,0.9470899470899471,0.9880239520958084,0.6363636363636364,0.953757225433526,0.9705882352941176,0.9403919433859553,0.7193509056133729,0.9809750297265161
Voting,CFTR,LEP,MIR921,0.9735449735449735,0.9880239520958084,0.8636363636363636,0.9821428571428571,0.9850746268656716,0.9858464888405007,0.8691039003181243,0.9868421052631579
Voting,PTPRN,LEP,MIR921,0.9788359788359788,0.9940119760479041,0.8636363636363636,0.9822485207100592,0.9880952380952381,0.9899292324442024,0.8941707867964023,0.991636798088411
Voting,C7orf16,SYN2,WISP1,0.9365079365079365,0.9760479041916168,0.6363636363636364,0.9532163742690059,0.9644970414201184,0.9787697332607512,0.6690809030243291,0.9713945172824792
Voting,ZNF177,SYN2,WISP1,0.9576719576719577,1.0,0.6363636363636364,0.9542857142857143,0.9766081871345029,0.9926510615133369,0.779277054244976,0.9905100830367735
Voting,C7orf16,SFRP2,SLC4A11,0.91005291005291,0.9640718562874252,0.5,0.936046511627907,0.9498525073746312,0.9485574305933587,0.5201949397077581,0.9583333333333334
Voting,MIR921,SFRP2,SLC4A11,0.9206349206349206,0.9520958083832335,0.6818181818181818,0.9578313253012049,0.954954954954955,0.9616222101252042,0.6218447191082702,0.9532374100719424
Voting,C7orf16,SYN2,WISP1,0.9365079365079365,0.9760479041916168,0.6363636363636364,0.9532163742690059,0.9644970414201184,0.9787697332607512,0.6690809030243291,0.9713945172824792
Voting,ZNF177,SYN2,WISP1,0.9576719576719577,1.0,0.6363636363636364,0.9542857142857143,0.9766081871345029,0.9926510615133369,0.779277054244976,0.9905100830367735
