estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
DecisionTree,E2F8,FLOT1,HDAC9,0.9793977812995246,0.9738430583501007,1.0,1.0,0.9867482161060143,0.9987311931289229,0.9421894093662168,0.9789644012944984
DecisionTree,MIR9-1,FLOT1,HDAC9,0.9841521394611727,0.9798792756539235,1.0,1.0,0.9898373983739838,0.9992492267035046,0.9548990018496784,0.9838383838383838
DecisionTree,FBXO30,KLHDC8A,PYCARD,0.9477020602218701,0.959758551307847,0.9029850746268657,0.9734693877551021,0.9665653495440729,0.9893765578545903,0.8470416323453026,0.9624697336561744
DecisionTree,LPAR1,KLHDC8A,PYCARD,0.9904912836767037,0.9879275653923542,1.0,1.0,0.9939271255060729,0.9997297216132617,0.9724133959329359,0.9903186768858411
DecisionTree,E2F8,FLOT1,PAQR9,0.971473851030111,0.9738430583501007,0.9626865671641791,0.9897750511247444,0.9817444219066938,0.9972746929337217,0.9171777528294648,0.9769882922890594
DecisionTree,DUOX1,FBXO30,MIR9-1,0.9889064976228209,0.9859154929577465,1.0,1.0,0.9929078014184397,0.9996321210847172,0.9679717628799375,0.9887005649717514
DecisionTree,DUOX1,SFXN5,MIR9-1,0.9413629160063391,0.9738430583501007,0.8208955223880597,0.952755905511811,0.96318407960199,0.9852698279227605,0.8204846833247623,0.969551282051282
DecisionTree,FBXO30,FLOT1,NAT8L,0.9889064976228209,0.9859154929577465,1.0,1.0,0.9929078014184397,0.9996321210847172,0.9679717628799375,0.9887005649717514
DecisionTree,HDAC9,FLOT1,NAT8L,0.9778129952456418,0.9839034205231388,0.9552238805970149,0.9878787878787879,0.9858870967741935,0.9981080512928316,0.9340777041957604,0.9846959323399114
DecisionTree,SFXN5,FLOT1,NAT8L,0.971473851030111,0.9738430583501007,0.9626865671641791,0.9897750511247444,0.9817444219066938,0.996253641250488,0.9171777528294648,0.9769882922890594
DecisionTree,CAV1,FJX1,JDP2,0.9477020602218701,0.9577464788732394,0.9104477611940298,0.9754098360655737,0.966497461928934,0.9892789573260458,0.8481439412879371,0.9612277867528272
DecisionTree,CAV1,SFXN5,JDP2,0.9619651347068146,0.9577464788732394,0.9776119402985075,0.9937369519832986,0.9754098360655737,0.9954202828913781,0.8945798312406217,0.9647344953384678
DecisionTree,HDAC9,HES5,KLHDC8A,0.9825673534072901,0.9879275653923542,0.9626865671641791,0.9899193548387096,0.9889224572004028,0.9988287936574672,0.9480410390897698,0.9883252818035426
DecisionTree,HDAC9,JDP2,KLHDC8A,0.9968304278922345,0.9959758551307847,1.0,1.0,0.9979838709677419,0.9999699690681402,0.9906205890142106,0.9967780910189287
DecisionTree,ANKH,CBX5,FLOT1,0.9873217115689382,0.9839034205231388,1.0,1.0,0.9918864097363083,0.999519505090243,0.9635726448494254,0.9870811465482439
DecisionTree,SFXN5,CBX5,FLOT1,0.9841521394611727,0.9879275653923542,0.9701492537313433,0.9919191919191919,0.9899193548387096,0.9990840565782756,0.9529253324685771,0.9887233185662505
DecisionTree,ANKH,C1orf114,HIF3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,HDAC9,C1orf114,HIF3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,ANKH,C1orf114,HIF3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,HDAC9,C1orf114,HIF3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
