estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
RandomForest,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.05970149253731343, 0.09701492537313433, 0.23134328358208955, 0.39552238805970147, 0.6417910447761194, 1.0]","[0.0, 0.8209255533199196, 0.9255533199195171, 0.9698189134808853, 0.9919517102615694, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.6 0.5 0.4 0.3 0.2 0.1 0. ]
RandomForest,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.07462686567164178, 0.07462686567164178, 0.08955223880597014, 0.08955223880597014, 0.09701492537313433, 0.09701492537313433, 0.11194029850746269, 0.11194029850746269, 0.11940298507462686, 0.13432835820895522, 0.1417910447761194, 0.1417910447761194, 0.16417910447761194, 0.16417910447761194, 0.21641791044776118, 0.21641791044776118, 0.2537313432835821, 0.2537313432835821, 0.2835820895522388, 0.2835820895522388, 0.373134328358209, 0.3880597014925373, 0.44776119402985076, 0.4925373134328358, 0.5298507462686567, 0.5447761194029851, 0.5895522388059702, 0.6044776119402985, 0.6268656716417911, 0.6567164179104478, 0.7313432835820896, 0.746268656716418, 0.8507462686567164, 0.8656716417910447, 0.8880597014925373, 0.917910447761194, 0.9253731343283582, 0.9552238805970149, 0.9626865671641791, 0.9776119402985075, 0.9850746268656716, 1.0]","[0.0, 0.6297786720321932, 0.635814889336016, 0.6398390342052314, 0.641851106639839, 0.6458752515090543, 0.6599597585513078, 0.6680080482897385, 0.670020120724346, 0.676056338028169, 0.710261569416499, 0.7283702213279678, 0.7323943661971831, 0.7344064386317908, 0.7464788732394366, 0.7505030181086519, 0.7545271629778671, 0.7625754527162978, 0.7665995975855131, 0.7706237424547284, 0.778672032193159, 0.7826961770623743, 0.7847082494969819, 0.7887323943661971, 0.7987927565392354, 0.8048289738430584, 0.8088531187122736, 0.8108651911468813, 0.8229376257545271, 0.8249496981891348, 0.8329979879275654, 0.8390342052313883, 0.8410462776659959, 0.8450704225352113, 0.8511066398390342, 0.8551307847082495, 0.8591549295774648, 0.8651911468812877, 0.8712273641851107, 0.8792756539235412, 0.93158953722334, 0.93158953722334, 0.9476861167002012, 0.9476861167002012, 0.9496981891348089, 0.9496981891348089, 0.9557344064386318, 0.9557344064386318, 0.9577464788732394, 0.959758551307847, 0.9617706237424547, 0.9617706237424547, 0.9678068410462777, 0.9678068410462777, 0.9698189134808853, 0.9698189134808853, 0.9738430583501007, 0.9738430583501007, 0.9758551307847082, 0.9758551307847082, 0.9818913480885312, 0.9818913480885312, 0.9859154929577465, 0.9859154929577465, 0.9899396378269618, 0.9899396378269618, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99       0.9875     0.98571429 0.98333333
 0.98333333 0.98       0.97916667 0.9775     0.975      0.96666667
 0.965      0.96428571 0.9625     0.96       0.95166667 0.95
 0.945      0.9425     0.93833333 0.9375     0.935      0.93333333
 0.9275     0.925      0.9225     0.92083333 0.91666667 0.915
 0.9125     0.91       0.90416667 0.9025     0.8925     0.89166667
 0.88791667 0.8875     0.87916667 0.875      0.76238095 0.74416667
 0.7        0.69583333 0.68904762 0.68       0.65416667 0.65166667
 0.63333333 0.625      0.62261905 0.6197619  0.57666667 0.56666667
 0.5577381  0.55541667 0.54095238 0.53416667 0.53       0.5
 0.49583333 0.495      0.4675     0.45416667 0.435      0.42916667
 0.42583333 0.42083333 0.42083333 0.39375    0.39333333 0.35
 0.34416667 0.32416667 0.3225     0.30166667 0.29416667 0.22928571
 0.22083333 0.175      0.1625     0.15       0.14166667 0.13166667
 0.12916667 0.125      0.11666667 0.085      0.08333333 0.04166667
 0.0375     0.035      0.03333333 0.02916667 0.02       0.01666667
 0.01       0.00833333 0.        ]"
RandomForest,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.08955223880597014, 0.08955223880597014, 0.09701492537313433, 0.09701492537313433, 0.1044776119402985, 0.1044776119402985, 0.11194029850746269, 0.11194029850746269, 0.14925373134328357, 0.14925373134328357, 0.15671641791044777, 0.15671641791044777, 0.16417910447761194, 0.16417910447761194, 0.1791044776119403, 0.1791044776119403, 0.23134328358208955, 0.23134328358208955, 0.23880597014925373, 0.23880597014925373, 0.2537313432835821, 0.2537313432835821, 0.373134328358209, 0.373134328358209, 0.3805970149253731, 0.3805970149253731, 0.6791044776119403, 0.6940298507462687, 0.7910447761194029, 0.8059701492537313, 1.0]","[0.0, 0.5513078470824949, 0.5593561368209256, 0.5835010060362174, 0.5875251509054326, 0.5895372233400402, 0.6016096579476862, 0.6036217303822937, 0.6096579476861167, 0.613682092555332, 0.6277665995975855, 0.6438631790744467, 0.647887323943662, 0.6539235412474849, 0.6599597585513078, 0.6639839034205232, 0.6659959758551308, 0.670020120724346, 0.6720321931589537, 0.676056338028169, 0.6800804828973843, 0.6841046277665996, 0.704225352112676, 0.7122736418511066, 0.7364185110663984, 0.7404426559356136, 0.7525150905432596, 0.7565392354124748, 0.7706237424547284, 0.7746478873239436, 0.8933601609657947, 0.8933601609657947, 0.9014084507042254, 0.9014084507042254, 0.9235412474849095, 0.9235412474849095, 0.9255533199195171, 0.9255533199195171, 0.9295774647887324, 0.9295774647887324, 0.9356136820925554, 0.9356136820925554, 0.9416498993963782, 0.9416498993963782, 0.9456740442655935, 0.9456740442655935, 0.9537223340040242, 0.9537223340040242, 0.9617706237424547, 0.9617706237424547, 0.9738430583501007, 0.9738430583501007, 0.9758551307847082, 0.9758551307847082, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9818913480885312, 0.9818913480885312, 0.9839034205231388, 0.9839034205231388, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.996      0.99428571 0.99380952 0.99333333
 0.99333333 0.99214286 0.992      0.99047619 0.99       0.987
 0.98666667 0.98666667 0.985      0.985      0.9845     0.98433333
 0.98428571 0.984      0.98333333 0.98333333 0.98033333 0.98
 0.9747619  0.97466667 0.96980952 0.96928571 0.96533333 0.96366667
 0.83737302 0.83621429 0.81714286 0.81446032 0.7308254  0.73043712
 0.72129365 0.71088889 0.69718254 0.69037302 0.66405556 0.66231013
 0.64709957 0.64234921 0.63498413 0.61610967 0.59460245 0.57930952
 0.55229915 0.5444228  0.52860317 0.5178355  0.5176746  0.51699206
 0.51494444 0.51151271 0.5032619  0.47734271 0.47507937 0.47505556
 0.47169841 0.46938528 0.42677056 0.42271284 0.4187619  0.37737057
 0.37245238 0.3632619  0.36296825 0.3380928  0.33054762 0.24115873
 0.24042857 0.23983333 0.23507143 0.08983333 0.08665873 0.05761905
 0.05616667 0.        ]"
RandomForest,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.03731343283582089, 0.05970149253731343, 0.08955223880597014, 0.11194029850746269, 0.14925373134328357, 0.19402985074626866, 0.20149253731343283, 0.26865671641791045, 0.2835820895522388, 0.3283582089552239, 0.3656716417910448, 0.39552238805970147, 0.43283582089552236, 0.5522388059701493, 0.6194029850746269, 0.6940298507462687, 0.7835820895522388, 1.0]","[0.0, 0.7404426559356136, 0.8209255533199196, 0.8511066398390342, 0.8712273641851107, 0.8812877263581489, 0.89738430583501, 0.9114688128772636, 0.9295774647887324, 0.9436619718309859, 0.9517102615694165, 0.9617706237424547, 0.96579476861167, 0.9678068410462777, 0.9738430583501007, 0.9859154929577465, 0.9899396378269618, 0.993963782696177, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.92 0.9  0.88 0.86 0.84 0.82 0.8  0.78 0.76
 0.74 0.72 0.68 0.64 0.6  0.56 0.44 0.42 0.34 0.32 0.3  0.28 0.26 0.24
 0.22 0.2  0.18 0.16 0.14 0.12 0.08 0.06 0.04 0.02 0.  ]"
RandomForest,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.04477611940298507, 0.04477611940298507, 0.06716417910447761, 0.06716417910447761, 0.07462686567164178, 0.07462686567164178, 0.08955223880597014, 0.08955223880597014, 0.11194029850746269, 0.11194029850746269, 0.14925373134328357, 0.14925373134328357, 0.15671641791044777, 0.15671641791044777, 0.16417910447761194, 0.16417910447761194, 0.17164179104477612, 0.17164179104477612, 0.1791044776119403, 0.1791044776119403, 0.19402985074626866, 0.19402985074626866, 0.20149253731343283, 0.20149253731343283, 0.208955223880597, 0.208955223880597, 0.21641791044776118, 0.21641791044776118, 0.23880597014925373, 0.23880597014925373, 0.2462686567164179, 0.2462686567164179, 0.291044776119403, 0.291044776119403, 0.30597014925373134, 0.31343283582089554, 0.3358208955223881, 0.3358208955223881, 0.4253731343283582, 0.4253731343283582, 0.5298507462686567, 0.5447761194029851, 0.6791044776119403, 0.6940298507462687, 0.7014925373134329, 0.7164179104477612, 0.753731343283582, 0.7686567164179104, 0.7761194029850746, 0.7910447761194029, 0.7985074626865671, 0.8134328358208955, 0.8208955223880597, 0.8432835820895522, 0.8507462686567164, 0.8656716417910447, 0.8805970149253731, 0.8955223880597015, 0.9253731343283582, 0.9477611940298507, 1.0]","[0.0, 0.5573440643863179, 0.5613682092555332, 0.5714285714285714, 0.579476861167002, 0.5975855130784709, 0.6277665995975855, 0.6297786720321932, 0.6438631790744467, 0.670020120724346, 0.6740442655935613, 0.6961770623742455, 0.7022132796780685, 0.7203219315895373, 0.7243460764587525, 0.7283702213279678, 0.7323943661971831, 0.738430583501006, 0.7464788732394366, 0.7605633802816901, 0.7625754527162978, 0.7706237424547284, 0.7766599597585513, 0.778672032193159, 0.7826961770623743, 0.7887323943661971, 0.7947686116700201, 0.7987927565392354, 0.8048289738430584, 0.8088531187122736, 0.8229376257545271, 0.8309859154929577, 0.8350100603621731, 0.8390342052313883, 0.8430583501006036, 0.8490945674044266, 0.8531187122736419, 0.8812877263581489, 0.8853118712273642, 0.9074446680080482, 0.9074446680080482, 0.9134808853118712, 0.9134808853118712, 0.9154929577464789, 0.9154929577464789, 0.9175050301810865, 0.9195171026156942, 0.9275653923541247, 0.9275653923541247, 0.93158953722334, 0.9356136820925554, 0.937625754527163, 0.937625754527163, 0.9396378269617707, 0.9396378269617707, 0.9416498993963782, 0.9416498993963782, 0.9436619718309859, 0.9436619718309859, 0.9496981891348089, 0.9496981891348089, 0.9537223340040242, 0.9537223340040242, 0.959758551307847, 0.959758551307847, 0.9637826961770624, 0.9637826961770624, 0.96579476861167, 0.96579476861167, 0.9678068410462777, 0.9678068410462777, 0.9698189134808853, 0.9698189134808853, 0.971830985915493, 0.971830985915493, 0.9738430583501007, 0.9738430583501007, 0.9818913480885312, 0.9818913480885312, 0.9879275653923542, 0.9879275653923542, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98888889 0.98571429 0.98       0.97777778
 0.975      0.97142857 0.96666667 0.96666667 0.96349206 0.96
 0.95666667 0.95       0.94666667 0.94603175 0.94444444 0.94166667
 0.94166667 0.94       0.93849206 0.93333333 0.93333333 0.93142857
 0.92666667 0.925      0.92071429 0.92       0.91666667 0.91666667
 0.90714286 0.9        0.89666667 0.89333333 0.89166667 0.88666667
 0.88444444 0.85166667 0.85       0.81238095 0.80166667 0.79166667
 0.79126984 0.78809524 0.78333333 0.77833333 0.7718254  0.76642857
 0.755      0.75134921 0.75       0.74666667 0.71916667 0.71015873
 0.70857143 0.7002381  0.69746032 0.68388889 0.66833333 0.64904762
 0.63059524 0.61428571 0.61       0.565      0.56119048 0.54777778
 0.54777778 0.5427381  0.52722222 0.5268254  0.49293651 0.48969697
 0.485      0.4827381  0.47238095 0.465      0.45746032 0.4430303
 0.42650794 0.415      0.41416667 0.40277778 0.37412698 0.37384921
 0.35       0.34833333 0.33111111 0.33       0.25714286 0.25595238
 0.2        0.19777778 0.11857143 0.11666667 0.11444444 0.10833333
 0.09611111 0.09       0.08333333 0.08       0.07928571 0.075
 0.06944444 0.06666667 0.06444444 0.05       0.04722222 0.04285714
 0.02       0.01666667 0.        ]"
RandomForest,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.06716417910447761, 0.06716417910447761, 0.07462686567164178, 0.07462686567164178, 0.09701492537313433, 0.09701492537313433, 0.11940298507462686, 0.11940298507462686, 0.12686567164179105, 0.12686567164179105, 0.15671641791044777, 0.15671641791044777, 0.21641791044776118, 0.21641791044776118, 0.23134328358208955, 0.23134328358208955, 0.3358208955223881, 0.35074626865671643, 0.5298507462686567, 0.5522388059701493, 0.6044776119402985, 0.6194029850746269, 0.6343283582089553, 0.6492537313432836, 0.7014925373134329, 0.7164179104477612, 0.7388059701492538, 0.7611940298507462, 0.7686567164179104, 0.7910447761194029, 0.8208955223880597, 0.8283582089552238, 0.8731343283582089, 0.8880597014925373, 0.9029850746268657, 0.9104477611940298, 1.0]","[0.0, 0.6519114688128773, 0.6639839034205232, 0.6780684104627767, 0.7022132796780685, 0.710261569416499, 0.7424547283702213, 0.7525150905432596, 0.7665995975855131, 0.7686116700201208, 0.7766599597585513, 0.778672032193159, 0.7847082494969819, 0.7867203219315896, 0.7967806841046278, 0.8088531187122736, 0.8128772635814889, 0.8209255533199196, 0.8249496981891348, 0.8289738430583501, 0.8329979879275654, 0.8450704225352113, 0.8490945674044266, 0.8611670020120724, 0.8651911468812877, 0.869215291750503, 0.8732394366197183, 0.8772635814889336, 0.8812877263581489, 0.8853118712273642, 0.8913480885311871, 0.9154929577464789, 0.9195171026156942, 0.9255533199195171, 0.9255533199195171, 0.9496981891348089, 0.9537223340040242, 0.9537223340040242, 0.9738430583501007, 0.9738430583501007, 0.9758551307847082, 0.9758551307847082, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9818913480885312, 0.9818913480885312, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98333333 0.98333333 0.98
 0.975      0.96666667 0.96666667 0.96428571 0.9625     0.96071429
 0.95833333 0.95428571 0.95       0.94166667 0.94166667 0.9375
 0.93333333 0.92666667 0.925      0.9        0.89166667 0.87583333
 0.875      0.8675     0.86666667 0.865      0.8625     0.84583333
 0.8375     0.80119048 0.8        0.78416667 0.77916667 0.72666667
 0.71666667 0.7125     0.65809524 0.64416667 0.625      0.625
 0.5975     0.5875     0.58333333 0.54166667 0.53238095 0.5275
 0.5272619  0.49416667 0.4675     0.44166667 0.44       0.43380952
 0.43333333 0.4075     0.405      0.37428571 0.34416667 0.33988095
 0.33666667 0.20595238 0.2        0.13511905 0.125      0.11166667
 0.10833333 0.10583333 0.1        0.075      0.075      0.05714286
 0.05       0.0425     0.0375     0.03333333 0.02916667 0.025
 0.01666667 0.0125     0.00714286 0.        ]"
RandomForest,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.08955223880597014, 0.08955223880597014, 0.09701492537313433, 0.09701492537313433, 0.11194029850746269, 0.11194029850746269, 0.12686567164179105, 0.12686567164179105, 0.1417910447761194, 0.1417910447761194, 0.14925373134328357, 0.14925373134328357, 0.1791044776119403, 0.1791044776119403, 0.22388059701492538, 0.22388059701492538, 0.2462686567164179, 0.2462686567164179, 0.39552238805970147, 0.39552238805970147, 0.9029850746268657, 0.917910447761194, 0.9477611940298507, 0.9701492537313433, 0.9850746268656716, 1.0]","[0.0, 0.4225352112676056, 0.42655935613682094, 0.44064386317907445, 0.4426559356136821, 0.4869215291750503, 0.48893360160965793, 0.49295774647887325, 0.5070422535211268, 0.5150905432595574, 0.5231388329979879, 0.5291750503018109, 0.5372233400402414, 0.5432595573440644, 0.579476861167002, 0.5835010060362174, 0.5875251509054326, 0.6036217303822937, 0.6237424547283702, 0.6297786720321932, 0.6338028169014085, 0.6599597585513078, 0.6639839034205232, 0.6659959758551308, 0.670020120724346, 0.6800804828973843, 0.6841046277665996, 0.7665995975855131, 0.7706237424547284, 0.8832997987927566, 0.8832997987927566, 0.9094567404426559, 0.9094567404426559, 0.9175050301810865, 0.9175050301810865, 0.9295774647887324, 0.9295774647887324, 0.93158953722334, 0.93158953722334, 0.9496981891348089, 0.9496981891348089, 0.9537223340040242, 0.9537223340040242, 0.9617706237424547, 0.9617706237424547, 0.9698189134808853, 0.9698189134808853, 0.9778672032193159, 0.9778672032193159, 0.9839034205231388, 0.9839034205231388, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99714286 0.99666667 0.99666667 0.995
 0.99444444 0.99428571 0.99333333 0.99333333 0.99214286 0.992
 0.99028571 0.99       0.99       0.98833333 0.98833333 0.98647619
 0.985      0.98380952 0.98380952 0.97897619 0.97761905 0.977
 0.97666667 0.97380952 0.972      0.95133333 0.9511645  0.841
 0.83885714 0.78924098 0.78832468 0.77007143 0.75893651 0.72733333
 0.70475397 0.70336536 0.68222222 0.64117827 0.6357619  0.61308514
 0.59540616 0.56822222 0.55522799 0.53760317 0.53214574 0.49133117
 0.48469048 0.48038889 0.45835714 0.45639133 0.44635999 0.43574847
 0.43172507 0.42032234 0.39165364 0.38797186 0.35152381 0.34979365
 0.34206349 0.33682234 0.23634127 0.23370996 0.02342857 0.02222222
 0.01       0.00666667 0.004      0.        ]"
RandomForest,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.007462686567164179, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.03731343283582089, 0.03731343283582089, 0.05223880597014925, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.11194029850746269, 0.11194029850746269, 0.11940298507462686, 0.13432835820895522, 0.1417910447761194, 0.1417910447761194, 0.208955223880597, 0.22388059701492538, 0.2462686567164179, 0.26119402985074625, 0.30597014925373134, 0.3208955223880597, 0.3283582089552239, 0.35074626865671643, 0.3880597014925373, 0.40298507462686567, 0.4552238805970149, 0.4701492537313433, 0.48507462686567165, 0.4925373134328358, 0.5970149253731343, 0.6194029850746269, 0.6492537313432836, 0.664179104477612, 0.7089552238805971, 0.7313432835820896, 1.0]","[0.0, 0.7947686116700201, 0.7967806841046278, 0.8289738430583501, 0.8329979879275654, 0.8410462776659959, 0.8450704225352113, 0.8511066398390342, 0.8752515090543259, 0.8832997987927566, 0.8893360160965795, 0.8933601609657947, 0.89738430583501, 0.9014084507042254, 0.9074446680080482, 0.9094567404426559, 0.9134808853118712, 0.9175050301810865, 0.9295774647887324, 0.9496981891348089, 0.9496981891348089, 0.9537223340040242, 0.9637826961770624, 0.9698189134808853, 0.971830985915493, 0.971830985915493, 0.9758551307847082, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.993963782696177, 0.993963782696177, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.96666667 0.96666667 0.94
 0.93333333 0.90357143 0.9        0.87083333 0.86666667 0.85333333
 0.85       0.83333333 0.825      0.82       0.81666667 0.80357143
 0.8        0.73333333 0.71666667 0.71428571 0.675      0.66666667
 0.65833333 0.64       0.63333333 0.595      0.59166667 0.58666667
 0.57       0.50666667 0.49166667 0.475      0.46190476 0.45
 0.43083333 0.42666667 0.41428571 0.4        0.395      0.39333333
 0.31666667 0.3        0.28       0.26666667 0.235      0.225
 0.20333333 0.2        0.16833333 0.16666667 0.15       0.125
 0.12       0.11666667 0.1        0.05333333 0.05       0.03333333
 0.02       0.01666667 0.        ]"
RandomForest,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462686567164179, 0.022388059701492536, 0.1417910447761194, 0.21641791044776118, 0.2462686567164179, 0.34328358208955223, 0.44776119402985076, 0.5597014925373134, 0.7910447761194029, 1.0]","[0.0, 0.7665995975855131, 0.8531187122736419, 0.8953722334004024, 0.9356136820925554, 0.9637826961770624, 0.9758551307847082, 0.9839034205231388, 0.9959758551307847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.95 0.9  0.85 0.8  0.75 0.7  0.65 0.6  0.55 0.45 0.35 0.3
 0.25 0.2  0.15 0.1  0.05 0.  ]"
