estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
DecisionTree,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.09701492537313433, 1.0]","[0.0, 0.9738430583501007, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.07462686567164178, 1.0]","[0.0, 0.9798792756539235, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.014925373134328358, 0.022388059701492536, 0.08208955223880597, 0.09701492537313433, 0.1417910447761194, 0.1865671641791045, 0.27611940298507465, 0.3208955223880597, 0.3805970149253731, 1.0]","[0.0, 0.8993963782696177, 0.9154929577464789, 0.9215291750503019, 0.9537223340040242, 0.959758551307847, 0.971830985915493, 0.9798792756539235, 0.9919517102615694, 0.9959758551307847, 1.0, 1.0]","[       inf 1.         0.8        0.75       0.66666667 0.6
 0.5        0.4        0.33333333 0.25       0.2        0.        ]"
DecisionTree,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.04477611940298507, 1.0]","[0.0, 0.9879275653923542, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.014925373134328358, 0.03731343283582089, 0.11194029850746269, 0.1417910447761194, 0.16417910447761194, 1.0]","[0.0, 0.9496981891348089, 0.9617706237424547, 0.9738430583501007, 0.993963782696177, 0.9979879275653923, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.25       0.        ]"
DecisionTree,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.05223880597014925, 1.0]","[0.0, 0.9859154929577465, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.022388059701492536, 0.04477611940298507, 0.13432835820895522, 0.1791044776119403, 0.19402985074626866, 0.23880597014925373, 0.29850746268656714, 0.3208955223880597, 0.3805970149253731, 1.0]","[0.0, 0.8651911468812877, 0.8893360160965795, 0.9074446680080482, 0.9557344064386318, 0.9738430583501007, 0.9778672032193159, 0.9859154929577465, 0.993963782696177, 0.9959758551307847, 1.0, 1.0]","[       inf 1.         0.8        0.75       0.66666667 0.6
 0.5        0.4        0.33333333 0.25       0.2        0.        ]"
DecisionTree,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.05223880597014925, 1.0]","[0.0, 0.9859154929577465, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.014925373134328358, 0.04477611940298507, 0.07462686567164178, 0.13432835820895522, 1.0]","[0.0, 0.9557344064386318, 0.9678068410462777, 0.9839034205231388, 0.9919517102615694, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.        ]"
DecisionTree,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.014925373134328358, 0.03731343283582089, 0.05223880597014925, 0.1417910447761194, 0.2537313432835821, 1.0]","[0.0, 0.9496981891348089, 0.9617706237424547, 0.9738430583501007, 0.9778672032193159, 0.9899396378269618, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.25       0.        ]"
DecisionTree,CAV1,FJX1,JDP2,"[0.0, 0.0, 0.022388059701492536, 0.08955223880597014, 0.14925373134328357, 0.17164179104477612, 0.26119402985074625, 0.2835820895522388, 0.40298507462686567, 1.0]","[0.0, 0.903420523138833, 0.9215291750503019, 0.9577464788732394, 0.9738430583501007, 0.9778672032193159, 0.9899396378269618, 0.9919517102615694, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.4
 0.33333333 0.25       0.2        0.        ]"
DecisionTree,CAV1,SFXN5,JDP2,"[0.0, 0.0, 0.022388059701492536, 0.1417910447761194, 0.21641791044776118, 1.0]","[0.0, 0.9456740442655935, 0.9577464788732394, 0.9899396378269618, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
DecisionTree,HDAC9,HES5,KLHDC8A,"[0.0, 0.0, 0.007462686567164179, 0.03731343283582089, 0.05970149253731343, 0.1044776119402985, 1.0]","[0.0, 0.96579476861167, 0.971830985915493, 0.9879275653923542, 0.993963782696177, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.        ]"
