estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
Voting,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.08955223880597014, 0.08955223880597014, 0.21641791044776118, 0.21641791044776118, 0.23134328358208955, 0.23134328358208955, 0.2462686567164179, 0.2462686567164179, 0.26865671641791045, 0.26865671641791045, 1.0]","[0.0, 0.002012072434607646, 0.9195171026156942, 0.9195171026156942, 0.937625754527163, 0.937625754527163, 0.9396378269617707, 0.9396378269617707, 0.9436619718309859, 0.9436619718309859, 0.9456740442655935, 0.9456740442655935, 0.9577464788732394, 0.9577464788732394, 0.9678068410462777, 0.9678068410462777, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98301403 0.80418785 0.7985532  0.7285216  0.72133937
 0.71354235 0.6991014  0.68695825 0.66923859 0.66675845 0.65593167
 0.63035026 0.63017681 0.59164    0.59146279 0.51038599 0.50440383
 0.5039505  0.48910924 0.47974055 0.47945899 0.47395832 0.41339959
 0.40978545 0.4071391  0.40480605 0.39125407 0.38690172 0.37843807
 0.37825246 0.11477298]"
Voting,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.04477611940298507, 0.04477611940298507, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.07462686567164178, 0.07462686567164178, 0.09701492537313433, 0.09701492537313433, 0.11194029850746269, 0.11194029850746269, 0.13432835820895522, 0.13432835820895522, 0.14925373134328357, 0.14925373134328357, 0.16417910447761194, 0.16417910447761194, 0.1791044776119403, 0.1791044776119403, 1.0]","[0.0, 0.002012072434607646, 0.9295774647887324, 0.9295774647887324, 0.9356136820925554, 0.9356136820925554, 0.9436619718309859, 0.9436619718309859, 0.9476861167002012, 0.9476861167002012, 0.96579476861167, 0.96579476861167, 0.9698189134808853, 0.9698189134808853, 0.9798792756539235, 0.9798792756539235, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98300427 0.77363059 0.76983325 0.73473123 0.70759093
 0.66060595 0.65173059 0.64817941 0.61798692 0.58007795 0.56545918
 0.54018741 0.5396518  0.49349143 0.46595613 0.46095951 0.45553629
 0.45541584 0.44988432 0.44205953 0.43016044 0.42705536 0.41919548
 0.41883605 0.40829806 0.40678412 0.40340056 0.40107485 0.14012335]"
Voting,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.11940298507462686, 0.11940298507462686, 0.12686567164179105, 0.12686567164179105, 0.14925373134328357, 0.14925373134328357, 0.1865671641791045, 0.1865671641791045, 0.208955223880597, 0.208955223880597, 0.22388059701492538, 0.22388059701492538, 0.2537313432835821, 0.2537313432835821, 1.0]","[0.0, 0.002012072434607646, 0.9235412474849095, 0.9235412474849095, 0.9577464788732394, 0.9577464788732394, 0.9637826961770624, 0.9637826961770624, 0.9698189134808853, 0.9698189134808853, 0.9818913480885312, 0.9818913480885312, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98495673 0.78574999 0.78414013 0.64608706 0.63705248
 0.63391934 0.63372069 0.61452881 0.60711935 0.58637065 0.5863282
 0.58198415 0.57785477 0.57177825 0.48923745 0.48704007 0.48504567
 0.46591973 0.45686548 0.45321459 0.41277021 0.40940439 0.39277629
 0.39115296 0.37953697 0.37953267 0.33196633 0.32940382 0.11594982]"
Voting,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.07462686567164178, 0.07462686567164178, 0.08955223880597014, 0.08955223880597014, 0.09701492537313433, 0.09701492537313433, 0.1044776119402985, 0.1044776119402985, 0.17164179104477612, 0.17164179104477612, 0.19402985074626866, 0.19402985074626866, 1.0]","[0.0, 0.002012072434607646, 0.9456740442655935, 0.9456740442655935, 0.9476861167002012, 0.9476861167002012, 0.9517102615694165, 0.9517102615694165, 0.9537223340040242, 0.9537223340040242, 0.9617706237424547, 0.9617706237424547, 0.9698189134808853, 0.9698189134808853, 0.971830985915493, 0.971830985915493, 0.9778672032193159, 0.9778672032193159, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98335799 0.71553239 0.71397659 0.70322143 0.70154008
 0.67628795 0.66658399 0.65854758 0.64183799 0.60094283 0.59509322
 0.58446486 0.57777228 0.56923666 0.56356363 0.55536972 0.54839554
 0.45334641 0.4477062  0.44371791 0.44320027 0.44194278 0.39710516
 0.39178482 0.3658969  0.36583988 0.11897427]"
Voting,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.07462686567164178, 0.07462686567164178, 0.08208955223880597, 0.08208955223880597, 0.08955223880597014, 0.08955223880597014, 0.15671641791044777, 0.15671641791044777, 0.16417910447761194, 0.16417910447761194, 0.17164179104477612, 0.17164179104477612, 0.1791044776119403, 0.1791044776119403, 0.1865671641791045, 0.1865671641791045, 0.19402985074626866, 0.19402985074626866, 0.20149253731343283, 0.20149253731343283, 0.208955223880597, 0.208955223880597, 0.21641791044776118, 0.21641791044776118, 0.291044776119403, 0.291044776119403, 1.0]","[0.0, 0.002012072434607646, 0.9517102615694165, 0.9517102615694165, 0.9557344064386318, 0.9557344064386318, 0.9617706237424547, 0.9617706237424547, 0.9637826961770624, 0.9637826961770624, 0.96579476861167, 0.96579476861167, 0.9678068410462777, 0.9678068410462777, 0.9698189134808853, 0.9698189134808853, 0.971830985915493, 0.971830985915493, 0.9738430583501007, 0.9738430583501007, 0.9758551307847082, 0.9758551307847082, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9818913480885312, 0.9818913480885312, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98270431 0.69766418 0.6976013  0.68105629 0.66352688
 0.65200542 0.63884229 0.63691894 0.6294903  0.62759611 0.62132533
 0.6106001  0.59404236 0.59207443 0.52997742 0.52904733 0.52565728
 0.52239205 0.51690573 0.50868812 0.49256745 0.4898959  0.48422632
 0.48236226 0.4754422  0.46551246 0.46370208 0.45502409 0.45391924
 0.44809112 0.44278939 0.41753402 0.34197408 0.34048468 0.11361828]"
Voting,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.08955223880597014, 0.08955223880597014, 0.1044776119402985, 0.1044776119402985, 0.11194029850746269, 0.11194029850746269, 0.12686567164179105, 0.12686567164179105, 0.1865671641791045, 0.1865671641791045, 0.19402985074626866, 0.19402985074626866, 0.208955223880597, 0.208955223880597, 0.2537313432835821, 0.2537313432835821, 0.29850746268656714, 0.29850746268656714, 1.0]","[0.0, 0.002012072434607646, 0.9255533199195171, 0.9255533199195171, 0.9496981891348089, 0.9496981891348089, 0.9577464788732394, 0.9577464788732394, 0.9617706237424547, 0.9617706237424547, 0.9678068410462777, 0.9678068410462777, 0.971830985915493, 0.971830985915493, 0.9738430583501007, 0.9738430583501007, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9839034205231388, 0.9839034205231388, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98407836 0.75381664 0.74636974 0.70056612 0.69044892
 0.66154836 0.66038213 0.65038922 0.64292974 0.60499757 0.6026446
 0.57459398 0.55157998 0.55064623 0.54859514 0.54451211 0.51291282
 0.51282198 0.4964785  0.48642334 0.48059233 0.48029751 0.47313167
 0.46403066 0.43969935 0.43881497 0.43528799 0.4291801  0.4097921
 0.3977308  0.38963299 0.37626325 0.3277724  0.30693113 0.11111137]"
Voting,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.07462686567164178, 0.07462686567164178, 0.08208955223880597, 0.08208955223880597, 0.09701492537313433, 0.09701492537313433, 0.1044776119402985, 0.1044776119402985, 0.11194029850746269, 0.11194029850746269, 0.11940298507462686, 0.11940298507462686, 0.17164179104477612, 0.17164179104477612, 0.1791044776119403, 0.1791044776119403, 1.0]","[0.0, 0.002012072434607646, 0.9074446680080482, 0.9074446680080482, 0.9416498993963782, 0.9416498993963782, 0.9456740442655935, 0.9456740442655935, 0.9476861167002012, 0.9476861167002012, 0.9577464788732394, 0.9577464788732394, 0.9637826961770624, 0.9637826961770624, 0.9678068410462777, 0.9678068410462777, 0.9758551307847082, 0.9758551307847082, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9839034205231388, 0.9839034205231388, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98233065 0.83469737 0.83285009 0.70382555 0.67571399
 0.66444199 0.6636981  0.65463005 0.65299847 0.622552   0.6174891
 0.59744894 0.5811198  0.57281115 0.5663835  0.5573084  0.55180702
 0.54820601 0.5382497  0.5345873  0.5308697  0.53050852 0.52683833
 0.5135813  0.5117909  0.49993055 0.49579509 0.49548436 0.49028506
 0.48269952 0.40083758 0.39662477 0.39651255 0.38626355 0.1237222 ]"
Voting,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.03731343283582089, 0.03731343283582089, 0.06716417910447761, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.11194029850746269, 0.11194029850746269, 0.11940298507462686, 0.11940298507462686, 0.12686567164179105, 0.12686567164179105, 0.13432835820895522, 0.13432835820895522, 0.14925373134328357, 0.14925373134328357, 0.17164179104477612, 0.17164179104477612, 0.19402985074626866, 0.19402985074626866, 0.21641791044776118, 0.21641791044776118, 0.23134328358208955, 0.23134328358208955, 1.0]","[0.0, 0.002012072434607646, 0.9195171026156942, 0.9195171026156942, 0.93158953722334, 0.93158953722334, 0.9336016096579477, 0.9336016096579477, 0.9577464788732394, 0.9577464788732394, 0.9678068410462777, 0.9678068410462777, 0.9698189134808853, 0.9698189134808853, 0.971830985915493, 0.971830985915493, 0.9758551307847082, 0.9758551307847082, 0.9798792756539235, 0.9798792756539235, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98599792 0.8069913  0.7915027  0.72183694 0.71865979
 0.69290377 0.69084327 0.63288766 0.62225011 0.56608395 0.56163915
 0.56016073 0.53189911 0.52452127 0.51197912 0.50877418 0.49059563
 0.47908433 0.47895748 0.46685464 0.46401848 0.45625678 0.44579851
 0.44334949 0.44147588 0.440806   0.4297747  0.42829979 0.42202446
 0.41918163 0.4116657  0.40581003 0.39441913 0.39109404 0.11116178]"
Voting,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.05223880597014925, 0.05223880597014925, 0.05970149253731343, 0.05970149253731343, 0.06716417910447761, 0.06716417910447761, 0.08208955223880597, 0.08208955223880597, 0.08955223880597014, 0.08955223880597014, 0.1044776119402985, 0.1044776119402985, 0.13432835820895522, 0.13432835820895522, 0.1417910447761194, 0.1417910447761194, 0.17164179104477612, 0.17164179104477612, 0.1791044776119403, 0.1791044776119403, 0.20149253731343283, 0.20149253731343283, 1.0]","[0.0, 0.002012072434607646, 0.9456740442655935, 0.9456740442655935, 0.9476861167002012, 0.9476861167002012, 0.9537223340040242, 0.9537223340040242, 0.9557344064386318, 0.9557344064386318, 0.9577464788732394, 0.9577464788732394, 0.9637826961770624, 0.9637826961770624, 0.9738430583501007, 0.9738430583501007, 0.9758551307847082, 0.9758551307847082, 0.9778672032193159, 0.9778672032193159, 0.9798792756539235, 0.9798792756539235, 0.9818913480885312, 0.9818913480885312, 0.9859154929577465, 0.9859154929577465, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98395212 0.68334705 0.66268422 0.64049132 0.64041761
 0.62118328 0.60152509 0.59686872 0.58758508 0.57993551 0.57979504
 0.57710708 0.57329977 0.55352757 0.55035499 0.5459517  0.54106936
 0.54106847 0.53836212 0.53614877 0.52576709 0.5222644  0.52217856
 0.50497741 0.48929821 0.46564078 0.46393081 0.46201807 0.42006571
 0.41408453 0.41312122 0.40397854 0.3955869  0.39135476 0.1144928 ]"
Voting,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.007462686567164179, 0.007462686567164179, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536, 0.022388059701492536, 0.029850746268656716, 0.029850746268656716, 0.03731343283582089, 0.03731343283582089, 0.04477611940298507, 0.04477611940298507, 0.11194029850746269, 0.11194029850746269, 0.14925373134328357, 0.14925373134328357, 0.17164179104477612, 0.17164179104477612, 0.1865671641791045, 0.1865671641791045, 0.19402985074626866, 0.19402985074626866, 0.27611940298507465, 0.27611940298507465, 1.0]","[0.0, 0.002012072434607646, 0.9356136820925554, 0.9356136820925554, 0.9537223340040242, 0.9537223340040242, 0.9678068410462777, 0.9678068410462777, 0.9798792756539235, 0.9798792756539235, 0.9818913480885312, 0.9818913480885312, 0.9859154929577465, 0.9859154929577465, 0.9879275653923542, 0.9879275653923542, 0.9899396378269618, 0.9899396378269618, 0.9919517102615694, 0.9919517102615694, 0.993963782696177, 0.993963782696177, 0.9959758551307847, 0.9959758551307847, 0.9979879275653923, 0.9979879275653923, 1.0, 1.0]","[       inf 0.98524613 0.74664574 0.72867413 0.65079971 0.64575081
 0.61697176 0.61571762 0.59605639 0.59475474 0.58744954 0.5848018
 0.56600594 0.56360112 0.55658795 0.48525145 0.48220018 0.46515867
 0.44855041 0.43375134 0.43163559 0.41595384 0.411819   0.40412703
 0.39899394 0.35334255 0.34347425 0.12191151]"
