accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.01648847707293894,0.012782999375752845,0.009030446198547709,0.03557256807495576,0.10195536212029191,0.011291887542765106,DecisionTree
0.008535281539558093,0.006718570034377596,0.004664720833653413,0.0022171804424013395,0.0539513990505134,0.005901324448922257,RandomForest
0.0027871822285578107,0.005204990460448223,0.0015724043457826353,-0.002225877531219905,0.010100878614016623,0.00376407759240282,SVM
0.001989783796626271,0.004189929398524683,0.0011166438301705329,0.0002825829874442132,0.008084103918825247,0.002966894955820204,XGBoost
