selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,1,0.9725274725274725,0.9760479041916168,0.9333333333333333,0.9939024390243902,0.9848942598187312,0.9914171656686628,0.837706100329392,0.9795673076923078
SVM,RandomForest,1,0.978021978021978,0.9820359281437125,0.9333333333333333,0.9939393939393939,0.9879518072289156,0.9922155688622756,0.8650351535965949,0.9843937575030012
SVM,SVM,1,0.967032967032967,0.9700598802395209,0.9333333333333333,0.9938650306748467,0.9818181818181819,0.9920159680638723,0.8124751489834322,0.9747292418772563
SVM,DecisionTree,1,0.9725274725274725,0.9760479041916168,0.9333333333333333,0.9939024390243902,0.9848942598187312,0.9564870259481039,0.837706100329392,0.9795673076923078
SVM,XGBoost,2,0.9835164835164835,0.9880239520958084,0.9333333333333333,0.9939759036144579,0.990990990990991,0.9964071856287425,0.8947833702397203,0.9892086330935254
SVM,RandomForest,2,0.9835164835164835,0.9880239520958084,0.9333333333333333,0.9939759036144579,0.990990990990991,0.9940119760479043,0.8947833702397203,0.9892086330935254
SVM,SVM,2,0.9835164835164835,0.9880239520958084,0.9333333333333333,0.9939759036144579,0.990990990990991,0.9964071856287425,0.8947833702397203,0.9892086330935254
SVM,DecisionTree,2,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9934131736526947,0.9046343313478069,0.985576923076923
SVM,XGBoost,3,0.989010989010989,0.9940119760479041,0.9333333333333333,0.9940119760479041,0.9940119760479041,0.9944111776447107,0.9273453093812375,0.9940119760479041
SVM,RandomForest,3,0.9945054945054945,0.9940119760479041,1.0,1.0,0.996996996996997,0.9986027944111776,0.9653425441494383,0.9952038369304556
SVM,SVM,3,0.989010989010989,0.9880239520958084,1.0,1.0,0.9939759036144578,0.9968063872255489,0.9336947253168654,0.9903961584633852
SVM,DecisionTree,3,0.9835164835164835,0.9880239520958084,0.9333333333333333,0.9939759036144579,0.990990990990991,0.9606786427145709,0.8947833702397203,0.9892086330935254
SVM,XGBoost,4,0.989010989010989,0.9940119760479041,0.9333333333333333,0.9940119760479041,0.9940119760479041,0.9932135728542913,0.9273453093812375,0.9940119760479041
SVM,RandomForest,4,0.989010989010989,0.9940119760479041,0.9333333333333333,0.9940119760479041,0.9940119760479041,0.9956087824351298,0.9273453093812375,0.9940119760479041
SVM,SVM,4,0.989010989010989,0.9880239520958084,1.0,1.0,0.9939759036144578,0.9960079840319361,0.9336947253168654,0.9903961584633852
SVM,DecisionTree,4,0.9835164835164835,0.9940119760479041,0.8666666666666667,0.9880952380952381,0.991044776119403,0.9303393213572855,0.8882316265976778,0.992822966507177
SVM,XGBoost,5,0.989010989010989,0.9940119760479041,0.9333333333333333,0.9940119760479041,0.9940119760479041,0.9952095808383234,0.9273453093812375,0.9940119760479041
SVM,RandomForest,5,0.989010989010989,0.9940119760479041,0.9333333333333333,0.9940119760479041,0.9940119760479041,0.9976047904191617,0.9273453093812375,0.9940119760479041
SVM,SVM,5,0.989010989010989,0.9880239520958084,1.0,1.0,0.9939759036144578,0.9964071856287425,0.9336947253168654,0.9903961584633852
SVM,DecisionTree,5,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9910179640718564,0.9046343313478069,0.985576923076923
DecisionTree,XGBoost,1,0.945054945054945,0.9401197604790419,1.0,1.0,0.9691358024691358,0.9876247504990021,0.7510471731438879,0.9515151515151515
DecisionTree,RandomForest,1,0.9615384615384616,0.9580838323353293,1.0,1.0,0.9785932721712538,0.9892215568862276,0.8082320066616206,0.966183574879227
DecisionTree,SVM,1,0.9615384615384616,0.9580838323353293,1.0,1.0,0.9785932721712538,0.9892215568862276,0.8082320066616206,0.966183574879227
DecisionTree,DecisionTree,1,0.945054945054945,0.9520958083832335,0.8666666666666667,0.9875776397515528,0.9695121951219513,0.9093812375249501,0.7047566944146016,0.9589867310012062
DecisionTree,XGBoost,2,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9958083832335329,0.9046343313478069,0.985576923076923
DecisionTree,RandomForest,2,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9956087824351298,0.8778178255698151,0.9807460890493381
DecisionTree,SVM,2,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9956087824351297,0.8778178255698151,0.9807460890493381
DecisionTree,DecisionTree,2,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9880239520958084,0.8778178255698151,0.9807460890493381
DecisionTree,XGBoost,3,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9928143712574851,0.9046343313478069,0.985576923076923
DecisionTree,RandomForest,3,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9958083832335329,0.8778178255698151,0.9807460890493381
DecisionTree,SVM,3,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9944111776447105,0.9046343313478069,0.985576923076923
DecisionTree,DecisionTree,3,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9910179640718563,0.9046343313478069,0.985576923076923
DecisionTree,XGBoost,4,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9946107784431139,0.8778178255698151,0.9807460890493381
DecisionTree,RandomForest,4,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9964071856287426,0.8778178255698151,0.9807460890493381
DecisionTree,SVM,4,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9948103792415169,0.9046343313478069,0.985576923076923
DecisionTree,DecisionTree,4,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9910179640718563,0.9046343313478069,0.985576923076923
DecisionTree,XGBoost,5,0.9835164835164835,0.9820359281437125,1.0,1.0,0.9909365558912386,0.9944111776447107,0.9046343313478069,0.985576923076923
DecisionTree,RandomForest,5,0.989010989010989,0.9880239520958084,1.0,1.0,0.9939759036144578,0.9960079840319362,0.9336947253168654,0.9903961584633852
DecisionTree,SVM,5,0.989010989010989,0.9880239520958084,1.0,1.0,0.9939759036144578,0.9964071856287425,0.9336947253168654,0.9903961584633852
DecisionTree,DecisionTree,5,0.978021978021978,0.9760479041916168,1.0,1.0,0.9878787878787879,0.9880239520958084,0.8778178255698151,0.9807460890493381
RandomForest,XGBoost,1,0.9615384615384616,0.9640718562874252,0.9333333333333333,0.9938271604938271,0.9787234042553192,0.9477045908183633,0.7890780028153082,0.9698795180722891
RandomForest,RandomForest,1,0.9615384615384616,0.9700598802395209,0.8666666666666667,0.9878048780487805,0.9788519637462236,0.9512974051896207,0.770777869310977,0.9735576923076924
RandomForest,SVM,1,0.9560439560439561,0.9580838323353293,0.9333333333333333,0.9937888198757764,0.9756097560975608,0.9804391217564872,0.7672948311203341,0.9650180940892642
RandomForest,DecisionTree,1,0.9505494505494505,0.9700598802395209,0.7333333333333333,0.9759036144578314,0.972972972972973,0.9117764471057884,0.6831058485105663,0.9712230215827338
RandomForest,XGBoost,2,0.9725274725274725,0.9820359281437125,0.8666666666666667,0.9879518072289156,0.984984984984985,0.9882235528942117,0.8242241963300023,0.9832134292565948
RandomForest,RandomForest,2,0.9725274725274725,0.9820359281437125,0.8666666666666667,0.9879518072289156,0.984984984984985,0.9578842315369263,0.8242241963300023,0.9832134292565948
RandomForest,SVM,2,0.978021978021978,0.9820359281437125,0.9333333333333333,0.9939393939393939,0.9879518072289156,0.9908183632734531,0.8650351535965949,0.9843937575030012
