selection_model,train_model,features,fpr,tpr,threshold
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6, 0.8, 1.0]","[0.0, 0.8461538461538461, 0.8579881656804734, 0.8875739644970414, 0.8994082840236687, 0.9171597633136095, 0.9230769230769231, 0.9349112426035503, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.992      0.99       0.982      0.98
 0.97466667 0.97333333 0.29547619 0.04       0.03       0.005
 0.        ]"
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.005917159763313609, 1.0, 1.0]",[           inf 9.99999977e-01 6.00496172e-01 5.45213747e-04]
DecisionTree,DecisionTree,2,"[0.0, 0.0, 1.0]","[0.0, 0.9881656804733728, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 1.0]","[0.0, 0.9289940828402367, 0.9467455621301775, 0.9585798816568047, 0.9881656804733728, 0.9940828402366864, 0.9940828402366864, 1.0, 1.0]","[       inf 0.9776289  0.96598613 0.9578357  0.8780633  0.803452
 0.2242683  0.2020246  0.1272283 ]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.13333333333333333, 0.26666666666666666, 1.0]","[0.0, 0.9171597633136095, 0.9467455621301775, 0.9644970414201184, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.94166667 0.925      0.64       0.05
 0.025      0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.005917159763313609, 1.0, 1.0]",[       inf 0.99999911 0.44649859 0.00894947]
DecisionTree,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 0.9940828402366864, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.2, 0.26666666666666666, 1.0]","[0.0, 0.8875739644970414, 0.9112426035502958, 0.9230769230769231, 0.9289940828402367, 0.9467455621301775, 0.9585798816568047, 0.9881656804733728, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.97711325 0.97523504 0.9749307  0.9725343  0.9672746
 0.9523345  0.9108509  0.23007177 0.1997634  0.18308789 0.1343602
 0.12358399]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3333333333333333, 1.0]","[0.0, 0.9053254437869822, 0.9112426035502958, 0.9408284023668639, 0.9585798816568047, 0.9704142011834319, 0.9763313609467456, 0.9881656804733728, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9775     0.96666667 0.9375     0.93464286
 0.89583333 0.8875     0.54833333 0.05       0.025      0.        ]"
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.005917159763313609, 1.0, 1.0]",[       inf 0.9999991  0.43896005 0.01289047]
DecisionTree,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 0.9940828402366864, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.6094674556213018, 0.621301775147929, 0.6982248520710059, 0.7337278106508875, 0.7455621301775148, 0.7751479289940828, 0.7869822485207101, 0.8047337278106509, 0.8224852071005917, 0.8461538461538461, 0.8579881656804734, 0.8816568047337278, 0.893491124260355, 0.9467455621301775, 0.9644970414201184, 1.0, 1.0]","[       inf 0.99808073 0.99801767 0.9978771  0.9968381  0.9964547
 0.99619365 0.9958619  0.9956797  0.99493647 0.99442977 0.9938672
 0.9918554  0.99136555 0.9760299  0.9722038  0.19538882 0.02281287]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.13333333333333333, 1.0]","[0.0, 0.9704142011834319, 0.9822485207100592, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.5 0.1 0. ]
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.005917159763313609, 1.0, 1.0]",[       inf 0.99999932 0.40502601 0.01421843]
DecisionTree,DecisionTree,5,"[0.0, 0.0, 0.06666666666666667, 1.0]","[0.0, 1.0, 1.0, 1.0]",[ inf 1.   0.25 0.  ]
RandomForest,XGBoost,1,"[0.0, 0.0, 0.0, 0.0, 0.13333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.9408284023668639, 0.9526627218934911, 0.9585798816568047, 0.9763313609467456, 0.9881656804733728, 1.0]","[       inf 0.97589296 0.93402696 0.89561313 0.8584938  0.37297475
 0.3285801 ]"
RandomForest,RandomForest,1,"[0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.13333333333333333, 0.26666666666666666, 0.26666666666666666, 0.4, 0.4, 0.6, 0.7333333333333333, 0.7333333333333333, 1.0]","[0.0, 0.9408284023668639, 0.9467455621301775, 0.9763313609467456, 0.9763313609467456, 0.9822485207100592, 0.9822485207100592, 0.9881656804733728, 0.9881656804733728, 0.9940828402366864, 0.9940828402366864, 0.9940828402366864, 1.0, 1.0]","[       inf 1.         0.99333333 0.68159524 0.63411111 0.44189322
 0.37080952 0.36080952 0.15913492 0.1528456  0.13461111 0.13228571
 0.11511111 0.01507937]"
RandomForest,SVM,1,"[0.0, 0.0, 0.0, 0.13333333333333333, 0.13333333333333333, 0.2, 0.2, 0.6, 0.6, 0.8666666666666667, 0.8666666666666667, 1.0]","[0.0, 0.005917159763313609, 0.9763313609467456, 0.9763313609467456, 0.9822485207100592, 0.9822485207100592, 0.9881656804733728, 0.9881656804733728, 0.9940828402366864, 0.9940828402366864, 1.0, 1.0]","[       inf 1.         0.75615721 0.65907988 0.6120179  0.54581844
 0.52077875 0.21868891 0.20791131 0.18807304 0.18592814 0.18063794]"
RandomForest,DecisionTree,1,"[0.0, 0.26666666666666666, 1.0]","[0.0, 0.9822485207100592, 1.0]",[inf  1.  0.]
