selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670361,0.8957303047258852,0.9470091452034343
SVM,RandomForest,1,0.8315789473684211,0.9789473684210526,0.6842105263157895,0.756,0.8530655391120507,0.981994459833795,0.6945276213388696,0.9243564356435643
SVM,SVM,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670358,0.8957303047258852,0.9470091452034343
SVM,DecisionTree,1,0.8526315789473683,0.968421052631579,0.7368421052631579,0.7860671936758893,0.8675147881046916,0.8526315789473685,0.7261572938440732,0.9252875695732838
SVM,XGBoost,2,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9966759002770083,0.8997354108424374,0.9793814432989689
SVM,RandomForest,2,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9961218836565097,0.8997354108424374,0.9793814432989689
SVM,SVM,2,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,1.0,0.8997354108424374,0.9793814432989689
SVM,DecisionTree,2,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9421052631578947,0.8884431372162634,0.9710051546391754
SVM,XGBoost,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9994459833795014,0.8997354108424374,0.9793814432989689
SVM,RandomForest,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9988919667590028,0.8997354108424374,0.9793814432989689
SVM,SVM,3,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,1.0,0.9486832980505138,0.9895833333333334
SVM,DecisionTree,3,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.9210526315789472,0.8528028654224418,0.9693877551020409
SVM,XGBoost,4,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9983379501385041,0.8997354108424374,0.9793814432989689
SVM,RandomForest,4,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9994459833795014,0.8997354108424374,0.9793814432989689
SVM,SVM,4,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,0.9983379501385041,0.9486832980505138,0.9895833333333334
SVM,DecisionTree,4,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,0.9736842105263157,0.9486832980505138,0.9895833333333334
SVM,XGBoost,5,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,1.0,0.8997354108424374,0.9793814432989689
SVM,RandomForest,5,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,1.0,0.8997354108424374,0.9793814432989689
SVM,SVM,5,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,0.9811634349030471,0.9486832980505138,0.9895833333333334
SVM,DecisionTree,5,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9473684210526315,0.8997354108424374,0.9793814432989689
DecisionTree,XGBoost,1,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9659279778393352,0.8884431372162634,0.9710051546391754
DecisionTree,RandomForest,1,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9922437673130193,0.8884431372162634,0.9710051546391754
DecisionTree,SVM,1,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9468144044321332,0.8884431372162634,0.9710051546391754
DecisionTree,DecisionTree,1,0.8631578947368421,0.9894736842105264,0.7368421052631579,0.7898550724637681,0.8784053156146179,0.9905817174515235,0.7509893871959017,0.9418181818181818
DecisionTree,XGBoost,2,0.8947368421052632,1.0,0.7894736842105263,0.826086956521739,0.9047619047619048,1.0,0.8075728530872481,0.9595959595959596
DecisionTree,RandomForest,2,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.997229916897507,0.8528028654224418,0.9693877551020409
DecisionTree,SVM,2,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.9994459833795014,0.8528028654224418,0.9693877551020409
DecisionTree,DecisionTree,2,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9473684210526315,0.8997354108424374,0.9793814432989689
DecisionTree,XGBoost,3,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.9988919667590027,0.8528028654224418,0.9693877551020409
DecisionTree,RandomForest,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9988919667590028,0.8997354108424374,0.9793814432989689
DecisionTree,SVM,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9473684210526316,0.8997354108424374,0.9793814432989689
DecisionTree,XGBoost,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,RandomForest,4,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,1.0,0.8997354108424374,0.9793814432989689
DecisionTree,SVM,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,4,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.9473684210526316,0.8528028654224418,0.9693877551020409
DecisionTree,XGBoost,5,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,1.0,0.9486832980505138,0.9895833333333334
DecisionTree,RandomForest,5,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,1.0,0.9486832980505138,0.9895833333333334
DecisionTree,SVM,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,5,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9421052631578949,0.8884431372162634,0.9710051546391754
RandomForest,XGBoost,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670361,0.8957303047258852,0.9470091452034343
RandomForest,RandomForest,1,0.8315789473684211,0.9789473684210526,0.6842105263157895,0.756,0.8530655391120507,0.981994459833795,0.6945276213388696,0.9243564356435643
RandomForest,SVM,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670358,0.8957303047258852,0.9470091452034343
RandomForest,DecisionTree,1,0.8526315789473683,0.968421052631579,0.7368421052631579,0.7860671936758893,0.8675147881046916,0.8526315789473685,0.7261572938440732,0.9252875695732838
RandomForest,XGBoost,2,0.968421052631579,0.9894736842105264,0.9473684210526315,0.9494736842105264,0.9689608636977057,0.996398891966759,0.9378940068614637,0.981140350877193
RandomForest,RandomForest,2,0.968421052631579,0.9894736842105264,0.9473684210526315,0.9494736842105264,0.9689608636977057,0.9933518005540165,0.9378940068614637,0.981140350877193
RandomForest,SVM,2,0.9947368421052631,0.9894736842105264,1.0,1.0,0.9945945945945945,0.9927977839335181,0.9897366596101028,0.9914893617021278
RandomForest,DecisionTree,2,0.9105263157894736,0.9789473684210526,0.8421052631578947,0.861038961038961,0.9160975609756099,0.9401662049861497,0.829235393668443,0.9527666736797812
RandomForest,XGBoost,3,0.968421052631579,0.9894736842105264,0.9473684210526315,0.9494736842105264,0.9689608636977057,0.9950138504155126,0.9378940068614637,0.981140350877193
RandomForest,RandomForest,3,0.9368421052631579,0.9789473684210526,0.8947368421052632,0.9028571428571428,0.9392307692307693,0.9950138504155124,0.8771508635900895,0.9626288659793815
RandomForest,SVM,3,0.9631578947368421,0.9789473684210528,0.9473684210526315,0.9488888888888889,0.9632709632709633,0.9966759002770083,0.9276014469827247,0.972517730496454
RandomForest,DecisionTree,3,0.9052631578947368,0.968421052631579,0.8421052631578947,0.8596103896103896,0.910456535334584,0.9088642659279778,0.8180315139354783,0.9442829967038362
RandomForest,XGBoost,4,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9966759002770085,0.8997354108424374,0.9793814432989689
RandomForest,RandomForest,4,0.9421052631578947,0.9894736842105264,0.8947368421052632,0.9038095238095238,0.9446153846153846,0.9988919667590028,0.8884431372162634,0.9710051546391754
RandomForest,SVM,4,0.9947368421052631,0.9894736842105264,1.0,1.0,0.9945945945945945,0.9905817174515235,0.9897366596101028,0.9914893617021278
RandomForest,DecisionTree,4,0.9052631578947368,0.968421052631579,0.8421052631578947,0.8596103896103896,0.910456535334584,0.9689750692520777,0.8180315139354783,0.9442829967038362
RandomForest,XGBoost,5,0.9631578947368421,0.9789473684210526,0.9473684210526315,0.9489473684210525,0.9635627530364372,0.9988919667590028,0.9271047156724135,0.9726973684210526
RandomForest,RandomForest,5,0.9631578947368421,0.9789473684210526,0.9473684210526315,0.9489473684210525,0.9635627530364372,0.9977839335180055,0.9271047156724135,0.9726973684210526
RandomForest,SVM,5,0.9947368421052631,0.9894736842105264,1.0,1.0,0.9945945945945945,0.9950138504155124,0.9897366596101028,0.9914893617021278
RandomForest,DecisionTree,5,0.9368421052631579,0.9789473684210528,0.8947368421052632,0.9027568922305764,0.9389473684210528,0.9872576177285317,0.877683065516055,0.9624525230602279
XGBoost,XGBoost,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670361,0.8957303047258852,0.9470091452034343
XGBoost,RandomForest,1,0.8315789473684211,0.9789473684210526,0.6842105263157895,0.756,0.8530655391120507,0.981994459833795,0.6945276213388696,0.9243564356435643
XGBoost,SVM,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9472514619883041,0.9467848415216837,0.9855955678670358,0.8957303047258852,0.9470091452034343
XGBoost,DecisionTree,1,0.8526315789473683,0.968421052631579,0.7368421052631579,0.7860671936758893,0.8675147881046916,0.8526315789473685,0.7261572938440732,0.9252875695732838
XGBoost,XGBoost,2,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,1.0,0.9486832980505138,0.9895833333333334
XGBoost,RandomForest,2,0.968421052631579,0.9894736842105264,0.9473684210526315,0.9494736842105264,0.9689608636977057,0.9994459833795014,0.9378940068614636,0.981140350877193
XGBoost,SVM,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,DecisionTree,2,0.9736842105263157,1.0,0.9473684210526315,0.95,0.9743589743589742,0.9997229916897507,0.9486832980505138,0.9895833333333334
XGBoost,XGBoost,3,0.9210526315789472,1.0,0.8421052631578947,0.8636363636363636,0.9268292682926831,0.9988919667590027,0.8528028654224418,0.9693877551020409
XGBoost,RandomForest,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9988919667590028,0.8997354108424374,0.9793814432989689
XGBoost,SVM,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,DecisionTree,3,0.9473684210526315,1.0,0.8947368421052632,0.9047619047619048,0.95,0.9473684210526316,0.8997354108424374,0.9793814432989689
