selection_model,train_model,features,fpr,tpr,threshold
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.47368421052631576, 0.47368421052631576, 1.0]","[0.0, 0.006289308176100629, 0.9937106918238994, 0.9937106918238994, 1.0, 1.0]",[       inf 0.99999982 0.56273611 0.18204944 0.14880782 0.04520141]
RandomForest,DecisionTree,5,"[0.0, 0.0, 0.10526315789473684, 0.21052631578947367, 1.0]","[0.0, 0.9811320754716981, 0.9874213836477987, 0.9874213836477987, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
XGBoost,XGBoost,1,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.2631578947368421, 0.3684210526315789, 1.0]","[0.0, 0.8930817610062893, 0.9245283018867925, 0.949685534591195, 0.9622641509433962, 0.9937106918238994, 0.9937106918238994, 1.0]","[       inf 0.97127455 0.9599228  0.9356128  0.54888165 0.48936388
 0.30614445 0.2727513 ]"
XGBoost,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.2631578947368421, 0.2631578947368421, 0.3157894736842105, 0.3157894736842105, 0.3684210526315789, 0.3684210526315789, 0.42105263157894735, 0.42105263157894735, 0.47368421052631576, 1.0]","[0.0, 0.9119496855345912, 0.9182389937106918, 0.9308176100628931, 0.9371069182389937, 0.9371069182389937, 0.9433962264150944, 0.9433962264150944, 0.949685534591195, 0.949685534591195, 0.9622641509433962, 0.9685534591194969, 0.9748427672955975, 0.9811320754716981, 0.9874213836477987, 0.9874213836477987, 0.9937106918238994, 0.9937106918238994, 1.0]","[       inf 1.         0.93452381 0.89285714 0.89166667 0.875
 0.86785714 0.85       0.81785714 0.7925     0.73416667 0.725
 0.3725     0.31333333 0.26785714 0.2        0.1        0.025
 0.        ]"
XGBoost,SVM,1,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.21052631578947367, 0.21052631578947367, 0.6842105263157895, 0.6842105263157895, 1.0]","[0.0, 0.006289308176100629, 0.949685534591195, 0.949685534591195, 0.9685534591194969, 0.9685534591194969, 0.9937106918238994, 0.9937106918238994, 1.0, 1.0]","[       inf 1.         0.82894253 0.78967919 0.57415935 0.52827222
 0.40511706 0.1074059  0.07477581 0.01186108]"
XGBoost,DecisionTree,1,"[0.0, 0.2631578947368421, 1.0]","[0.0, 0.9622641509433962, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.15789473684210525, 0.3157894736842105, 0.42105263157894735, 0.5789473684210527, 0.631578947368421, 1.0]","[0.0, 0.5786163522012578, 0.7295597484276729, 0.7987421383647799, 0.8490566037735849, 0.8553459119496856, 0.9056603773584906, 0.9119496855345912, 0.9308176100628931, 0.9371069182389937, 0.9622641509433962, 0.9748427672955975, 0.9874213836477987, 0.9937106918238994, 0.9937106918238994, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99818134 0.9969013  0.9950736  0.99159425 0.9892842
 0.98312277 0.97455174 0.9715471  0.943419   0.9415838  0.9042916
 0.88853866 0.64387447 0.6232897  0.5377708  0.31491545 0.15319605
 0.07362474 0.04884565 0.02648776 0.01988893]"
XGBoost,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.5789473684210527, 0.7894736842105263, 0.8421052631578947, 1.0]","[0.0, 0.8427672955974843, 0.8616352201257862, 0.89937106918239, 0.9056603773584906, 0.9245283018867925, 0.9433962264150944, 0.9559748427672956, 0.9622641509433962, 0.9748427672955975, 0.9874213836477987, 0.9874213836477987, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99166667 0.98333333 0.97142857 0.97
 0.94166667 0.9375     0.92916667 0.925      0.8225     0.77404762
 0.45416667 0.0375     0.01875    0.01666667 0.        ]"
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.006289308176100629, 1.0, 1.0]",[       inf 0.99999999 0.85515318 0.00264259]
XGBoost,DecisionTree,2,"[0.0, 0.0, 0.05263157894736842, 0.10526315789473684, 1.0]","[0.0, 0.9874213836477987, 1.0, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
XGBoost,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.2631578947368421, 0.3684210526315789, 0.42105263157894735, 1.0]","[0.0, 0.8238993710691824, 0.8742138364779874, 0.8930817610062893, 0.9056603773584906, 0.9119496855345912, 0.9245283018867925, 0.949685534591195, 0.9622641509433962, 0.9874213836477987, 0.9874213836477987, 0.9937106918238994, 0.9937106918238994, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.974963   0.97406375 0.9693607  0.9660514  0.9651702
 0.9639808  0.94916284 0.94699687 0.8366613  0.68759376 0.6151481
 0.607742   0.48519567 0.2492259  0.17146689 0.15140238 0.14263651]"
XGBoost,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.3157894736842105, 0.5263157894736842, 0.5789473684210527, 1.0]","[0.0, 0.9119496855345912, 0.9245283018867925, 0.9685534591194969, 0.9748427672955975, 0.9874213836477987, 0.9874213836477987, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.93333333 0.9        0.83333333 0.8
 0.7        0.66666667 0.16666667 0.1        0.03333333 0.        ]"
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.031446540880503145, 1.0, 1.0]",[       inf 1.         0.57633724 0.00306508]
XGBoost,DecisionTree,3,"[0.0, 0.10526315789473684, 1.0]","[0.0, 0.9937106918238994, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5263157894736842, 0.631578947368421, 0.6842105263157895, 0.9473684210526315, 1.0]","[0.0, 0.6037735849056604, 0.7358490566037735, 0.7421383647798742, 0.7610062893081762, 0.7672955974842768, 0.779874213836478, 0.7987421383647799, 0.8113207547169812, 0.8616352201257862, 0.8742138364779874, 0.89937106918239, 0.9182389937106918, 0.9371069182389937, 0.949685534591195, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9978677  0.9975957  0.9973911  0.9967513  0.996394
 0.99633753 0.99623126 0.995983   0.9959174  0.99510777 0.9950936
 0.99477994 0.99404305 0.9932597  0.4941831  0.02106692 0.01937921
 0.01816684 0.01612848 0.01611482]"
XGBoost,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47368421052631576, 1.0]","[0.0, 0.9182389937106918, 0.9245283018867925, 0.9559748427672956, 0.9685534591194969, 1.0, 1.0, 1.0]","[       inf 1.         0.995      0.98       0.96       0.73666667
 0.02       0.        ]"
XGBoost,SVM,4,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.006289308176100629, 1.0, 1.0]",[       inf 0.99999819 0.53762334 0.01665168]
XGBoost,DecisionTree,4,"[0.0, 0.10526315789473684, 0.15789473684210525, 1.0]","[0.0, 1.0, 1.0, 1.0]",[inf 1.  0.5 0. ]
XGBoost,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.15789473684210525, 0.15789473684210525, 0.3157894736842105, 0.42105263157894735, 1.0]","[0.0, 0.5849056603773585, 0.6289308176100629, 0.6352201257861635, 0.6540880503144654, 0.660377358490566, 0.6792452830188679, 0.7358490566037735, 0.7484276729559748, 0.7610062893081762, 0.7735849056603774, 0.7924528301886793, 0.8176100628930818, 0.8301886792452831, 0.8742138364779874, 0.8930817610062893, 0.9119496855345912, 0.9245283018867925, 0.9937106918238994, 0.9937106918238994, 0.9937106918238994, 1.0, 1.0, 1.0, 1.0]","[       inf 0.97485095 0.97306836 0.9730663  0.9730204  0.9728045
 0.9727297  0.9718383  0.9711118  0.97051597 0.970445   0.96837705
 0.9678752  0.9663176  0.96514755 0.96495247 0.96249527 0.96240085
 0.9033088  0.60311043 0.5510696  0.2888026  0.21864857 0.17776902
 0.1491252 ]"
XGBoost,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.3157894736842105, 0.47368421052631576, 1.0]","[0.0, 0.9559748427672956, 0.9811320754716981, 0.9937106918238994, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.6 0.2 0.1 0. ]
XGBoost,SVM,5,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.08176100628930817, 1.0, 1.0]",[       inf 1.         0.33700303 0.00157771]
XGBoost,DecisionTree,5,"[0.0, 0.05263157894736842, 0.05263157894736842, 0.10526315789473684, 1.0]","[0.0, 0.9811320754716981, 0.9874213836477987, 0.9937106918238994, 1.0]",[ inf 1.   0.75 0.5  0.  ]
