accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.01945224719101122,0.00745243338690163,0.01086193036476823,0.06031877651151962,0.10330268881865168,0.008819395837045118,DecisionTree
0.013412921348314667,0.003920401563399079,0.007460219991419876,0.003907678202754566,0.07275427937382914,0.005341511174932733,RandomForest
-0.008497191011235906,-0.006259052040553131,-0.004795579530015576,-0.004452791171176506,-0.0425501733063004,-0.005668787956198828,SVM
-0.0012640449438202084,-0.0023956907326944388,-0.0007477892592568147,-0.0011952594276366413,-0.004969931339883588,-0.0017278190562356188,XGBoost
