estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
DecisionTree,AARS2,ABCA4,ASB18,C8orf85,0.33624454148471616,1.0,0.0,0.33624454148471616,0.5032679738562091,0.5,0.0,0.7169459962756052
DecisionTree,ACTL9,ABCA4,ASB18,C8orf85,0.36681222707423583,0.935064935064935,0.07894736842105263,0.33962264150943394,0.4982698961937716,0.5070061517429938,0.025251332487022132,0.6923076923076923
DecisionTree,ISG20,ABCA4,ASB18,C8orf85,0.43231441048034935,0.922077922077922,0.18421052631578946,0.3641025641025641,0.5220588235294117,0.5561773752563226,0.14122008208459041,0.705765407554672
DecisionTree,AARS2,ABCA4,ADAMTS16,ASB18,0.4104803493449782,0.07792207792207792,0.5789473684210527,0.08571428571428572,0.08163265306122448,0.3284347231715653,-0.3518673460894376,0.07936507936507936
DecisionTree,HK2,ABCA4,ADAMTS16,ASB18,0.37117903930131,0.974025974025974,0.06578947368421052,0.3456221198156682,0.5102040816326531,0.5199077238550923,0.08441084934596058,0.7142857142857143
DecisionTree,ISG20,ABCA4,ADAMTS16,ASB18,0.11353711790393013,0.3246753246753247,0.006578947368421052,0.14204545454545456,0.1976284584980237,0.16562713602187285,-0.749089843162804,0.2582644628099174
DecisionTree,AARS2,ABCA4,ADAMTS16,C20orf118,0.7117903930131004,0.15584415584415584,0.993421052631579,0.9230769230769231,0.26666666666666666,0.566173957621326,0.3047384096124574,0.18691588785046728
DecisionTree,AARS2,ABCA4,ADAMTS8,C20orf118,0.33624454148471616,0.974025974025974,0.013157894736842105,0.3333333333333333,0.49668874172185434,0.4935919343814081,-0.04621711666540848,0.7035647279549718
DecisionTree,C1orf106,ABCA4,ADAMTS16,C20orf118,0.3799126637554585,0.974025974025974,0.07894736842105263,0.3488372093023256,0.5136986301369864,0.5319548872180451,0.10445789868201431,0.7170172084130019
DecisionTree,C1orf106,ABCA4,ADAMTS8,C20orf118,0.33624454148471616,1.0,0.0,0.33624454148471616,0.5032679738562091,0.4935064935064935,0.0,0.7169459962756052
DecisionTree,ISG20,ABCA4,ADAMTS16,C20orf118,0.5895196506550219,0.8701298701298701,0.4473684210526316,0.44370860927152317,0.587719298245614,0.6648154477101845,0.3164993145343465,0.7298474945533768
DecisionTree,ISG20,ABCA4,ADAMTS8,C20orf118,0.32751091703056767,0.961038961038961,0.006578947368421052,0.3288888888888889,0.4900662251655629,0.48385167464114825,-0.11677524810793209,0.6941838649155722
DecisionTree,AARS2,ABCA4,ADAMTS16,ASB18,0.4104803493449782,0.07792207792207792,0.5789473684210527,0.08571428571428572,0.08163265306122448,0.3284347231715653,-0.3518673460894376,0.07936507936507936
DecisionTree,CLIP4,ABCA4,ADAMTS16,ASB18,0.3537117903930131,0.935064935064935,0.05921052631578947,0.33488372093023255,0.4931506849315068,0.49713773069036227,-0.011288192276927353,0.6883365200764818
DecisionTree,ISG20,ABCA4,ADAMTS16,ASB18,0.11353711790393013,0.3246753246753247,0.006578947368421052,0.14204545454545456,0.1976284584980237,0.16562713602187285,-0.749089843162804,0.2582644628099174
