estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
RandomForest,APCDD1,HOXA1,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.875,0.0,0.9302325581395349
RandomForest,APCDD1,HOXA1,WISP1,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.75,0.0,0.9302325581395349
RandomForest,APCDD1,TCF15,SCT,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,1.0,0.5163977794943222,0.9523809523809523
RandomForest,APCDD1,TCF15,WISP1,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,1.0,0.5163977794943222,0.9523809523809523
RandomForest,GEFT,HOXA1,SCT,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,0.75,0.5163977794943222,0.9523809523809523
RandomForest,GEFT,HOXA1,WISP1,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,0.75,0.5163977794943222,0.9523809523809523
RandomForest,GEFT,TCF15,SCT,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,0.9583333333333334,0.5163977794943222,0.9523809523809523
RandomForest,GEFT,TCF15,WISP1,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,0.9583333333333334,0.5163977794943222,0.9523809523809523
RandomForest,OR4F6,HOXA1,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.9166666666666666,0.0,0.9302325581395349
RandomForest,OR4F6,HOXA1,WISP1,TTBK1,0.6363636363636364,0.875,0.0,0.7,0.7777777777777778,0.625,-0.19364916731037085,0.8333333333333334
RandomForest,OR4F6,TCF15,SCT,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,1.0,0.5163977794943222,0.9523809523809523
RandomForest,OR4F6,TCF15,WISP1,TTBK1,0.9090909090909091,1.0,0.6666666666666666,0.8888888888888888,0.9411764705882353,0.9166666666666667,0.769800358919501,0.975609756097561
RandomForest,PTPRN,HOXA1,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.8333333333333334,0.0,0.9302325581395349
RandomForest,PTPRN,HOXA1,WISP1,TTBK1,0.6363636363636364,0.875,0.0,0.7,0.7777777777777778,0.625,-0.19364916731037085,0.8333333333333334
RandomForest,PTPRN,TCF15,SCT,TTBK1,0.9090909090909091,1.0,0.6666666666666666,0.8888888888888888,0.9411764705882353,0.8125,0.769800358919501,0.975609756097561
RandomForest,PTPRN,TCF15,WISP1,TTBK1,0.9090909090909091,1.0,0.6666666666666666,0.8888888888888888,0.9411764705882353,0.7916666666666667,0.769800358919501,0.975609756097561
RandomForest,SLC4A11,HOXA1,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.9166666666666667,0.0,0.9302325581395349
RandomForest,SLC4A11,HOXA1,WISP1,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.7083333333333333,0.0,0.9302325581395349
RandomForest,SLC4A11,TCF15,SCT,TTBK1,0.8181818181818182,1.0,0.3333333333333333,0.8,0.8888888888888888,1.0,0.5163977794943222,0.9523809523809523
RandomForest,SLC4A11,TCF15,WISP1,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.9583333333333334,0.0,0.9302325581395349
RandomForest,TRIM67,HOXA1,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.8333333333333334,0.0,0.9302325581395349
RandomForest,TRIM67,HOXA1,WISP1,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.5833333333333334,0.0,0.9302325581395349
RandomForest,TRIM67,TCF15,SCT,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.875,0.0,0.9302325581395349
RandomForest,TRIM67,TCF15,WISP1,TTBK1,0.7272727272727273,1.0,0.0,0.7272727272727273,0.8421052631578947,0.875,0.0,0.9302325581395349
