estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
XGBoost,FOXI2,MMP26,PDE4B,SLC18A3,0.9867256637168141,0.9756637168141593,0.9977876106194691,0.997737556561086,0.9865771812080537,0.9988522006421804,0.9736896509190341,0.98
XGBoost,CLRN1,VSTM2B,WDR8,ZNF135,0.9933628318584071,0.9867256637168141,1.0,1.0,0.9933184855233852,0.9983676286318427,0.9868126096871456,0.9893522626441882
XGBoost,CLRN1,VSTM2B,WDR8,ZNF334,0.9856194690265486,0.9712389380530974,1.0,1.0,0.9854096520763187,0.9982330252956378,0.9716408912275031,0.9768580329327994
XGBoost,CLRN1,VSTM2B,WDR8,ZNF793,0.9867256637168141,0.9734513274336283,1.0,1.0,0.9865470852017937,0.9986148093037825,0.9737945687202028,0.9786476868327402
XGBoost,MIR124-3,PDE4B,UNC5D,UNCX,0.9823008849557522,0.9646017699115044,1.0,1.0,0.9819819819819819,0.9990039353120841,0.9652066781907032,0.9714795008912656
XGBoost,MIR124-3,PTPN5,UNC5D,UNCX,0.9811946902654868,0.9623893805309734,1.0,1.0,0.9808342728297633,0.9987322813062887,0.9630707816616623,0.9696834596522513
XGBoost,CLRN1,LRRFIP1,PIGB,PODN,0.9900442477876106,0.9823008849557522,0.9977876106194691,0.9977528089887641,0.9899665551839464,0.9958077179105645,0.9802060482824122,0.9853528628495338
XGBoost,SIRPG,LRRFIP1,PIGB,PODN,0.9900442477876106,0.9800884955752213,1.0,1.0,0.9899441340782124,0.9932918591902263,0.980282840232687,0.9840071079520214
XGBoost,B3GALT1,CLRN1,FOXI2,PODN,0.9900442477876106,0.9867256637168141,0.9933628318584071,0.9933184855233853,0.9900110987791343,0.999630452658783,0.9801100837181387,0.9880372175454142
XGBoost,B3GALT1,EFS,FOXI2,PODN,0.9834070796460177,0.9756637168141593,0.9911504424778761,0.9910112359550561,0.9832775919732442,0.9975061672801315,0.9669301198632373,0.9786950732356857
XGBoost,B3GALT1,SIRPG,FOXI2,PODN,0.9789823008849557,0.9734513274336283,0.9845132743362832,0.9843400447427293,0.978865406006674,0.997246749941264,0.9580232186183297,0.9756097560975608
XGBoost,CD40,CMTM3,LRRFIP1,TMEM196,0.9767699115044248,0.9623893805309734,0.9911504424778761,0.9908883826879271,0.9764309764309765,0.9867599263842118,0.9539344512962502,0.9679572763684913
XGBoost,CD40,KRTAP24-1,LRRFIP1,TMEM196,0.9811946902654868,0.9778761061946902,0.9845132743362832,0.9844097995545658,0.9811320754716981,0.9985071266348187,0.9624105788202941,0.979175897208684
XGBoost,OR10J5,CMTM3,LRRFIP1,TMEM196,0.9878318584070797,0.9756637168141593,1.0,1.0,0.9876819708846585,0.9982061046283969,0.9759527659143635,0.9804357492218764
XGBoost,OR10J5,KRTAP24-1,LRRFIP1,TMEM196,0.9856194690265486,0.9734513274336283,0.9977876106194691,0.9977324263038548,0.9854423292273237,0.9934607251938288,0.9715266762730286,0.9782125389061805
XGBoost,KRTAP24-1,MMP26,OR10J5,ZNF793,0.9900442477876106,0.9823008849557522,0.9977876106194691,0.9977528089887641,0.9899665551839464,0.9990895919805779,0.9802060482824122,0.9853528628495338
XGBoost,CD40,KRTAP24-1,LRRFIP1,MMP26,0.9878318584070797,0.9823008849557522,0.9933628318584071,0.9932885906040269,0.9877641824249166,0.9994469026548674,0.9757234166528486,0.9844789356984479
XGBoost,OR10J5,KRTAP24-1,LRRFIP1,MMP26,0.9878318584070797,0.9845132743362832,0.9911504424778761,0.9910913140311804,0.9877913429522753,0.9996671626595661,0.9756852074936775,0.9858218874612317
XGBoost,CLSTN2,KRTAP24-1,LRRFIP1,OR10J5,0.9834070796460177,0.9778761061946902,0.9889380530973452,0.9888143176733781,0.9833147942157953,0.9992486686506382,0.9668733176355891,0.9800443458980044
XGBoost,MIR124-3,KRTAP24-1,LRRFIP1,OR10J5,0.9867256637168141,0.9778761061946902,0.995575221238938,0.9954954954954955,0.9866071428571428,0.9995521379904457,0.9736038343008391,0.9813499111900531
XGBoost,KRTAP24-1,LRRFIP1,MIR124-3,OR10J5,0.9867256637168141,0.9778761061946902,0.995575221238938,0.9954954954954955,0.9866071428571428,0.9995521379904457,0.9736038343008391,0.9813499111900531
