estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
XGBoost,CDX2,ITIH5,OR4K2,RARRES1,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.9, 1.0]","[0.0, 0.6039603960396039, 0.6138613861386139, 0.7524752475247525, 0.7623762376237624, 0.8415841584158416, 0.8613861386138614, 0.9108910891089109, 0.9405940594059405, 0.9405940594059405, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.99433774 0.9942703  0.9903555  0.99026287 0.9898872
 0.98845696 0.9788133  0.9783466  0.9779219  0.9741459  0.83257633
 0.3726145  0.35601202 0.27363193 0.239773   0.15724221 0.13728435
 0.09361531]"
XGBoost,GCM2,ITIH5,OR4K2,RARRES1,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.7, 0.7, 0.8, 1.0]","[0.0, 0.6831683168316832, 0.8217821782178217, 0.8316831683168316, 0.8514851485148515, 0.8613861386138614, 0.8910891089108911, 0.9207920792079208, 0.9405940594059405, 0.9504950495049505, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 0.9900990099009901, 1.0]","[       inf 0.97247094 0.9711909  0.9707807  0.96942455 0.9683469
 0.96688175 0.960429   0.9553157  0.9545854  0.9395074  0.83196753
 0.532197   0.38389522 0.30961952 0.24814032]"
XGBoost,HAAO,ITIH5,OR4K2,RARRES1,"[0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.7, 0.7, 1.0, 1.0]","[0.0, 0.6237623762376238, 0.6336633663366337, 0.7722772277227723, 0.8118811881188119, 0.8415841584158416, 0.8514851485148515, 0.8712871287128713, 0.8811881188118812, 0.9306930693069307, 0.9702970297029703, 0.9702970297029703, 0.9801980198019802, 0.9801980198019802, 1.0]","[       inf 0.9932627  0.9929999  0.99253255 0.986509   0.9856146
 0.98406535 0.9839167  0.98228204 0.97584313 0.90840393 0.39146563
 0.27285266 0.16256872 0.14591265]"
XGBoost,RNF152,ITIH5,OR4K2,RARRES1,"[0.0, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.5, 0.5, 0.7, 0.7, 0.8, 0.8, 1.0]","[0.0, 0.8415841584158416, 0.8514851485148515, 0.8514851485148515, 0.9306930693069307, 0.9405940594059405, 0.9603960396039604, 0.9603960396039604, 0.9702970297029703, 0.9702970297029703, 0.9900990099009901, 0.9900990099009901, 1.0, 1.0]","[       inf 0.97441894 0.962497   0.96056396 0.96006554 0.95674586
 0.83731216 0.8194279  0.80848426 0.55002517 0.43607613 0.3664684
 0.2943311  0.17059782]"
XGBoost,APCDD1,INPP5B,PLAT,SLC2A2,"[0.0, 0.02, 0.02, 0.02, 0.02, 0.04, 0.04, 0.04, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.1, 0.1, 0.1, 0.1, 0.12, 0.12, 0.14, 0.14, 0.14, 0.16, 0.16, 0.24, 0.28, 0.28, 0.3, 0.3, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.34, 0.34, 0.38, 0.38, 0.42, 0.42, 0.44, 0.44, 0.44, 0.46, 0.46, 0.54, 0.54, 0.56, 0.56, 0.58, 0.58, 0.6, 0.6, 0.62, 0.66, 0.74, 0.74, 0.76, 0.76, 0.8, 0.82, 0.82, 0.9, 0.9, 1.0]","[0.0, 0.5756972111553785, 0.6095617529880478, 0.6354581673306773, 0.6454183266932271, 0.6952191235059761, 0.6972111553784861, 0.7071713147410359, 0.7071713147410359, 0.7151394422310757, 0.7191235059760956, 0.7250996015936255, 0.7290836653386454, 0.7310756972111554, 0.7390438247011952, 0.7549800796812749, 0.7589641434262948, 0.7609561752988048, 0.7669322709163346, 0.7749003984063745, 0.7768924302788844, 0.7888446215139442, 0.798804780876494, 0.8027888446215139, 0.8067729083665338, 0.8087649402390438, 0.8147410358565738, 0.8167330677290837, 0.8227091633466136, 0.8266932270916335, 0.8286852589641435, 0.8346613545816733, 0.8386454183266933, 0.8466135458167331, 0.8466135458167331, 0.848605577689243, 0.8605577689243028, 0.8625498007968128, 0.8824701195219123, 0.8844621513944223, 0.8844621513944223, 0.8884462151394422, 0.8944223107569721, 0.8944223107569721, 0.896414342629482, 0.896414342629482, 0.896414342629482, 0.900398406374502, 0.900398406374502, 0.9023904382470119, 0.9023904382470119, 0.9063745019920318, 0.9103585657370518, 0.9123505976095617, 0.9163346613545816, 0.9183266932270916, 0.9203187250996016, 0.9223107569721115, 0.9223107569721115, 0.9322709163346613, 0.9362549800796812, 0.9482071713147411, 0.9482071713147411, 0.950199203187251, 0.9561752988047809, 0.9561752988047809, 0.9581673306772909, 0.9581673306772909, 0.9601593625498008, 0.9601593625498008, 0.9641434262948207, 0.9641434262948207, 0.9760956175298805, 0.9760956175298805, 0.9780876494023905, 0.9780876494023905, 0.9800796812749004, 0.9800796812749004, 0.9840637450199203, 0.9840637450199203, 0.9860557768924303, 0.9860557768924303, 0.9880478087649402, 0.9940239043824701, 0.9940239043824701, 0.99800796812749, 1.0]","[       inf 0.5254273  0.5250976  0.52496576 0.52463615 0.5246283
 0.52435434 0.52429867 0.5238518  0.523731   0.5234013  0.5227702
 0.52197087 0.52182096 0.52150613 0.5212413  0.52117634 0.521062
 0.5210053  0.52091146 0.52073216 0.5206781  0.5205143  0.5201962
 0.52018446 0.52014744 0.51983356 0.5197655  0.51944    0.51924944
 0.51917684 0.51917124 0.518918   0.51866937 0.51866287 0.518653
 0.5185956  0.51859194 0.51834804 0.5182852  0.51825255 0.51816875
 0.51801807 0.5179004  0.51766825 0.5170827  0.5167843  0.51636565
 0.51635176 0.51584876 0.5157587  0.5156362  0.5155832  0.51532924
 0.51507294 0.5148367  0.51457083 0.5139942  0.51332766 0.511937
 0.5117863  0.5093317  0.50929767 0.50903463 0.50871575 0.508542
 0.5076256  0.50684565 0.5067334  0.5064108  0.50598884 0.5058307
 0.5032818  0.50312924 0.5030163  0.50290835 0.5028399  0.50081503
 0.49947733 0.49941096 0.49886402 0.49735323 0.49697924 0.49391192
 0.49093255 0.48557526 0.48417228]"
XGBoost,APCDD1,INPP5B,SERPINE2,SLC2A2,"[0.0, 0.0, 0.0, 0.02, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.06, 0.06, 0.06, 0.06, 0.06, 0.08, 0.12, 0.18, 0.2, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.66, 0.66, 0.72, 0.74, 0.9, 0.9, 1.0]","[0.0, 0.50199203187251, 0.5039840637450199, 0.5438247011952191, 0.6434262948207171, 0.6454183266932271, 0.6713147410358565, 0.6733067729083665, 0.6772908366533864, 0.6792828685258964, 0.6812749003984063, 0.6832669322709163, 0.703187250996016, 0.7051792828685259, 0.7310756972111554, 0.8087649402390438, 0.8266932270916335, 0.8426294820717132, 0.8585657370517928, 0.8685258964143426, 0.8864541832669323, 0.900398406374502, 0.9023904382470119, 0.9063745019920318, 0.9083665338645418, 0.954183266932271, 0.9741035856573705, 0.9780876494023905, 0.9780876494023905, 0.9940239043824701, 0.99800796812749, 1.0]","[       inf 0.54706454 0.5451099  0.5448939  0.5408419  0.538883
 0.53866655 0.53865063 0.5367063  0.5324112  0.5309476  0.5285521
 0.527153   0.52350765 0.522928   0.5215976  0.5208963  0.5193616
 0.5192518  0.5173929  0.51666665 0.51513106 0.5146972  0.5131612
 0.50303847 0.5027653  0.4985297  0.49328822 0.48364824 0.47808954
 0.4686392  0.46418795]"
XGBoost,APCDD1,NDRG2,PLAT,SLC2A2,"[0.0, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.06, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.12, 0.12, 0.14, 0.14, 0.14, 0.14, 0.16, 0.16, 0.18, 0.18, 0.2, 0.2, 0.22, 0.22, 0.24, 0.24, 0.24, 0.24, 0.26, 0.26, 0.3, 0.3, 0.32, 0.32, 0.32, 0.32, 0.34, 0.34, 0.36, 0.36, 0.44, 0.44, 0.46, 0.46, 0.5, 0.56, 0.56, 0.72, 0.78, 0.82, 0.82, 0.82, 0.82, 0.84, 0.92, 0.92, 1.0]","[0.0, 0.6254980079681275, 0.7091633466135459, 0.7131474103585658, 0.7270916334661355, 0.7370517928286853, 0.7410358565737052, 0.7430278884462151, 0.8127490039840638, 0.8266932270916335, 0.8286852589641435, 0.8366533864541833, 0.8406374501992032, 0.8446215139442231, 0.848605577689243, 0.8565737051792829, 0.8585657370517928, 0.8705179282868526, 0.8745019920318725, 0.8764940239043825, 0.8824701195219123, 0.8824701195219123, 0.8844621513944223, 0.8864541832669323, 0.9023904382470119, 0.9063745019920318, 0.9083665338645418, 0.9103585657370518, 0.9143426294820717, 0.9143426294820717, 0.9163346613545816, 0.9163346613545816, 0.9183266932270916, 0.9183266932270916, 0.9262948207171314, 0.9262948207171314, 0.9322709163346613, 0.9362549800796812, 0.9402390438247012, 0.9402390438247012, 0.9442231075697212, 0.9442231075697212, 0.9482071713147411, 0.9482071713147411, 0.950199203187251, 0.954183266932271, 0.9581673306772909, 0.9581673306772909, 0.9641434262948207, 0.9641434262948207, 0.9661354581673307, 0.9661354581673307, 0.9681274900398407, 0.9701195219123506, 0.9741035856573705, 0.9741035856573705, 0.9741035856573705, 0.9780876494023905, 0.9820717131474104, 0.9820717131474104, 0.9820717131474104, 0.9840637450199203, 0.9880478087649402, 0.9900398406374502, 0.9920318725099602, 0.9940239043824701, 0.99800796812749, 1.0]","[       inf 0.6771206  0.67510384 0.6734855  0.67251885 0.671457
 0.66870743 0.66869676 0.659425   0.65735364 0.6566223  0.6546996
 0.6515119  0.6477384  0.63266236 0.6272811  0.623397   0.6208758
 0.6187054  0.61830133 0.61607224 0.6142094  0.61182564 0.61173415
 0.59026456 0.58820003 0.58088917 0.5769674  0.5702663  0.5688341
 0.5681747  0.55956626 0.5581407  0.5571305  0.5545718  0.55019635
 0.5447164  0.5432687  0.539351   0.5357211  0.528915   0.5264918
 0.5190165  0.5100553  0.5062675  0.5000111  0.4861312  0.48315418
 0.45336768 0.45210224 0.44836777 0.42910773 0.42746225 0.4227852
 0.41912675 0.4174388  0.41201591 0.40872833 0.40638074 0.38144585
 0.37548333 0.36643207 0.35981685 0.35020074 0.34745732 0.34406307
 0.34215775 0.3406597 ]"
XGBoost,APCDD1,NDRG2,SERPINE2,SLC2A2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.08, 0.08, 0.08, 0.08, 0.1, 0.1, 0.12, 0.12, 0.14, 0.14, 0.16, 0.16, 0.18, 0.18, 0.18, 0.2, 0.2, 0.2, 0.2, 0.2, 0.24, 0.24, 0.24, 0.24, 0.26, 0.26, 0.3, 0.3, 0.32, 0.32, 0.44, 0.44, 0.46, 0.46, 0.5, 0.52, 0.52, 0.56, 0.56, 0.58, 0.58, 0.62, 0.68, 0.7, 0.76, 0.86, 0.86, 0.94, 0.96, 0.96, 0.98, 1.0, 1.0]","[0.0, 0.00199203187250996, 0.025896414342629483, 0.09362549800796813, 0.099601593625498, 0.15139442231075698, 0.16334661354581673, 0.1852589641434263, 0.18725099601593626, 0.20717131474103587, 0.21115537848605578, 0.4203187250996016, 0.4243027888446215, 0.4402390438247012, 0.46613545816733065, 0.4681274900398406, 0.4760956175298805, 0.47808764940239046, 0.5219123505976095, 0.5298804780876494, 0.5338645418326693, 0.5418326693227091, 0.547808764940239, 0.5677290836653387, 0.5697211155378487, 0.5737051792828686, 0.5776892430278885, 0.5816733067729084, 0.5896414342629482, 0.5936254980079682, 0.6075697211155379, 0.6135458167330677, 0.6314741035856574, 0.6374501992031872, 0.6414342629482072, 0.6434262948207171, 0.6533864541832669, 0.6553784860557769, 0.6593625498007968, 0.6673306772908366, 0.6713147410358565, 0.6792828685258964, 0.6832669322709163, 0.6872509960159362, 0.703187250996016, 0.7071713147410359, 0.7151394422310757, 0.7191235059760956, 0.7211155378486056, 0.7231075697211156, 0.7270916334661355, 0.7410358565737052, 0.7569721115537849, 0.7609561752988048, 0.7729083665338645, 0.8007968127490039, 0.8067729083665338, 0.8147410358565738, 0.8147410358565738, 0.8286852589641435, 0.8326693227091634, 0.8426294820717132, 0.8426294820717132, 0.8466135458167331, 0.8466135458167331, 0.8565737051792829, 0.8585657370517928, 0.8665338645418327, 0.8665338645418327, 0.8725099601593626, 0.8725099601593626, 0.8864541832669323, 0.8944223107569721, 0.8944223107569721, 0.900398406374502, 0.9083665338645418, 0.9143426294820717, 0.9163346613545816, 0.9163346613545816, 0.9223107569721115, 0.9262948207171314, 0.9282868525896414, 0.9282868525896414, 0.950199203187251, 0.950199203187251, 0.9601593625498008, 0.9601593625498008, 0.9681274900398407, 0.9681274900398407, 0.9701195219123506, 0.9701195219123506, 0.9721115537848606, 0.9721115537848606, 0.9721115537848606, 0.9741035856573705, 0.9741035856573705, 0.9760956175298805, 0.9800796812749004, 0.9820717131474104, 0.9820717131474104, 0.9840637450199203, 0.9840637450199203, 0.9860557768924303, 0.9860557768924303, 0.9880478087649402, 0.9900398406374502, 0.9900398406374502, 0.9940239043824701, 0.9940239043824701, 0.9960159362549801, 1.0]","[       inf 0.9674481  0.96634597 0.96564466 0.9646658  0.9642651
 0.9634729  0.9627141  0.9626737  0.9624675  0.962076   0.9618989
 0.9596438  0.9588087  0.95861995 0.95838064 0.9577647  0.9569851
 0.9560976  0.95209885 0.94972634 0.9494894  0.9459561  0.9430321
 0.94240046 0.9421887  0.941047   0.93881893 0.93744963 0.9358108
 0.9318492  0.93115896 0.93089473 0.93043804 0.93009835 0.9297601
 0.92936146 0.92932236 0.92889535 0.926666   0.92618364 0.9243123
 0.9236142  0.9225922  0.9223247  0.9218162  0.9202437  0.91975176
 0.9188392  0.91851455 0.91769964 0.9172515  0.9072098  0.9057085
 0.9042261  0.8935493  0.8918688  0.88195163 0.8806655  0.8556376
 0.85060734 0.8130434  0.8005817  0.7969661  0.79346246 0.7697339
 0.76230913 0.73999476 0.7283333  0.71716756 0.71425223 0.7096834
 0.68215734 0.680688   0.67832226 0.6690547  0.65588874 0.65054446
 0.6496046  0.62386245 0.6218132  0.6178016  0.60346115 0.41664127
 0.402438   0.3526289  0.3199754  0.28894407 0.24310014 0.23130707
 0.22351433 0.22127369 0.19787504 0.18493202 0.17402218 0.12751518
 0.11183248 0.10526276 0.09263521 0.07096282 0.07022548 0.06845549
 0.06578434 0.05668481 0.05659539 0.05361586 0.04933503 0.0479505
 0.04787934 0.04415889 0.03509525]"
XGBoost,ITPRIPL1,INPP5B,PLAT,SLC2A2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.08, 0.08, 0.1, 0.1, 0.1, 0.1, 0.1, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.16, 0.18, 0.18, 0.2, 0.2, 0.22, 0.24, 0.24, 0.26, 0.28, 0.28, 0.34, 0.34, 0.38, 0.38, 0.38, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.46, 0.48, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.62, 0.66, 0.66, 0.68, 0.74, 0.76, 0.78, 0.8, 0.82, 0.82, 0.82, 0.82, 0.84, 0.84, 0.86, 0.86, 0.9, 0.9, 0.92, 1.0]","[0.0, 0.00199203187250996, 0.013944223107569721, 0.0398406374501992, 0.06374501992031872, 0.07569721115537849, 0.10956175298804781, 0.12350597609561753, 0.1593625498007968, 0.16334661354581673, 0.18127490039840638, 0.18326693227091634, 0.21115537848605578, 0.2151394422310757, 0.22709163346613545, 0.26294820717131473, 0.2649402390438247, 0.2729083665338645, 0.27689243027888444, 0.33266932270916333, 0.3346613545816733, 0.3386454183266932, 0.3426294820717131, 0.34462151394422313, 0.3545816733067729, 0.3605577689243028, 0.36254980079681276, 0.37250996015936255, 0.3804780876494024, 0.3844621513944223, 0.39243027888446214, 0.4163346613545817, 0.41832669322709165, 0.42231075697211157, 0.42828685258964144, 0.4302788844621514, 0.4342629482071713, 0.4402390438247012, 0.44621513944223107, 0.45617529880478086, 0.4581673306772908, 0.4601593625498008, 0.46613545816733065, 0.47410358565737054, 0.49203187250996017, 0.6175298804780877, 0.6593625498007968, 0.6673306772908366, 0.6713147410358565, 0.6772908366533864, 0.6792828685258964, 0.8346613545816733, 0.8366533864541833, 0.8386454183266933, 0.8446215139442231, 0.848605577689243, 0.850597609561753, 0.8545816733067729, 0.8545816733067729, 0.8605577689243028, 0.8645418326693227, 0.8665338645418327, 0.8705179282868526, 0.8784860557768924, 0.8824701195219123, 0.8864541832669323, 0.8864541832669323, 0.8884462151394422, 0.8884462151394422, 0.8944223107569721, 0.8944223107569721, 0.898406374501992, 0.900398406374502, 0.9043824701195219, 0.9043824701195219, 0.9083665338645418, 0.9083665338645418, 0.9103585657370518, 0.9103585657370518, 0.9143426294820717, 0.9183266932270916, 0.9243027888446215, 0.9282868525896414, 0.9342629482071713, 0.9362549800796812, 0.9402390438247012, 0.9422310756972112, 0.9422310756972112, 0.950199203187251, 0.950199203187251, 0.9561752988047809, 0.9581673306772909, 0.9621513944223108, 0.9641434262948207, 0.9681274900398407, 0.9701195219123506, 0.9721115537848606, 0.9741035856573705, 0.9760956175298805, 0.9760956175298805, 0.9760956175298805, 0.9800796812749004, 0.9800796812749004, 0.9820717131474104, 0.9820717131474104, 0.9860557768924303, 0.9900398406374502, 0.9920318725099602, 0.9920318725099602, 0.9940239043824701, 0.9960159362549801, 0.99800796812749, 0.99800796812749, 1.0, 1.0, 1.0]","[       inf 0.978032   0.9770767  0.9770369  0.9745687  0.97219896
 0.9721748  0.9702344  0.970183   0.9692272  0.96920055 0.9688627
 0.9670031  0.96597975 0.9653275  0.96526796 0.9645577  0.9635298
 0.962369   0.96158457 0.9614075  0.960572   0.9605046  0.95756596
 0.9563389  0.95552844 0.9516876  0.9492941  0.94584674 0.94484556
 0.94085854 0.94013137 0.9392859  0.93827647 0.9358268  0.93473613
 0.9342277  0.9341296  0.9330122  0.93292946 0.93284273 0.9327473
 0.92925376 0.9272753  0.9167284  0.91637224 0.9162359  0.91308624
 0.9117716  0.91020393 0.9083409  0.9078491  0.9065197  0.9056579
 0.8987627  0.8980829  0.8977323  0.89675295 0.8949793  0.8923827
 0.89121115 0.8890353  0.8862943  0.882234   0.88059753 0.88007176
 0.8775742  0.8758123  0.8738392  0.86011094 0.857987   0.85629
 0.8534627  0.85195464 0.8518806  0.8358211  0.8352971  0.8338054
 0.83218265 0.8311032  0.8241595  0.8235038  0.8147342  0.8090938
 0.8090023  0.8059981  0.79739785 0.7934946  0.7915165  0.79061186
 0.7867189  0.78511965 0.7812872  0.7782493  0.77403516 0.77324384
 0.7707487  0.7598096  0.7545023  0.7481706  0.74121857 0.73466504
 0.7293653  0.71822554 0.6855529  0.65367365 0.65244174 0.63372016
 0.6152792  0.394143   0.3078882  0.19890411 0.10892245 0.0386974
 0.03194843 0.02553585]"
XGBoost,ITPRIPL1,INPP5B,SERPINE2,SLC2A2,"[0.0, 0.04, 0.04, 0.06, 0.06, 0.06, 0.06, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.1, 0.12, 0.12, 0.12, 0.12, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.16, 0.16, 0.16, 0.16, 0.18, 0.18, 0.2, 0.2, 0.22, 0.22, 0.28, 0.28, 0.3, 0.34, 0.34, 0.34, 0.34, 0.36, 0.36, 0.38, 0.4, 0.4, 0.64, 0.82, 0.84, 0.84, 0.86, 0.86, 0.86, 0.9, 1.0]","[0.0, 0.5737051792828686, 0.6175298804780877, 0.6354581673306773, 0.6394422310756972, 0.701195219123506, 0.7051792828685259, 0.7430278884462151, 0.7450199203187251, 0.7569721115537849, 0.7629482071713147, 0.7709163346613546, 0.7808764940239044, 0.7868525896414342, 0.7948207171314741, 0.796812749003984, 0.8127490039840638, 0.8147410358565738, 0.8147410358565738, 0.8167330677290837, 0.8207171314741036, 0.8247011952191236, 0.8247011952191236, 0.8406374501992032, 0.8446215139442231, 0.8645418326693227, 0.8705179282868526, 0.8764940239043825, 0.8784860557768924, 0.8904382470119522, 0.8924302788844621, 0.896414342629482, 0.896414342629482, 0.898406374501992, 0.898406374501992, 0.9023904382470119, 0.9023904382470119, 0.9043824701195219, 0.9203187250996016, 0.9223107569721115, 0.9262948207171314, 0.9362549800796812, 0.9402390438247012, 0.9442231075697212, 0.9482071713147411, 0.950199203187251, 0.9561752988047809, 0.9561752988047809, 0.9581673306772909, 0.9601593625498008, 0.9800796812749004, 0.9880478087649402, 0.9880478087649402, 0.9900398406374502, 0.9900398406374502, 0.9940239043824701, 0.99800796812749, 0.99800796812749, 1.0]","[       inf 0.583589   0.57882726 0.5765487  0.5741142  0.5718082
 0.5698787  0.56707543 0.5670117  0.56471735 0.56467146 0.5621857
 0.56094754 0.5590068  0.5585322  0.5573891  0.55618787 0.5541988
 0.553703   0.55328935 0.55262166 0.55127245 0.5494805  0.54946756
 0.5476011  0.5469913  0.5446974  0.54132515 0.5398416  0.5375207
 0.5355621  0.5350001  0.5342455  0.53278446 0.5326844  0.528233
 0.52608377 0.52543676 0.52103806 0.5188885  0.51615405 0.51382124
 0.50860715 0.50628126 0.50431246 0.503782   0.4988092  0.49858648
 0.489956   0.48557308 0.47484112 0.47234854 0.471329   0.46883836
 0.4599133  0.4569255  0.45123532 0.44413477 0.42896834]"
