accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.014983627483627457,0.005997474747474733,0.008439889519505611,0.04266021962044695,0.07085061410867884,0.0069855477419621115,DecisionTree
0.00824175824175824,0.004687499999999983,0.004687561037540519,0.0007812499999999972,0.03847938395872698,0.004689853530334534,RandomForest
0.0031739094239093685,0.0017518939393939142,0.0014035732182649807,0.0005204507193143406,0.016646918441498973,0.0016157200613592614,SVM
0.007437007437007398,0.003724747474747455,0.003690805335967773,0.0005196854912764051,0.03720583171703678,0.00371706754609386,XGBoost
