selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,RandomForest,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,DecisionTree,20,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
SVM,XGBoost,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,RandomForest,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,DecisionTree,21,0.978021978021978,1.0,0.8181818181818182,0.975609756097561,0.9876543209876543,0.9090909090909091,0.8934350362952097,0.9950248756218906
SVM,XGBoost,22,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,1.0,0.9475587393582685,0.9975062344139651
SVM,RandomForest,22,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,1.0,0.9475587393582685,0.9975062344139651
SVM,SVM,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,DecisionTree,22,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.99375,0.9514243707900977,0.9899749373433584
SVM,XGBoost,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,RandomForest,23,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9988636363636364,0.9475587393582685,0.9975062344139651
SVM,SVM,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,DecisionTree,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,XGBoost,24,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,1.0,0.9514243707900977,0.9899749373433584
SVM,RandomForest,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,24,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,1.0,0.9475587393582685,0.9975062344139651
SVM,DecisionTree,24,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9994318181818181,0.9514243707900977,0.9899749373433584
SVM,XGBoost,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,RandomForest,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,25,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,1.0,0.9475587393582685,0.9975062344139651
SVM,DecisionTree,25,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
DecisionTree,XGBoost,20,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,1.0,0.9514243707900977,0.9899749373433584
DecisionTree,RandomForest,20,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9977272727272728,0.9514243707900977,0.9899749373433584
DecisionTree,SVM,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,20,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
DecisionTree,XGBoost,21,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9988636363636364,0.9514243707900977,0.9899749373433584
DecisionTree,RandomForest,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,SVM,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,21,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
DecisionTree,XGBoost,22,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9994318181818181,0.9514243707900977,0.9899749373433584
DecisionTree,RandomForest,22,0.978021978021978,0.9875,0.9090909090909091,0.9875,0.9875,0.9988636363636364,0.8965909090909091,0.9875
DecisionTree,SVM,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,22,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
DecisionTree,XGBoost,23,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9988636363636363,0.9514243707900977,0.9899749373433584
DecisionTree,RandomForest,23,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.9988636363636363,0.9514243707900977,0.9899749373433584
DecisionTree,SVM,23,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,1.0,0.9514243707900977,0.9899749373433584
DecisionTree,DecisionTree,23,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.99375,0.9514243707900977,0.9899749373433584
DecisionTree,XGBoost,24,0.978021978021978,0.9875,0.9090909090909091,0.9875,0.9875,0.9988636363636363,0.8965909090909091,0.9875
DecisionTree,RandomForest,24,0.978021978021978,0.9875,0.9090909090909091,0.9875,0.9875,0.9988636363636363,0.8965909090909091,0.9875
DecisionTree,SVM,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,24,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9545454545454545,0.9475587393582685,0.9975062344139651
DecisionTree,XGBoost,25,0.978021978021978,0.9875,0.9090909090909091,0.9875,0.9875,0.9988636363636363,0.8965909090909091,0.9875
DecisionTree,RandomForest,25,0.989010989010989,1.0,0.9090909090909091,0.9876543209876543,0.9937888198757764,0.9994318181818181,0.9475587393582685,0.9975062344139651
DecisionTree,SVM,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,DecisionTree,25,0.989010989010989,0.9875,1.0,1.0,0.9937106918238994,0.99375,0.9514243707900977,0.9899749373433584
RandomForest,XGBoost,20,0.978021978021978,1.0,0.8181818181818182,0.975609756097561,0.9876543209876543,1.0,0.8934350362952097,0.9950248756218906
