estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
XGBoost,ACVR1C,C17orf93,RAB3GAP1,ZNF132,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.2631578947368421, 0.2631578947368421, 0.5263157894736842, 0.5263157894736842, 0.8421052631578947, 1.0]","[0.0, 0.05263157894736842, 0.10526315789473684, 0.3157894736842105, 0.3157894736842105, 0.5789473684210527, 0.5789473684210527, 0.6842105263157895, 0.6842105263157895, 0.7894736842105263, 0.7894736842105263, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0]","[       inf 0.99646974 0.996467   0.99623114 0.99500024 0.98987937
 0.9691078  0.939117   0.8732329  0.74878204 0.72993803 0.6267522
 0.21843731 0.15465117 0.06175014 0.05536422]"
XGBoost,ACVR1C,C17orf93,RSPO3,ZNF132,"[0.0, 0.0, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.3157894736842105, 0.3157894736842105, 0.47368421052631576, 0.47368421052631576, 1.0]","[0.0, 0.05263157894736842, 0.42105263157894735, 0.5263157894736842, 0.631578947368421, 0.631578947368421, 0.6842105263157895, 0.6842105263157895, 0.7368421052631579, 0.7368421052631579, 0.7894736842105263, 0.7894736842105263, 0.8421052631578947, 1.0]","[       inf 0.9676995  0.96730775 0.96316284 0.941579   0.9411716
 0.923837   0.7787859  0.74096626 0.5855025  0.39927486 0.26161
 0.19695124 0.15875155]"
XGBoost,ACAN,AHR,ASAM,C17orf93,"[0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.2631578947368421, 0.2631578947368421, 0.3684210526315789, 0.3684210526315789, 0.7368421052631579, 0.7368421052631579, 0.8421052631578947, 1.0]","[0.0, 0.10526315789473684, 0.21052631578947367, 0.3684210526315789, 0.3684210526315789, 0.42105263157894735, 0.42105263157894735, 0.5263157894736842, 0.5789473684210527, 0.7894736842105263, 0.7894736842105263, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0, 1.0]","[       inf 0.99424595 0.99395245 0.98782456 0.98577857 0.9843837
 0.9819093  0.97430223 0.97336507 0.94829625 0.9482099  0.94615644
 0.8512219  0.8459478  0.6858762  0.6178645  0.05576824 0.05110798
 0.04686639 0.04684264]"
XGBoost,RSPO3,AHR,ASAM,C17orf93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.2631578947368421, 0.3157894736842105, 0.3684210526315789, 0.3684210526315789, 0.5789473684210527, 0.6842105263157895, 0.7894736842105263, 1.0]","[0.0, 0.15789473684210525, 0.21052631578947367, 0.3157894736842105, 0.3684210526315789, 0.3684210526315789, 0.42105263157894735, 0.5789473684210527, 0.5789473684210527, 0.7894736842105263, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[       inf 0.99730116 0.99460125 0.9936272  0.9917597  0.9885272
 0.9834352  0.9606471  0.95364493 0.9056662  0.75733393 0.61172533
 0.60874975 0.45703945 0.42119452 0.19714533 0.19271359 0.167486
 0.10550846]"
XGBoost,CRHR2,FSCN3,MIR589,PRDM2,"[0.0, 0.05263157894736842, 0.05263157894736842, 0.15789473684210525, 0.15789473684210525, 0.2631578947368421, 0.2631578947368421, 0.3157894736842105, 0.3684210526315789, 0.5263157894736842, 0.5263157894736842, 0.631578947368421, 0.631578947368421, 0.7368421052631579, 1.0]","[0.0, 0.2631578947368421, 0.3157894736842105, 0.47368421052631576, 0.5789473684210527, 0.5789473684210527, 0.6842105263157895, 0.6842105263157895, 0.7894736842105263, 0.7894736842105263, 0.8947368421052632, 0.8947368421052632, 1.0, 1.0, 1.0]","[       inf 0.96835893 0.96022093 0.95966893 0.9494126  0.9122695
 0.8887106  0.8612795  0.853561   0.5930068  0.54785216 0.41442218
 0.37288854 0.18396537 0.1610034 ]"
XGBoost,CRHR2,RSPO3,MIR589,PRDM2,"[0.0, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.2631578947368421, 0.3157894736842105, 0.3157894736842105, 0.3684210526315789, 0.42105263157894735, 0.42105263157894735, 0.7368421052631579, 0.7368421052631579, 0.7894736842105263, 1.0]","[0.0, 0.2631578947368421, 0.2631578947368421, 0.42105263157894735, 0.5263157894736842, 0.5263157894736842, 0.631578947368421, 0.7368421052631579, 0.7368421052631579, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0, 1.0]","[       inf 0.96794075 0.96597934 0.9617324  0.9406121  0.924325
 0.88319916 0.8491835  0.84197766 0.80405563 0.7932146  0.6512799
 0.64142054 0.3615082  0.23888355 0.18207859 0.16618013]"
XGBoost,ACVR1C,AHR,CD96,DYDC1,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.3157894736842105, 0.3157894736842105, 0.47368421052631576, 0.47368421052631576, 0.5789473684210527, 0.6842105263157895, 0.7368421052631579, 0.8421052631578947, 1.0]","[0.0, 0.2631578947368421, 0.3157894736842105, 0.3684210526315789, 0.5263157894736842, 0.5263157894736842, 0.6842105263157895, 0.7368421052631579, 0.7368421052631579, 0.7894736842105263, 0.7894736842105263, 0.8421052631578947, 0.8421052631578947, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 1.0]","[       inf 0.96738046 0.96557695 0.9530023  0.9469973  0.9455489
 0.9354996  0.9166921  0.9118305  0.8934637  0.8627701  0.8266845
 0.7842659  0.6728076  0.5607433  0.54300183 0.3356772  0.2107128
 0.19551696]"
XGBoost,ACVR1C,AHR,CD96,RSPO3,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.2631578947368421, 0.2631578947368421, 0.9473684210526315, 0.9473684210526315, 1.0]","[0.0, 0.10526315789473684, 0.21052631578947367, 0.21052631578947367, 0.3684210526315789, 0.3684210526315789, 0.42105263157894735, 0.42105263157894735, 0.7368421052631579, 0.7368421052631579, 0.7894736842105263, 0.7894736842105263, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[       inf 0.9965371  0.99629045 0.9955712  0.9933616  0.99243647
 0.99075997 0.9903651  0.9162146  0.91403824 0.8211749  0.80713475
 0.6592983  0.03291226 0.02464573 0.02380366]"
XGBoost,ACVR1C,AHR,FNDC1,DYDC1,"[0.0, 0.0, 0.0, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.2631578947368421, 0.2631578947368421, 0.7368421052631579, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 1.0]","[0.0, 0.2631578947368421, 0.42105263157894735, 0.42105263157894735, 0.47368421052631576, 0.5263157894736842, 0.5263157894736842, 0.7894736842105263, 0.7894736842105263, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[       inf 0.96828204 0.95873386 0.9574459  0.9565834  0.94378954
 0.933007   0.80566776 0.7829078  0.76579064 0.74331176 0.73111963
 0.2353407  0.22831742 0.20792072 0.2066621  0.1771123 ]"
XGBoost,ACVR1C,AHR,FNDC1,RSPO3,"[0.0, 0.0, 0.0, 0.10526315789473684, 0.10526315789473684, 0.15789473684210525, 0.15789473684210525, 0.21052631578947367, 0.21052631578947367, 0.6842105263157895, 0.7894736842105263, 1.0]","[0.0, 0.21052631578947367, 0.3684210526315789, 0.42105263157894735, 0.5263157894736842, 0.5263157894736842, 0.7368421052631579, 0.7368421052631579, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[       inf 0.9972729  0.99234515 0.992163   0.9908455  0.9904089
 0.9590307  0.93948513 0.8018253  0.07596441 0.05777739 0.02402471]"
