accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.017596917955326464,0.011282310347730928,0.011930731826607472,0.02467472914953614,0.042726958686025905,0.011551134373626338,DecisionTree
0.009522658934707873,0.0005199124358002905,0.006274875594093454,0.007871562280339205,0.025175489439885367,0.0028318034306431595,RandomForest
0.0018242590206185405,-0.003839353372063636,0.0017630166766454014,0.0030013484198774198,-0.004138007115733794,-0.0015909655475501994,SVM
0.0010537478522336496,-0.0035299318009598345,0.0012431063120764974,0.001815148869191896,-0.006267428025776817,-0.0016113052618756895,XGBoost
