accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.9768041237113403,0.9851351351351351,0.9847207056429662,0.974985311398355,0.9368996828495888,DecisionTree
0.9891752577319588,0.9993243243243244,0.9929484853981497,0.9920975323149236,0.9700538323589571,RandomForest
0.9876288659793815,0.9972972972972972,0.9919281697805188,0.9912749706227968,0.9657834733996882,SVM
0.988659793814433,0.9993243243243244,0.9926173892012817,0.9966803760282021,0.96862379107802,XGBoost
