estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
RandomForest,CFTR,LAMA4,TMEM196,0.8295454545454545,0.9772727272727273,0.6818181818181818,0.7543103448275863,0.851372549019608,0.9441115702479339,0.6903163899971119,0.9226716769820218
RandomForest,SYN2,LAMA4,TMEM196,0.8295454545454545,0.9772727272727273,0.6818181818181818,0.7543103448275863,0.851372549019608,0.9441115702479339,0.6903163899971119,0.9226716769820218
RandomForest,HCK,SBK2,WISP1,0.8363636363636365,0.990909090909091,0.6818181818181818,0.756896551724138,0.8581960784313727,0.9941115702479338,0.7076435273356904,0.9331712348953729
RandomForest,PTPRN,SBK2,WISP1,0.8818181818181818,0.990909090909091,0.7727272727272726,0.8133903133903134,0.8933673469387756,0.990392561983471,0.7827136904194256,0.9494279176201372
RandomForest,HCK,LAMA4,SIM1,0.8363636363636365,0.9909090909090909,0.6818181818181818,0.7568326947637293,0.8581032412965188,0.9871900826446283,0.7079542606464821,0.9331103678929766
RandomForest,HCK,LAMA4,MIR921,0.8113636363636365,0.9863636363636363,0.6363636363636365,0.7305747126436782,0.839366515837104,0.9694214876033058,0.6651817233240809,0.9217731421121252
RandomForest,CFTR,LEP,MIR921,0.9272727272727271,0.990909090909091,0.8636363636363635,0.8789999999999999,0.9315448658649398,0.9723140495867769,0.8617405982180575,0.9662610619469026
RandomForest,PTPRN,LEP,MIR921,0.9318181818181819,1.0,0.8636363636363635,0.8800000000000001,0.9361702127659577,0.9720041322314051,0.8717797887081347,0.9734513274336283
RandomForest,C7orf16,SYN2,WISP1,0.8068181818181819,0.9772727272727273,0.6363636363636365,0.728735632183908,0.8348416289592759,0.9770661157024791,0.6532161714974862,0.914819643633203
RandomForest,ZNF177,SYN2,WISP1,0.8363636363636363,0.990909090909091,0.6818181818181818,0.756896551724138,0.8581960784313727,0.94400826446281,0.7076435273356904,0.9331712348953729
RandomForest,C7orf16,SFRP2,SLC4A11,0.8022727272727274,0.9681818181818184,0.6363636363636365,0.7266922094508301,0.8300397081909686,0.9481404958677686,0.6422295453854133,0.9076847495417872
RandomForest,MIR921,SFRP2,SLC4A11,0.825,0.9681818181818184,0.6818181818181818,0.7524584929757344,0.8466378551420568,0.937603305785124,0.6793864317263097,0.9155502377016619
RandomForest,C7orf16,SYN2,WISP1,0.8068181818181819,0.9772727272727273,0.6363636363636365,0.728735632183908,0.8348416289592759,0.9770661157024791,0.6532161714974862,0.914819643633203
RandomForest,ZNF177,SYN2,WISP1,0.8363636363636363,0.990909090909091,0.6818181818181818,0.756896551724138,0.8581960784313727,0.94400826446281,0.7076435273356904,0.9331712348953729
