estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
Voting,CFTR,CNTNAP5,PFN3,SLC2A10,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.044444444444444446, 0.044444444444444446, 0.2, 0.2, 1.0]","[0.0, 0.0015037593984962407, 0.9924812030075187, 0.9924812030075187, 0.9954887218045113, 0.9954887218045113, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99251107 0.65102998 0.61863168 0.60082901 0.50953006
 0.4671994  0.36337328 0.35310374 0.13202764]"
Voting,KCNAB1,CNTNAP5,PFN3,SLC2A10,"[0.0, 0.0, 0.0, 0.022222222222222223, 0.022222222222222223, 0.044444444444444446, 0.044444444444444446, 0.08888888888888889, 0.08888888888888889, 1.0]","[0.0, 0.0015037593984962407, 0.9954887218045113, 0.9954887218045113, 0.9969924812030075, 0.9969924812030075, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99483285 0.65376784 0.55722911 0.49293842 0.46422024
 0.46417843 0.43579634 0.43329391 0.10336527]"
Voting,TFF1,CNTNAP5,PFN3,SLC2A10,"[0.0, 0.0, 0.0, 0.022222222222222223, 0.022222222222222223, 0.06666666666666667, 0.06666666666666667, 0.08888888888888889, 0.08888888888888889, 0.15555555555555556, 0.15555555555555556, 1.0]","[0.0, 0.0015037593984962407, 0.9924812030075187, 0.9924812030075187, 0.9954887218045113, 0.9954887218045113, 0.9969924812030075, 0.9969924812030075, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99475976 0.65494663 0.59567938 0.58336291 0.4929025
 0.47208244 0.43485831 0.43343525 0.36316278 0.35282058 0.12875092]"
Voting,GNG4,NDRG2,SLC2A2,TMEM196,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.022222222222222223, 0.022222222222222223, 0.044444444444444446, 0.044444444444444446, 0.05555555555555555, 0.05555555555555555, 0.06666666666666667, 0.06666666666666667, 0.14444444444444443, 0.14444444444444443, 0.15555555555555556, 0.15555555555555556, 1.0]","[0.0, 0.0015037593984962407, 0.9834586466165414, 0.9834586466165414, 0.9864661654135338, 0.9864661654135338, 0.9894736842105263, 0.9894736842105263, 0.9909774436090225, 0.9909774436090225, 0.9924812030075187, 0.9924812030075187, 0.9969924812030075, 0.9969924812030075, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99618726 0.69540637 0.68858131 0.57714446 0.55546746
 0.54513053 0.52758674 0.50851724 0.50584898 0.49617011 0.48913009
 0.47101534 0.406061   0.40282002 0.38056397 0.37779106 0.14250466]"
Voting,PTPRN,NDRG2,SLC2A2,TMEM196,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.06666666666666667, 0.06666666666666667, 0.07777777777777778, 0.07777777777777778, 1.0]","[0.0, 0.0015037593984962407, 0.9804511278195489, 0.9804511278195489, 0.9939849624060151, 0.9939849624060151, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99613321 0.69507099 0.6606546  0.55221084 0.48972457
 0.45645156 0.4320356  0.42229097 0.1270857 ]"
Voting,SERPING1,NDRG2,SLC2A2,TMEM196,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.022222222222222223, 0.022222222222222223, 0.03333333333333333, 0.03333333333333333, 0.044444444444444446, 0.044444444444444446, 0.06666666666666667, 0.06666666666666667, 1.0]","[0.0, 0.0015037593984962407, 0.9804511278195489, 0.9804511278195489, 0.9819548872180451, 0.9819548872180451, 0.9864661654135338, 0.9864661654135338, 0.9939849624060151, 0.9939849624060151, 0.9954887218045113, 0.9954887218045113, 1.0, 1.0]","[       inf 0.99339545 0.70565218 0.66435991 0.64252726 0.6338708
 0.60605331 0.60312314 0.50725856 0.49023984 0.48435991 0.47169793
 0.434177   0.11745498]"
Voting,CNTNAP5,GNG4,PAX3,SLC2A10,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, 1.0]","[0.0, 0.0015037593984962407, 0.9894736842105263, 0.9894736842105263, 0.9939849624060151, 0.9939849624060151, 0.9954887218045113, 0.9954887218045113, 1.0, 1.0]","[       inf 0.99423382 0.53817739 0.53268622 0.51966355 0.45808241
 0.45391692 0.41932025 0.3964996  0.13879028]"
Voting,CNTNAP5,KCNAB1,PAX3,SLC2A10,"[0.0, 0.0, 0.0, 0.03333333333333333, 0.03333333333333333, 0.08888888888888889, 0.08888888888888889, 0.1111111111111111, 0.1111111111111111, 1.0]","[0.0, 0.0015037593984962407, 0.9954887218045113, 0.9954887218045113, 0.9969924812030075, 0.9969924812030075, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.99306754 0.64966237 0.52600565 0.50882578 0.44368857
 0.44184274 0.42981529 0.3712107  0.1084599 ]"
Voting,CNTNAP5,OPCML,PAX3,SLC2A10,"[0.0, 0.0, 0.0, 0.011111111111111112, 0.011111111111111112, 0.022222222222222223, 0.022222222222222223, 0.03333333333333333, 0.03333333333333333, 0.13333333333333333, 0.13333333333333333, 1.0]","[0.0, 0.0015037593984962407, 0.9909774436090225, 0.9909774436090225, 0.9954887218045113, 0.9954887218045113, 0.9969924812030075, 0.9969924812030075, 0.9984962406015038, 0.9984962406015038, 1.0, 1.0]","[       inf 0.9943984  0.69427235 0.66036117 0.52452212 0.50257374
 0.49547005 0.49366745 0.48914131 0.34089193 0.33494922 0.12298044]"
Voting,CNTNAP5,PTPRN,PAX3,SLC2A10,"[0.0, 0.0, 0.0, 0.044444444444444446, 0.044444444444444446, 0.05555555555555555, 0.05555555555555555, 0.16666666666666666, 0.16666666666666666, 1.0]","[0.0, 0.0015037593984962407, 0.9939849624060151, 0.9939849624060151, 0.9954887218045113, 0.9954887218045113, 0.9969924812030075, 0.9969924812030075, 1.0, 1.0]","[       inf 0.99543133 0.53707884 0.46575505 0.45498582 0.4471732
 0.44395102 0.35002242 0.32558896 0.13029767]"
