accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,train_model
0.003972084329227129,0.01679433841139722,0.0033001434379541766,-0.05371220579430136,-0.05540425379594196,Decision Tree
-0.006243488386345662,0.012376237623762366,-0.002780021750865204,-0.0875618811881188,-0.1404092029717381,Random Forest
0.028006698174765355,0.014835145682677475,0.015400711633673363,0.08793227872369166,0.1685010957195619,SVM
-0.0072288487467060385,0.01129331683168318,-0.003356412742638726,-0.08810334158415842,-0.1434200381712716,XGBoost
