estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
XGBoost,AARS2,ABCA4,ASB18,C8orf85,0.9692307692307692,0.9853658536585366,0.8222222222222222,0.9805825242718447,0.9829683698296836,0.9752574525745258,0.8241480727130077,0.9844054580896687
XGBoost,ACTL9,ABCA4,ASB18,C8orf85,0.9802197802197802,0.9878048780487805,0.9111111111111111,0.9902200488997555,0.9890109890109889,0.9957181571815719,0.8901777210486609,0.9882869692532943
XGBoost,ISG20,ABCA4,ASB18,C8orf85,0.9604395604395605,0.9804878048780488,0.7777777777777778,0.9757281553398058,0.9781021897810219,0.9673712737127371,0.7738141971312066,0.97953216374269
XGBoost,AARS2,ABCA4,ADAMTS16,ASB18,0.989010989010989,0.9926829268292683,0.9555555555555556,0.9951100244498777,0.993894993894994,0.9976422764227643,0.939020755486664,0.9931673987310884
XGBoost,HK2,ABCA4,ADAMTS16,ASB18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,ISG20,ABCA4,ADAMTS16,ASB18,0.9934065934065934,0.9951219512195122,0.9777777777777777,0.9975550122249389,0.9963369963369964,0.9992953929539296,0.9634422727056655,0.9956076134699855
XGBoost,AARS2,ABCA4,ADAMTS16,C20orf118,0.9912087912087912,0.9926829268292683,0.9777777777777777,0.9975490196078431,0.9951100244498777,0.9987533875338752,0.9519127187692308,0.9936523437500002
XGBoost,AARS2,ABCA4,ADAMTS8,C20orf118,0.9648351648351648,0.9780487804878049,0.8444444444444444,0.9828431372549019,0.9804400977995109,0.9885907859078592,0.806773276030331,0.9790039062499999
XGBoost,C1orf106,ABCA4,ADAMTS16,C20orf118,0.9934065934065934,0.9951219512195122,0.9777777777777777,0.9975550122249389,0.9963369963369964,0.9996747967479674,0.9634422727056655,0.9956076134699855
XGBoost,C1orf106,ABCA4,ADAMTS8,C20orf118,0.9824175824175824,0.9853658536585366,0.9555555555555556,0.9950738916256158,0.9901960784313727,0.9963143631436315,0.9061299365687829,0.9872922776148583
XGBoost,ISG20,ABCA4,ADAMTS16,C20orf118,0.9912087912087912,0.9926829268292683,0.9777777777777777,0.9975490196078431,0.9951100244498777,0.9972357723577235,0.9519127187692308,0.9936523437500002
XGBoost,ISG20,ABCA4,ADAMTS8,C20orf118,0.9626373626373627,0.9780487804878049,0.8222222222222222,0.980440097799511,0.9792429792429793,0.9801897018970189,0.7924916521726547,0.9785261102977061
XGBoost,AARS2,ABCA4,ADAMTS16,ASB18,0.989010989010989,0.9926829268292683,0.9555555555555556,0.9951100244498777,0.993894993894994,0.9976422764227643,0.939020755486664,0.9931673987310884
XGBoost,CLIP4,ABCA4,ADAMTS16,ASB18,0.989010989010989,0.9902439024390244,0.9777777777777777,0.9975429975429976,0.9938800489596082,0.9975880758807588,0.9407309791957942,0.9916951636541278
XGBoost,ISG20,ABCA4,ADAMTS16,ASB18,0.9934065934065934,0.9951219512195122,0.9777777777777777,0.9975550122249389,0.9963369963369964,0.9992953929539296,0.9634422727056655,0.9956076134699855
