estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
XGBoost,FOXI2,MMP26,PDE4B,SLC18A3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.04878048780487805, 0.04878048780487805, 0.17073170731707318, 0.17073170731707318, 0.6585365853658537, 0.7073170731707317, 0.8536585365853658, 0.926829268292683, 0.9512195121951219, 1.0]","[0.0, 0.010416666666666666, 0.5208333333333334, 0.5625, 0.6458333333333334, 0.6666666666666666, 0.7083333333333334, 0.7291666666666666, 0.7604166666666666, 0.78125, 0.8125, 0.8333333333333334, 0.90625, 0.9166666666666666, 0.9166666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99579465 0.99551904 0.99537367 0.9950441  0.9948736
 0.99277884 0.99203557 0.9897725  0.9886774  0.9855794  0.98399854
 0.9188101  0.8663714  0.8429768  0.5663342  0.10188219 0.09846234
 0.02373122 0.02275261 0.01224665 0.01159538 0.01152466 0.01087203]"
XGBoost,CLRN1,VSTM2B,WDR8,ZNF135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14634146341463414, 0.1951219512195122, 0.2926829268292683, 0.3902439024390244, 0.4146341463414634, 0.5365853658536586, 0.5853658536585366, 0.7073170731707317, 0.7804878048780488, 0.8292682926829268, 0.8292682926829268, 0.8780487804878049, 1.0]","[0.0, 0.6041666666666666, 0.6875, 0.8125, 0.84375, 0.8645833333333334, 0.8854166666666666, 0.8958333333333334, 0.9375, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0]","[       inf 0.9958811  0.9949066  0.98449045 0.9820517  0.9710759
 0.95575184 0.9545805  0.9443119  0.6846492  0.14811897 0.13428819
 0.04813355 0.04602565 0.04507696 0.04014994 0.03949477 0.03511814
 0.03442272 0.03189849 0.01114383 0.0104839  0.00879895]"
XGBoost,CLRN1,VSTM2B,WDR8,ZNF334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.04878048780487805, 0.0975609756097561, 0.17073170731707318, 0.24390243902439024, 0.2682926829268293, 0.7073170731707317, 1.0]","[0.0, 0.6770833333333334, 0.7291666666666666, 0.75, 0.7916666666666666, 0.8333333333333334, 0.8541666666666666, 0.8645833333333334, 0.90625, 0.9166666666666666, 0.9166666666666666, 0.9270833333333334, 0.9479166666666666, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0]","[       inf 0.9358943  0.93347085 0.92692107 0.912329   0.91076565
 0.90950686 0.90593994 0.83911437 0.73204726 0.72486734 0.7246491
 0.67280525 0.36839586 0.33631814 0.24445508 0.12216134 0.11786049
 0.10453352 0.0980695  0.09064493]"
XGBoost,CLRN1,VSTM2B,WDR8,ZNF793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.17073170731707318, 0.7317073170731707, 1.0]","[0.0, 0.625, 0.6354166666666666, 0.71875, 0.7708333333333334, 0.8020833333333334, 0.8333333333333334, 0.84375, 0.875, 0.9270833333333334, 0.9479166666666666, 0.96875, 0.96875, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0]","[       inf 0.6965853  0.69621325 0.6925236  0.6893097  0.6851176
 0.6816784  0.6651625  0.6570449  0.6020226  0.5972304  0.5838258
 0.5632052  0.4755547  0.35465553 0.32795584 0.31138042]"
XGBoost,MIR124-3,PDE4B,UNC5D,UNCX,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07317073170731707, 0.12195121951219512, 0.21951219512195122, 0.21951219512195122, 0.5121951219512195, 0.5609756097560976, 0.7317073170731707, 0.8780487804878049, 0.9512195121951219, 1.0]","[0.0, 0.010416666666666666, 0.71875, 0.7708333333333334, 0.8125, 0.8645833333333334, 0.8854166666666666, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9960387  0.99596715 0.99404776 0.9938328  0.98821217
 0.9871563  0.37715217 0.1307126  0.12038179 0.09323566 0.08484463
 0.03588786 0.03563831 0.02419046 0.02348359 0.01620102 0.01183072]"
XGBoost,MIR124-3,PTPN5,UNC5D,UNCX,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.12195121951219512, 0.21951219512195122, 0.34146341463414637, 0.4146341463414634, 0.4634146341463415, 0.5853658536585366, 0.6829268292682927, 0.7317073170731707, 0.8292682926829268, 0.926829268292683, 1.0]","[0.0, 0.03125, 0.7916666666666666, 0.8125, 0.8333333333333334, 0.8645833333333334, 0.8854166666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99580044 0.99574995 0.9930288  0.9929509  0.9879969
 0.98453796 0.65526414 0.28915524 0.2043413  0.09184673 0.08210255
 0.05501773 0.03821068 0.03628152 0.02492906 0.02254214 0.02234182
 0.02119618 0.01080664 0.00991421]"
XGBoost,CLRN1,LRRFIP1,PIGB,PODN,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.0975609756097561, 0.0975609756097561, 0.17073170731707318, 0.17073170731707318, 0.2926829268292683, 0.36585365853658536, 0.3902439024390244, 0.43902439024390244, 1.0]","[0.0, 0.5625, 0.6145833333333334, 0.625, 0.7291666666666666, 0.7395833333333334, 0.78125, 0.875, 0.8958333333333334, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0]","[       inf 0.69506085 0.6944667  0.6932124  0.6925371  0.6924761
 0.69163287 0.67353153 0.67046267 0.6034405  0.56314564 0.5436186
 0.44201285 0.42808107 0.39481622 0.38760576 0.31722274 0.31507257
 0.3147486  0.3126426  0.3105999 ]"
XGBoost,SIRPG,LRRFIP1,PIGB,PODN,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.04878048780487805, 0.04878048780487805, 0.0975609756097561, 0.14634146341463414, 0.17073170731707318, 0.17073170731707318, 0.24390243902439024, 0.34146341463414637, 1.0]","[0.0, 0.53125, 0.5625, 0.5729166666666666, 0.6354166666666666, 0.65625, 0.75, 0.7916666666666666, 0.8229166666666666, 0.8958333333333334, 0.9166666666666666, 0.9270833333333334, 0.9479166666666666, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0]","[       inf 0.50972474 0.50969684 0.5095868  0.5091759  0.5091111
 0.5089775  0.50891745 0.50825286 0.5064633  0.50639355 0.5062116
 0.50615203 0.5051058  0.50313354 0.50190514 0.5014306  0.500433
 0.49778977 0.49712804 0.49602827 0.49504286 0.49150982 0.4915084
 0.4909651 ]"
XGBoost,B3GALT1,CLRN1,FOXI2,PODN,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.24390243902439024, 0.2926829268292683, 0.3902439024390244, 0.4634146341463415, 0.5609756097560976, 0.6097560975609756, 0.6341463414634146, 0.7560975609756098, 0.8048780487804879, 0.8048780487804879, 0.8292682926829268, 1.0]","[0.0, 0.17708333333333334, 0.1875, 0.25, 0.28125, 0.4166666666666667, 0.4375, 0.4895833333333333, 0.5416666666666666, 0.6041666666666666, 0.6458333333333334, 0.6770833333333334, 0.6875, 0.7083333333333334, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0]","[       inf 0.9956573  0.99561787 0.99557483 0.99542975 0.99542564
 0.99534285 0.9952551  0.9946924  0.9946143  0.99385494 0.9935901
 0.9934684  0.9932488  0.83523756 0.8215978  0.79683775 0.72385794
 0.06103601 0.05309891 0.04849976 0.04397309 0.03665321 0.03484578
 0.03441916 0.03282496 0.02016212 0.01228676 0.0107049  0.00704836]"
XGBoost,B3GALT1,EFS,FOXI2,PODN,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04878048780487805, 0.04878048780487805, 0.1951219512195122, 0.1951219512195122, 0.2682926829268293, 0.36585365853658536, 0.8536585365853658, 0.975609756097561, 1.0]","[0.0, 0.3541666666666667, 0.3958333333333333, 0.4583333333333333, 0.4791666666666667, 0.4895833333333333, 0.5208333333333334, 0.5416666666666666, 0.5520833333333334, 0.5729166666666666, 0.6145833333333334, 0.6458333333333334, 0.65625, 0.6770833333333334, 0.7083333333333334, 0.7291666666666666, 0.75, 0.78125, 0.8020833333333334, 0.84375, 0.96875, 0.96875, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.995587   0.9952821  0.9949065  0.99473614 0.9944661
 0.99427575 0.99387217 0.9937499  0.9934082  0.9912828  0.9906545
 0.99046904 0.9901035  0.988801   0.98843795 0.98803806 0.9866911
 0.98299533 0.9820827  0.75971377 0.622173   0.5904999  0.10358895
 0.07085584 0.0614732  0.05294432 0.02242797 0.02143693 0.01848649]"
