selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9994124559341951,0.9714772853453801,0.9973045822102425
SVM,RandomForest,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9985311398354877,0.9714772853453801,0.9973045822102425
SVM,SVM,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9988249118683902,0.9714772853453801,0.9973045822102425
SVM,DecisionTree,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9782608695652174,0.9714772853453801,0.9973045822102425
SVM,XGBoost,3,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.999412455934195,0.9714772853453801,0.9973045822102425
SVM,RandomForest,3,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9976498237367802,0.9714772853453801,0.9973045822102425
SVM,SVM,3,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9994124559341951,0.9714772853453801,0.9973045822102425
SVM,DecisionTree,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,XGBoost,4,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.999412455934195,0.9714772853453801,0.9973045822102425
SVM,RandomForest,4,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9997062279670976,0.9714772853453801,0.9973045822102425
SVM,SVM,4,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9988249118683902,0.9714772853453801,0.9973045822102425
SVM,DecisionTree,4,0.979381443298969,0.9864864864864865,0.9565217391304348,0.9864864864864865,0.9864864864864865,0.9715041128084606,0.9430082256169212,0.9864864864864865
SVM,XGBoost,5,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9976498237367802,0.9714772853453801,0.9973045822102425
SVM,RandomForest,5,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9991186839012925,0.9714772853453801,0.9973045822102425
SVM,SVM,5,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9982373678025852,0.9714772853453801,0.9973045822102425
SVM,DecisionTree,5,0.979381443298969,0.9864864864864865,0.9565217391304348,0.9864864864864865,0.9864864864864865,0.9776733254994124,0.9430082256169212,0.9864864864864865
SVM,XGBoost,6,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9994124559341951,0.9714772853453801,0.9973045822102425
SVM,RandomForest,6,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.999412455934195,0.9714772853453801,0.9973045822102425
SVM,SVM,6,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9994124559341951,0.9714772853453801,0.9973045822102425
SVM,DecisionTree,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,XGBoost,2,0.979381443298969,1.0,0.9130434782608695,0.9736842105263158,0.9866666666666667,0.9882491186839013,0.9428764597266368,0.9946236559139785
DecisionTree,RandomForest,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9938307873090482,0.9714772853453801,0.9973045822102425
DecisionTree,SVM,2,0.9896907216494846,1.0,0.9565217391304348,0.9866666666666667,0.9932885906040269,0.9905992949471211,0.9714772853453801,0.9973045822102425
