accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.9742268041237112,0.981081081081081,0.9829970406695212,0.9762044653349001,0.9300962652973956,DecisionTree
0.9891752577319588,0.9993243243243244,0.9929484853981497,0.9935370152761458,0.9700538323589571,RandomForest
0.9891752577319588,0.9993243243243244,0.9929484853981497,0.9938601645123384,0.9700538323589571,SVM
0.988659793814433,0.9993243243243244,0.9926173892012817,0.9962103407755581,0.96862379107802,XGBoost
