accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.01965340420962201,0.014869074682158817,0.01334214319463417,0.023455575212990926,0.04764950553896334,0.014268267330335866,DecisionTree
0.009783075601374536,0.0006756756756756798,0.006431118819674825,0.00644320526482251,0.02613070866387261,0.002987527658188155,RandomForest
0.0010591172680412154,-0.005554853919339897,0.0012078219083154317,0.002661123130444537,-0.0055293650174830285,-0.0028403697631406545,SVM
0.001965206185566987,-0.003685695040835224,0.0017840421091415482,0.002375427903668409,-0.002862109266370988,-0.0014880718091148826,XGBoost
