selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
DecisionTree,XGBoost,5,0.9578947368421052,0.9583333333333334,0.9574468085106383,0.9583333333333334,0.9583333333333334,0.9749556737588652,0.9157801418439716,0.9583333333333334
DecisionTree,RandomForest,5,0.9894736842105263,0.9895833333333334,0.9893617021276596,0.9895833333333334,0.9895833333333334,0.9996675531914894,0.9789450354609929,0.9895833333333334
DecisionTree,SVM,5,0.9473684210526315,0.9270833333333334,0.9680851063829787,0.967391304347826,0.9468085106382979,0.9832668439716311,0.8955654982586656,0.9348739495798319
DecisionTree,DecisionTree,5,0.9473684210526315,0.8958333333333334,1.0,1.0,0.945054945054945,0.9944038120567376,0.8998308245556565,0.9148936170212766
RandomForest,XGBoost,1,0.9,0.9270833333333334,0.8723404255319149,0.8811881188118812,0.9035532994923858,0.9115691489361704,0.8009785841268326,0.9175257731958762
RandomForest,RandomForest,1,0.9473684210526315,0.9479166666666666,0.9468085106382979,0.9479166666666666,0.9479166666666666,0.9931294326241135,0.8947251773049646,0.9479166666666666
RandomForest,SVM,1,0.8947368421052632,0.8958333333333334,0.8936170212765957,0.8958333333333334,0.8958333333333334,0.8992686170212765,0.7894503546099291,0.8958333333333334
RandomForest,DecisionTree,1,0.9473684210526315,0.8958333333333334,1.0,1.0,0.945054945054945,0.994459219858156,0.8998308245556565,0.9148936170212766
RandomForest,XGBoost,2,0.9052631578947369,0.9583333333333334,0.851063829787234,0.8679245283018868,0.9108910891089109,0.9588874113475179,0.814833068153805,0.9387755102040817
RandomForest,RandomForest,2,0.9736842105263158,0.9479166666666666,1.0,1.0,0.9732620320855615,0.9998891843971631,0.9487054798735419,0.9578947368421052
RandomForest,SVM,2,0.8894736842105263,0.8333333333333334,0.9468085106382979,0.9411764705882353,0.8839779005524862,0.9598847517730497,0.7844567483875629,0.8528784648187633
RandomForest,DecisionTree,2,0.9789473684210527,0.96875,0.9893617021276596,0.9893617021276596,0.9789473684210527,0.9990026595744681,0.9581117021276596,0.9728033472803347
RandomForest,XGBoost,3,0.9052631578947369,0.90625,0.9042553191489362,0.90625,0.90625,0.9738475177304965,0.8105053191489362,0.90625
RandomForest,RandomForest,3,0.9736842105263158,0.9479166666666666,1.0,1.0,0.9732620320855615,0.9993351063829787,0.9487054798735419,0.9578947368421052
RandomForest,SVM,3,0.9157894736842105,0.8958333333333334,0.9361702127659575,0.9347826086956522,0.9148936170212766,0.9573359929078014,0.8323725873887177,0.9033613445378151
RandomForest,DecisionTree,3,0.9315789473684211,0.8854166666666666,0.9787234042553191,0.9770114942528736,0.9289617486338798,0.9888076241134752,0.867172403991603,0.9023354564755839
RandomForest,XGBoost,4,0.9368421052631579,0.9375,0.9361702127659575,0.9375,0.9375,0.9816600177304965,0.8736702127659575,0.9375
RandomForest,RandomForest,4,0.9578947368421052,0.96875,0.9468085106382979,0.9489795918367347,0.9587628865979382,0.9946808510638298,0.9159646133465085,0.9647302904564315
RandomForest,SVM,4,0.9105263157894737,0.8958333333333334,0.925531914893617,0.9247311827956989,0.91005291005291,0.9658687943262411,0.8215018124058352,0.9014675052410901
RandomForest,DecisionTree,4,0.968421052631579,0.9479166666666666,0.9893617021276596,0.9891304347826086,0.9680851063829787,0.9978390957446808,0.9376941055052975,0.9558823529411765
RandomForest,XGBoost,5,0.9263157894736842,0.9166666666666666,0.9361702127659575,0.9361702127659575,0.9263157894736842,0.9840425531914894,0.8528368794326241,0.9205020920502092
RandomForest,RandomForest,5,0.9894736842105263,0.9791666666666666,1.0,1.0,0.9894736842105263,1.0,0.9791666666666666,0.9832635983263598
RandomForest,SVM,5,0.9157894736842105,0.8958333333333334,0.9361702127659575,0.9347826086956522,0.9148936170212766,0.9746232269503546,0.8323725873887177,0.9033613445378151
RandomForest,DecisionTree,5,0.9473684210526315,0.9270833333333334,0.9680851063829787,0.967391304347826,0.9468085106382979,0.9934064716312057,0.8955654982586656,0.9348739495798319
XGBoost,XGBoost,1,0.9105263157894737,0.9166666666666666,0.9042553191489362,0.9072164948453608,0.9119170984455959,0.9104609929078015,0.8210584762955244,0.9147609147609148
XGBoost,RandomForest,1,0.9157894736842105,0.90625,0.925531914893617,0.925531914893617,0.9157894736842105,0.9862588652482269,0.831781914893617,0.9100418410041841
XGBoost,SVM,1,0.9,0.8958333333333334,0.9042553191489362,0.9052631578947369,0.900523560209424,0.9298537234042552,0.800044325013193,0.8977035490605428
XGBoost,DecisionTree,1,0.9263157894736842,0.9166666666666666,0.9361702127659575,0.9361702127659575,0.9263157894736842,0.9846520390070923,0.8528368794326241,0.9205020920502092
XGBoost,XGBoost,2,0.9157894736842105,0.9375,0.8936170212765957,0.9,0.9183673469387755,0.973792109929078,0.8322244395176678,0.9297520661157025
XGBoost,RandomForest,2,0.9263157894736842,0.90625,0.9468085106382979,0.9456521739130435,0.925531914893617,0.9857047872340426,0.8534368910120337,0.9138655462184874
XGBoost,SVM,2,0.9,0.8333333333333334,0.9680851063829787,0.963855421686747,0.8938547486033519,0.9636524822695035,0.807844809849548,0.8565310492505354
XGBoost,DecisionTree,2,0.9315789473684211,0.9166666666666666,0.9468085106382979,0.946236559139785,0.9312169312169312,0.9867021276595745,0.8636187428853572,0.9224318658280922
XGBoost,XGBoost,3,0.9315789473684211,0.9375,0.925531914893617,0.9278350515463918,0.9326424870466321,0.9796653368794327,0.8631754067750464,0.9355509355509356
XGBoost,RandomForest,3,0.9631578947368421,0.9479166666666666,0.9787234042553191,0.978494623655914,0.9629629629629629,0.9972296099290779,0.9267941386046403,0.9538784067085954
XGBoost,SVM,3,0.9105263157894737,0.8958333333333334,0.925531914893617,0.9247311827956989,0.91005291005291,0.9653147163120568,0.8215018124058352,0.9014675052410901
XGBoost,DecisionTree,3,0.9263157894736842,0.9166666666666666,0.9361702127659575,0.9361702127659575,0.9263157894736842,0.9843195921985816,0.8528368794326241,0.9205020920502092
XGBoost,XGBoost,4,0.9421052631578948,0.9375,0.9468085106382979,0.9473684210526315,0.9424083769633508,0.9808289007092199,0.8842595171198449,0.9394572025052192
XGBoost,RandomForest,4,0.9526315789473684,0.9375,0.9680851063829787,0.967741935483871,0.9523809523809523,0.9924645390070922,0.9057356733648793,0.9433962264150944
XGBoost,SVM,4,0.9105263157894737,0.8854166666666666,0.9361702127659575,0.9340659340659341,0.9090909090909091,0.9646498226950355,0.8222705667269629,0.8947368421052632
XGBoost,DecisionTree,4,0.9736842105263158,0.9791666666666666,0.9680851063829787,0.9690721649484536,0.9740932642487047,0.9977836879432624,0.9474092677340906,0.9771309771309772
XGBoost,XGBoost,5,0.9421052631578948,0.9375,0.9468085106382979,0.9473684210526315,0.9424083769633508,0.9846520390070921,0.8842595171198449,0.9394572025052192
XGBoost,RandomForest,5,0.9578947368421052,0.9479166666666666,0.9680851063829787,0.9680851063829787,0.9578947368421052,0.9931294326241135,0.9160017730496454,0.9518828451882845
XGBoost,SVM,5,0.9263157894736842,0.9166666666666666,0.9361702127659575,0.9361702127659575,0.9263157894736842,0.975066489361702,0.8528368794326241,0.9205020920502092
XGBoost,DecisionTree,5,0.9894736842105263,0.9791666666666666,1.0,1.0,0.9894736842105263,0.9997783687943262,0.9791666666666666,0.9832635983263598
