selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,3,"[0.0, 0.0, 0.0, 0.031914893617021274, 0.031914893617021274, 0.0425531914893617, 0.0425531914893617, 0.0851063829787234, 0.0851063829787234, 0.10638297872340426, 0.10638297872340426, 0.11702127659574468, 0.11702127659574468, 0.1276595744680851, 0.1276595744680851, 0.22340425531914893, 0.22340425531914893, 0.32978723404255317, 0.32978723404255317, 0.6702127659574468, 0.6702127659574468, 0.8085106382978723, 0.8085106382978723, 1.0]","[0.0, 0.010416666666666666, 0.8541666666666666, 0.8541666666666666, 0.875, 0.875, 0.8958333333333334, 0.8958333333333334, 0.90625, 0.90625, 0.9166666666666666, 0.9166666666666666, 0.9479166666666666, 0.9479166666666666, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0]","[       inf 0.99396506 0.82658135 0.77398107 0.76308398 0.7136483
 0.55302864 0.46621451 0.42399407 0.40704147 0.37378519 0.3692891
 0.28670678 0.28647223 0.26601398 0.12952683 0.11461722 0.06894939
 0.06727342 0.03760925 0.03686012 0.03364521 0.03351771 0.02919503]"
SVM,DecisionTree,3,"[0.0, 0.0, 0.0425531914893617, 0.06382978723404255, 1.0]","[0.0, 0.9479166666666666, 0.9895833333333334, 1.0, 1.0]",[       inf 1.         0.5        0.33333333 0.        ]
SVM,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.0425531914893617, 0.0425531914893617, 0.05319148936170213, 0.05319148936170213, 0.06382978723404255, 0.06382978723404255, 0.07446808510638298, 0.07446808510638298, 0.11702127659574468, 0.11702127659574468, 0.3191489361702128, 0.3404255319148936, 0.4787234042553192, 0.5, 0.5425531914893617, 0.574468085106383, 0.6276595744680851, 0.648936170212766, 0.6702127659574468, 0.7127659574468085, 0.7340425531914894, 0.7553191489361702, 0.7978723404255319, 0.851063829787234, 1.0]","[0.0, 0.03125, 0.125, 0.17708333333333334, 0.1875, 0.3333333333333333, 0.3541666666666667, 0.4270833333333333, 0.4479166666666667, 0.5625, 0.5833333333333334, 0.7291666666666666, 0.75, 0.8958333333333334, 0.8958333333333334, 0.9375, 0.9375, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9891633  0.9885203  0.987998   0.9878884  0.98728687
 0.9870536  0.9840576  0.98396975 0.9737715  0.97334605 0.95019364
 0.949725   0.7643331  0.7580327  0.61163294 0.56340414 0.5059833
 0.42623922 0.42433032 0.39868325 0.36534023 0.35678458 0.31505442
 0.2562182  0.21498592 0.06343786 0.06156344 0.03306124 0.03181519
 0.02860177 0.0278429  0.02646865 0.02644276 0.02456067 0.0231897
 0.02268635 0.02221914 0.01771823 0.01762093 0.0110493 ]"
SVM,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.031914893617021274, 0.09574468085106383, 0.14893617021276595, 0.23404255319148937, 1.0]","[0.0, 0.7395833333333334, 0.84375, 0.90625, 0.9583333333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.7 0.6 0.4 0.3 0.2 0.1 0. ]
SVM,SVM,4,"[0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.02127659574468085, 0.02127659574468085, 0.0425531914893617, 0.0425531914893617, 0.0851063829787234, 0.0851063829787234, 0.1276595744680851, 0.1276595744680851, 0.13829787234042554, 0.13829787234042554, 0.1702127659574468, 0.1702127659574468, 0.18085106382978725, 0.18085106382978725, 0.20212765957446807, 0.20212765957446807, 0.35106382978723405, 0.35106382978723405, 0.44680851063829785, 0.44680851063829785, 1.0]","[0.0, 0.010416666666666666, 0.7395833333333334, 0.7395833333333334, 0.84375, 0.84375, 0.8645833333333334, 0.8645833333333334, 0.8958333333333334, 0.8958333333333334, 0.90625, 0.90625, 0.9270833333333334, 0.9270833333333334, 0.9375, 0.9375, 0.9479166666666666, 0.9479166666666666, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0]","[       inf 1.         0.92100209 0.92098254 0.82176633 0.80652207
 0.79120181 0.76716962 0.58616479 0.48101538 0.47255024 0.41782508
 0.380293   0.37801292 0.37627014 0.3275095  0.30633242 0.26647636
 0.24375807 0.20555481 0.19165084 0.08590527 0.07644384 0.05057605
 0.04865002 0.00569718]"
SVM,DecisionTree,4,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
SVM,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.0425531914893617, 0.0425531914893617, 0.06382978723404255, 0.06382978723404255, 0.09574468085106383, 0.10638297872340426, 0.10638297872340426, 0.1276595744680851, 0.1702127659574468, 0.18085106382978725, 0.24468085106382978, 0.2765957446808511, 0.2872340425531915, 0.3191489361702128, 0.3404255319148936, 0.3617021276595745, 0.3723404255319149, 0.43617021276595747, 0.43617021276595747, 0.44680851063829785, 0.46808510638297873, 0.4787234042553192, 0.5212765957446809, 0.5319148936170213, 0.5531914893617021, 0.5957446808510638, 0.6063829787234043, 0.7127659574468085, 1.0]","[0.0, 0.40625, 0.4270833333333333, 0.4583333333333333, 0.5, 0.53125, 0.5416666666666666, 0.5625, 0.5833333333333334, 0.6145833333333334, 0.625, 0.6458333333333334, 0.65625, 0.6875, 0.75, 0.7708333333333334, 0.84375, 0.84375, 0.8645833333333334, 0.8645833333333334, 0.9166666666666666, 0.9375, 0.9375, 0.9479166666666666, 0.9479166666666666, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.98176587 0.9762331  0.97524196 0.9719669  0.9700475
 0.96779454 0.9620724  0.95299023 0.94674814 0.9433983  0.9419244
 0.9368332  0.9222741  0.8903892  0.8647351  0.82318723 0.8198759
 0.8038502  0.7485033  0.48599455 0.48308408 0.4486593  0.4464079
 0.41896996 0.39044932 0.3499826  0.34545836 0.27389485 0.23741713
 0.22201398 0.21967387 0.1549419  0.1281783  0.12526944 0.12436186
 0.09801833 0.09682254 0.08466829 0.07915767 0.07478618 0.0673807
 0.06387238 0.05596652 0.05301872 0.0513084  0.04083967 0.03836282
 0.03821071 0.03463984 0.03169715]"
SVM,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.0425531914893617, 0.06382978723404255, 0.1702127659574468, 0.2127659574468085, 0.3723404255319149, 1.0]","[0.0, 0.6875, 0.75, 0.8645833333333334, 0.8854166666666666, 0.9479166666666666, 0.96875, 0.9791666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.95 0.9  0.85 0.7  0.65 0.6  0.5  0.35 0.3  0.25 0.15 0.1
 0.05 0.  ]"
SVM,SVM,5,"[0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.031914893617021274, 0.031914893617021274, 0.05319148936170213, 0.05319148936170213, 0.07446808510638298, 0.07446808510638298, 0.0851063829787234, 0.0851063829787234, 0.10638297872340426, 0.10638297872340426, 0.13829787234042554, 0.13829787234042554, 0.14893617021276595, 0.14893617021276595, 0.1595744680851064, 0.1595744680851064, 0.18085106382978725, 0.18085106382978725, 0.3404255319148936, 0.3404255319148936, 0.5212765957446809, 0.5212765957446809, 1.0]","[0.0, 0.010416666666666666, 0.7291666666666666, 0.7291666666666666, 0.8645833333333334, 0.8645833333333334, 0.875, 0.875, 0.8958333333333334, 0.8958333333333334, 0.90625, 0.90625, 0.9166666666666666, 0.9166666666666666, 0.9270833333333334, 0.9270833333333334, 0.9375, 0.9375, 0.9479166666666666, 0.9479166666666666, 0.9583333333333334, 0.9583333333333334, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0]","[       inf 1.         0.92855635 0.92034941 0.74802888 0.70578948
 0.68847156 0.63701512 0.51796824 0.43524254 0.41744294 0.41478171
 0.40400556 0.39947759 0.35856808 0.34194153 0.31588247 0.3050444
 0.29620209 0.27841714 0.25728954 0.23271582 0.20265397 0.07773407
 0.07736961 0.03482202 0.03103098 0.00452663]"
SVM,DecisionTree,5,"[0.0, 0.0, 0.031914893617021274, 0.09574468085106383, 1.0]","[0.0, 0.90625, 0.96875, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,1,"[0.0, 0.09574468085106383, 1.0]","[0.0, 0.9166666666666666, 1.0]",[       inf 0.51291347 0.49729672]
DecisionTree,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.031914893617021274, 0.031914893617021274, 0.06382978723404255, 0.07446808510638298, 0.09574468085106383, 0.09574468085106383, 0.10638297872340426, 0.10638297872340426, 0.10638297872340426, 0.10638297872340426, 0.13829787234042554, 0.14893617021276595, 0.22340425531914893, 0.2553191489361702, 0.2978723404255319, 0.3404255319148936, 0.39361702127659576, 0.425531914893617, 1.0]","[0.0, 0.59375, 0.65625, 0.6770833333333334, 0.7083333333333334, 0.71875, 0.7395833333333334, 0.75, 0.7708333333333334, 0.8333333333333334, 0.84375, 0.8645833333333334, 0.8645833333333334, 0.875, 0.8958333333333334, 0.90625, 0.90625, 0.9375, 0.9375, 0.9479166666666666, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.95       0.93142857 0.91666667 0.9
 0.89       0.88333333 0.88333333 0.78142857 0.73       0.68333333
 0.60666667 0.58166667 0.55       0.535      0.5        0.43
 0.42166667 0.4        0.375      0.36666667 0.30833333 0.3
 0.14166667 0.13333333 0.1        0.08333333 0.05       0.025
 0.        ]"
DecisionTree,SVM,1,"[0.0, 0.010638297872340425, 0.010638297872340425, 0.02127659574468085, 0.02127659574468085, 0.031914893617021274, 0.031914893617021274, 0.0425531914893617, 0.0425531914893617, 0.05319148936170213, 0.05319148936170213, 0.06382978723404255, 0.06382978723404255, 0.0851063829787234, 0.0851063829787234, 0.09574468085106383, 0.09574468085106383, 0.1595744680851064, 0.1595744680851064, 0.18085106382978725, 0.18085106382978725, 0.2553191489361702, 0.2553191489361702, 0.3191489361702128, 0.3191489361702128, 0.32978723404255317, 0.32978723404255317, 0.40425531914893614, 0.40425531914893614, 0.8829787234042553, 0.8829787234042553, 0.8936170212765957, 0.8936170212765957, 1.0]","[0.0, 0.0, 0.09375, 0.09375, 0.3229166666666667, 0.3229166666666667, 0.4791666666666667, 0.4791666666666667, 0.75, 0.75, 0.78125, 0.78125, 0.84375, 0.84375, 0.8958333333333334, 0.8958333333333334, 0.9166666666666666, 0.9166666666666666, 0.9270833333333334, 0.9270833333333334, 0.9375, 0.9375, 0.9479166666666666, 0.9479166666666666, 0.9583333333333334, 0.9583333333333334, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0]","[       inf 0.93851479 0.93453107 0.93370768 0.92639257 0.9262735
 0.91861568 0.91786822 0.91168121 0.91045025 0.9015467  0.90068402
 0.7116674  0.67901338 0.59224104 0.55423347 0.43579127 0.32963678
 0.31145087 0.27946074 0.24133095 0.14578108 0.13109318 0.11820664
 0.11198773 0.11144077 0.1101969  0.09703527 0.0962636  0.06829273
 0.06771553 0.0676542  0.06753951 0.06622806]"
DecisionTree,DecisionTree,1,"[0.0, 0.0, 0.010638297872340425, 0.06382978723404255, 0.0851063829787234, 0.1702127659574468, 0.2553191489361702, 1.0]","[0.0, 0.78125, 0.8125, 0.9166666666666666, 0.9375, 0.9791666666666666, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.2        0.        ]"
DecisionTree,XGBoost,2,"[0.0, 0.010638297872340425, 0.02127659574468085, 0.0851063829787234, 0.1595744680851064, 0.2765957446808511, 1.0]","[0.0, 0.7604166666666666, 0.875, 0.8854166666666666, 0.9270833333333334, 0.9583333333333334, 1.0]",[      inf 0.6512226 0.6160646 0.5009452 0.4971992 0.4631273 0.3470935]
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.010638297872340425, 0.02127659574468085, 0.02127659574468085, 0.031914893617021274, 0.031914893617021274, 0.0425531914893617, 0.0425531914893617, 0.07446808510638298, 0.07446808510638298, 0.1276595744680851, 0.1276595744680851, 0.13829787234042554, 0.13829787234042554, 0.1702127659574468, 0.1702127659574468, 0.5851063829787234, 0.6170212765957447, 0.6382978723404256, 1.0]","[0.0, 0.3645833333333333, 0.375, 0.40625, 0.65625, 0.6770833333333334, 0.8541666666666666, 0.8541666666666666, 0.8645833333333334, 0.8645833333333334, 0.90625, 0.90625, 0.9270833333333334, 0.9270833333333334, 0.9375, 0.9375, 0.96875, 0.96875, 0.9791666666666666, 0.9791666666666666, 0.9895833333333334, 0.9895833333333334, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99666667 0.996      0.95766667 0.94183333
 0.81418254 0.80341392 0.80180159 0.79612698 0.4897619  0.47771429
 0.44150794 0.4299062  0.40886869 0.39821573 0.37897619 0.2942619
 0.29148413 0.2822619  0.27863853 0.27007143 0.26369048 0.005
 0.00285714 0.0025     0.        ]"
