estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
Voting,AFF3,BMP4,IL2RA,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.47454882779558105,0.0,0.8333333333333333
Voting,AFF3,BMP4,IL2RA,SNORA26,0.512987012987013,1.0,0.025974025974025976,0.5065921035545623,0.6724967773525325,0.6334795075054815,0.1124223979938902,0.8369588949729977
Voting,AFF3,BMP4,JPH2,SNORA24,0.5019480519480519,0.9870129870129871,0.016883116883116885,0.5009977059256373,0.6646313524460478,0.7363130376117388,0.010709118594853151,0.826627663441329
Voting,AFF3,BMP4,JPH2,SNORA26,0.6331168831168832,0.974025974025974,0.29220779220779214,0.579366933649976,0.7264988545373737,0.8386068476977566,0.3633969636538782,0.8571708599699873
Voting,AFF3,BMP4,KCNK16,SNORA24,0.512987012987013,1.0,0.025974025974025976,0.506609735122119,0.6725070710129037,0.5712430426716141,0.10618283837383832,0.8369620645114173
Voting,AFF3,BMP4,KCNK16,SNORA26,0.525974025974026,0.9610389610389609,0.09090909090909091,0.5140276500851302,0.66976002450855,0.6131725417439704,0.10022599998984986,0.8186065043339154
Voting,AFF3,BMP4,RFFL,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.7488446618316748,0.0,0.8333333333333333
Voting,AFF3,BMP4,RFFL,SNORA26,0.6493506493506493,0.9610389610389609,0.3376623376623376,0.5922031802340897,0.7327697897679604,0.842519817844493,0.3816303407145428,0.8545280207575343
Voting,AFF3,BMP4,SPRED2,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.7956991060887165,0.0,0.8333333333333333
Voting,AFF3,BMP4,SPRED2,SNORA26,0.5006493506493507,0.9870129870129871,0.014285714285714287,0.5003397827122018,0.6640516423011202,0.4511553381683252,-0.0020738120970406775,0.8262684935019624
Voting,AFF3,CNTN6,IL2RA,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.6173216393995615,0.0,0.8333333333333333
Voting,AFF3,CNTN6,IL2RA,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.6677685950413224,0.0,0.8333333333333333
Voting,AFF3,CNTN6,JPH2,SNORA24,0.5064935064935066,0.974025974025974,0.03896103896103896,0.5033739361879344,0.6637272449231535,0.7504806881430258,0.03438233848415129,0.8205720761907385
Voting,AFF3,CNTN6,JPH2,SNORA26,0.5110389610389611,0.9870129870129871,0.03506493506493506,0.5056914849869204,0.6687406264407105,0.5320121437004554,0.06583058145830255,0.8291575717038244
Voting,AFF3,CNTN6,KCNK16,SNORA24,0.5337662337662337,0.9480519480519478,0.11948051948051949,0.5185174445179677,0.6703675532814126,0.40678023275425873,0.11956619045055288,0.8132877842347066
Voting,AFF3,CNTN6,KCNK16,SNORA26,0.48441558441558435,0.9480519480519478,0.02077922077922078,0.4919325218932122,0.6477480697865674,0.5106257378984652,-0.08666400846569944,0.7997402984172481
Voting,AFF3,CNTN6,RFFL,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.6721032214538708,0.0,0.8333333333333333
Voting,AFF3,CNTN6,RFFL,SNORA26,0.5181818181818182,0.974025974025974,0.062337662337662345,0.50955249588721,0.6690690095897148,0.6038961038961038,0.08595965592129239,0.8238207185729076
Voting,AFF3,CNTN6,SPRED2,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.6481531455557429,0.0,0.8333333333333333
Voting,AFF3,CNTN6,SPRED2,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.5715466351829989,0.0,0.8333333333333333
Voting,AFF3,HTRA3,IL2RA,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.45019396188227356,0.0,0.8333333333333333
Voting,AFF3,HTRA3,IL2RA,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.5467869792545118,0.0,0.8333333333333333
Voting,AFF3,HTRA3,JPH2,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.5641423511553382,0.0,0.8333333333333333
Voting,AFF3,HTRA3,JPH2,SNORA26,0.49350649350649356,0.9870129870129871,0.0,0.49673202614379086,0.6608695652173913,0.5137291280148423,-0.0808452083454443,0.8242950108459872
Voting,AFF3,HTRA3,KCNK16,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.44658458424692193,0.0,0.8333333333333333
Voting,AFF3,HTRA3,KCNK16,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.49472086355203243,0.0,0.8333333333333333
Voting,AFF3,HTRA3,RFFL,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.3891887333445775,0.0,0.8333333333333333
Voting,AFF3,HTRA3,RFFL,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.5942654747849552,0.0,0.8333333333333333
Voting,AFF3,HTRA3,SPRED2,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.22086355203238323,0.0,0.8333333333333333
Voting,AFF3,HTRA3,SPRED2,SNORA26,0.49350649350649356,0.9870129870129871,0.0,0.49673202614379086,0.6608695652173913,0.5669590150109631,-0.0808452083454443,0.8242950108459872
Voting,AFF3,KCNQ1DN,IL2RA,SNORA24,0.5,1.0,0.0,0.5,0.6666666666666667,0.34025974025974026,0.0,0.8333333333333333
Voting,AFF3,KCNQ1DN,IL2RA,SNORA26,0.5,1.0,0.0,0.5,0.6666666666666667,0.72701973351324,0.0,0.8333333333333333
