estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
RandomForest,E2F8,FLOT1,HDAC9,0.8838235294117647,0.9441176470588235,0.8235294117647058,0.8424663529926686,0.8903252084807167,0.9104671280276817,0.7735153379300544,0.9218180092447584
RandomForest,MIR9-1,FLOT1,HDAC9,0.8588235294117647,0.9235294117647059,0.7941176470588235,0.8176532808111755,0.8673076510815271,0.9138840830449826,0.7239275456967589,0.9001698985354556
RandomForest,FBXO30,KLHDC8A,PYCARD,0.851470588235294,0.9382352941176471,0.7647058823529411,0.7994121325828643,0.8631854868567196,0.9218858131487888,0.7141210337340731,0.9066740039621395
RandomForest,LPAR1,KLHDC8A,PYCARD,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.7618255728011825,0.8419865047233468,0.9110726643598618,0.6661138435960179,0.8987991705283649
RandomForest,E2F8,FLOT1,PAQR9,0.8367647058823529,0.9382352941176471,0.7352941176470589,0.7798606271777004,0.8516614509246088,0.9051038062283736,0.6882162217878449,0.9015490555911428
RandomForest,DUOX1,FBXO30,MIR9-1,0.838235294117647,0.911764705882353,0.7647058823529411,0.7947908232118758,0.8491854868567197,0.9085640138408303,0.6841787547277154,0.8856336766681594
RandomForest,DUOX1,SFXN5,MIR9-1,0.851470588235294,0.9088235294117648,0.7941176470588235,0.8151913958492905,0.8593330355244303,0.933044982698962,0.708002703976803,0.888321219757586
RandomForest,FBXO30,FLOT1,NAT8L,0.8264705882352941,0.9176470588235295,0.7352941176470589,0.7760694183864917,0.8408944835246205,0.8939446366782006,0.6642530655661149,0.8853098173013428
RandomForest,HDAC9,FLOT1,NAT8L,0.8632352941176469,0.9323529411764706,0.7941176470588235,0.8190485829959513,0.8719476325640709,0.9245242214532873,0.7338019334126963,0.907188013136289
RandomForest,SFXN5,FLOT1,NAT8L,0.8367647058823529,0.9382352941176471,0.7352941176470589,0.7798081753753905,0.8515798086309984,0.9158304498269896,0.6884353712481132,0.9014967467331821
RandomForest,CAV1,FJX1,JDP2,0.8632352941176471,0.9323529411764706,0.7941176470588235,0.8190230513914724,0.8719036854720823,0.9250865051903114,0.7338877703978823,0.9071608673367694
RandomForest,CAV1,SFXN5,JDP2,0.8661764705882351,0.9382352941176471,0.7941176470588235,0.8199696356275303,0.875025710642149,0.9288494809688581,0.7404099276883407,0.911857553366174
RandomForest,HDAC9,HES5,KLHDC8A,0.8397058823529411,0.9441176470588235,0.7352941176470589,0.7809077465359372,0.8546805835226887,0.9022491349480969,0.6952286348450024,0.9061517918245727
RandomForest,HDAC9,JDP2,KLHDC8A,0.8558823529411763,0.9470588235294117,0.7647058823529411,0.8009023496828375,0.8677691303415888,0.8976643598615917,0.7243076721853466,0.9136346076319413
RandomForest,ANKH,CBX5,FLOT1,0.7808823529411764,0.9441176470588235,0.6176470588235293,0.711626767209561,0.8114627886568815,0.9115051903114185,0.5949907234136841,0.886139349736397
RandomForest,SFXN5,CBX5,FLOT1,0.825,0.9441176470588235,0.7058823529411765,0.7623522724203382,0.8434501638712165,0.9245242214532873,0.6698043169480297,0.9010644125484184
RandomForest,ANKH,C1orf114,HIF3A,0.9,0.9470588235294117,0.8529411764705881,0.8655563458195037,0.9044164989939638,0.9318771626297577,0.8037260255269304,0.9295123324881448
RandomForest,HDAC9,C1orf114,HIF3A,0.8720588235294118,0.95,0.7941176470588235,0.8218353576248314,0.8812240322514295,0.917560553633218,0.7535294496643161,0.9212233169129721
RandomForest,ANKH,C1orf114,HIF3A,0.9,0.9470588235294117,0.8529411764705881,0.8655563458195037,0.9044164989939638,0.9318771626297577,0.8037260255269304,0.9295123324881448
RandomForest,HDAC9,C1orf114,HIF3A,0.8720588235294118,0.95,0.7941176470588235,0.8218353576248314,0.8812240322514295,0.917560553633218,0.7535294496643161,0.9212233169129721
