estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
LogisticRegressionElastic,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.5294117647058824, 0.5294117647058824, 0.6470588235294118, 0.6470588235294118, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.296, 0.296, 0.424, 0.424, 0.584, 0.584, 0.864, 0.864, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.9998768  0.99286545 0.99257282 0.98694052 0.98655807
 0.96739627 0.96624114 0.81315928 0.80832786 0.65627658 0.54061145
 0.50573977 0.46551807 0.44047277 0.33057982 0.33021965 0.3104928
 0.31044725 0.16607499 0.16090836 0.14034137]"
LogisticRegressionElastic,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.3235294117647059, 0.3235294117647059, 0.9117647058823529, 0.9117647058823529, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.288, 0.288, 0.496, 0.496, 0.52, 0.52, 0.84, 0.84, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.99997011 0.99717377 0.99716574 0.98883213 0.98879728
 0.98771848 0.98699674 0.88626439 0.87996187 0.56761897 0.47962587
 0.42402278 0.42311498 0.40298205 0.36986495 0.3685124  0.16198342
 0.1586073  0.1444563  0.13326074 0.10734543]"
LogisticRegressionElastic,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.2647058823529412, 0.2647058823529412, 0.35294117647058826, 0.35294117647058826, 0.5294117647058824, 0.5294117647058824, 0.8529411764705882, 0.8529411764705882, 1.0, 1.0]","[0.0, 0.008, 0.216, 0.216, 0.312, 0.312, 0.52, 0.52, 0.904, 0.904, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 1.0]","[       inf 0.99944411 0.9959949  0.99586575 0.9927731  0.99268006
 0.98063858 0.97950124 0.79011353 0.75439242 0.58160209 0.47360258
 0.47088819 0.36989891 0.35554034 0.29475929 0.28916299 0.20224509
 0.18478612 0.13570627 0.09409424]"
LogisticRegressionElastic,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.6176470588235294, 0.6176470588235294, 0.7058823529411765, 0.7058823529411765, 0.9411764705882353, 0.9411764705882353, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0]","[0.0, 0.008, 0.216, 0.216, 0.44, 0.44, 0.608, 0.608, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99991123 0.99899294 0.99895355 0.99556521 0.99499352
 0.98636878 0.98566094 0.73083011 0.62319353 0.60816006 0.53834579
 0.52490086 0.24273546 0.22930848 0.20444916 0.20307636 0.12706041
 0.11405007 0.11089889 0.09787177 0.08953911 0.05949153]"
LogisticRegressionElastic,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.23529411764705882, 0.23529411764705882, 0.4117647058823529, 0.4117647058823529, 0.4411764705882353, 0.4411764705882353, 0.6470588235294118, 0.6470588235294118, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.264, 0.264, 0.32, 0.32, 0.424, 0.424, 0.848, 0.848, 0.912, 0.912, 0.928, 0.928, 0.936, 0.936, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.99992781 0.99700817 0.99675615 0.99624089 0.99606219
 0.99274417 0.99271737 0.85067477 0.83821319 0.75367234 0.57457882
 0.53596446 0.52758668 0.51430933 0.49477774 0.45665175 0.44707536
 0.44225855 0.34353324 0.33936073 0.33804948 0.33167651 0.29143941
 0.28064612 0.15706133 0.15375517 0.14681019]"
LogisticRegressionElastic,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.3235294117647059, 0.3235294117647059, 0.4411764705882353, 0.4411764705882353, 0.47058823529411764, 0.47058823529411764, 0.5588235294117647, 0.5588235294117647, 0.7352941176470589, 0.7352941176470589, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0]","[0.0, 0.008, 0.072, 0.072, 0.224, 0.224, 0.608, 0.608, 0.888, 0.888, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0]","[       inf 0.99971027 0.99818801 0.99803255 0.99469371 0.99467477
 0.96872472 0.96843053 0.76019244 0.71753439 0.5614646  0.5115167
 0.48250406 0.38502011 0.37802874 0.34807047 0.34549014 0.34032069
 0.33520532 0.3017273  0.30013814 0.25910123 0.25822398 0.1866694
 0.18566283 0.16739007 0.15666927]"
LogisticRegressionElastic,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 0.6176470588235294, 0.6176470588235294, 0.7941176470588235, 0.7941176470588235, 1.0, 1.0]","[0.0, 0.008, 0.096, 0.096, 0.624, 0.624, 0.664, 0.664, 0.824, 0.824, 0.912, 0.912, 0.92, 0.92, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99999291 0.99990983 0.99990379 0.99338313 0.99276827
 0.98961247 0.98840104 0.91907556 0.89998644 0.63652416 0.51621151
 0.50789299 0.48547596 0.45026022 0.42368189 0.38470688 0.35179643
 0.34866173 0.34723024 0.33557068 0.32298779 0.31247998 0.2123106
 0.19896652 0.17192817 0.16656238 0.12349602 0.11207108]"
LogisticRegressionElastic,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.6470588235294118, 0.6470588235294118, 0.7058823529411765, 0.7058823529411765, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[0.0, 0.008, 0.224, 0.224, 0.488, 0.488, 0.8, 0.8, 0.872, 0.872, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0]","[       inf 0.99972261 0.99764517 0.99756843 0.99163772 0.99115138
 0.94365403 0.93883783 0.89555047 0.82695721 0.50488829 0.46949875
 0.4271653  0.39596163 0.39411193 0.32256645 0.30865529 0.21792127
 0.21732282 0.20789313 0.18534472 0.12860463 0.12508177 0.11249303
 0.09700828]"
LogisticRegressionElastic,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.17647058823529413, 0.17647058823529413, 0.4117647058823529, 0.4117647058823529, 0.5294117647058824, 0.5294117647058824, 0.7352941176470589, 0.7352941176470589, 0.9117647058823529, 0.9117647058823529, 1.0, 1.0]","[0.0, 0.008, 0.256, 0.256, 0.432, 0.432, 0.912, 0.912, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99994187 0.9988712  0.99886551 0.99565708 0.99551685
 0.76454338 0.7617091  0.65218185 0.43888051 0.41664104 0.27567965
 0.26679977 0.22571773 0.22471968 0.18601708 0.17694881 0.10745494
 0.10333082 0.09087886 0.08759567]"
LogisticRegressionElastic,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.7352941176470589, 0.7352941176470589, 0.8235294117647058, 0.8235294117647058, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[0.0, 0.008, 0.144, 0.144, 0.568, 0.568, 0.912, 0.912, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.9993205  0.9968975  0.99688662 0.977438   0.9765419
 0.71107735 0.68458072 0.6259086  0.59864519 0.57674577 0.54414236
 0.51488324 0.44276771 0.40411007 0.3665228  0.36107973 0.26165959
 0.25367256 0.24445673 0.23335412 0.21853649 0.21833076 0.20050723
 0.18032683]"
