estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
LogisticRegression,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 0.2647058823529412, 0.5, 0.5, 0.6470588235294118, 0.6470588235294118, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.304, 0.304, 0.408, 0.408, 0.592, 0.592, 0.848, 0.848, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.99999445 0.99863328 0.99857389 0.99692113 0.99660343
 0.98783336 0.98560635 0.87477357 0.86887551 0.65300325 0.46601009
 0.46340288 0.41462466 0.40773469 0.25922436 0.25759629 0.23634169
 0.23605559 0.09211506 0.0880476  0.07139081]"
LogisticRegression,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.3235294117647059, 0.3235294117647059, 0.9117647058823529, 0.9117647058823529, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.28, 0.28, 0.488, 0.488, 0.52, 0.52, 0.84, 0.84, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.99999026 0.99848274 0.99847144 0.99359476 0.99294379
 0.99195675 0.99136318 0.90490417 0.89933789 0.56794159 0.46977146
 0.40736655 0.40620144 0.38715608 0.34892098 0.34735021 0.13535621
 0.1328475  0.11876449 0.10839109 0.08471344]"
LogisticRegression,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.2647058823529412, 0.2647058823529412, 0.35294117647058826, 0.35294117647058826, 0.5, 0.5, 0.8529411764705882, 0.8529411764705882, 1.0, 1.0]","[0.0, 0.008, 0.2, 0.2, 0.296, 0.296, 0.52, 0.52, 0.904, 0.904, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 1.0]","[       inf 0.99870266 0.99312843 0.99268976 0.9880241  0.98801965
 0.97119012 0.97032911 0.77606869 0.75214788 0.59305627 0.50951533
 0.48401535 0.40813587 0.40386868 0.35467705 0.33895406 0.25210612
 0.22538188 0.18007411 0.13208125]"
LogisticRegression,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.6176470588235294, 0.6176470588235294, 0.7058823529411765, 0.7058823529411765, 0.9411764705882353, 0.9411764705882353, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0]","[0.0, 0.008, 0.216, 0.216, 0.44, 0.44, 0.608, 0.608, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99991181 0.99899922 0.99895607 0.99560027 0.9950071
 0.98648146 0.98572216 0.73217853 0.62501981 0.60960799 0.53874525
 0.52672282 0.24332114 0.22984876 0.20504904 0.20459776 0.12761936
 0.11490647 0.111409   0.09810535 0.08947704 0.05982103]"
LogisticRegression,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 0.6470588235294118, 0.6470588235294118, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.264, 0.264, 0.32, 0.32, 0.44, 0.44, 0.832, 0.832, 0.912, 0.912, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.99994618 0.9974702  0.99728235 0.99658829 0.99647132
 0.99334729 0.99329908 0.86810225 0.86620679 0.75199525 0.58065545
 0.56642687 0.53143918 0.48709399 0.48615107 0.44938781 0.43658329
 0.42459703 0.35568911 0.3498617  0.34395733 0.34181132 0.29490485
 0.27893958 0.15388843 0.1523197  0.14421954]"
LogisticRegression,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.3235294117647059, 0.3235294117647059, 0.4411764705882353, 0.4411764705882353, 0.5, 0.5, 0.5588235294117647, 0.5588235294117647, 0.7352941176470589, 0.7352941176470589, 0.9411764705882353, 0.9411764705882353, 1.0, 1.0]","[0.0, 0.008, 0.072, 0.072, 0.216, 0.216, 0.608, 0.608, 0.888, 0.888, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0]","[       inf 0.99959669 0.99769759 0.99750183 0.99436885 0.99358267
 0.9649435  0.96469748 0.76156996 0.71919429 0.57205594 0.52448201
 0.49755285 0.40426566 0.39640867 0.36766476 0.36454692 0.35564969
 0.3511761  0.32303647 0.32107654 0.28075035 0.28020411 0.20841622
 0.20750631 0.18846402 0.17680194]"
LogisticRegression,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 0.6176470588235294, 0.6176470588235294, 0.7941176470588235, 0.7941176470588235, 1.0, 1.0]","[0.0, 0.008, 0.104, 0.104, 0.624, 0.624, 0.664, 0.664, 0.824, 0.824, 0.912, 0.912, 0.92, 0.92, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99999323 0.99990728 0.99990727 0.99351204 0.99293419
 0.98979536 0.98856907 0.91955125 0.90097465 0.6373243  0.51831674
 0.50763622 0.48566081 0.45080123 0.42392658 0.38479192 0.35240407
 0.34942051 0.34741203 0.33558228 0.32350953 0.31076959 0.2125031
 0.198286   0.17197503 0.16642065 0.12333382 0.11181513]"
LogisticRegression,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.6470588235294118, 0.6470588235294118, 0.7058823529411765, 0.7058823529411765, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[0.0, 0.008, 0.224, 0.224, 0.488, 0.488, 0.808, 0.808, 0.872, 0.872, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0]","[       inf 0.99974598 0.99784043 0.99774726 0.99214322 0.99175656
 0.94073162 0.93878626 0.90295078 0.82631926 0.51629657 0.47560378
 0.43264915 0.39827817 0.3878665  0.32508107 0.3107125  0.21874963
 0.2155322  0.20735327 0.18676689 0.12817972 0.12490014 0.11187766
 0.09612362]"
LogisticRegression,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.4117647058823529, 0.4117647058823529, 0.5294117647058824, 0.5294117647058824, 0.7352941176470589, 0.7352941176470589, 0.9117647058823529, 0.9117647058823529, 1.0, 1.0]","[0.0, 0.008, 0.248, 0.248, 0.432, 0.432, 0.896, 0.896, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99883712 0.99159777 0.99131932 0.97855539 0.97802128
 0.78594466 0.73668976 0.6623529  0.65587969 0.64413991 0.50033421
 0.48212295 0.37794471 0.3753966  0.34482872 0.33739958 0.30465165
 0.30317834 0.22146673 0.21768552 0.20397443 0.19865608]"
LogisticRegression,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.7352941176470589, 0.7352941176470589, 0.8235294117647058, 0.8235294117647058, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[0.0, 0.008, 0.144, 0.144, 0.568, 0.568, 0.912, 0.912, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99909941 0.99622039 0.99613557 0.97461109 0.97353338
 0.71933771 0.68845662 0.6322966  0.60735069 0.59023769 0.56337843
 0.52821652 0.45976299 0.42151864 0.38470936 0.38080615 0.28279178
 0.27684062 0.26552979 0.25464536 0.23960403 0.2392446  0.2214203
 0.2008765 ]"
