estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
LogisticRegressionElastic,E2F8,FLOT1,HDAC9,0.8735294117647058,0.9529411764705882,0.7941176470588235,0.822262186893124,0.882701509728907,0.9226643598615916,0.7569898571776494,0.9235185146530851
LogisticRegressionElastic,MIR9-1,FLOT1,HDAC9,0.8882352941176471,0.9235294117647059,0.8529411764705881,0.8625911625911625,0.8919464613769573,0.9216262975778549,0.7785877261725405,0.9106121601894237
LogisticRegressionElastic,FBXO30,KLHDC8A,PYCARD,0.8808823529411767,0.9382352941176471,0.8235294117647058,0.8416128679286572,0.8871953180268827,0.9117647058823529,0.7671392785520637,0.9171007147128336
LogisticRegressionElastic,LPAR1,KLHDC8A,PYCARD,0.8455882352941175,0.9558823529411764,0.7352941176470589,0.7830767360829753,0.860838004101162,0.9191176470588236,0.7088992288740901,0.9154348360354877
LogisticRegressionElastic,E2F8,FLOT1,PAQR9,0.8750000000000002,0.9264705882352942,0.8235294117647058,0.8399040741146002,0.8809336996101417,0.909083044982699,0.7543772874659658,0.9076656554867384
LogisticRegressionElastic,DUOX1,FBXO30,MIR9-1,0.8529411764705881,0.911764705882353,0.7941176470588235,0.8157128788707736,0.8609792698351448,0.8935121107266436,0.7110761642664689,0.8907231603025902
LogisticRegressionElastic,DUOX1,SFXN5,MIR9-1,0.8647058823529411,0.9058823529411766,0.8235294117647058,0.8367983367983367,0.869755519417877,0.9195501730103807,0.732467996582816,0.8910179939700038
LogisticRegressionElastic,FBXO30,FLOT1,NAT8L,0.9,0.9176470588235295,0.8823529411764708,0.8862946980594041,0.9015608398901509,0.9198096885813147,0.8007915283514231,0.9111091966755595
LogisticRegressionElastic,HDAC9,FLOT1,NAT8L,0.8955882352941178,0.9382352941176471,0.8529411764705881,0.8644302196933775,0.899708249496982,0.9299307958477507,0.7943675982927737,0.9224045222986034
LogisticRegressionElastic,SFXN5,FLOT1,NAT8L,0.8779411764705882,0.9323529411764706,0.8235294117647058,0.8407812670970566,0.884108302784745,0.9282006920415224,0.760671963455993,0.9124103761496626
LogisticRegressionElastic,CAV1,FJX1,JDP2,0.8661764705882351,0.9382352941176471,0.7941176470588235,0.8199696356275303,0.875025710642149,0.9082179930795847,0.7404099276883407,0.911857553366174
LogisticRegressionElastic,CAV1,SFXN5,JDP2,0.8661764705882351,0.9382352941176471,0.7941176470588235,0.8199696356275303,0.875025710642149,0.9117647058823529,0.7404099276883407,0.911857553366174
LogisticRegressionElastic,HDAC9,HES5,KLHDC8A,0.8558823529411763,0.9470588235294117,0.7647058823529411,0.8009023496828375,0.8677691303415888,0.9048442906574395,0.7243076721853466,0.9136346076319413
LogisticRegressionElastic,HDAC9,JDP2,KLHDC8A,0.8808823529411767,0.9382352941176471,0.8235294117647058,0.8416128679286572,0.8871953180268827,0.8987889273356402,0.7671392785520637,0.9171007147128336
LogisticRegressionElastic,ANKH,CBX5,FLOT1,0.851470588235294,0.9382352941176471,0.7647058823529411,0.7994121325828643,0.8631854868567196,0.9113321799307957,0.7141210337340731,0.9066740039621395
LogisticRegressionElastic,SFXN5,CBX5,FLOT1,0.8308823529411764,0.9264705882352942,0.7352941176470589,0.777663495041544,0.8454615769338192,0.9044982698961936,0.6746420945687326,0.8922394136841385
LogisticRegressionElastic,ANKH,C1orf114,HIF3A,0.911764705882353,0.9411764705882353,0.8823529411764708,0.8888545688545688,0.9141970664567113,0.9205017301038063,0.8251232087951111,0.9301775296780284
LogisticRegressionElastic,HDAC9,C1orf114,HIF3A,0.8823529411764707,0.9411764705882353,0.8235294117647058,0.8420614946930736,0.888803138465496,0.9198096885813148,0.7702360525229793,0.9194863179475498
LogisticRegressionElastic,ANKH,C1orf114,HIF3A,0.911764705882353,0.9411764705882353,0.8823529411764708,0.8888545688545688,0.9141970664567113,0.9205017301038063,0.8251232087951111,0.9301775296780284
LogisticRegressionElastic,HDAC9,C1orf114,HIF3A,0.8823529411764707,0.9411764705882353,0.8235294117647058,0.8420614946930736,0.888803138465496,0.9198096885813148,0.7702360525229793,0.9194863179475498
