estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
Voting,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 0.2647058823529412, 0.5294117647058824, 0.5294117647058824, 0.6176470588235294, 0.6176470588235294, 0.7941176470588235, 0.7941176470588235, 1.0, 1.0]","[0.0, 0.008, 0.28, 0.28, 0.56, 0.56, 0.744, 0.744, 0.84, 0.84, 0.904, 0.904, 0.936, 0.936, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.9829918  0.97030542 0.97013475 0.95615281 0.9552981
 0.93874175 0.93832843 0.91818384 0.90969785 0.82848591 0.81489894
 0.73980912 0.6998217  0.59868415 0.49287028 0.48321777 0.46371643
 0.40915868 0.25441808 0.23993843 0.21709286 0.21669546 0.17344744
 0.1653591  0.1201407  0.1164026 ]"
Voting,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 0.38235294117647056, 0.38235294117647056, 0.5882352941176471, 0.5882352941176471, 0.6470588235294118, 0.6470588235294118, 0.8823529411764706, 0.8823529411764706, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.272, 0.272, 0.528, 0.528, 0.576, 0.576, 0.824, 0.824, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98289736 0.97100818 0.97069348 0.96283258 0.96247893
 0.96095708 0.96054919 0.92727616 0.92662664 0.59648069 0.51217687
 0.46275855 0.41231432 0.40821257 0.37382209 0.36980146 0.33924211
 0.33176433 0.28293942 0.26799257 0.2247732  0.22044993 0.18214144
 0.17931837 0.16919134 0.1684026  0.14208267]"
Voting,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.5882352941176471, 0.5882352941176471, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.2, 0.2, 0.28, 0.28, 0.472, 0.472, 0.92, 0.92, 0.944, 0.944, 0.976, 0.976, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98484925 0.98011144 0.97993682 0.97625766 0.97600125
 0.96829306 0.96789792 0.7919739  0.78898313 0.6467385  0.57017612
 0.51066782 0.2162263  0.20947232 0.13215565 0.13155606 0.1237044 ]"
Voting,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.3235294117647059, 0.3235294117647059, 0.4411764705882353, 0.4411764705882353, 0.5882352941176471, 0.5882352941176471, 0.6470588235294118, 0.6470588235294118, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.12, 0.12, 0.344, 0.344, 0.536, 0.536, 0.872, 0.872, 0.88, 0.88, 0.888, 0.888, 0.928, 0.928, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98335341 0.98020277 0.97953563 0.97247493 0.97243284
 0.96817657 0.96814571 0.86465799 0.85502569 0.85386797 0.82282737
 0.80598152 0.78703759 0.67561717 0.63222904 0.49685564 0.47828922
 0.47368874 0.39664546 0.39170545 0.3028421  0.24016875 0.19465112
 0.19361886 0.14645847 0.13475387 0.12016645]"
Voting,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.29411764705882354, 0.29411764705882354, 0.3235294117647059, 0.3235294117647059, 0.35294117647058826, 0.35294117647058826, 0.7941176470588235, 0.7941176470588235, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.232, 0.232, 0.264, 0.264, 0.368, 0.368, 0.776, 0.776, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98263108 0.97512434 0.97508077 0.97365722 0.9735073
 0.96980646 0.96978274 0.92320058 0.92252498 0.72578825 0.65700161
 0.64335465 0.4950566  0.47838954 0.47418585 0.40112771 0.39819099
 0.36746848 0.33688677 0.30880998 0.18764671 0.17593224 0.11902938
 0.11653118 0.11370601]"
Voting,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.47058823529411764, 0.47058823529411764, 0.5, 0.5, 0.5588235294117647, 0.5588235294117647, 0.5882352941176471, 0.5882352941176471, 0.7352941176470589, 0.7352941176470589, 0.7647058823529411, 0.7647058823529411, 1.0]","[0.0, 0.008, 0.072, 0.072, 0.192, 0.192, 0.608, 0.608, 0.864, 0.864, 0.912, 0.912, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.98380375 0.98267972 0.98230253 0.97881238 0.97777891
 0.96383156 0.96230986 0.89987511 0.88104612 0.67861913 0.63023076
 0.5715582  0.28899412 0.28598082 0.27653385 0.27198248 0.26909324
 0.26241708 0.25369731 0.24832388 0.18190494 0.18167159 0.18081531
 0.16232058 0.11208084]"
Voting,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.35294117647058826, 0.35294117647058826, 0.4411764705882353, 0.4411764705882353, 0.47058823529411764, 0.47058823529411764, 0.5294117647058824, 0.5294117647058824, 0.6470588235294118, 0.6470588235294118, 0.7352941176470589, 0.7352941176470589, 0.8823529411764706, 0.8823529411764706, 1.0]","[0.0, 0.008, 0.176, 0.176, 0.6, 0.6, 0.744, 0.744, 0.768, 0.768, 0.904, 0.904, 0.912, 0.912, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98251768 0.97654888 0.97589627 0.96452933 0.96438638
 0.94548777 0.94506398 0.93128389 0.93098037 0.71857782 0.52526315
 0.51558223 0.50345452 0.47601675 0.45533762 0.45423872 0.44969747
 0.44237871 0.40242694 0.37720204 0.37198245 0.36506349 0.32713763
 0.31727514 0.26375885 0.20924524 0.16540637 0.15556631 0.13252328
 0.13176067 0.12143775]"
Voting,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.2647058823529412, 0.2647058823529412, 0.5588235294117647, 0.5588235294117647, 0.5882352941176471, 0.5882352941176471, 0.7647058823529411, 0.7647058823529411, 0.8823529411764706, 0.8823529411764706, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.208, 0.208, 0.456, 0.456, 0.704, 0.704, 0.808, 0.808, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98553209 0.97896218 0.97838653 0.96978715 0.96948494
 0.95709894 0.95641754 0.94160667 0.94134255 0.55559831 0.46541282
 0.41698759 0.25288811 0.24334531 0.23790768 0.22867432 0.18654487
 0.18199148 0.1601082  0.14497144 0.12905604 0.1283686  0.1263016 ]"
Voting,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.38235294117647056, 0.38235294117647056, 0.5, 0.5, 0.7352941176470589, 0.7352941176470589, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0]","[0.0, 0.008, 0.248, 0.248, 0.536, 0.536, 0.864, 0.864, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.98326863 0.97333208 0.97330215 0.96387285 0.96366485
 0.89269694 0.88002606 0.69948557 0.52228843 0.48323158 0.46762733
 0.41858732 0.37052293 0.34981276 0.3177471  0.30956299 0.21871442
 0.20411292 0.15482079 0.15443571 0.13299019 0.12500825]"
Voting,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.47058823529411764, 0.47058823529411764, 0.5588235294117647, 0.5588235294117647, 0.7941176470588235, 0.7941176470588235, 0.8235294117647058, 0.8235294117647058, 0.9117647058823529, 0.9117647058823529, 1.0]","[0.0, 0.008, 0.144, 0.144, 0.48, 0.48, 0.912, 0.912, 0.936, 0.936, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98504152 0.9813411  0.98108639 0.96872449 0.96845616
 0.88562208 0.82288088 0.70390632 0.5901464  0.57199327 0.4488087
 0.39549982 0.21317922 0.20724545 0.15751618 0.15083682 0.14833653
 0.14816525 0.13748792 0.13673514 0.12858586]"
