estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
RandomForest,E2F8,FLOT1,HDAC9,"[0.0, 0.08823529411764706, 0.11764705882352941, 0.14705882352941177, 0.17647058823529413, 0.2647058823529412, 0.3235294117647059, 0.47058823529411764, 0.5882352941176471, 0.8529411764705882, 1.0]","[0.0, 0.736, 0.88, 0.928, 0.952, 0.968, 0.968, 0.968, 0.976, 0.984, 1.0]",[inf 1.  0.9 0.8 0.7 0.5 0.4 0.3 0.2 0.1 0. ]
RandomForest,MIR9-1,FLOT1,HDAC9,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.20588235294117646, 0.20588235294117646, 0.23529411764705882, 0.23529411764705882, 0.38235294117647056, 0.38235294117647056, 0.4117647058823529, 0.4117647058823529, 0.5882352941176471, 0.5882352941176471, 0.7058823529411765, 0.7058823529411765, 0.7647058823529411, 0.8235294117647058, 0.8235294117647058, 1.0, 1.0]","[0.0, 0.632, 0.648, 0.672, 0.72, 0.744, 0.76, 0.808, 0.832, 0.832, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 1.         0.9875     0.9775     0.975      0.96666667
 0.9625     0.9275     0.925      0.92       0.74083333 0.72083333
 0.7125     0.61833333 0.6125     0.46       0.44583333 0.31666667
 0.30416667 0.28083333 0.275      0.23333333 0.22916667 0.15
 0.14583333 0.12916667 0.125      0.085      0.02666667 0.0125    ]"
RandomForest,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.4411764705882353, 0.4411764705882353, 0.6176470588235294, 0.6176470588235294, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.552, 0.56, 0.56, 0.584, 0.6, 0.68, 0.696, 0.912, 0.912, 0.944, 0.944, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.992, 0.992, 1.0, 1.0]","[       inf 1.         0.995      0.99428571 0.99028571 0.99
 0.982      0.98183333 0.81307143 0.793      0.57005556 0.51017965
 0.41544517 0.39622222 0.37519048 0.29725397 0.25581746 0.19454762
 0.17663492 0.05490476 0.04869913 0.04667532]"
RandomForest,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.29411764705882354, 0.3235294117647059, 0.3235294117647059, 0.38235294117647056, 0.47058823529411764, 0.5294117647058824, 0.5294117647058824, 0.5588235294117647, 0.5882352941176471, 0.7352941176470589, 0.7941176470588235, 0.8823529411764706, 0.9411764705882353, 0.9705882352941176, 1.0]","[0.0, 0.72, 0.76, 0.792, 0.824, 0.856, 0.872, 0.88, 0.904, 0.912, 0.92, 0.92, 0.928, 0.936, 0.944, 0.944, 0.952, 0.968, 0.968, 0.968, 0.976, 0.984, 0.984, 0.984, 0.984, 0.984, 0.992, 0.992, 1.0]","[ inf 1.   0.98 0.96 0.92 0.9  0.86 0.8  0.7  0.68 0.62 0.6  0.58 0.56
 0.52 0.5  0.48 0.42 0.4  0.36 0.28 0.26 0.24 0.14 0.12 0.1  0.08 0.02
 0.  ]"
RandomForest,E2F8,FLOT1,PAQR9,"[0.0, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.4117647058823529, 0.4117647058823529, 0.47058823529411764, 0.47058823529411764, 0.5882352941176471, 0.5882352941176471, 0.7941176470588235, 0.7941176470588235, 0.8823529411764706, 0.9411764705882353, 1.0]","[0.0, 0.56, 0.576, 0.6, 0.648, 0.656, 0.688, 0.736, 0.752, 0.768, 0.784, 0.8, 0.816, 0.824, 0.84, 0.88, 0.88, 0.92, 0.92, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 0.992, 1.0]","[       inf 1.         0.98       0.97777778 0.975      0.97142857
 0.96666667 0.94444444 0.94       0.93333333 0.925      0.92
 0.9125     0.91       0.9        0.85126984 0.85       0.77
 0.69833333 0.63888889 0.5297619  0.48333333 0.37636364 0.3725
 0.31166667 0.30861111 0.29714286 0.29111111 0.25333333 0.22333333
 0.11666667 0.065      0.03333333 0.01666667 0.        ]"
RandomForest,DUOX1,FBXO30,MIR9-1,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.38235294117647056, 0.38235294117647056, 0.4411764705882353, 0.4411764705882353, 0.5294117647058824, 0.5294117647058824, 0.6470588235294118, 0.6470588235294118, 0.6764705882352942, 0.7352941176470589, 0.7647058823529411, 0.7941176470588235, 0.7941176470588235, 0.8529411764705882, 0.8529411764705882, 0.9411764705882353, 1.0]","[0.0, 0.664, 0.672, 0.696, 0.728, 0.768, 0.792, 0.8, 0.8, 0.816, 0.848, 0.888, 0.888, 0.904, 0.904, 0.92, 0.92, 0.928, 0.928, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.976, 0.976, 0.984, 0.992, 0.992, 1.0, 1.0, 1.0]","[       inf 1.         0.99166667 0.9875     0.98       0.975
 0.96666667 0.9625     0.95833333 0.9375     0.91666667 0.7575
 0.745      0.71666667 0.69761905 0.63238095 0.62297619 0.52916667
 0.4225     0.405      0.37916667 0.36666667 0.24047619 0.1925
 0.14345238 0.10916667 0.10166667 0.1        0.0875     0.08333333
 0.07583333 0.06666667 0.05       0.025      0.        ]"
RandomForest,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.20588235294117646, 0.20588235294117646, 0.29411764705882354, 0.29411764705882354, 0.3235294117647059, 0.3235294117647059, 0.47058823529411764, 0.47058823529411764, 0.5882352941176471, 0.5882352941176471, 0.6176470588235294, 0.6176470588235294, 0.7058823529411765, 0.7058823529411765, 0.7647058823529411, 0.7647058823529411, 0.7941176470588235, 0.7941176470588235, 0.9411764705882353, 1.0]","[0.0, 0.496, 0.504, 0.536, 0.568, 0.592, 0.6, 0.6, 0.728, 0.728, 0.792, 0.792, 0.848, 0.848, 0.904, 0.904, 0.912, 0.912, 0.92, 0.92, 0.928, 0.928, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0, 1.0]","[       inf 1.         0.99714286 0.99666667 0.99214286 0.992
 0.991      0.99047619 0.96742063 0.967      0.93395238 0.926
 0.85180952 0.83978788 0.69633333 0.59194017 0.5845116  0.53462271
 0.50408225 0.45510317 0.45172222 0.43959407 0.40121429 0.3365873
 0.31225397 0.30579365 0.22505556 0.19704762 0.19480159 0.15311355
 0.10427778 0.0897619  0.07245238 0.06719048 0.06316667 0.00666667
 0.        ]"
RandomForest,FBXO30,FLOT1,NAT8L,"[0.0, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.5294117647058824, 0.5294117647058824, 0.5588235294117647, 0.5588235294117647, 0.5882352941176471, 0.6764705882352942, 0.7352941176470589, 0.7352941176470589, 0.8235294117647058, 0.9705882352941176, 1.0]","[0.0, 0.752, 0.76, 0.792, 0.848, 0.928, 0.928, 0.928, 0.936, 0.936, 0.936, 0.944, 0.944, 0.96, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 0.984, 0.984, 0.992, 0.992, 0.992, 1.0]","[       inf 1.         0.975      0.96666667 0.9        0.68333333
 0.645      0.63333333 0.6        0.525      0.5        0.48333333
 0.47333333 0.45       0.35       0.3        0.275      0.25
 0.23333333 0.22       0.2        0.12       0.10833333 0.1
 0.02       0.        ]"
RandomForest,HDAC9,FLOT1,NAT8L,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.20588235294117646, 0.23529411764705882, 0.38235294117647056, 0.4411764705882353, 0.5, 0.6764705882352942, 0.8529411764705882, 0.8823529411764706, 0.9705882352941176, 1.0]","[0.0, 0.72, 0.808, 0.864, 0.88, 0.92, 0.928, 0.928, 0.944, 0.952, 0.952, 0.968, 0.976, 0.976, 0.976, 0.984, 0.992, 1.0]","[ inf 1.   0.95 0.9  0.85 0.8  0.75 0.65 0.6  0.5  0.45 0.4  0.3  0.25
 0.15 0.1  0.05 0.  ]"
RandomForest,SFXN5,FLOT1,NAT8L,"[0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.20588235294117646, 0.23529411764705882, 0.2647058823529412, 0.2647058823529412, 0.4411764705882353, 0.4411764705882353, 0.6470588235294118, 0.7058823529411765, 0.7647058823529411, 0.8529411764705882, 0.8529411764705882, 0.9411764705882353, 0.9411764705882353, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.616, 0.648, 0.664, 0.736, 0.744, 0.768, 0.784, 0.8, 0.816, 0.832, 0.92, 0.92, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.96, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 0.992, 1.0]","[       inf 1.         0.9875     0.98333333 0.975      0.97083333
 0.96666667 0.95833333 0.95       0.93333333 0.93333333 0.8375
 0.67142857 0.67083333 0.64583333 0.6325     0.59583333 0.54583333
 0.52083333 0.46166667 0.42166667 0.40833333 0.18166667 0.10833333
 0.10666667 0.1        0.06       0.045      0.0375     0.025
 0.0125     0.        ]"
