estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
XGBoost,E2F8,FLOT1,HDAC9,0.8691176470588236,0.9441176470588235,0.7941176470588235,0.8209143049932524,0.8781459541733515,0.9187283737024222,0.7469214553886717,0.9165537766830871
XGBoost,MIR9-1,FLOT1,HDAC9,0.8808823529411767,0.9382352941176471,0.8235294117647058,0.8416128679286574,0.8871953180268827,0.9197664359861593,0.7671392785520637,0.9171007147128336
XGBoost,FBXO30,KLHDC8A,PYCARD,0.8661764705882351,0.9382352941176471,0.7941176470588235,0.8199696356275303,0.875025710642149,0.9063581314878892,0.7404099276883407,0.911857553366174
XGBoost,LPAR1,KLHDC8A,PYCARD,0.8455882352941175,0.9558823529411764,0.7352941176470589,0.7830767360829753,0.860838004101162,0.9063148788927335,0.7088992288740901,0.9154348360354877
XGBoost,E2F8,FLOT1,PAQR9,0.8367647058823529,0.9382352941176471,0.7352941176470589,0.7798324845885821,0.8516189975122923,0.9010813148788926,0.6883126885978202,0.9015224578950536
XGBoost,DUOX1,FBXO30,MIR9-1,0.7691176470588235,0.9205882352941177,0.6176470588235293,0.7064255293072282,0.799330848476418,0.891089965397924,0.5653090865008228,0.8678949206326594
XGBoost,DUOX1,SFXN5,MIR9-1,0.8691176470588236,0.9147058823529413,0.8235294117647058,0.8381715723820987,0.8746273684726317,0.9134083044982697,0.7416966797678317,0.8982031701296433
XGBoost,FBXO30,FLOT1,NAT8L,0.8926470588235296,0.9323529411764706,0.8529411764705881,0.8636992255413307,0.8966130114017439,0.9164359861591695,0.7880419900350435,0.9176932151614741
XGBoost,HDAC9,FLOT1,NAT8L,0.8955882352941178,0.9382352941176471,0.8529411764705881,0.8644302196933775,0.899708249496982,0.9200259515570934,0.7943675982927737,0.9224045222986034
XGBoost,SFXN5,FLOT1,NAT8L,0.8691176470588236,0.9441176470588235,0.7941176470588235,0.8209143049932524,0.8781459541733515,0.9225778546712802,0.7469214553886717,0.9165537766830871
XGBoost,CAV1,FJX1,JDP2,0.851470588235294,0.9382352941176471,0.7647058823529411,0.7994121325828643,0.8631854868567196,0.917690311418685,0.7141210337340731,0.9066740039621395
XGBoost,CAV1,SFXN5,JDP2,0.8367647058823529,0.9382352941176471,0.7352941176470589,0.7798606271777004,0.8516614509246088,0.9159602076124568,0.6882162217878449,0.9015490555911428
XGBoost,HDAC9,HES5,KLHDC8A,0.8102941176470587,0.9441176470588235,0.6764705882352943,0.7447120708748616,0.8325884641674115,0.91219723183391,0.6443934643481293,0.8960846776724626
XGBoost,HDAC9,JDP2,KLHDC8A,0.8397058823529411,0.9441176470588235,0.7352941176470589,0.7809581881533101,0.8547605500237079,0.9049740484429065,0.6949970854100679,0.9062036524067565
XGBoost,ANKH,CBX5,FLOT1,0.7941176470588235,0.9411764705882353,0.6470588235294119,0.7271881606765328,0.8203964811559746,0.915743944636678,0.6158573618683006,0.8888127548518303
XGBoost,SFXN5,CBX5,FLOT1,0.875,0.9264705882352942,0.8235294117647058,0.8399040741146004,0.8809336996101417,0.9261678200692043,0.7543772874659658,0.9076656554867382
XGBoost,ANKH,C1orf114,HIF3A,0.8705882352941178,0.9470588235294117,0.7941176470588235,0.8213866396761134,0.8797060759389528,0.9204152249134948,0.7501772192388372,0.9189018883415436
XGBoost,HDAC9,C1orf114,HIF3A,0.8720588235294118,0.95,0.7941176470588235,0.8218353576248314,0.8812240322514295,0.9264705882352942,0.7535294496643161,0.9212233169129721
XGBoost,ANKH,C1orf114,HIF3A,0.8705882352941178,0.9470588235294117,0.7941176470588235,0.8213866396761134,0.8797060759389528,0.9204152249134948,0.7501772192388372,0.9189018883415436
XGBoost,HDAC9,C1orf114,HIF3A,0.8720588235294118,0.95,0.7941176470588235,0.8218353576248314,0.8812240322514295,0.9264705882352942,0.7535294496643161,0.9212233169129721
