selection_model,train_model,features,fpr,tpr,threshold
SVM,XGBoost,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.015151515151515152, 0.01818181818181818, 0.024242424242424242, 0.02727272727272727, 0.03333333333333333, 0.045454545454545456, 0.048484848484848485, 0.05454545454545454, 0.0696969696969697, 0.10909090909090909, 0.11212121212121212, 0.13333333333333333, 0.13636363636363635, 1.0]","[0.0, 0.7363636363636363, 0.7636363636363637, 0.793939393939394, 0.803030303030303, 0.806060606060606, 0.8212121212121212, 0.8393939393939394, 0.8454545454545455, 0.8484848484848485, 0.8606060606060606, 0.8636363636363636, 0.9, 0.906060606060606, 0.9121212121212121, 0.9212121212121213, 0.9272727272727272, 0.9303030303030303, 0.9484848484848485, 0.9515151515151515, 0.9575757575757575, 0.9606060606060606, 0.9666666666666667, 0.9878787878787879, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99414057 0.99335194 0.99329066 0.9931539  0.99289
 0.991987   0.9919424  0.9917064  0.991598   0.9910617  0.99059325
 0.99046564 0.9890884  0.9886479  0.9871296  0.9870117  0.9869069
 0.9858213  0.985546   0.98496014 0.98450696 0.98322624 0.9656643
 0.9653197  0.8584387  0.03289656 0.03129463 0.02142498 0.01810913
 0.0129753  0.011097   0.00944648 0.00920527 0.00912832 0.00808808
 0.0080204  0.00786766 0.00782256 0.00779581 0.00687202]"
SVM,RandomForest,23,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.9939393939393939, 1.0, 1.0]",[inf 1.  0.8 0. ]
SVM,SVM,23,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999939e-01 9.83645048e-01 3.26281631e-04]
SVM,DecisionTree,23,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
SVM,XGBoost,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.021212121212121213, 0.02727272727272727, 1.0]","[0.0, 0.8818181818181818, 0.9, 0.9030303030303031, 0.9212121212121213, 0.9363636363636364, 0.9424242424242424, 0.9515151515151515, 0.9606060606060606, 0.9636363636363636, 0.9727272727272728, 0.9848484848484849, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.52397215 0.5230534  0.5230215  0.5230204  0.52208936
 0.52117383 0.5201315  0.5191781  0.5183428  0.51828164 0.5173324
 0.49351388 0.48020363 0.47832224 0.4773745  0.4764304 ]"
SVM,RandomForest,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.04242424242424243, 1.0]","[0.0, 0.9333333333333333, 0.9757575757575757, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.92 0.82 0.04 0.02 0.  ]
SVM,SVM,24,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999943e-01 9.82616570e-01 3.45895380e-04]
SVM,DecisionTree,24,"[0.0, 0.0, 0.006060606060606061, 1.0]","[0.0, 0.9939393939393939, 1.0, 1.0]",[inf 1.  0.5 0. ]
SVM,XGBoost,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.01818181818181818, 0.021212121212121213, 0.02727272727272727, 0.03939393939393939, 0.045454545454545456, 0.05757575757575758, 0.06060606060606061, 0.06666666666666667, 0.0696969696969697, 0.08787878787878788, 0.10909090909090909, 0.12121212121212122, 0.12424242424242424, 0.1303030303030303, 0.14242424242424243, 0.15454545454545454, 0.15757575757575756, 0.16363636363636364, 0.16666666666666666, 0.19090909090909092, 0.2, 0.22727272727272727, 0.23333333333333334, 0.24242424242424243, 0.24848484848484848, 0.25757575757575757, 1.0]","[0.0, 0.8212121212121212, 0.8454545454545455, 0.8757575757575757, 0.8818181818181818, 0.8909090909090909, 0.8939393939393939, 0.906060606060606, 0.9121212121212121, 0.9242424242424242, 0.9424242424242424, 0.9515151515151515, 0.9606060606060606, 0.9636363636363636, 0.9696969696969697, 0.9727272727272728, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.6947213  0.6924787  0.69173855 0.6916975  0.69158286
 0.6911854  0.6910348  0.69087476 0.68641555 0.6834973  0.67892855
 0.6781104  0.67558503 0.6723987  0.67000437 0.6654657  0.54099536
 0.35841313 0.3342553  0.3336243  0.32628143 0.31755465 0.31701088
 0.31627423 0.31602624 0.3159683  0.31590202 0.31456408 0.31172985
 0.31143    0.3104226  0.31036362 0.3100525  0.30909008 0.3088461
 0.308781   0.30859834 0.30824372 0.30808908 0.3079263  0.30786893
 0.307722   0.3075955  0.30759218 0.30533224]"
SVM,RandomForest,25,"[0.0, 0.0, 0.0, 0.015151515151515152, 1.0]","[0.0, 0.9818181818181818, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.1 0. ]
SVM,SVM,25,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999954e-01 9.83042666e-01 3.29713760e-04]
SVM,DecisionTree,25,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021212121212121213, 0.03333333333333333, 0.048484848484848485, 0.051515151515151514, 0.06060606060606061, 0.07575757575757576, 1.0]","[0.0, 0.9515151515151515, 0.9545454545454546, 0.9606060606060606, 0.9757575757575757, 0.9787878787878788, 0.9878787878787879, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5897226  0.58820766 0.58611625 0.5827797  0.57599396
 0.57499105 0.47685423 0.4192647  0.41805083 0.41426924 0.4141519
 0.4135218  0.41340226 0.41055885]"
DecisionTree,RandomForest,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.048484848484848485, 1.0]","[0.0, 0.9636363636363636, 0.9818181818181818, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.7  0.15 0.05 0.  ]
DecisionTree,SVM,20,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 1.00000000e+00 9.60968121e-01 2.13497028e-04]
DecisionTree,DecisionTree,20,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02727272727272727, 0.03636363636363636, 0.04242424242424243, 0.06060606060606061, 0.0696969696969697, 0.08181818181818182, 0.08484848484848485, 0.09393939393939393, 0.1, 0.11212121212121212, 0.14242424242424243, 0.15757575757575756, 1.0]","[0.0, 0.8909090909090909, 0.896969696969697, 0.9090909090909091, 0.9151515151515152, 0.9303030303030303, 0.9333333333333333, 0.9454545454545454, 0.9515151515151515, 0.9636363636363636, 0.9696969696969697, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.6945554  0.6920583  0.69148403 0.69121283 0.6903286
 0.688123   0.68745565 0.6820379  0.6811247  0.6787058  0.44957715
 0.32580668 0.32525015 0.32237977 0.31400135 0.31146774 0.31070957
 0.30906862 0.308802   0.30838776 0.30822754 0.30818668 0.30809125
 0.3057803 ]"
DecisionTree,RandomForest,21,"[0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.00909090909090909, 1.0]","[0.0, 0.9818181818181818, 0.996969696969697, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.2 0.1 0. ]
DecisionTree,SVM,21,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 1.00000000e+00 8.81108406e-01 2.84104327e-04]
DecisionTree,DecisionTree,21,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.012121212121212121, 0.02727272727272727, 0.03333333333333333, 0.051515151515151514, 1.0]","[0.0, 0.9545454545454546, 0.9727272727272728, 0.9787878787878788, 0.9878787878787879, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5097539  0.5086279  0.5082542  0.50793695 0.49962157
 0.4934686  0.4916346  0.49109542 0.49092537 0.49066493 0.49027413]"
DecisionTree,RandomForest,22,"[0.0, 0.0, 0.0, 0.0030303030303030303, 0.01818181818181818, 1.0]","[0.0, 0.9818181818181818, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.3 0.1 0. ]
DecisionTree,SVM,22,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999999e-01 8.64009895e-01 2.27675588e-04]
DecisionTree,DecisionTree,22,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.015151515151515152, 0.01818181818181818, 0.02727272727272727, 0.030303030303030304, 0.03636363636363636, 0.03939393939393939, 0.05454545454545454, 1.0]","[0.0, 0.8151515151515152, 0.896969696969697, 0.9030303030303031, 0.9151515151515152, 0.9242424242424242, 0.9303030303030303, 0.9333333333333333, 0.9545454545454546, 0.9636363636363636, 0.9696969696969697, 0.9727272727272728, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5097305  0.5096703  0.5094815  0.5093553  0.50935084
 0.50929064 0.5088621  0.5087855  0.5085181  0.50813854 0.50776184
 0.50770164 0.4987908  0.4917163  0.49149957 0.49128553 0.4912806
 0.49096113 0.49085513 0.49085224 0.4907421  0.49031046]"
DecisionTree,RandomForest,23,"[0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.03333333333333333, 1.0]","[0.0, 0.9727272727272728, 0.990909090909091, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.2 0.1 0. ]
DecisionTree,SVM,23,"[0.0, 0.0, 0.0, 0.0030303030303030303, 0.0030303030303030303, 1.0]","[0.0, 0.0030303030303030303, 0.996969696969697, 0.996969696969697, 1.0, 1.0]",[       inf 0.99999998 0.87572095 0.08409198 0.07225615 0.00148493]
DecisionTree,DecisionTree,23,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.012121212121212121, 0.02727272727272727, 0.03636363636363636, 1.0]","[0.0, 0.9363636363636364, 0.9515151515151515, 0.9575757575757575, 0.9818181818181818, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.50488764 0.5043559  0.50407946 0.5035051  0.49983305
 0.49664074 0.4963331  0.49567673 0.49567398 0.49513203]"
DecisionTree,RandomForest,24,"[0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.00909090909090909, 1.0]","[0.0, 0.9666666666666667, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.2 0.1 0. ]
DecisionTree,SVM,24,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999998e-01 4.68794478e-01 5.41587471e-04]
DecisionTree,DecisionTree,24,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.012121212121212121, 0.02727272727272727, 0.03636363636363636, 1.0]","[0.0, 0.8878787878787879, 0.9242424242424242, 0.9272727272727272, 0.9424242424242424, 0.9484848484848485, 0.9545454545454546, 0.9636363636363636, 0.9696969696969697, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.50488734 0.50474304 0.5044541  0.50435567 0.50407916
 0.50393796 0.503914   0.5037937  0.50357175 0.49940407 0.49664497
 0.49633738 0.49568102 0.4956782  0.49513635]"
DecisionTree,RandomForest,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.00909090909090909, 0.024242424242424242, 1.0]","[0.0, 0.9696969696969697, 0.9878787878787879, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.75 0.15 0.1  0.05 0.  ]
DecisionTree,SVM,25,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999998e-01 3.93575695e-01 5.61537858e-04]
DecisionTree,DecisionTree,25,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.012121212121212121, 0.030303030303030304, 0.03636363636363636, 0.03939393939393939, 0.05454545454545454, 0.07878787878787878, 0.08484848484848485, 1.0]","[0.0, 0.8424242424242424, 0.8696969696969697, 0.9, 0.9242424242424242, 0.9393939393939394, 0.9454545454545454, 0.9636363636363636, 0.9848484848484849, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.8187083  0.80603456 0.8046533  0.80327916 0.78060585
 0.7644468  0.76417947 0.75422627 0.5904392  0.412544   0.26984608
 0.25517964 0.22997887 0.22499362 0.21505061 0.21141562 0.2008362
 0.18209839]"
RandomForest,RandomForest,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.03333333333333333, 1.0]","[0.0, 0.9515151515151515, 0.9757575757575757, 0.990909090909091, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.7  0.1  0.05 0.  ]
RandomForest,SVM,20,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 1.00000000e+00 1.60724256e-01 3.34904289e-04]
RandomForest,DecisionTree,20,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.00909090909090909, 0.021212121212121213, 0.024242424242424242, 0.045454545454545456, 1.0]","[0.0, 0.8393939393939394, 0.8727272727272727, 0.9, 0.9181818181818182, 0.9242424242424242, 0.9303030303030303, 0.9363636363636364, 0.9484848484848485, 0.9696969696969697, 0.9727272727272728, 0.990909090909091, 0.996969696969697, 0.996969696969697, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5048623  0.5039193  0.50391674 0.5039114  0.5039105
 0.50296783 0.5029658  0.502959   0.50294626 0.5020081  0.50200754
 0.4982155  0.4972518  0.49725145 0.4963029  0.49630225 0.4962941
 0.49534857]"
RandomForest,RandomForest,21,"[0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.021212121212121213, 1.0]","[0.0, 0.9787878787878788, 0.990909090909091, 1.0, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.2 0.1 0. ]
RandomForest,SVM,21,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 1.00000000e+00 1.53014649e-01 3.39226644e-04]
RandomForest,DecisionTree,21,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.00909090909090909, 0.01818181818181818, 0.024242424242424242, 1.0]","[0.0, 0.8818181818181818, 0.9121212121212121, 0.9181818181818182, 0.9454545454545454, 0.9606060606060606, 0.9636363636363636, 0.9696969696969697, 0.9727272727272728, 0.9878787878787879, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5048869  0.5047299  0.5046972  0.5044798  0.5043798
 0.50422275 0.50390744 0.5035941  0.5034142  0.4998402  0.49743047
 0.4964604  0.49620697 0.4955544  0.4951195 ]"
RandomForest,RandomForest,22,"[0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 1.0]","[0.0, 0.9787878787878788, 0.9939393939393939, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.1 0. ]
RandomForest,SVM,22,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999999e-01 1.28591655e-01 4.59032629e-04]
RandomForest,DecisionTree,22,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.01818181818181818, 1.0]","[0.0, 0.9, 0.9484848484848485, 0.9515151515151515, 0.9727272727272728, 0.9757575757575757, 0.996969696969697, 1.0, 1.0, 1.0]","[       inf 0.5048769  0.50390786 0.5029674  0.50201726 0.50107676
 0.5000817  0.49817207 0.49625286 0.49531248]"
RandomForest,RandomForest,23,"[0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 0.012121212121212121, 1.0]","[0.0, 0.9545454545454546, 0.990909090909091, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.75 0.1  0.05 0.  ]
RandomForest,SVM,23,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.12727272727272726, 1.0, 1.0]",[           inf 1.00000000e+00 9.44996473e-02 6.21476353e-04]
RandomForest,DecisionTree,23,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.012121212121212121, 0.030303030303030304, 0.03636363636363636, 0.051515151515151514, 1.0]","[0.0, 0.8545454545454545, 0.8878787878787879, 0.8939393939393939, 0.9181818181818182, 0.9363636363636364, 0.9393939393939394, 0.9515151515151515, 0.9575757575757575, 0.9636363636363636, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5048872  0.5047301  0.50469774 0.5046253  0.50435156
 0.5042959  0.5042702  0.503836   0.5036994  0.50353456 0.49808723
 0.49743515 0.49610236 0.49566817 0.49566635 0.49556294 0.495128  ]"
RandomForest,RandomForest,24,"[0.0, 0.0, 0.0, 0.0, 0.0030303030303030303, 1.0]","[0.0, 0.9757575757575757, 0.9939393939393939, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.1 0. ]
RandomForest,SVM,24,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999998e-01 1.06486921e-01 4.26895776e-04]
RandomForest,DecisionTree,24,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.012121212121212121, 0.030303030303030304, 0.03636363636363636, 0.051515151515151514, 1.0]","[0.0, 0.8545454545454545, 0.8878787878787879, 0.8939393939393939, 0.9181818181818182, 0.9363636363636364, 0.9393939393939394, 0.9515151515151515, 0.9575757575757575, 0.9636363636363636, 0.9787878787878788, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.5048872  0.5047301  0.50469774 0.5046253  0.50435156
 0.5042959  0.5042702  0.503836   0.5036994  0.50353456 0.49808723
 0.49743515 0.49610236 0.49566817 0.49566635 0.49556294 0.495128  ]"
RandomForest,RandomForest,25,"[0.0, 0.0, 0.0, 0.0, 0.015151515151515152, 1.0]","[0.0, 0.9757575757575757, 0.9939393939393939, 1.0, 1.0, 1.0]",[inf 1.  0.9 0.8 0.1 0. ]
RandomForest,SVM,25,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[           inf 9.99999997e-01 1.02800128e-01 4.81749118e-04]
RandomForest,DecisionTree,25,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.00909090909090909, 0.015151515151515152, 0.021212121212121213, 0.030303030303030304, 0.03636363636363636, 0.04242424242424243, 0.051515151515151514, 0.0696969696969697, 0.07878787878787878, 0.08484848484848485, 0.09393939393939393, 0.10909090909090909, 0.13636363636363635, 0.15757575757575756, 0.16363636363636364, 1.0]","[0.0, 0.8545454545454545, 0.8757575757575757, 0.8909090909090909, 0.896969696969697, 0.9151515151515152, 0.9333333333333333, 0.9393939393939394, 0.9484848484848485, 0.9757575757575757, 0.9848484848484849, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.93125737 0.92763734 0.92602944 0.9242054  0.92034394
 0.91787016 0.9149637  0.9099803  0.8845188  0.8837254  0.7327585
 0.16637394 0.12518854 0.1190811  0.11453258 0.10751111 0.09450151
 0.09128726 0.09056287 0.08569825 0.08024321 0.07780099 0.07708742
 0.07607602 0.07529235 0.075125   0.07448867 0.06896012]"
XGBoost,RandomForest,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606060606061, 0.015151515151515152, 0.03939393939393939, 1.0]","[0.0, 0.9242424242424242, 0.9666666666666667, 0.9878787878787879, 0.9939393939393939, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.94 0.86 0.06 0.04 0.02 0.  ]
XGBoost,SVM,20,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.0030303030303030303, 1.0, 1.0]",[       inf 0.9999999  0.19613514 0.00201085]
XGBoost,DecisionTree,20,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
