estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
LogisticRegressionElastic,FNDC1,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.19047619047619047, 0.19047619047619047, 1.0, 1.0]","[0.0, 0.011904761904761904, 0.6428571428571429, 0.6428571428571429, 0.8452380952380952, 0.8452380952380952, 0.9404761904761905, 0.9404761904761905, 0.9523809523809523, 0.9523809523809523, 0.9880952380952381, 0.9880952380952381, 1.0]","[       inf 0.99968659 0.98533843 0.98505053 0.95069251 0.94950564
 0.78609974 0.72931491 0.72445264 0.6720355  0.35634811 0.01082648
 0.00452507]"
LogisticRegressionElastic,SERPINB5,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.011904761904761904, 0.6428571428571429, 0.6428571428571429, 0.7380952380952381, 0.7380952380952381, 0.9285714285714286, 0.9285714285714286, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99978884 0.97720332 0.97627957 0.9668796  0.96538106
 0.82101382 0.81637249 0.52267668 0.20078997 0.17351441 0.00142524]"
LogisticRegressionElastic,FNDC1,KLF6,PIK3R5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.011904761904761904, 0.8571428571428571, 0.8571428571428571, 0.9166666666666666, 0.9166666666666666, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99999996 0.97559702 0.97453167 0.95307732 0.95137211
 0.78806022 0.29136065 0.2385909  0.08413342]"
LogisticRegressionElastic,FNDC1,PRDM2,PIK3R5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 0.38095238095238093, 0.38095238095238093, 0.6190476190476191, 0.6190476190476191, 1.0, 1.0]","[0.0, 0.011904761904761904, 0.5, 0.5, 0.8571428571428571, 0.8571428571428571, 0.9404761904761905, 0.9404761904761905, 0.9523809523809523, 0.9523809523809523, 0.9642857142857143, 0.9642857142857143, 0.9761904761904762, 0.9761904761904762, 1.0]","[       inf 0.99999995 0.99926204 0.99909393 0.83404392 0.82653833
 0.4580511  0.43365079 0.36198436 0.29521807 0.28463041 0.25313526
 0.24802293 0.19676363 0.17280934]"
LogisticRegressionElastic,DLX5,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.19047619047619047, 0.19047619047619047, 1.0]","[0.0, 0.011904761904761904, 0.8571428571428571, 0.8571428571428571, 0.9761904761904762, 0.9761904761904762, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[           inf 9.99977985e-01 9.44436553e-01 9.31100935e-01
 7.65809635e-01 7.64526177e-01 7.61433446e-01 3.77002632e-01
 2.88304671e-01 4.09421088e-04]"
LogisticRegressionElastic,SALL1,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.011904761904761904, 0.6428571428571429, 0.6428571428571429, 0.7380952380952381, 0.7380952380952381, 0.9285714285714286, 0.9285714285714286, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99978884 0.97720332 0.97627957 0.9668796  0.96538106
 0.82101382 0.81637249 0.52267668 0.20078997 0.17351441 0.00142524]"
LogisticRegressionElastic,IMMP2L,KLF6,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.3333333333333333, 0.3333333333333333, 0.38095238095238093, 0.38095238095238093, 0.5714285714285714, 0.5714285714285714, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[0.0, 0.011904761904761904, 0.7738095238095238, 0.7738095238095238, 0.8214285714285714, 0.8214285714285714, 0.9047619047619048, 0.9047619047619048, 0.9285714285714286, 0.9285714285714286, 0.9404761904761905, 0.9404761904761905, 0.9523809523809523, 0.9523809523809523, 0.9642857142857143, 0.9642857142857143, 0.9880952380952381, 0.9880952380952381, 1.0]","[       inf 0.99999999 0.92443403 0.91804954 0.86201324 0.86158966
 0.74620957 0.66178433 0.60206348 0.4761372  0.40242516 0.40124922
 0.38641409 0.35836941 0.31099764 0.2540483  0.22916409 0.21630933
 0.16341342]"
LogisticRegressionElastic,IMMP2L,SALL1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 0.2857142857142857, 0.2857142857142857, 0.38095238095238093, 0.38095238095238093, 1.0]","[0.0, 0.011904761904761904, 0.7619047619047619, 0.7619047619047619, 0.8214285714285714, 0.8214285714285714, 0.9523809523809523, 0.9523809523809523, 0.9642857142857143, 0.9642857142857143, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99999351 0.94576827 0.93369161 0.86471077 0.85563167
 0.63537955 0.50718426 0.50139356 0.45359792 0.44190859 0.38229858
 0.38107376 0.06749451]"
LogisticRegressionElastic,KLF6,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.011904761904761904, 0.8809523809523809, 0.8809523809523809, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]","[       inf 0.99999984 0.9167485  0.90153558 0.83765618 0.71121514
 0.51098172 0.04465426]"
LogisticRegressionElastic,ZNF529,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.011904761904761904, 0.6666666666666666, 0.6666666666666666, 0.8928571428571429, 0.8928571428571429, 0.9761904761904762, 0.9761904761904762, 1.0, 1.0]","[       inf 0.99976355 0.94116088 0.93695618 0.76729398 0.76137104
 0.53930557 0.45233257 0.4030043  0.06704788]"
