estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
LogisticRegression,FNDC1,MIR1178,SALL1,0.9428571428571428,0.9761904761904762,0.8095238095238095,0.9534883720930233,0.9647058823529412,0.961451247165533,0.8163716483922341,0.9715639810426541
LogisticRegression,SERPINB5,MIR1178,SALL1,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9642857142857144,0.8782179853916458,0.9834123222748815
LogisticRegression,FNDC1,KLF6,PIK3R5,0.9714285714285714,0.9880952380952381,0.9047619047619048,0.9764705882352941,0.9822485207100592,0.9835600907029479,0.9095085938862487,0.9857482185273159
LogisticRegression,FNDC1,PRDM2,PIK3R5,0.9142857142857143,0.9166666666666666,0.9047619047619048,0.9746835443037974,0.9447852760736196,0.9382086167800452,0.7612352233301866,0.927710843373494
LogisticRegression,DLX5,MIR1178,SERPINB5,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9841269841269842,0.8782179853916458,0.9834123222748815
LogisticRegression,SALL1,MIR1178,SERPINB5,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9642857142857144,0.8782179853916458,0.9834123222748815
LogisticRegression,IMMP2L,KLF6,SERPINB5,0.9047619047619048,0.9285714285714286,0.8095238095238095,0.9512195121951219,0.9397590361445783,0.9331065759637189,0.7138235135406812,0.9330143540669856
LogisticRegression,IMMP2L,SALL1,SERPINB5,0.9333333333333333,0.9642857142857143,0.8095238095238095,0.9529411764705882,0.9585798816568047,0.9733560090702948,0.7882407813680822,0.9619952494061758
LogisticRegression,KLF6,MIR196A1,SERPINB5,0.9523809523809523,0.9761904761904762,0.8571428571428571,0.9647058823529412,0.9704142011834319,0.9841269841269842,0.8488746876271654,0.9738717339667459
LogisticRegression,ZNF529,MIR196A1,SERPINB5,0.9619047619047619,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.9761904761904762,0.979591836734694,0.8809523809523809,0.9761904761904762
LogisticRegression,CSPP1,MIR137,ZNF793,0.9142857142857143,0.9523809523809523,0.7619047619047619,0.9411764705882353,0.9467455621301775,0.9733560090702948,0.7276068751089989,0.9501187648456056
LogisticRegression,NPY,MIR137,ZNF793,0.9047619047619048,0.9642857142857143,0.6666666666666666,0.9204545454545454,0.9418604651162791,0.9580498866213152,0.6851411892434004,0.9551886792452831
LogisticRegression,RAB5A,MIR137,ZNF793,0.9523809523809523,0.9761904761904762,0.8571428571428571,0.9647058823529412,0.9704142011834319,0.9654195011337868,0.8488746876271654,0.9738717339667459
LogisticRegression,PIK3R5,RAB5A,ZNF626,0.9714285714285714,0.9880952380952381,0.9047619047619048,0.9764705882352941,0.9822485207100592,0.969954648526077,0.9095085938862487,0.9857482185273159
LogisticRegression,PIK3R5,RAB5A,ZNF793,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.963718820861678,0.8782179853916458,0.9834123222748815
LogisticRegression,COL23A1,HOXD8,IMMP2L,0.9619047619047619,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.9761904761904762,0.9841269841269842,0.8809523809523809,0.9761904761904762
LogisticRegression,CSPP1,HOXD8,IMMP2L,0.9523809523809523,0.9761904761904762,0.8571428571428571,0.9647058823529412,0.9704142011834319,0.985827664399093,0.8488746876271654,0.9738717339667459
LogisticRegression,RAB5A,HOXD8,IMMP2L,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9750566893424036,0.8782179853916458,0.9834123222748815
LogisticRegression,IMMP2L,RAB5A,ZNF793,0.9619047619047619,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.9761904761904762,0.9727891156462586,0.8809523809523809,0.9761904761904762
LogisticRegression,IMMP2L,NPY,ZNF793,0.9523809523809523,0.9761904761904762,0.8571428571428571,0.9647058823529412,0.9704142011834319,0.9909297052154196,0.8488746876271654,0.9738717339667459
LogisticRegression,IMMP2L,RAB5A,ZNF793,0.9619047619047619,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.9761904761904762,0.9727891156462586,0.8809523809523809,0.9761904761904762
