estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
XGBoost,HOXA5,IMMP2L,SH3D19,0.9714285714285714,1.0,0.8571428571428571,0.9655172413793104,0.9824561403508771,0.9433106575963719,0.9097176522946842,0.9929078014184397
XGBoost,SALL1,IMMP2L,SH3D19,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9359410430839002,0.8782179853916458,0.9834123222748815
XGBoost,HOXD10,IMMP2L,TUBB6,0.9428571428571428,0.9523809523809523,0.9047619047619048,0.975609756097561,0.963855421686747,0.963718820861678,0.8289563383053072,0.9569377990430622
XGBoost,ZNF542,IMMP2L,TUBB6,0.9428571428571428,0.9523809523809523,0.9047619047619048,0.975609756097561,0.963855421686747,0.9688208616780045,0.8289563383053072,0.9569377990430622
XGBoost,CD96,HOXD9,KCNK12,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9716553287981858,0.8782179853916458,0.9834123222748815
XGBoost,CD96,ZNF542,KCNK12,0.9619047619047619,0.9880952380952381,0.8571428571428571,0.9651162790697675,0.9764705882352941,0.9835600907029479,0.8782179853916458,0.9834123222748815
XGBoost,ADD2,HOXD9,IMMP2L,0.9714285714285714,0.9880952380952381,0.9047619047619048,0.9764705882352941,0.9822485207100592,0.9469954648526078,0.9095085938862487,0.9857482185273159
XGBoost,ADD2,ZNF542,IMMP2L,0.9714285714285714,0.9880952380952381,0.9047619047619048,0.9764705882352941,0.9822485207100592,0.9736394557823129,0.9095085938862487,0.9857482185273159
XGBoost,DDX25,PIK3R5,SALL1,0.9619047619047619,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.9761904761904762,0.9424603174603174,0.8809523809523809,0.9761904761904762
XGBoost,ST8SIA1,PIK3R5,SALL1,0.9714285714285714,1.0,0.8571428571428571,0.9655172413793104,0.9824561403508771,0.9523809523809524,0.9097176522946842,0.9929078014184397
XGBoost,SALL1,ST8SIA5,WSB1,0.9428571428571428,0.9523809523809523,0.9047619047619048,0.975609756097561,0.963855421686747,0.941609977324263,0.8289563383053072,0.9569377990430622
XGBoost,ZNF626,ST8SIA5,WSB1,0.9428571428571428,0.9523809523809523,0.9047619047619048,0.975609756097561,0.963855421686747,0.9523809523809523,0.8289563383053072,0.9569377990430622
XGBoost,ZNF829,ST8SIA5,WSB1,0.9428571428571428,0.9523809523809523,0.9047619047619048,0.975609756097561,0.963855421686747,0.9520975056689343,0.8289563383053072,0.9569377990430622
XGBoost,IMMP2L,NPBWR1,SALL1,0.9142857142857143,0.9404761904761905,0.8095238095238095,0.9518072289156626,0.9461077844311377,0.9265873015873016,0.7371572940914317,0.9427207637231504
XGBoost,IMMP2L,NPBWR1,SMAD9,0.9523809523809523,0.9761904761904762,0.8571428571428571,0.9647058823529412,0.9704142011834319,0.9821428571428571,0.8488746876271654,0.9738717339667459
XGBoost,IMMP2L,NPBWR1,SALL1,0.9142857142857143,0.9404761904761905,0.8095238095238095,0.9518072289156626,0.9461077844311377,0.9265873015873016,0.7371572940914317,0.9427207637231504
