estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
LogisticRegressionElastic,FNDC1,MIR1178,SALL1,0.8904761904761906,0.9714285714285715,0.8095238095238095,0.8359420289855072,0.8984409310496266,0.9625850340136054,0.7919854371148076,0.9408067932461313
LogisticRegressionElastic,SERPINB5,MIR1178,SALL1,0.9238095238095239,0.9904761904761905,0.857142857142857,0.8739130434782609,0.9284848484848485,0.9673469387755101,0.8554643799274304,0.9646936656282449
LogisticRegressionElastic,FNDC1,KLF6,PIK3R5,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9863945578231293,0.8449033560704222,0.9571651090342679
LogisticRegressionElastic,FNDC1,PRDM2,PIK3R5,0.9142857142857144,0.9238095238095239,0.9047619047619049,0.9062815140618344,0.9143365549179503,0.9487528344671201,0.8299185536406295,0.9198461517516222
LogisticRegressionElastic,DLX5,MIR1178,SERPINB5,0.9238095238095239,0.9904761904761905,0.857142857142857,0.8739130434782609,0.9284848484848485,0.9873015873015871,0.8554643799274304,0.9646936656282449
LogisticRegressionElastic,SALL1,MIR1178,SERPINB5,0.9238095238095239,0.9904761904761905,0.857142857142857,0.8739130434782609,0.9284848484848485,0.9673469387755101,0.8554643799274304,0.9646936656282449
LogisticRegressionElastic,IMMP2L,KLF6,SERPINB5,0.8261904761904761,0.9380952380952381,0.7142857142857143,0.7662564102564102,0.843258556891767,0.9417233560090704,0.6706030201050229,0.8976286545093884
LogisticRegressionElastic,IMMP2L,SALL1,SERPINB5,0.8833333333333334,0.9571428571428571,0.8095238095238095,0.8338840579710144,0.8910847606499781,0.970748299319728,0.7757959789672922,0.9295238821089802
LogisticRegressionElastic,KLF6,MIR196A1,SERPINB5,0.9285714285714286,1.0,0.857142857142857,0.875,0.9333333333333333,0.9888888888888889,0.8660254037844386,0.9722222222222221
LogisticRegressionElastic,ZNF529,MIR196A1,SERPINB5,0.9404761904761905,0.976190476190476,0.9047619047619049,0.9110671936758891,0.9423890063424947,0.9784580498866212,0.8835047947337096,0.9623523188150239
LogisticRegressionElastic,CSPP1,MIR137,ZNF793,0.8595238095238094,0.9571428571428571,0.7619047619047619,0.8005044593088071,0.8715355217297864,0.9795918367346939,0.7343735311906926,0.9208657713780752
LogisticRegressionElastic,NPY,MIR137,ZNF793,0.769047619047619,0.9666666666666666,0.5714285714285713,0.6926847290640394,0.8069627851140455,0.9462585034013603,0.5867542514846135,0.8957203573092023
LogisticRegressionElastic,RAB5A,MIR137,ZNF793,0.8857142857142858,0.9619047619047618,0.8095238095238095,0.8345507246376812,0.8935002195871761,0.964172335600907,0.7812780555876954,0.9332615647457455
LogisticRegressionElastic,PIK3R5,RAB5A,ZNF626,0.9428571428571428,0.980952380952381,0.9047619047619049,0.9114624505928852,0.9448202959830867,0.9687074829931973,0.8885824876162447,0.9661435372950097
LogisticRegressionElastic,PIK3R5,RAB5A,ZNF793,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9628117913832199,0.8449033560704222,0.9571651090342679
LogisticRegressionElastic,COL23A1,HOXD8,IMMP2L,0.9428571428571428,0.980952380952381,0.9047619047619049,0.9114624505928852,0.9448202959830867,0.9893424036281179,0.8885824876162447,0.9661435372950097
LogisticRegressionElastic,CSPP1,HOXD8,IMMP2L,0.9261904761904762,0.9952380952380953,0.857142857142857,0.8744565217391305,0.930909090909091,0.9918367346938777,0.8607448918559344,0.9684579439252335
LogisticRegressionElastic,RAB5A,HOXD8,IMMP2L,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9795918367346939,0.8449033560704222,0.9571651090342677
LogisticRegressionElastic,IMMP2L,RAB5A,ZNF793,0.9380952380952381,0.9714285714285715,0.9047619047619049,0.9106342932429887,0.9398419410047317,0.9727891156462585,0.878645542653987,0.958488886649705
LogisticRegressionElastic,IMMP2L,NPY,ZNF793,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9879818594104309,0.8449033560704222,0.9571651090342679
LogisticRegressionElastic,IMMP2L,RAB5A,ZNF793,0.9380952380952381,0.9714285714285715,0.9047619047619049,0.9106342932429887,0.9398419410047317,0.9727891156462585,0.878645542653987,0.958488886649705
