estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
RandomForest,HOXA5,IMMP2L,SH3D19,0.9285714285714286,1.0,0.857142857142857,0.875,0.9333333333333333,0.945124716553288,0.8660254037844386,0.9722222222222221
RandomForest,SALL1,IMMP2L,SH3D19,0.9285714285714286,1.0,0.857142857142857,0.875,0.9333333333333333,0.9515873015873015,0.8660254037844386,0.9722222222222221
RandomForest,HOXD10,IMMP2L,TUBB6,0.9333333333333333,0.9619047619047618,0.9047619047619049,0.9098061358930923,0.9348635860263768,0.9572562358276644,0.8687085976917294,0.9508342360044001
RandomForest,ZNF542,IMMP2L,TUBB6,0.9238095238095239,0.9904761904761905,0.857142857142857,0.8739130434782609,0.9284848484848485,0.9600907029478458,0.8554643799274304,0.9646936656282449
RandomForest,CD96,HOXD9,KCNK12,0.9404761904761905,0.9761904761904763,0.9047619047619049,0.9110671936758893,0.9423890063424947,0.9413832199546484,0.8835047947337094,0.9623523188150239
RandomForest,CD96,ZNF542,KCNK12,0.9404761904761905,0.9761904761904763,0.9047619047619049,0.9110671936758893,0.9423890063424947,0.9786848072562357,0.8835047947337094,0.9623523188150239
RandomForest,ADD2,HOXD9,IMMP2L,0.8952380952380954,0.980952380952381,0.8095238095238095,0.8373333333333333,0.9033816425120772,0.9324263038548753,0.8026928186419198,0.9483520217465171
RandomForest,ADD2,ZNF542,IMMP2L,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9590702947845806,0.8449033560704222,0.9571651090342679
RandomForest,DDX25,PIK3R5,SALL1,0.9190476190476191,0.980952380952381,0.857142857142857,0.8728260869565219,0.9236363636363636,0.9507936507936507,0.8449033560704222,0.9571651090342679
RandomForest,ST8SIA1,PIK3R5,SALL1,0.9285714285714286,1.0,0.857142857142857,0.875,0.9333333333333333,0.9634920634920634,0.8660254037844386,0.9722222222222221
RandomForest,SALL1,ST8SIA5,WSB1,0.9261904761904762,0.9476190476190476,0.9047619047619049,0.9085827216261997,0.9274539414074298,0.9388888888888888,0.8536939598469366,0.9393883668791092
RandomForest,ZNF626,ST8SIA5,WSB1,0.9261904761904762,0.9476190476190476,0.9047619047619049,0.9085827216261997,0.9274539414074298,0.970748299319728,0.8536939598469366,0.9393883668791092
RandomForest,ZNF829,ST8SIA5,WSB1,0.9357142857142857,0.9666666666666666,0.9047619047619049,0.9102766798418971,0.9375264270613108,0.9671201814058957,0.873349408968639,0.9547698818550521
RandomForest,IMMP2L,NPBWR1,SALL1,0.8738095238095239,0.9857142857142858,0.7619047619047619,0.8053205128205129,0.8862945832048513,0.9631519274376416,0.7676898513585453,0.9433424458653817
RandomForest,IMMP2L,NPBWR1,SMAD9,0.9285714285714286,1.0,0.857142857142857,0.875,0.9333333333333333,0.9653061224489796,0.8660254037844386,0.9722222222222221
RandomForest,IMMP2L,NPBWR1,SALL1,0.8738095238095239,0.9857142857142858,0.7619047619047619,0.8053205128205129,0.8862945832048513,0.9631519274376416,0.7676898513585453,0.9433424458653817
