accuracy_validate,recall_validate,f1_score_validate,AUC_validate,MCC_validate,train_model
0.9834437086092714,0.9951492537313433,0.990690474999283,0.9573529411764705,0.9175544733687572,DecisionTree
0.9850993377483442,0.9962686567164178,0.9916396800571234,0.9920215100965759,0.9245236488077403,RandomForest
0.9890728476821191,0.9914179104477612,0.9937886166580574,0.996180860403863,0.9493074961992731,SVM
0.9850993377483442,0.9951492537313433,0.9916272770435353,0.9970917471466197,0.926350181721347,XGBoost
