accuracy_diff,recall_diff,f1_score_diff,AUC_diff,MCC_diff,fbeta2_score_diff,train_model
0.012139624724061816,0.0013516670789697981,0.0068637183779022394,0.042312659288781015,0.05742245116808457,0.003567154236500525,DecisionTree
0.011067328918322272,0.0013372364695857896,0.006239728622795154,0.007731325029914399,0.05355008060824147,0.0033056707791974337,RandomForest
0.0011771523178808253,-0.000718094609823755,0.0007934073446192568,0.0010728632238065638,-0.002384905794979242,-0.00010929375819742626,SVM
0.006233995584988983,-0.0013186828289491691,0.0035691055735984412,0.0009002401881997524,0.024997558248417893,0.0006529284520803647,XGBoost
