selection_model,train_model,features,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,XGBoost,1,0.985,0.9834254143646409,1.0,1.0,0.9916434540389972,0.9966560046525152,0.9215866474561482,0.9866962305986696
SVM,RandomForest,1,0.99,0.988950276243094,1.0,1.0,0.9944444444444445,0.9994345901586379,0.945919941458321,0.991140642303433
SVM,SVM,1,0.9866666666666667,0.9852670349907919,1.0,1.0,0.9925788497217068,0.9945074472553391,0.9295178319510617,0.9881787957148135
SVM,DecisionTree,1,0.99,0.988950276243094,1.0,1.0,0.9944444444444445,0.9994184355917418,0.945919941458321,0.991140642303433
SVM,XGBoost,2,0.9883333333333333,0.990791896869245,0.9649122807017544,0.9962962962962963,0.9935364727608494,0.9989984168524442,0.9340891379688028,0.9918879056047197
SVM,RandomForest,2,0.9966666666666667,0.998158379373849,0.9824561403508771,0.998158379373849,0.998158379373849,0.9998384543310392,0.9806145197247261,0.998158379373849
SVM,SVM,2,0.9883333333333333,0.988950276243094,0.9824561403508771,0.9981412639405205,0.9935245143385754,0.9979645245710962,0.9357316687413266,0.9907749077490775
SVM,DecisionTree,2,0.9916666666666667,0.994475138121547,0.9649122807017544,0.996309963099631,0.9953917050691244,0.9993538173241575,0.9519578544586824,0.9948415622697127
SVM,XGBoost,3,0.995,0.998158379373849,0.9649122807017544,0.9963235294117647,0.9972401103955841,0.9996769086620788,0.9707380021205259,0.9977908689248896
SVM,RandomForest,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,3,0.9933333333333333,0.994475138121547,0.9824561403508771,0.9981515711645101,0.996309963099631,0.9988368711834836,0.9620036479869868,0.9952082565425728
SVM,DecisionTree,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,XGBoost,4,0.9966666666666667,0.998158379373849,0.9824561403508771,0.998158379373849,0.998158379373849,0.9994345901586379,0.9806145197247261,0.998158379373849
SVM,RandomForest,4,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9999838454331041,0.990428569934887,0.9985261606484893
SVM,SVM,4,0.9933333333333333,0.994475138121547,0.9824561403508771,0.9981515711645101,0.996309963099631,0.9988045620496914,0.9620036479869868,0.9952082565425728
SVM,DecisionTree,4,0.9966666666666667,0.996316758747698,1.0,1.0,0.9981549815498155,0.9999353817324157,0.9810929157315446,0.9970512347954295
SVM,XGBoost,5,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9999353817324157,0.990428569934887,0.9985261606484893
SVM,RandomForest,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SVM,SVM,5,0.9966666666666667,0.998158379373849,0.9824561403508771,0.998158379373849,0.998158379373849,0.9995799812607024,0.9806145197247261,0.998158379373849
SVM,DecisionTree,5,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9999838454331039,0.990428569934887,0.9985261606484893
DecisionTree,XGBoost,1,0.9866666666666667,0.990791896869245,0.9473684210526315,0.9944547134935305,0.992619926199262,0.9949274659946367,0.9238251124978714,0.9915223000368596
DecisionTree,RandomForest,1,0.9883333333333333,0.990791896869245,0.9649122807017544,0.9962962962962963,0.9935364727608494,0.9991599625214047,0.9340891379688028,0.9918879056047197
DecisionTree,SVM,1,0.985,0.9852670349907919,0.9824561403508771,0.9981343283582089,0.9916589434661723,0.9936027915091596,0.9192128832531784,0.9878138847858198
DecisionTree,DecisionTree,1,0.9883333333333333,0.990791896869245,0.9649122807017544,0.9962962962962963,0.9935364727608494,0.9987560983490031,0.9340891379688028,0.9918879056047197
DecisionTree,XGBoost,2,0.9916666666666667,0.998158379373849,0.9298245614035088,0.9926739926739927,0.9954086317722681,0.9979483700042002,0.9507889680056023,0.9970566593083149
DecisionTree,RandomForest,2,0.9983333333333333,1.0,0.9824561403508771,0.9981617647058824,0.9990800367985281,0.9999515362993118,0.9902778169780243,0.9996318114874816
DecisionTree,SVM,2,0.99,0.990791896869245,0.9824561403508771,0.9981447124304267,0.9944547134935305,0.9989661077186521,0.9442817127077164,0.9922537808926596
DecisionTree,DecisionTree,2,0.995,0.998158379373849,0.9649122807017544,0.9963235294117647,0.9972401103955841,0.9997738360634552,0.9707380021205259,0.9977908689248896
DecisionTree,XGBoost,3,0.99,0.992633517495396,0.9649122807017544,0.9963031423290203,0.9944649446494465,0.9994507447255339,0.942914380242429,0.9933652782897162
DecisionTree,RandomForest,3,0.9983333333333333,1.0,0.9824561403508771,0.9981617647058824,0.9990800367985281,0.999967690866208,0.9902778169780243,0.9996318114874816
DecisionTree,SVM,3,0.9933333333333333,0.994475138121547,0.9824561403508771,0.9981515711645101,0.996309963099631,0.9993538173241575,0.9620036479869868,0.9952082565425728
DecisionTree,DecisionTree,3,0.9933333333333333,0.996316758747698,0.9649122807017544,0.996316758747698,0.996316758747698,0.9996284449613906,0.9612290394494524,0.996316758747698
DecisionTree,XGBoost,4,0.99,0.994475138121547,0.9473684210526315,0.994475138121547,0.994475138121547,0.9985137798455623,0.9418435591741785,0.994475138121547
DecisionTree,RandomForest,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,SVM,4,0.995,0.994475138121547,1.0,1.0,0.997229916897507,0.9991599625214048,0.971983220645022,0.995575221238938
DecisionTree,DecisionTree,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,XGBoost,5,0.99,0.998158379373849,0.9122807017543859,0.9908592321755028,0.9944954128440368,0.9983037704759135,0.940711896915814,0.99668995954395
DecisionTree,RandomForest,5,0.9933333333333333,0.998158379373849,0.9473684210526315,0.9944954128440368,0.9963235294117647,0.999741526929663,0.9607968928831127,0.9974236290025764
DecisionTree,SVM,5,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9991599625214049,0.9711932121967847,0.9966838614591009
DecisionTree,DecisionTree,5,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9998384543310395,0.9711932121967847,0.9966838614591009
RandomForest,XGBoost,1,0.965,0.9705340699815838,0.9122807017543859,0.9906015037593985,0.9804651162790697,0.9860262996349067,0.816576094225919,0.9744822485207101
RandomForest,RandomForest,1,0.995,0.998158379373849,0.9649122807017544,0.9963235294117647,0.9972401103955841,0.9992568899227812,0.9707380021205259,0.9977908689248896
RandomForest,SVM,1,0.965,0.9686924493554327,0.9298245614035088,0.9924528301886792,0.9804287045666356,0.983974669639107,0.8206853698336082,0.9733530717986677
RandomForest,DecisionTree,1,0.9833333333333333,0.9871086556169429,0.9473684210526315,0.9944341372912802,0.9907578558225508,0.9980614519724726,0.9066646740578721,0.9885651051272594
RandomForest,XGBoost,2,0.9933333333333333,0.994475138121547,0.9824561403508771,0.9981515711645101,0.996309963099631,0.9983199250428096,0.9620036479869868,0.9952082565425728
RandomForest,RandomForest,2,0.9866666666666667,0.992633517495396,0.9298245614035088,0.992633517495396,0.992633517495396,0.9987399437821072,0.9224580788989047,0.992633517495396
RandomForest,SVM,2,0.985,0.9852670349907919,0.9824561403508771,0.9981343283582089,0.9916589434661723,0.9962198313463216,0.9192128832531784,0.9878138847858198
RandomForest,DecisionTree,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,XGBoost,3,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9991922716551969,0.9711932121967847,0.9966838614591009
RandomForest,RandomForest,3,0.9933333333333333,0.996316758747698,0.9649122807017544,0.996316758747698,0.996316758747698,0.9998707634648315,0.9612290394494524,0.996316758747698
RandomForest,SVM,3,0.9883333333333333,0.988950276243094,0.9824561403508771,0.9981412639405205,0.9935245143385754,0.9977060515007594,0.9357316687413266,0.9907749077490775
RandomForest,DecisionTree,3,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9999838454331039,0.990428569934887,0.9985261606484893
RandomForest,XGBoost,4,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9998869180317276,0.9711932121967847,0.9966838614591009
RandomForest,RandomForest,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,SVM,4,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9993861264579497,0.9711932121967847,0.9966838614591009
RandomForest,DecisionTree,4,0.9966666666666667,0.998158379373849,0.9824561403508771,0.998158379373849,0.998158379373849,0.9999030725986237,0.9806145197247261,0.998158379373849
RandomForest,XGBoost,5,0.995,0.996316758747698,0.9824561403508771,0.9981549815498155,0.9972350230414746,0.9998384543310394,0.9711932121967847,0.9966838614591009
RandomForest,RandomForest,5,0.9983333333333333,1.0,0.9824561403508771,0.9981617647058824,0.9990800367985281,1.0,0.9902778169780243,0.9996318114874816
RandomForest,SVM,5,0.9966666666666667,0.996316758747698,1.0,1.0,0.9981549815498155,0.9992245807889891,0.9810929157315446,0.9970512347954295
RandomForest,DecisionTree,5,0.9966666666666667,0.996316758747698,1.0,1.0,0.9981549815498155,0.9999192271655197,0.9810929157315446,0.9970512347954295
XGBoost,XGBoost,1,0.9866666666666667,0.990791896869245,0.9473684210526315,0.9944547134935305,0.992619926199262,0.9949274659946367,0.9238251124978714,0.9915223000368596
XGBoost,RandomForest,1,0.9883333333333333,0.990791896869245,0.9649122807017544,0.9962962962962963,0.9935364727608494,0.9991599625214047,0.9340891379688028,0.9918879056047197
XGBoost,SVM,1,0.985,0.9852670349907919,0.9824561403508771,0.9981343283582089,0.9916589434661723,0.9936027915091596,0.9192128832531784,0.9878138847858198
XGBoost,DecisionTree,1,0.9883333333333333,0.990791896869245,0.9649122807017544,0.9962962962962963,0.9935364727608494,0.9987560983490031,0.9340891379688028,0.9918879056047197
XGBoost,XGBoost,2,0.9916666666666667,0.994475138121547,0.9649122807017544,0.996309963099631,0.9953917050691244,0.9986591709476269,0.9519578544586824,0.9948415622697127
XGBoost,RandomForest,2,0.9983333333333333,1.0,0.9824561403508771,0.9981617647058824,0.9990800367985281,0.9999515362993119,0.9902778169780243,0.9996318114874816
XGBoost,SVM,2,0.9916666666666667,0.990791896869245,1.0,1.0,0.9953746530989824,0.9979322154373041,0.9544052203027181,0.992619926199262
XGBoost,DecisionTree,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,XGBoost,3,0.9966666666666667,0.998158379373849,0.9824561403508771,0.998158379373849,0.998158379373849,0.9994022810248457,0.9806145197247261,0.998158379373849
XGBoost,RandomForest,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,SVM,3,0.995,0.994475138121547,1.0,1.0,0.997229916897507,0.9982553067752254,0.971983220645022,0.995575221238938
XGBoost,DecisionTree,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,XGBoost,4,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9998061451972473,0.990428569934887,0.9985261606484893
XGBoost,RandomForest,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,SVM,4,0.9916666666666667,0.990791896869245,1.0,1.0,0.9953746530989824,0.99893379858486,0.9544052203027181,0.992619926199262
XGBoost,DecisionTree,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,XGBoost,5,0.9983333333333333,0.998158379373849,1.0,1.0,0.9990783410138249,0.9999353817324157,0.990428569934887,0.9985261606484893
XGBoost,RandomForest,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XGBoost,SVM,5,0.995,0.994475138121547,1.0,1.0,0.997229916897507,0.9999030725986235,0.971983220645022,0.995575221238938
XGBoost,DecisionTree,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
